player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Chris Godwin,11839,WR,TB,1,17,0,30,6.5,0,80.0,100.0,1,1,0.0,0,4,0,76.5,81.6,0,25,0.0,0,21,8,95.2,20,95.8,10,50.0,0,70,23,2.9,8.8,3.5,0,4.4,1,100.0,,0,0,0.0,0,3,0,75.6,69.2,0,36,0.0,0,26,7,100.0,26,110.1,7,26.9,0,73,42,6.0,10.4,2.81
Justin Jefferson,61398,WR,MIN,1,14,0,18,16.0,0,100.0,,0,0,0.0,0,1,0,64.7,67.4,0,16,0.0,0,7,1,100.0,7,118.8,1,14.3,0,16,0,0.0,16.0,2.29,0,16.0,0,85.7,50.0,1,2,0.0,0,5,0,74.6,88.6,0,48,0.0,0,27,6,96.3,26,118.8,7,26.9,0,128,34,5.7,21.3,4.92
Tee Higgins,61211,WR,CIN,1,14,0,7,5.0,0,100.0,100.0,1,1,0.0,0,0,0,64.7,58.2,0,5,0.0,0,4,1,100.0,4,87.5,1,25.0,0,5,0,0.0,5.0,1.25,0,16.4,1,71.4,100.0,1,1,0.0,0,5,0,73.4,89.5,0,29,0.0,0,26,5,92.3,24,153.3,7,29.2,1,89,22,4.4,17.8,3.71
George Kittle,11901,TE,SF,1,12,0,28,3.5,2,75.0,,0,0,0.0,0,2,0,70.5,94.4,0,28,14.3,1,7,3,85.7,6,113.5,4,66.7,0,47,37,12.3,15.7,7.83,0,11.3,1,75.0,,0,0,14.3,1,5,0,49.2,93.8,1,48,10.0,2,20,6,90.0,18,116.7,8,44.4,2,134,72,12.0,22.3,7.44
Russell Gage,44771,WR,ATL,1,12,0,2,,0,,,0,0,,0,0,0,,56.8,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,0,8.3,3,100.0,100.0,1,1,0.0,0,5,1,76.5,79.5,0,19,0.0,0,27,8,100.0,27,118.8,8,29.6,0,102,36,4.5,12.8,3.78
Diontae Johnson,33441,WR,PIT,1,12,0,25,6.0,2,85.7,,0,0,0.0,0,4,0,74.6,91.2,0,29,0.0,0,17,6,94.1,16,156.3,7,43.8,2,84,42,7.0,14.0,5.25,0,12.5,1,50.0,,0,0,33.3,1,2,0,29.9,66.1,0,14,0.0,0,9,2,100.0,9,65.6,4,44.4,0,21,10,5.0,10.5,2.33
Elijah Moore,84302,WR,NYJ,1,12,0,22,25.3,0,0.0,0.0,0,1,,0,0,0,,55.1,0,0,0.0,0,7,0,85.7,6,39.6,3,50.0,0,0,0,,,0.0,0,17.1,0,57.1,0.0,0,1,20.0,1,3,0,42.1,64.7,0,29,0.0,0,26,4,100.0,26,90.8,7,26.9,0,69,25,6.3,17.3,2.65
Amon-Ra St. Brown,84470,WR,DET,1,12,0,11,4.0,0,66.7,0.0,0,1,0.0,0,1,0,68.3,78.8,0,9,0.0,0,6,2,100.0,6,79.9,3,50.0,0,16,10,5.0,8.0,2.67,0,9.5,0,83.3,0.0,0,1,0.0,0,3,0,73.4,69.1,0,14,0.0,0,28,5,96.4,27,97.9,6,22.2,0,45,12,2.4,9.0,1.67
Jaylen Waddle,84088,WR,MIA,1,11,0,17,9.8,0,60.0,100.0,1,1,40.0,2,2,0,28.0,60.9,0,25,0.0,0,13,3,100.0,13,80.4,5,38.5,0,34,3,1.0,11.3,2.62,0,6.8,0,100.0,,0,0,0.0,0,3,0,74.6,74.1,0,17,0.0,0,25,6,96.0,24,105.6,6,25.0,0,56,15,2.5,9.3,2.33
CeeDee Lamb,61570,WR,DAL,1,11,0,9,10.4,2,60.0,100.0,2,2,0.0,0,2,0,70.5,71.8,0,20,0.0,0,18,3,94.4,17,82.1,5,29.4,0,36,22,7.3,12.0,2.12,0,13.8,1,66.7,66.7,2,3,0.0,0,2,0,72.1,85.6,1,25,0.0,0,25,4,88.0,22,54.9,6,27.3,0,53,19,4.8,13.3,2.41
Cooper Kupp,11824,WR,LA,1,11,0,26,12.6,0,60.0,100.0,2,2,0.0,0,3,0,70.5,84.4,0,43,0.0,0,13,3,100.0,13,104.2,5,38.5,0,70,17,5.7,23.3,5.38,0,6.0,1,100.0,,0,0,0.0,0,2,0,72.1,78.0,0,29,0.0,0,22,4,90.9,20,158.3,4,20.0,1,52,28,7.0,13.0,2.6
Hunter Renfrow,47509,WR,LV,1,10,0,23,1.0,1,50.0,,0,0,0.0,0,1,0,64.7,74.9,0,9,0.0,0,2,1,100.0,2,62.5,2,100.0,0,9,11,11.0,9.0,4.5,0,9.4,1,100.0,100.0,2,2,0.0,0,5,0,75.6,82.4,0,28,0.0,0,36,7,97.2,35,115.5,7,20.0,0,82,16,2.3,11.7,2.34
Mike Gesicki,47153,TE,MIA,1,10,0,17,7.8,0,75.0,100.0,3,3,0.0,0,1,0,70.5,70.7,0,17,0.0,0,13,3,100.0,13,89.6,4,30.8,0,24,4,1.3,8.0,1.85,0,7.3,0,66.7,0.0,0,1,33.3,2,1,0,28.6,54.2,0,9,0.0,0,20,4,95.0,19,72.9,6,31.6,0,22,15,3.8,5.5,1.16
Mike Evans,8642,WR,TB,1,10,0,30,8.0,0,100.0,100.0,1,1,0.0,0,3,0,72.1,75.7,0,15,0.0,0,20,4,95.0,19,107.3,4,21.1,0,39,7,1.8,9.8,2.05,0,15.5,0,50.0,,0,0,0.0,0,2,0,70.5,65.8,0,36,0.0,0,28,3,100.0,28,85.4,6,21.4,0,60,16,5.3,20.0,2.14
Tyler Conklin,47124,TE,MIN,1,9,0,18,8.0,0,66.7,100.0,2,2,0.0,0,2,0,68.3,87.4,0,7,14.3,1,7,2,85.7,6,75.7,3,50.0,0,13,1,0.5,6.5,2.17,0,3.3,0,100.0,100.0,1,1,0.0,0,2,0,72.1,72.1,0,19,15.4,4,26,4,84.6,22,113.5,4,18.2,0,45,32,8.0,11.3,2.05
Josh Jacobs,45953,HB,LV,1,9,0,23,,0,,,0,0,,0,0,0,,,0,0,100.0,2,2,0,0.0,0,0.0,0,,0,0,0,,,,0,-2.4,3,100.0,,0,0,0.0,0,2,0,76.5,76.4,0,10,6.7,2,30,8,90.0,27,82.8,8,29.6,0,31,50,6.3,3.9,1.15
Saquon Barkley,45791,HB,NYG,1,9,0,21,0.7,1,33.3,,0,0,50.0,1,0,0,28.9,32.4,0,-3,7.7,1,13,1,92.3,12,42.4,3,25.0,0,-3,1,1.0,-3.0,-0.25,0,0.5,1,83.3,,0,0,16.7,1,2,0,45.8,48.2,0,11,17.4,4,23,5,78.3,18,81.9,6,33.3,0,22,25,5.0,4.4,1.22
David Montgomery,45719,HB,CHI,1,9,0,6,,0,,,0,0,,0,0,0,,56.2,0,0,25.0,1,4,0,50.0,2,0.0,0,0.0,0,0,0,,,0.0,0,-0.7,1,100.0,,0,0,0.0,0,3,0,76.5,89.9,0,12,25.0,5,20,7,65.0,13,95.8,7,53.8,0,49,54,7.7,7.0,3.77
Mark Andrews,47436,TE,BLT,1,9,0,3,11.5,0,0.0,,0,0,100.0,1,0,0,27.9,41.6,1,0,0.0,0,6,0,100.0,6,0.0,4,66.7,0,0,0,,,0.0,0,13.6,0,80.0,0.0,0,1,0.0,0,3,0,72.1,71.5,0,29,0.0,0,28,4,96.4,27,108.3,5,18.5,0,50,17,4.3,12.5,1.85
Michael Gallup,26075,WR,DAL,1,9,0,9,15.7,0,42.9,50.0,1,2,0.0,0,2,0,70.5,77.8,0,17,0.0,0,18,3,100.0,18,91.1,7,38.9,1,23,6,2.0,7.7,1.28,0,6.5,0,100.0,,0,0,0.0,0,0,0,68.3,59.4,0,9,0.0,0,25,2,88.0,22,93.8,2,9.1,0,13,0,0.0,6.5,0.59
Van Jefferson,47447,WR,LA,1,8,0,26,7.5,0,50.0,,0,0,50.0,1,1,0,28.8,52.4,0,2,0.0,0,10,1,100.0,10,95.8,2,20.0,1,2,0,0.0,2.0,0.2,0,8.6,0,80.0,100.0,1,1,0.0,0,1,0,72.1,60.8,0,19,0.0,0,22,4,90.9,20,93.3,5,25.0,0,32,4,1.0,8.0,1.6
Rob Gronkowski,5567,TE,TB,1,8,0,30,13.0,0,66.7,100.0,1,1,0.0,0,2,0,68.3,81.7,0,27,0.0,0,17,2,94.1,16,149.3,3,18.8,2,38,17,8.5,19.0,2.38,0,7.0,0,40.0,,0,0,33.3,1,1,0,29.9,46.5,0,14,0.0,0,25,2,100.0,25,52.1,5,20.0,0,20,8,4.0,10.0,0.8
Leonard Fournette,11759,HB,TB,1,8,0,30,-1.0,0,100.0,,0,0,0.0,0,0,0,64.7,54.3,0,0,15.8,3,19,1,78.9,15,79.2,1,6.7,0,0,1,1.0,0.0,0.0,0,0.7,1,83.3,,0,0,0.0,0,4,0,73.4,81.7,1,15,8.3,2,24,5,91.7,22,58.3,6,27.3,0,45,37,7.4,9.0,2.05
T.J. Hockenson,40912,TE,DET,1,8,0,11,,0,,,0,0,,0,0,0,,54.5,0,0,0.0,0,6,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0,0,13.0,0,33.3,100.0,1,1,33.3,1,1,0,29.9,56.8,1,25,8.0,2,25,2,88.0,22,11.1,6,27.3,0,30,1,0.5,15.0,1.36
D.K. Metcalf,47864,WR,SEA,1,8,0,29,22.8,0,50.0,50.0,1,2,0.0,0,2,0,68.3,87.6,0,33,0.0,0,7,2,85.7,6,85.4,4,66.7,0,40,3,1.5,20.0,6.67,0,11.8,0,75.0,,0,0,0.0,0,2,0,70.5,63.7,0,12,0.0,0,29,3,96.6,28,85.4,4,14.3,0,20,6,2.0,6.7,0.71
Deonte Harty,91470,WR,NO,1,8,0,20,6.0,3,66.7,100.0,1,1,33.3,1,2,0,36.2,89.9,0,70,0.0,0,9,2,88.9,8,149.3,3,37.5,1,82,67,33.5,41.0,10.25,0,8.2,0,40.0,,0,0,33.3,1,0,0,29.9,48.2,2,9,0.0,0,15,2,100.0,15,8.3,5,33.3,0,14,4,2.0,7.0,0.93
Ja'Marr Chase,84270,WR,CIN,1,8,0,7,,0,,,0,0,,0,0,0,,56.4,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,0,5.4,0,80.0,,0,0,20.0,1,3,0,45.8,70.5,0,14,0.0,0,27,4,92.6,25,102.5,5,20.0,0,43,19,4.8,10.8,1.72
Tyler Lockett,9502,WR,SEA,1,8,0,29,18.0,0,100.0,100.0,1,1,0.0,0,1,0,64.7,76.4,0,12,0.0,0,7,1,85.7,6,156.3,1,16.7,1,12,0,0.0,12.0,2.0,0,11.3,0,83.3,0.0,0,1,0.0,0,1,0,73.4,65.0,0,11,0.0,0,28,5,96.4,27,94.4,6,22.2,0,40,15,3.0,8.0,1.48
Keenan Allen,7857,WR,LAC,1,8,0,27,4.0,0,100.0,,0,0,0.0,0,1,0,64.7,66.5,0,7,0.0,0,8,1,87.5,7,95.8,1,14.3,0,7,3,3.0,7.0,1.0,0,11.7,0,50.0,100.0,1,1,0.0,0,3,0,70.5,63.3,0,10,0.0,0,29,3,93.1,27,99.3,6,22.2,1,23,1,0.3,7.7,0.85
Michael Pittman Jr.,29049,WR,IND,1,8,0,14,8.0,1,75.0,100.0,2,2,0.0,0,3,0,70.5,81.5,0,17,0.0,0,11,3,90.9,10,105.2,4,40.0,0,39,16,5.3,13.0,3.9,0,8.0,0,100.0,100.0,1,1,0.0,0,1,0,70.5,82.2,0,17,0.0,0,11,3,100.0,11,118.8,3,27.3,0,38,14,4.7,12.7,3.45
K.J. Osborn,23503,WR,MIN,1,7,0,18,2.5,0,50.0,,0,0,0.0,0,0,0,64.7,55.9,0,7,0.0,0,8,1,100.0,8,58.3,2,25.0,0,7,7,7.0,7.0,0.88,0,9.0,0,66.7,,0,0,0.0,0,2,0,68.3,61.3,0,21,0.0,0,24,2,100.0,24,106.3,3,12.5,0,35,10,5.0,17.5,1.46
Tre'Quan Smith,48228,WR,NO,1,7,0,20,6.5,0,0.0,0.0,0,1,,0,0,0,,52.6,0,0,0.0,0,13,0,100.0,13,39.6,2,15.4,0,0,0,,,0.0,0,14.6,0,40.0,50.0,1,2,0.0,0,1,0,68.3,60.3,1,9,0.0,0,23,2,100.0,23,8.3,5,21.7,0,15,1,0.5,7.5,0.65
