player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Cooper Kupp,11824,WR,LA,1,8.3,2,86.7,50.0,1,2,0,0.0,0,6,26,0,81.1,73.0,81.7,,82.1,0.0,0,0,44,0.0,0,37,0,13,89.2,33,59.5,22,123.1,15,1,37.8,14,123,51,3.9,9.5,3.73
George Kittle,11901,TE,SF,1,9.1,3,86.7,50.0,1,2,0,7.1,1,8,28,0,63.5,72.3,91.1,76.3,92.0,66.7,32,0,21,12.5,6,48,1,13,83.3,40,27.1,13,130.8,15,1,6.3,3,151,55,4.2,11.6,3.78
Chris Godwin,11839,WR,TB,1,7.9,1,66.7,,0,0,0,9.1,1,4,30,0,60.6,71.5,70.3,,65.0,1.9,1,0,23,0.0,0,53,0,10,90.6,48,73.6,39,86.8,15,0,24.5,13,105,63,6.3,10.5,2.19
Hunter Renfrow,47509,WR,LV,1,4.1,0,92.9,,0,0,0,0.0,0,5,23,1,80.0,22.1,69.2,,68.3,0.0,0,0,19,0.0,0,49,0,13,95.9,47,69.4,34,125.3,14,1,30.6,15,117,70,5.4,9.0,2.49
Justin Jefferson,61398,WR,MIN,1,13.6,0,50.0,0.0,0,2,0,12.5,1,4,18,0,75.6,69.5,75.6,,74.6,0.0,0,1,22,0.0,0,35,0,7,94.3,33,31.4,11,61.3,14,1,68.6,24,79,24,3.4,11.3,2.39
Davante Adams,8688,WR,GB,1,7.9,2,76.9,0.0,0,1,1,0.0,0,8,12,0,78.0,71.1,87.8,,85.7,0.0,0,0,38,0.0,0,39,1,10,100.0,39,41.0,16,144.6,13,2,59.0,23,121,61,6.1,12.1,3.1
Stefon Diggs,9579,WR,BUF,1,13.8,0,58.3,100.0,1,1,0,0.0,0,4,4,0,75.6,69.5,65.1,,66.2,0.0,0,0,24,0.0,0,58,1,7,94.8,55,24.1,14,76.4,12,0,75.9,44,74,14,2.0,10.6,1.35
Robbie Anderson,11254,WR,CAR,1,12.9,0,58.3,50.0,2,4,0,0.0,0,5,5,0,75.6,69.5,85.0,,84.7,0.0,0,1,23,0.0,0,37,0,7,94.6,35,32.4,12,72.9,12,1,67.6,25,84,6,0.9,12.0,2.4
Cole Beasley,7330,WR,BUF,1,3.5,1,81.8,100.0,1,1,0,0.0,0,3,4,0,77.3,70.6,70.6,,68.3,0.0,0,0,15,0.0,0,56,0,9,96.4,54,89.3,50,90.9,11,0,10.7,6,64,35,3.9,7.1,1.19
Mark Andrews,47436,TE,BLT,1,6.5,0,100.0,,0,0,0,0.0,0,7,3,0,60.2,71.5,77.9,,74.5,17.6,9,0,32,0.0,0,51,0,11,90.2,46,72.5,37,140.5,11,1,9.8,5,115,52,4.7,10.5,2.5
Brandin Cooks,8655,WR,HST,1,6.7,1,72.7,0.0,0,1,0,0.0,0,4,13,0,77.3,70.6,70.2,,69.0,0.0,0,0,19,0.0,0,51,1,8,92.2,47,58.8,30,100.9,11,0,41.2,21,101,81,10.1,12.6,2.15
