player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Stefon Diggs,9579,WR,BUF,1,16.6,0,61.5,75.0,3,4,0,0.0,0,6,4,0,76.5,70.1,92.4,,91.9,0.0,0,1,57,0.0,0,31,0,8,93.5,29,22.6,7,98.9,13,1,77.4,24,162,38,4.8,20.3,5.59
Cooper Kupp,11824,WR,LA,1,7.8,0,84.6,,0,0,0,8.3,1,5,26,0,60.2,72.5,73.4,66.8,71.0,0.0,0,0,29,4.3,2,46,0,11,91.3,42,82.6,38,105.8,13,0,17.4,8,122,65,5.9,11.1,2.9
Diontae Johnson,33441,WR,PIT,1,8.8,0,58.3,0.0,0,2,1,0.0,0,4,25,1,75.6,17.7,56.3,,57.9,0.0,0,0,36,0.0,0,52,2,7,92.3,48,13.5,7,79.5,12,0,86.5,45,83,36,5.1,11.9,1.73
Ray-Ray McCloud III,47895,WR,PIT,1,6.9,0,75.0,50.0,1,2,0,0.0,0,4,25,0,77.3,77.4,64.8,,64.8,4.3,2,0,17,0.0,0,47,0,9,91.5,43,91.5,43,86.5,12,0,4.3,2,63,5,0.6,7.0,1.47
Keenan Allen,7857,WR,LAC,1,9.1,0,72.7,0.0,0,2,0,0.0,0,5,27,0,76.5,70.1,78.9,,78.1,0.0,0,1,26,0.0,0,40,0,8,90.0,36,75.0,30,61.9,11,0,25.0,10,98,35,4.4,12.3,2.72
Justin Jefferson,61398,WR,MIN,1,11.5,1,81.8,66.7,2,3,0,0.0,0,7,18,0,77.3,71.3,90.8,,90.8,0.0,0,0,27,0.0,0,39,0,9,94.9,37,25.6,10,118.8,11,0,74.4,29,143,36,4.0,15.9,3.86
Marquise Brown,61568,WR,BLT,1,9.4,0,54.5,0.0,0,2,0,14.3,1,1,3,1,49.7,16.9,46.2,,46.8,0.0,0,0,11,0.0,0,46,0,6,93.5,43,26.1,12,61.6,11,0,73.9,34,37,27,4.5,6.2,0.86
Tyreek Hill,10799,WR,KC,1,14.3,1,70.0,0.0,0,1,0,0.0,0,5,16,1,75.6,18.6,75.7,,76.2,0.0,0,0,32,0.0,0,41,0,7,100.0,41,39.0,16,134.6,10,2,61.0,25,83,35,5.0,11.9,2.02
Christian McCaffrey,11763,HB,CAR,1,2.4,0,100.0,,0,0,0,0.0,0,3,5,0,78.0,77.3,79.2,21.8,84.6,0.0,0,0,15,19.2,5,26,0,10,80.8,21,0.0,0,94.2,10,0,7.7,2,66,42,4.2,6.6,3.14
Leonard Fournette,11759,HB,TB,1,1.8,0,88.9,,0,0,0,11.1,1,2,30,0,56.7,75.9,73.9,75.3,63.6,0.0,0,0,15,10.5,2,19,0,8,84.2,16,10.5,2,87.5,9,0,15.8,3,45,30,3.8,5.6,2.81
