player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Mike Williams,11762,WR,LAC,1,16.4,1,52.9,42.9,3,7,0,0.0,0,6,27,0,77.3,70.6,78.8,,77.3,0.0,0,1,47,0.0,0,52,0,9,94.2,49,21.2,11,70.5,17,1,78.8,41,119,38,4.2,13.2,2.43
Darnell Mooney,48236,WR,CHI,1,7.1,1,75.0,,0,0,0,0.0,0,7,6,0,79.4,71.9,75.9,,74.6,0.0,0,1,19,0.0,0,56,0,12,96.4,54,53.6,30,71.4,16,0,46.4,26,126,89,7.4,10.5,2.33
Mark Andrews,47436,TE,BLT,1,12.5,0,53.3,50.0,3,6,0,0.0,0,3,3,0,76.5,70.8,70.5,68.6,75.1,31.7,13,2,28,4.9,2,41,0,8,92.7,38,61.0,25,30.6,15,0,7.3,3,85,33,4.1,10.6,2.24
Gabriel Davis,55410,WR,BUF,1,17.5,0,23.1,100.0,1,1,0,50.0,3,2,4,0,26.5,65.8,49.0,,47.5,0.0,0,0,27,0.0,0,51,0,3,96.1,49,11.8,6,39.6,13,0,88.2,45,39,10,3.3,13.0,0.8
Russell Gage,44771,WR,ATL,1,16.3,3,69.2,66.7,2,3,0,0.0,0,6,2,0,77.3,70.6,90.9,,90.9,0.0,0,1,26,0.0,0,34,0,9,97.1,33,50.0,17,93.7,13,1,50.0,17,126,37,4.1,14.0,3.82
Stefon Diggs,9579,WR,BUF,1,9.5,1,75.0,50.0,1,2,0,10.0,1,6,4,0,57.0,70.6,72.9,,71.7,0.0,0,0,17,0.0,0,50,0,9,96.0,48,30.0,15,120.5,12,1,70.0,35,81,29,3.2,9.0,1.69
Amon-Ra St. Brown,84470,WR,DET,1,8.0,1,80.0,,0,0,0,0.0,0,7,11,0,76.5,70.8,90.6,65.7,90.7,3.2,1,0,28,3.2,1,31,0,8,96.8,30,67.7,21,145.4,10,1,25.8,8,109,53,6.6,13.6,3.63
Ameer Abdullah,9487,HB,CAR,1,-0.4,4,90.0,,0,0,0,0.0,0,2,5,0,78.0,76.7,67.5,,85.1,0.0,0,0,18,0.0,0,31,0,9,96.8,30,0.0,0,90.0,10,0,0.0,0,56,80,8.9,6.2,1.87
Mecole Hardman,42683,WR,KC,1,2.7,0,80.0,0.0,0,1,0,0.0,0,5,16,0,76.5,72.0,71.8,,70.1,2.1,1,0,44,0.0,0,47,0,8,95.7,45,55.3,26,109.6,10,0,40.4,19,103,99,12.4,12.9,2.29
Diontae Johnson,33441,WR,PIT,1,5.0,1,70.0,,0,0,0,12.5,1,3,25,0,52.1,69.5,57.9,,57.7,0.0,0,0,16,0.0,0,45,0,7,97.8,44,6.7,3,81.7,10,0,93.3,42,51,28,4.0,7.3,1.16
