player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Diontae Johnson,33441,WR,PIT,1,8.1,1,64.3,33.3,1,3,0,0.0,0,7,25,0,79.4,71.9,79.8,,78.0,0.0,0,0,16,0.0,0,46,0,9,93.5,43,8.7,4,83.9,14,0,91.3,42,95,38,4.2,10.6,2.21
Cole Kmet,60995,TE,CHI,1,5.9,1,72.7,0.0,0,1,1,0.0,0,4,6,0,76.5,70.1,79.2,66.6,77.3,20.5,8,0,16,2.6,1,39,1,8,94.9,37,61.5,24,87.3,11,0,15.4,6,65,24,3.0,8.1,1.76
Keenan Allen,7857,WR,LAC,1,7.3,0,70.0,0.0,0,1,0,0.0,0,4,27,0,52.1,69.5,65.8,,65.1,0.0,0,0,24,0.0,0,52,0,7,86.5,45,67.3,35,95.8,10,0,32.7,17,85,28,4.0,12.1,1.89
Michael Pittman Jr.,29049,WR,IND,1,15.1,0,40.0,0.0,0,2,0,33.3,2,3,14,0,28.7,67.0,55.3,,55.2,0.0,0,2,23,0.0,0,48,0,4,95.8,46,10.4,5,17.9,10,0,89.6,43,53,4,1.0,13.3,1.15
D.J. Moore,48267,WR,CAR,1,14.9,0,40.0,0.0,0,2,0,20.0,1,2,5,0,41.6,67.0,64.2,,63.7,0.0,0,1,64,0.0,0,35,0,4,97.1,34,8.6,3,38.8,10,0,91.4,32,103,29,7.3,25.8,3.03
Mark Andrews,47436,TE,BLT,1,17.2,1,40.0,50.0,1,2,0,0.0,0,2,3,0,72.1,67.0,80.3,,82.7,24.2,8,4,39,0.0,0,33,0,4,93.9,31,63.6,21,56.3,10,1,12.1,4,65,9,2.3,16.3,2.1
Cedrick Wilson,48170,WR,DAL,1,9.1,1,70.0,,0,0,0,0.0,0,4,9,0,75.6,74.4,76.5,,74.8,0.0,0,0,51,0.0,0,44,0,7,93.2,41,97.7,43,103.7,10,0,2.3,1,104,44,6.3,14.9,2.54
Jaylen Waddle,84088,WR,MIA,1,7.8,0,90.0,100.0,2,2,0,0.0,0,6,17,0,77.3,71.8,87.5,,88.7,0.0,0,0,57,0.0,0,28,1,9,96.4,27,53.6,15,152.1,10,1,46.4,13,137,72,8.0,15.2,5.07
Cooper Kupp,11824,WR,LA,1,9.1,2,70.0,0.0,0,2,0,0.0,0,6,26,0,76.5,72.8,90.1,38.5,87.8,0.0,0,1,22,2.4,1,42,0,7,92.9,39,81.0,34,60.8,10,0,19.0,8,96,42,6.0,13.7,2.46
Stefon Diggs,9579,WR,BUF,1,8.9,3,77.8,0.0,0,2,0,0.0,0,3,4,0,75.6,69.5,75.4,,74.7,0.0,0,1,28,0.0,0,33,0,7,87.9,29,12.1,4,98.4,9,1,87.9,29,74,20,2.9,10.6,2.55
Odell Beckham Jr.,8647,WR,LA,1,11.8,0,55.6,0.0,0,2,0,0.0,0,1,26,0,73.4,68.0,61.5,,61.2,0.0,0,0,54,0.0,0,41,0,5,97.6,40,12.2,5,122.9,9,1,87.8,36,81,25,5.0,16.2,2.03
Hunter Renfrow,47509,WR,LV,1,11.3,0,88.9,0.0,0,1,0,0.0,0,3,23,0,76.5,76.6,72.3,,73.3,0.0,0,0,54,0.0,0,39,0,8,84.6,33,41.0,16,118.8,9,0,59.0,23,134,53,6.6,16.8,4.06
Jarvis Landry,8698,WR,CLV,1,11.3,1,66.7,,0,0,0,0.0,0,5,8,1,74.6,17.6,68.2,,75.9,0.0,0,0,38,0.0,0,43,0,6,93.0,40,55.8,24,109.0,9,0,37.2,16,111,46,7.7,18.5,2.78
Marquise Brown,61568,WR,BLT,1,7.2,1,88.9,100.0,1,1,0,0.0,0,3,3,0,76.5,70.1,69.1,,68.4,0.0,0,0,11,0.0,0,33,0,8,97.0,32,48.5,16,90.3,9,0,51.5,17,51,23,2.9,6.4,1.59
Rob Gronkowski,5567,TE,TB,1,9.8,3,77.8,,0,0,0,0.0,0,6,30,0,75.6,69.5,93.0,,92.4,54.8,17,0,32,0.0,0,31,0,7,96.8,30,32.3,10,118.8,9,0,12.9,4,123,53,7.6,17.6,4.1
Davante Adams,8688,WR,GB,1,8.3,3,88.9,66.7,2,3,0,0.0,0,5,12,0,76.5,70.1,80.2,,78.9,0.0,0,0,43,0.0,0,48,0,8,93.8,45,31.3,15,114.8,9,0,68.8,33,104,38,4.8,13.0,2.31
Ezekiel Elliott,10638,HB,DAL,1,0.3,0,75.0,100.0,1,1,0,0.0,0,1,9,0,74.6,74.5,59.6,76.7,61.0,5.7,2,0,12,2.9,1,35,0,6,88.6,31,8.6,3,77.1,8,0,5.7,2,24,27,4.5,4.0,0.77
Elijah Moore,84302,WR,NYJ,1,6.4,1,50.0,0.0,0,2,0,0.0,0,2,22,0,72.1,68.3,66.5,,68.3,0.0,0,0,22,0.0,0,30,0,4,90.0,27,33.3,10,67.7,8,0,63.3,19,46,17,4.3,11.5,1.7
Gerald Everett,11799,TE,SEA,1,4.0,1,62.5,100.0,1,1,0,0.0,0,2,29,0,73.4,68.0,71.6,74.5,74.9,62.1,18,0,12,10.3,3,29,0,5,82.8,24,27.6,8,113.0,8,1,10.3,3,37,21,4.2,7.4,1.54
Mike Williams,11762,WR,LAC,1,10.4,0,50.0,25.0,1,4,0,0.0,0,3,27,0,73.4,68.0,67.3,,66.3,0.0,0,0,13,0.0,0,50,1,4,90.0,45,12.0,6,64.1,8,0,88.0,44,39,10,2.5,9.8,0.87
Austin Ekeler,12164,HB,LAC,1,2.6,0,75.0,100.0,2,2,0,25.0,2,3,27,0,32.2,75.9,58.7,72.8,52.7,0.0,0,1,34,2.8,1,36,0,6,86.1,31,2.8,1,100.0,8,1,5.6,2,68,52,8.7,11.3,2.19
Darnell Mooney,48236,WR,CHI,1,14.8,1,62.5,25.0,1,4,0,0.0,0,5,6,0,73.4,68.0,78.9,,78.0,0.0,0,0,52,0.0,0,42,0,5,97.6,41,47.6,20,106.3,8,0,52.4,22,123,31,6.2,24.6,3.0
Leonard Fournette,11759,HB,TB,1,-0.1,1,87.5,0.0,0,1,0,12.5,1,2,30,0,52.1,77.4,71.8,75.6,55.6,0.0,0,0,13,6.1,2,33,0,7,87.9,29,0.0,0,122.4,8,1,6.1,2,31,36,5.1,4.4,1.07
Jakobi Meyers,47468,WR,NE,1,14.3,1,62.5,50.0,1,2,0,0.0,0,4,19,0,73.4,68.0,74.3,65.6,74.4,0.0,0,0,38,2.9,1,35,1,5,94.3,33,71.4,25,105.2,8,0,28.6,10,98,28,5.6,19.6,2.97
