player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Tom Brady,698,QB,TB,1,78.4,51,51,6.3,2.18,0,3,5.8,74.5,38,0,5,5.0,51,2,22,30,80.8,82.2,80.3,60.0,0,1,52,0,0.0,112.2,0.0,0,0,0,0,4,1,1.9,368,7.2
Mike Glennon,7854,QB,NYG,1,67.6,37,44,7.7,2.58,1,0,0.0,52.3,23,0,19,8.0,47,2,10,21,80.1,40.9,41.5,,0,1,48,0,15.8,53.9,6.4,3,0,2,4,0,3,6.3,187,4.3
Tua Tagovailoa,60326,QB,MIA,1,87.2,39,41,7.2,2.38,0,0,0.0,73.2,30,0,9,11.8,44,4,17,17,79.9,89.1,87.9,57.8,1,0,45,0,22.2,104.1,4.5,2,1,0,1,2,0,0.0,244,6.0
Andy Dalton,6187,QB,CHI,1,76.9,39,41,5.8,2.5,1,1,2.2,63.4,26,0,13,13.3,45,4,14,6,80.5,66.2,66.6,54.5,0,4,50,1,23.1,54.9,6.7,3,1,0,1,2,1,2.0,229,5.6
Jared Goff,10635,QB,DET,1,75.7,37,41,8.6,2.73,0,3,7.1,61.0,25,0,12,10.7,45,3,14,11,30.0,59.1,63.2,55.0,0,1,46,2,25.0,97.2,6.7,3,1,2,2,3,2,4.3,296,7.2
Taysom Hill,12112,QB,NO,1,60.5,38,41,8.2,3.1,1,0,0.0,46.3,19,0,20,17.4,47,4,12,20,81.3,57.0,40.1,91.5,1,4,48,0,10.0,44.2,4.3,2,4,0,1,2,4,8.3,264,6.4
Matt Ryan,4317,QB,ATL,1,82.1,39,41,6.7,2.64,0,0,0.0,73.2,30,0,18,6.3,47,2,14,2,23.4,51.8,60.8,28.1,0,0,49,1,27.8,93.2,10.6,5,1,0,2,0,1,2.0,297,7.2
Dak Prescott,10769,QB,DAL,1,70.3,37,40,9.6,2.61,2,4,8.9,65.0,26,0,14,0.0,42,0,10,9,80.6,67.2,66.1,60.5,1,1,47,0,7.1,79.0,2.4,1,0,0,0,1,2,4.3,238,6.0
Kirk Cousins,7102,QB,MIN,1,75.0,40,40,9.0,2.64,0,2,4.9,75.0,30,0,12,0.0,45,0,18,18,79.9,79.1,78.8,57.8,0,0,46,0,25.0,116.7,6.7,3,1,0,0,2,1,2.2,340,8.5
Teddy Bridgewater,8667,QB,DEN,1,69.7,33,40,8.0,3.08,3,1,2.2,55.0,22,0,15,4.3,44,1,11,10,80.5,44.1,42.8,61.0,0,2,49,1,6.7,62.2,2.3,1,3,0,4,1,4,8.2,257,6.4
Joe Burrow,28022,QB,CIN,1,73.7,38,40,10.2,2.61,0,4,9.8,60.0,24,0,19,14.3,47,4,15,7,80.3,76.7,73.0,72.2,0,2,50,0,31.6,70.8,12.8,6,1,0,2,1,1,2.0,300,7.5
Derek Carr,8671,QB,LV,1,75.7,37,38,9.9,2.86,0,2,4.9,73.7,28,0,10,0.0,42,0,15,23,79.8,76.3,73.8,66.4,0,0,45,0,20.0,90.8,4.8,2,2,0,1,0,0,0.0,249,6.6
Zach Wilson,82096,QB,NYJ,1,77.8,36,38,9.4,2.66,0,0,0.0,60.5,23,0,14,17.9,40,5,15,22,79.9,67.0,65.8,61.8,0,1,42,0,14.3,83.9,5.0,2,0,1,1,2,2,4.8,226,5.9
Matthew Stafford,4924,QB,LA,1,80.6,36,38,10.2,2.66,1,2,5.0,68.4,26,0,8,10.3,39,3,15,26,79.4,80.3,77.6,62.6,0,0,41,0,12.5,117.8,2.6,1,0,0,1,3,0,0.0,295,7.8
Lamar Jackson,46416,QB,BLT,1,74.3,35,37,7.3,3.39,1,0,0.0,62.2,23,0,21,11.5,47,3,15,3,35.0,44.2,35.5,82.9,0,1,49,1,33.3,80.1,14.9,7,3,0,1,1,3,6.1,253,6.8
Russell Wilson,7077,QB,SEA,1,86.1,36,37,7.8,2.42,1,2,5.1,81.1,30,0,16,3.2,43,1,12,29,29.8,66.5,68.9,54.5,0,1,45,1,25.0,99.4,9.3,4,2,0,0,2,1,2.2,231,6.2
Justin Herbert,28237,QB,LAC,1,76.5,34,35,10.3,2.86,0,1,2.8,74.3,26,0,13,0.0,40,0,14,27,79.5,71.9,66.0,64.4,0,1,42,0,30.8,118.4,10.0,4,1,0,1,3,0,0.0,317,9.1
Ben Roethlisberger,1732,QB,PIT,1,73.3,30,31,8.0,2.2,0,2,6.1,67.7,21,0,5,4.5,32,1,11,25,78.3,75.3,73.8,60.0,0,0,34,0,20.0,111.8,3.1,1,0,0,1,2,1,2.9,236,7.6
Jimmy Garoppolo,8697,QB,SF,1,75.9,29,30,7.7,2.54,1,1,3.3,66.7,20,0,8,9.1,31,2,12,28,78.5,73.6,69.6,71.0,0,2,32,0,12.5,93.6,3.2,1,0,0,0,2,2,6.3,299,10.0
Taylor Heinicke,9896,QB,WAS,1,83.3,30,30,7.0,3.37,0,0,0.0,76.7,23,0,9,8.0,33,2,13,32,79.0,69.5,70.4,55.5,0,1,37,0,11.1,101.5,3.0,1,2,0,0,2,2,5.4,196,6.5
Josh Allen,46601,QB,BUF,1,55.2,29,30,11.1,3.08,1,2,6.5,50.0,15,0,12,6.3,37,1,11,4,78.7,70.9,63.3,86.5,0,0,38,1,16.7,75.0,5.4,2,5,0,0,1,0,0.0,145,4.8
Patrick Mahomes,11765,QB,KC,1,73.1,26,29,5.6,2.78,1,0,0.0,51.7,15,0,5,21.1,32,4,9,16,78.7,61.4,55.8,73.9,0,1,35,1,20.0,57.3,3.1,1,2,0,2,0,0,0.0,184,6.3
Trevor Lawrence,77632,QB,JAX,1,63.0,27,28,3.9,2.61,0,0,0.0,57.1,16,0,10,5.9,33,1,8,15,27.7,56.7,62.4,42.1,0,0,36,0,20.0,71.3,6.1,2,3,0,1,0,0,0.0,145,5.2
Gardner Minshew,41401,QB,PHI,1,90.9,22,25,6.1,3.19,0,1,3.8,80.0,20,0,7,0.0,29,0,13,24,27.2,72.1,66.9,72.7,0,0,31,0,28.6,133.7,6.9,2,1,0,3,2,1,3.2,242,9.7
Carson Wentz,10636,QB,IND,1,77.3,22,22,8.2,2.72,0,0,0.0,72.7,16,0,7,5.9,24,1,8,14,76.9,69.9,65.3,71.2,0,0,25,0,14.3,107.8,4.2,1,1,0,0,1,0,0.0,158,7.2
Kyler Murray,38334,QB,ARZ,1,80.0,15,15,4.3,2.92,0,1,6.3,73.3,11,0,5,8.3,21,1,8,1,17.9,51.7,63.3,46.2,0,0,23,1,20.0,136.9,4.8,1,5,0,0,2,1,4.3,123,8.2
Davis Mills,52269,QB,HST,1,50.0,14,14,5.3,3.14,0,0,0.0,42.9,6,0,10,14.3,18,1,4,13,74.5,36.4,34.1,63.4,0,0,18,1,20.0,52.4,11.1,2,2,0,0,0,1,5.6,49,3.5
Tyrod Taylor,6332,QB,HST,1,46.2,13,13,5.5,3.18,0,0,0.0,38.5,5,0,7,16.7,17,1,4,13,75.2,42.5,39.2,62.9,0,1,19,0,28.6,16.5,11.8,2,2,0,0,0,1,5.3,45,3.5
Mac Jones,60323,QB,NE,1,66.7,3,3,6.3,2.77,0,0,0.0,66.7,2,0,2,0.0,3,0,1,19,70.7,49.1,45.0,56.9,0,0,3,0,0.0,84.0,0.0,0,0,0,0,0,0,0.0,19,6.3
Justin Jefferson,61398,WR,MIN,1,0.0,1,1,2.0,3.9,0,0,0.0,0.0,0,0,1,,1,0,0,18,72.0,90.2,60.1,,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
