player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Trey Lance,91399,QB,SF,1,73.9,23,23,12.0,3.34,0,1,4.2,69.6,16,0,6,5.9,26,1,10,28,78.6,59.7,64.9,48.2,0,1,27,0,16.7,116.0,3.8,1,2,0,0,2,2,7.4,249,10.8
Matt Ryan,4317,QB,ATL,1,66.7,21,23,9.5,3.33,0,0,0.0,56.5,13,0,16,7.1,30,1,9,2,26.7,40.0,47.3,50.0,0,0,33,2,31.3,84.9,16.7,5,2,0,2,0,3,9.1,197,8.6
Ryan Tannehill,7014,QB,TEN,1,72.2,18,18,8.2,2.82,0,0,0.0,72.2,13,0,4,0.0,19,0,7,31,25.1,56.5,62.2,42.9,0,0,21,0,25.0,127.1,5.3,1,0,0,0,2,0,0.0,120,6.7
Mike Glennon,7854,QB,NYG,1,45.5,11,11,3.9,2.7,0,0,0.0,36.4,4,0,8,20.0,16,1,3,21,14.1,21.4,19.2,65.6,0,2,17,0,50.0,5.3,25.0,4,1,0,0,0,4,23.5,24,2.2
Brian Hoyer,5277,QB,NE,1,75.0,4,4,2.8,1.88,0,0,0.0,75.0,3,0,0,0.0,4,0,2,19,69.5,65.0,56.7,60.0,0,0,4,0,,116.7,0.0,0,0,0,0,0,0,0.0,63,15.8
Jordan Love,40306,QB,GB,1,50.0,4,4,5.5,2.56,0,0,0.0,50.0,2,0,0,0.0,5,0,3,12,69.2,52.4,41.9,68.2,0,0,5,0,,63.5,0.0,0,1,0,0,0,0,0.0,19,4.8
Kellen Mond,60556,QB,MIN,1,66.7,3,3,1.0,2.0,0,0,0.0,66.7,2,0,1,0.0,3,0,0,18,65.5,21.8,23.4,,0,0,3,0,0.0,70.1,0.0,0,0,0,0,0,1,33.3,5,1.7
Brett Rypien,46487,QB,DEN,1,0.0,1,2,15.0,2.65,0,0,0.0,0.0,0,0,1,,2,0,0,10,63.6,44.0,45.2,,0,0,2,0,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Chris Banjo,8419,S,ARZ,1,100.0,1,1,20.0,2.0,0,0,0.0,100.0,1,0,0,0.0,1,0,1,1,60.4,60.2,60.1,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,23,23.0
David Montgomery,45719,HB,CHI,1,0.0,1,1,12.0,2.2,0,0,0.0,0.0,0,0,0,,1,0,0,6,78.1,54.6,37.2,61.9,0,1,1,0,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Mike Gesicki,47153,TE,MIA,1,0.0,1,1,26.0,4.4,0,0,0.0,0.0,0,0,0,,1,0,0,17,68.0,58.6,51.2,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Cedrick Wilson,48170,WR,DAL,1,100.0,1,1,15.0,3.5,0,0,0.0,100.0,1,0,0,0.0,1,0,1,9,70.1,81.8,68.8,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,31,31.0
Marcus Mariota,9435,QB,LV,1,0.0,1,1,33.0,3.5,0,0,0.0,0.0,0,0,0,,1,0,0,23,15.3,41.2,59.7,43.4,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Kendall Hinton,34045,WR,DEN,1,100.0,1,1,-5.0,3.3,0,0,0.0,100.0,1,0,1,0.0,1,0,0,10,65.7,57.4,60.3,,0,0,1,0,0.0,79.2,0.0,0,0,0,0,0,0,0.0,1,1.0
Brandon Allen,10835,QB,CIN,1,,0,1,,0.0,0,0,0.0,0.0,0,0,0,,1,0,0,7,64.5,58.3,60.0,60.0,0,0,1,0,,39.6,0.0,0,0,1,0,0,0,0.0,0,0.0
