player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Patrick Mahomes,11765,QB,KC,1,82.2,45,50,8.8,2.67,1,2,4.0,70.0,35,0,20,5.4,50,2,22,16,80.4,73.1,71.8,,1,0,50,0,0.0,127.6,0.0,0,0,0,3,5,2,4.0,406,8.1
Mason Rudolph,46569,QB,PIT,1,70.2,47,50,6.8,2.3,2,2,3.7,60.0,30,0,6,9.1,52,3,15,25,81.4,71.7,67.7,74.8,0,1,56,0,0.0,70.6,0.0,0,2,0,1,1,2,3.6,242,4.8
Mike White,46453,QB,NYJ,1,67.5,40,44,7.3,2.71,1,1,2.2,54.5,24,0,19,11.1,46,3,12,22,80.4,46.3,48.1,,2,4,50,1,5.3,33.4,2.2,1,0,0,1,0,4,8.0,251,5.7
Lamar Jackson,46416,QB,BLT,1,71.1,38,43,8.2,2.35,2,2,4.3,60.5,26,0,19,3.7,50,1,13,3,81.7,50.7,51.2,64.7,0,1,53,2,21.1,73.6,8.0,4,3,2,1,1,2,3.8,238,5.5
Matthew Stafford,4924,QB,LA,1,80.0,40,41,8.8,2.77,0,2,4.7,63.4,26,0,8,18.8,44,6,11,26,79.9,62.4,65.0,55.7,1,2,46,1,25.0,67.4,4.5,2,1,0,0,1,4,8.7,243,5.9
Russell Wilson,7077,QB,SEA,1,60.5,38,40,12.3,3.53,0,0,0.0,50.0,20,0,22,13.0,48,3,10,29,80.4,33.9,29.3,78.0,0,2,50,0,13.6,39.7,6.3,3,5,0,2,0,3,6.0,161,4.0
Kirk Cousins,7102,QB,MIN,1,81.3,32,37,7.5,2.7,0,3,7.5,67.6,25,0,18,3.8,40,1,14,18,29.6,78.9,78.4,58.1,2,0,43,1,11.1,109.5,5.0,2,1,0,3,2,2,4.7,294,7.9
Aaron Rodgers,2241,QB,GB,1,78.8,33,37,7.0,2.58,2,1,2.6,62.2,23,0,7,11.5,39,3,11,12,42.4,47.3,44.5,64.2,0,1,43,0,14.3,75.5,2.6,1,1,0,2,0,2,4.7,292,7.9
Teddy Bridgewater,8667,QB,DEN,1,70.6,34,36,6.1,2.51,0,0,0.0,61.1,22,0,15,8.3,37,2,9,10,78.7,66.8,67.9,,0,0,38,1,6.7,79.2,2.7,1,0,0,2,0,0,0.0,226,6.3
Derek Carr,8671,QB,LV,1,80.6,31,35,7.7,2.85,2,2,5.3,71.4,25,0,14,0.0,40,0,11,23,79.5,64.0,63.2,61.3,1,1,43,0,14.3,99.8,5.0,2,3,0,1,2,2,4.7,261,7.5
Trevor Lawrence,77632,QB,JAX,1,58.8,34,35,9.9,3.11,0,2,5.3,45.7,16,0,19,20.0,42,4,7,15,29.3,58.2,55.7,66.3,1,0,45,0,15.8,59.5,7.1,3,4,0,0,0,2,4.4,162,4.6
Tom Brady,698,QB,TB,1,81.3,32,34,5.6,2.25,0,1,2.9,67.6,23,0,7,11.5,34,3,8,30,78.5,66.2,63.9,62.6,0,2,35,0,0.0,80.5,0.0,0,0,0,2,2,1,2.9,220,6.5
Trevor Siemian,9683,QB,NO,1,66.7,30,34,10.8,2.74,3,3,7.7,55.9,19,0,9,5.0,38,1,13,20,79.6,77.7,76.1,,0,0,44,0,44.4,104.8,10.5,4,0,0,1,2,0,0.0,298,8.8
Carson Wentz,10636,QB,IND,1,71.0,31,34,5.7,2.84,1,1,2.9,64.7,22,0,16,0.0,36,0,9,14,79.1,55.5,55.2,58.1,1,0,36,0,6.3,78.1,2.8,1,1,0,1,0,1,2.8,180,5.3
Justin Herbert,28237,QB,LAC,1,74.2,31,34,5.6,2.65,1,1,2.6,58.8,20,0,10,13.0,37,3,13,27,79.4,62.9,61.9,61.4,1,1,41,1,20.0,72.5,5.4,2,1,0,1,1,1,2.4,195,5.7
Taylor Heinicke,9896,QB,WAS,1,90.0,30,32,7.4,3.15,1,1,3.0,81.3,26,0,18,3.7,40,1,14,32,79.4,68.5,68.9,56.5,0,0,41,0,27.8,110.4,12.5,5,3,0,1,1,2,4.9,256,8.0
Dak Prescott,10769,QB,DAL,1,89.7,29,31,5.8,2.4,0,2,6.1,77.4,24,0,8,7.7,33,2,15,9,78.5,84.2,82.6,61.7,0,0,35,0,0.0,127.9,0.0,0,1,0,2,2,1,2.9,296,9.5
P.J. Walker,12134,QB,CAR,1,81.5,27,29,3.6,2.15,1,0,0.0,75.9,22,0,6,0.0,30,0,9,5,77.8,73.7,68.8,73.2,0,1,32,0,0.0,74.9,0.0,0,1,1,0,0,1,3.1,167,5.8
