player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Matthew Stafford,4924,QB,LA,1,71.1,45,48,5.8,2.79,2,1,2.0,64.6,31,0,18,3.1,55,1,17,26,81.3,52.1,51.2,62.9,1,2,58,0,27.8,71.0,9.1,5,2,0,0,1,3,5.2,294,6.1
Josh Allen,46601,QB,BUF,1,74.4,43,47,6.2,2.97,1,0,0.0,66.0,31,0,21,3.1,54,1,17,4,36.8,49.7,49.8,57.6,1,2,56,0,19.0,62.7,7.4,4,3,0,2,0,3,5.4,264,5.6
Derek Carr,8671,QB,LV,1,68.2,44,46,6.4,2.6,2,2,4.3,65.2,30,0,15,0.0,48,0,15,23,80.3,43.9,43.8,60.4,0,2,49,0,6.7,72.4,2.1,1,1,0,0,1,3,6.1,296,6.4
Tyrod Taylor,6332,QB,HST,1,70.3,37,43,7.9,2.64,2,0,0.0,55.8,24,0,26,7.7,51,2,11,13,80.6,41.1,40.0,63.6,1,3,52,0,19.2,42.8,9.8,5,3,1,2,0,2,3.8,240,5.6
Jacoby Brissett,10725,QB,MIA,1,79.5,39,43,9.7,2.84,0,1,2.2,60.5,26,0,26,16.1,48,5,17,17,80.3,72.8,70.6,63.3,1,2,50,0,15.4,64.5,8.3,4,1,0,3,1,1,2.0,244,5.7
Lamar Jackson,46416,QB,BLT,1,76.3,38,41,8.5,2.94,1,2,4.5,65.9,27,0,16,6.9,53,2,16,3,45.6,59.3,61.0,58.5,2,2,57,1,18.8,88.1,5.7,3,9,0,0,3,2,3.5,266,6.5
Josh Johnson,4474,QB,NYJ,1,70.7,41,41,8.3,2.88,0,1,2.4,65.9,27,0,17,6.9,46,2,20,22,80.3,76.4,75.3,61.2,0,1,48,0,11.8,103.4,4.3,2,3,0,0,3,0,0.0,317,7.7
Trevor Siemian,9683,QB,NO,1,73.7,38,41,8.5,2.9,2,2,4.5,61.0,25,0,11,10.7,42,3,15,20,79.8,76.6,76.7,,0,0,46,1,9.1,94.5,2.4,1,0,0,1,2,1,2.2,249,6.1
Joe Burrow,28022,QB,CIN,1,76.9,39,40,9.5,2.6,0,2,4.8,70.0,28,0,16,6.7,46,2,15,7,30.7,63.6,70.1,29.8,0,2,49,0,31.3,69.0,10.9,5,1,0,1,0,1,2.0,282,7.1
Jimmy Garoppolo,8697,QB,SF,1,83.8,37,40,9.3,2.66,1,2,4.7,70.0,28,0,14,9.7,46,3,17,28,80.3,79.6,79.3,56.8,1,1,49,0,35.7,100.6,10.9,5,1,0,1,2,1,2.0,326,8.2
Dak Prescott,10769,QB,DAL,1,56.8,37,39,12.3,3.39,0,0,0.0,48.7,19,0,17,9.5,43,2,11,9,80.1,70.0,64.9,79.5,0,1,46,0,11.8,73.9,4.7,2,2,0,2,2,1,2.2,232,5.9
Justin Herbert,28237,QB,LAC,1,89.2,37,38,5.7,2.3,0,1,2.5,84.2,32,0,6,3.0,41,1,18,27,79.9,83.2,79.7,71.2,0,0,43,0,0.0,123.2,0.0,0,3,1,0,2,0,0.0,356,9.4
Patrick Mahomes,11765,QB,KC,1,63.9,36,37,9.3,2.34,0,0,0.0,54.1,20,0,11,13.0,38,3,9,16,79.5,62.1,61.3,60.0,0,0,40,0,9.1,74.8,2.6,1,0,0,1,1,1,2.5,166,4.5
Jordan Love,40306,QB,GB,1,59.4,32,34,7.8,2.71,0,0,0.0,55.9,19,1,19,0.0,39,0,11,12,79.2,30.0,29.2,60.8,0,1,41,1,5.3,69.5,2.6,1,4,0,2,1,3,7.3,190,5.6
Sam Darnold,29048,QB,CAR,1,70.8,24,33,6.8,3.47,3,0,0.0,48.5,16,0,19,5.9,37,1,8,5,27.8,41.6,42.9,52.3,0,3,38,1,5.3,26.3,2.7,1,3,0,6,0,3,7.9,172,5.2
Ben Roethlisberger,1732,QB,PIT,1,78.6,28,30,5.9,2.37,0,0,0.0,70.0,21,0,7,4.5,34,1,8,25,79.5,60.4,61.3,54.8,0,0,40,0,57.1,111.1,11.8,4,0,1,1,2,0,0.0,205,6.8
Matt Ryan,4317,QB,ATL,1,85.7,28,30,10.3,2.95,1,4,12.5,76.7,23,0,12,4.2,35,1,16,2,79.0,84.4,78.8,77.6,1,0,37,0,16.7,135.8,5.7,2,3,0,0,2,1,2.7,343,11.4
Carson Wentz,10636,QB,IND,1,82.1,28,30,8.9,2.85,0,2,6.7,73.3,22,0,7,4.3,33,1,17,14,78.4,81.4,78.9,67.2,1,0,33,0,14.3,134.3,3.0,1,2,0,1,3,1,3.0,272,9.1
Justin Fields,82118,QB,CHI,1,60.7,28,29,16.5,2.97,1,5,15.2,58.6,17,0,16,0.0,37,0,12,6,79.8,90.5,88.5,71.2,0,1,41,0,18.8,89.9,8.1,3,5,0,0,1,0,0.0,291,10.0
Kirk Cousins,7102,QB,MIN,1,65.4,26,28,8.3,2.83,0,2,6.7,60.7,17,0,11,0.0,28,0,6,18,77.6,71.0,68.1,62.9,0,0,30,0,0.0,104.3,0.0,0,0,0,2,2,1,3.3,187,6.7
Teddy Bridgewater,8667,QB,DEN,1,79.2,24,28,8.4,2.9,0,2,6.5,67.9,19,0,11,0.0,32,0,9,10,78.9,74.0,71.1,66.3,0,0,35,0,36.4,107.6,12.5,4,0,0,4,1,1,2.9,249,8.9
Ryan Tannehill,7014,QB,TEN,1,80.8,26,27,4.3,2.24,0,0,0.0,70.4,19,0,12,9.5,30,2,9,31,78.2,82.0,78.5,69.3,0,1,32,0,25.0,79.7,10.0,3,0,0,1,1,1,3.1,143,5.3
Colt McCoy,5609,QB,ARZ,1,92.0,25,26,3.5,2.36,0,1,3.7,84.6,22,0,8,4.3,29,1,11,1,79.0,76.6,74.3,68.4,0,0,31,0,25.0,119.4,6.9,2,1,0,1,1,0,0.0,249,9.6
Trevor Lawrence,77632,QB,JAX,1,72.0,25,26,7.2,2.45,0,1,3.7,57.7,15,0,8,16.7,28,3,4,15,78.0,52.8,52.4,59.1,0,0,29,0,25.0,69.1,7.1,2,0,0,1,0,1,3.4,118,4.5
Baker Mayfield,46518,QB,CLV,1,82.4,17,21,12.4,2.77,0,4,18.2,66.7,14,0,8,0.0,23,0,7,8,76.1,89.8,87.7,,1,0,24,0,25.0,132.6,8.7,2,0,0,3,2,0,0.0,218,10.4
Daniel Jones,39395,QB,NYG,1,83.3,18,20,4.8,2.92,0,1,4.8,75.0,15,0,12,0.0,25,0,7,21,25.6,65.2,66.1,57.8,0,0,27,0,16.7,104.2,8.0,2,3,0,2,1,1,3.7,110,5.5
Mac Jones,60323,QB,NE,1,75.0,16,18,5.8,2.36,1,1,5.0,66.7,12,0,5,0.0,20,0,5,19,76.1,61.9,62.2,71.0,0,1,22,2,40.0,85.2,10.0,2,0,0,1,1,1,4.5,139,7.7
Jalen Hurts,40291,QB,PHI,1,68.8,16,17,13.3,3.5,0,1,5.9,64.7,11,0,9,0.0,24,0,11,24,77.3,75.3,74.1,66.1,1,0,24,0,11.1,115.3,4.2,1,6,0,0,1,0,0.0,162,9.5
Mike White,46453,QB,NYJ,1,70.0,10,11,10.1,2.95,0,0,0.0,63.6,7,0,5,0.0,11,0,6,22,71.9,59.1,58.9,,1,0,11,0,0.0,121.4,0.0,0,0,0,0,1,1,9.1,95,8.6
C.J. Beathard,11859,QB,JAX,1,100.0,2,2,13.0,2.6,0,1,33.3,100.0,2,0,0,0.0,2,0,1,15,65.5,96.7,95.4,,0,0,3,0,,118.8,0.0,0,0,0,0,0,0,0.0,33,16.5
Taysom Hill,12112,QB,NO,1,100.0,2,2,16.5,3.5,0,0,0.0,100.0,2,0,0,0.0,2,0,2,20,66.1,69.5,80.5,62.5,0,0,2,0,,118.8,0.0,0,0,0,0,0,0,0.0,33,16.5
Brandon Allen,10835,QB,CIN,1,50.0,2,2,2.0,1.65,0,0,0.0,50.0,1,0,1,0.0,2,0,0,7,66.1,63.3,62.1,60.0,0,0,2,0,0.0,56.3,0.0,0,0,0,0,0,0,0.0,6,3.0
Danny Amendola,4717,WR,HST,1,0.0,1,1,15.0,2.8,0,0,0.0,0.0,0,0,0,,1,0,0,13,67.0,44.1,32.4,,0,0,1,1,,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
Christian Kirk,47546,WR,ARZ,1,100.0,1,1,33.0,4.2,0,1,100.0,100.0,1,0,0,0.0,1,0,1,1,69.5,84.5,82.2,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,33,33.0
