player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Sam Darnold,29048,QB,CAR,1,78.8,33,35,8.1,2.46,0,3,8.3,68.6,24,0,12,7.7,36,2,14,5,27.0,70.1,79.4,28.9,0,0,37,1,8.3,102.0,2.8,1,0,0,2,1,0,0.0,279,8.0
Jalen Hurts,40291,QB,PHI,1,90.0,30,35,3.6,2.77,2,2,5.6,77.1,27,0,9,0.0,39,0,15,24,79.9,89.4,87.8,70.3,0,0,41,1,11.1,126.4,2.6,1,3,1,2,3,0,0.0,264,7.5
Tyrod Taylor,6332,QB,HST,1,68.8,32,33,9.7,2.84,0,3,8.3,63.6,21,0,18,4.5,37,1,14,13,79.1,71.1,68.4,67.2,0,0,40,0,5.6,112.1,2.7,1,3,0,1,2,1,2.5,291,8.8
Ben Roethlisberger,1732,QB,PIT,1,58.1,31,32,6.2,2.25,1,0,0.0,56.3,18,0,7,0.0,35,0,9,25,28.7,38.0,38.2,58.1,0,0,38,0,28.6,83.9,5.7,2,1,0,0,1,2,5.3,188,5.9
Kyler Murray,38334,QB,ARZ,1,72.4,29,32,9.1,2.91,0,6,18.2,65.6,21,0,9,0.0,36,0,14,1,79.6,84.5,79.2,82.1,0,1,37,1,22.2,121.0,5.6,2,1,0,3,4,1,2.7,289,9.0
Lamar Jackson,46416,QB,BLT,1,74.1,27,30,8.1,3.11,0,2,6.5,63.3,19,0,18,5.0,39,1,14,3,21.3,63.1,65.4,56.0,2,0,40,0,16.7,98.6,7.7,3,6,0,1,1,2,5.0,235,7.8
Aaron Rodgers,2241,QB,GB,1,70.8,24,28,7.5,2.89,0,1,3.1,53.6,15,0,10,11.8,29,2,6,12,77.9,43.3,44.0,,1,2,33,0,10.0,36.8,3.4,1,0,0,3,0,2,6.1,133,4.8
Baker Mayfield,46518,QB,CLV,1,81.5,27,28,10.1,2.82,0,3,10.3,75.0,21,0,9,4.5,31,1,14,8,77.7,75.1,75.2,58.3,0,1,32,0,22.2,97.5,6.5,2,1,0,1,0,1,3.1,321,11.5
Joe Burrow,28022,QB,CIN,1,76.9,26,27,8.8,2.35,0,1,3.6,74.1,20,0,11,0.0,32,0,12,7,78.2,69.7,67.0,62.6,0,0,33,0,45.5,128.8,15.6,5,0,1,0,2,1,3.0,261,9.7
Tua Tagovailoa,60326,QB,MIA,1,66.7,27,27,10.1,2.5,0,1,3.6,59.3,16,0,8,11.1,29,2,9,17,78.6,57.8,54.5,68.5,0,1,30,0,25.0,79.6,6.9,2,0,0,0,1,2,6.7,202,7.5
Matthew Stafford,4924,QB,LA,1,80.0,25,26,10.3,2.42,1,3,11.1,76.9,20,0,7,0.0,27,0,13,26,78.3,79.7,78.9,59.8,0,0,28,0,14.3,156.1,3.7,1,0,0,0,3,0,0.0,321,12.3
Jimmy Garoppolo,8697,QB,SF,1,81.8,22,25,7.5,2.3,0,0,0.0,68.0,17,0,7,5.6,27,1,12,28,77.1,71.2,73.2,52.2,0,0,27,1,14.3,124.2,3.7,1,1,1,2,1,0,0.0,314,12.6
Russell Wilson,7077,QB,SEA,1,85.7,21,23,10.9,2.75,0,3,12.5,78.3,18,0,13,0.0,28,0,13,29,78.0,79.1,81.2,57.6,0,0,29,0,23.1,152.3,10.7,3,2,0,2,4,0,0.0,254,11.0
Jameis Winston,9434,QB,NO,1,83.3,18,20,8.9,3.13,0,1,4.8,70.0,14,0,8,6.7,23,1,12,20,77.0,89.5,81.1,82.5,1,0,24,0,0.0,130.8,0.0,0,3,0,1,5,0,0.0,148,7.4
Taylor Heinicke,9896,QB,WAS,1,85.7,14,15,7.9,2.88,0,0,0.0,73.3,11,0,6,8.3,18,1,7,32,75.4,46.9,50.3,49.1,0,0,21,0,0.0,119.3,0.0,0,3,0,1,1,0,0.0,122,8.1
Jordan Love,40306,QB,GB,1,71.4,7,7,13.0,2.53,0,1,14.3,71.4,5,0,1,0.0,8,0,3,12,17.7,76.8,75.5,,0,0,8,0,100.0,102.1,12.5,1,0,0,0,0,1,12.5,68,9.7
Ryan Fitzpatrick,2467,QB,WAS,1,80.0,5,6,3.8,2.59,0,0,0.0,50.0,3,0,5,25.0,8,1,0,32,70.3,38.9,42.5,55.7,1,0,9,0,20.0,56.3,12.5,1,1,0,0,0,1,11.1,13,2.2
Justin Fields,82118,QB,CHI,1,100.0,2,2,3.0,1.75,0,0,0.0,100.0,2,0,1,0.0,2,0,0,6,66.1,68.0,61.8,62.6,0,0,2,0,0.0,87.5,0.0,0,0,0,0,0,0,0.0,10,5.0
Trey Lance,91399,QB,SF,1,100.0,1,1,3.0,2.6,0,0,0.0,100.0,1,0,0,0.0,1,0,1,28,68.2,47.7,60.1,49.1,0,0,1,0,,127.1,0.0,0,0,0,0,1,0,0.0,5,5.0
Matthias Farley,10953,S,TEN,1,100.0,1,1,4.0,1.6,0,0,0.0,100.0,1,0,0,0.0,1,0,1,31,60.4,54.6,56.3,,0,0,1,0,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0
Taysom Hill,12112,QB,NO,1,100.0,1,1,0.0,2.4,0,0,0.0,100.0,1,0,0,0.0,1,0,1,20,66.7,62.8,60.0,60.7,0,0,1,0,,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0
Justin Jefferson,61398,WR,MIN,1,100.0,1,1,10.0,5.1,0,0,0.0,100.0,1,0,1,0.0,1,0,1,18,68.8,67.3,68.8,,0,0,1,0,0.0,112.5,0.0,0,0,0,0,0,0,0.0,11,11.0
