player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Ben Roethlisberger,1732,QB,PIT,1,82.8,58,58,5.6,2.29,0,2,3.2,65.5,38,0,15,20.8,63,10,17,25,82.2,57.2,56.2,62.6,0,2,67,0,26.7,70.9,6.3,4,1,0,0,1,1,1.5,318,5.5
Tom Brady,698,QB,TB,1,82.4,51,55,6.8,2.39,1,4,7.0,74.5,41,0,19,2.4,60,1,23,30,81.8,79.2,78.4,60.0,0,0,62,0,15.8,103.0,5.0,3,2,0,3,1,0,0.0,432,7.9
Mac Jones,60323,QB,NE,1,64.0,50,51,12.0,2.92,0,1,1.9,58.8,30,0,20,6.3,56,2,11,19,81.7,66.7,64.4,67.7,0,3,57,0,10.0,55.2,3.6,2,3,0,1,1,1,1.8,270,5.3
Jacoby Brissett,10725,QB,MIA,1,74.4,43,49,8.4,2.79,0,2,3.7,65.3,32,0,18,0.0,57,0,16,17,81.8,76.5,77.1,57.7,4,0,62,0,11.1,74.8,3.5,2,6,1,1,0,1,1.6,215,4.4
Patrick Mahomes,11765,QB,KC,1,83.3,36,44,9.6,2.95,0,2,4.3,61.4,27,0,21,10.0,50,3,20,16,32.8,78.5,73.9,75.0,2,2,53,0,9.5,81.6,4.0,2,4,0,6,3,1,1.9,260,5.9
Derek Carr,8671,QB,LV,1,71.1,38,43,9.8,2.72,1,4,9.1,60.5,26,0,14,3.7,46,1,18,23,80.3,84.3,82.6,60.0,1,1,47,1,21.4,95.7,6.5,3,0,0,3,2,0,0.0,386,9.0
Josh Allen,46601,QB,BUF,1,81.0,42,43,9.7,2.82,0,3,6.7,74.4,32,0,22,5.9,46,2,21,4,80.5,83.8,83.1,59.8,0,0,48,0,0.0,129.8,0.0,0,2,0,1,4,1,2.1,358,8.3
Jimmy Garoppolo,8697,QB,SF,1,75.7,37,40,7.1,2.53,0,0,0.0,62.5,25,0,17,10.7,44,3,15,28,28.0,54.6,52.7,62.2,2,1,48,0,23.5,87.2,9.1,4,0,0,1,2,3,6.3,257,6.4
Jalen Hurts,40291,QB,PHI,1,75.0,36,39,6.9,2.93,1,3,6.8,64.1,25,0,11,7.4,48,2,11,24,81.1,66.1,65.7,61.4,1,2,53,0,18.2,86.1,4.2,2,7,0,1,2,2,3.8,326,8.4
Kirk Cousins,7102,QB,MIN,1,86.1,36,38,5.7,2.42,1,1,2.6,78.9,30,0,11,3.2,39,1,19,18,28.5,82.5,82.3,56.6,1,0,40,0,9.1,128.4,2.6,1,0,0,0,3,1,2.5,323,8.5
Matthew Stafford,4924,QB,LA,1,78.4,37,38,8.3,2.34,0,1,2.5,71.1,27,0,12,6.9,39,2,16,26,79.6,73.8,72.4,60.0,1,0,41,0,8.3,134.0,2.6,1,0,0,0,4,0,0.0,343,9.0
Justin Herbert,28237,QB,LAC,1,82.9,35,38,7.1,2.76,0,0,0.0,68.4,26,0,11,10.3,41,3,16,27,80.3,82.5,81.9,59.9,0,0,46,0,9.1,125.0,2.4,1,2,0,3,4,0,0.0,281,7.4
Carson Wentz,10636,QB,IND,1,67.7,31,37,6.9,2.53,1,1,2.5,51.4,19,0,21,9.5,39,2,8,14,79.5,66.1,65.3,,1,0,43,1,9.5,66.7,5.1,2,0,0,4,0,0,0.0,194,5.2
Matt Ryan,4317,QB,ATL,1,77.1,35,36,4.7,2.83,0,0,0.0,75.0,27,0,12,0.0,39,0,12,2,28.7,52.1,51.8,60.0,1,0,41,0,25.0,111.2,7.7,3,0,0,0,2,3,7.3,243,6.8
Daniel Jones,39395,QB,NYG,1,75.8,33,35,7.3,2.85,2,1,2.6,68.6,24,0,14,4.0,42,1,14,21,23.1,71.9,71.9,60.4,0,0,46,0,14.3,90.9,4.8,2,5,0,0,0,1,2.2,266,7.6
Zach Wilson,82096,QB,NYJ,1,69.7,33,35,7.8,2.89,0,0,0.0,54.3,19,0,16,17.4,40,4,10,22,79.4,55.4,53.9,62.6,0,2,41,0,31.3,42.6,12.5,5,0,0,2,0,1,2.4,160,4.6
Trevor Lawrence,77632,QB,JAX,1,76.7,30,34,8.4,2.81,0,1,2.8,64.7,22,0,17,4.3,40,1,10,15,29.3,50.2,51.0,54.5,1,2,42,0,17.6,68.1,7.5,3,3,1,2,1,3,7.1,219,6.4
Sam Darnold,29048,QB,CAR,1,78.8,33,34,8.1,2.96,0,3,8.3,67.6,23,0,17,11.5,37,3,15,5,30.6,83.2,76.3,80.3,0,0,40,0,11.8,95.7,5.4,2,1,0,1,0,1,2.5,304,8.9
