player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Trevor Lawrence,77632,QB,JAX,1,79.1,43,54,5.8,2.88,4,2,3.7,59.3,32,0,22,5.9,57,2,17,15,81.5,63.5,68.1,51.1,4,1,58,2,4.5,68.3,1.8,1,2,0,3,1,0,0.0,238,4.4
Carson Wentz,10636,QB,IND,1,61.2,49,51,11.1,2.79,0,0,0.0,52.9,27,0,16,10.0,54,3,11,14,38.4,42.7,43.7,56.1,0,2,60,0,6.3,68.3,1.9,1,2,0,2,3,4,6.7,231,4.5
Patrick Mahomes,11765,QB,KC,1,80.0,40,48,7.3,2.93,1,0,0.0,60.4,29,0,17,9.4,52,3,18,16,35.2,54.9,54.9,64.3,0,1,55,1,11.8,74.6,3.8,2,2,0,7,1,3,5.5,275,5.7
Mike White,46453,QB,NYJ,1,90.7,43,45,4.2,2.31,2,1,2.0,82.2,37,0,17,5.1,47,2,22,22,81.4,70.0,64.2,71.1,0,2,51,0,11.8,107.9,4.3,2,0,0,0,3,1,2.0,405,9.0
Josh Allen,46601,QB,BUF,1,78.9,38,42,7.0,2.38,2,0,0.0,69.0,29,0,13,3.3,46,1,17,4,36.3,75.9,71.3,74.5,0,0,51,1,0.0,100.2,0.0,0,4,0,2,2,0,0.0,249,5.9
Cooper Rush,12324,QB,DAL,1,65.8,38,40,9.9,2.47,1,2,4.4,60.0,24,0,10,4.0,44,1,16,9,30.9,52.7,53.2,58.3,0,1,49,0,30.0,92.2,6.8,3,1,0,1,2,4,8.2,325,8.1
Tom Brady,698,QB,TB,1,81.6,38,40,8.5,2.31,0,2,4.9,70.0,28,0,7,9.7,43,3,13,30,29.3,63.3,61.6,62.6,0,2,44,0,42.9,112.0,7.0,3,0,0,2,4,3,6.8,375,9.4
Taylor Heinicke,9896,QB,WAS,1,70.3,37,39,8.6,2.57,1,1,2.4,61.5,24,0,14,7.7,45,2,15,32,29.4,64.2,61.1,65.9,0,2,47,0,35.7,69.4,11.1,5,1,0,1,1,1,2.1,270,6.9
Tua Tagovailoa,60326,QB,MIA,1,61.1,36,39,7.1,2.53,0,1,2.3,53.8,21,0,18,4.5,43,1,10,17,30.0,49.2,50.4,54.2,0,1,48,0,11.1,58.2,4.7,2,2,0,3,0,2,4.2,205,5.3
Davis Mills,52269,QB,HST,1,82.9,35,38,7.6,2.6,1,3,7.7,76.3,29,0,16,0.0,43,0,13,13,29.5,73.9,71.6,65.0,0,1,45,0,31.3,106.3,11.6,5,0,0,2,2,2,4.4,310,8.2
Aaron Rodgers,2241,QB,GB,1,73.5,34,37,5.9,2.15,2,1,2.6,59.5,22,0,14,12.0,39,3,9,12,79.3,68.1,69.0,53.9,0,0,40,1,7.1,90.4,2.6,1,1,0,1,2,1,2.5,184,5.0
Mac Jones,60323,QB,NE,1,57.6,33,35,9.1,2.56,0,2,5.6,51.4,18,0,9,5.3,39,1,11,19,79.5,77.1,74.6,66.8,0,0,40,0,11.1,70.8,2.6,1,2,0,2,0,0,0.0,217,6.2
Justin Herbert,28237,QB,LAC,1,66.7,30,35,9.1,2.9,2,1,2.8,51.4,18,0,16,10.0,39,2,12,27,79.3,71.9,71.7,57.4,0,2,40,0,18.8,66.7,7.7,3,1,0,3,2,0,0.0,223,6.4
Kirk Cousins,7102,QB,MIN,1,78.1,32,35,5.4,2.78,0,2,5.1,65.7,23,0,16,8.0,39,2,7,18,29.1,78.6,76.8,64.3,2,0,43,1,6.3,88.3,2.6,1,2,0,1,1,1,2.3,184,5.3
Joe Burrow,28022,QB,CIN,1,76.7,30,34,7.4,2.51,1,2,5.7,61.8,21,0,10,8.7,37,2,12,7,28.4,75.4,74.5,60.0,1,1,38,0,30.0,102.5,8.1,3,0,0,2,3,1,2.6,259,7.6
Ben Roethlisberger,1732,QB,PIT,1,66.7,33,34,7.2,2.3,1,0,0.0,64.7,22,0,6,0.0,36,0,13,25,79.3,53.2,51.0,60.0,0,0,39,0,33.3,98.4,5.6,2,0,0,0,1,1,2.6,266,7.8
Jared Goff,10635,QB,DET,1,83.9,31,34,6.0,2.67,0,0,0.0,73.5,25,0,17,3.8,39,1,11,11,28.8,63.4,62.6,,0,0,43,0,29.4,90.6,12.8,5,0,0,3,0,1,2.3,222,6.5
Ryan Tannehill,7014,QB,TEN,1,69.7,33,33,7.2,2.68,0,0,0.0,69.7,23,0,12,0.0,36,0,10,31,79.3,76.1,72.9,68.9,0,2,39,0,25.0,98.7,8.3,3,0,0,0,3,1,2.6,265,8.0
Kyler Murray,38334,QB,ARZ,1,74.2,31,33,8.7,2.55,0,2,5.7,66.7,22,0,11,4.3,37,1,12,1,79.9,68.1,66.0,65.6,0,2,40,0,18.2,67.0,5.4,2,1,0,2,0,0,0.0,274,8.3
Matthew Stafford,4924,QB,LA,1,75.9,29,32,7.4,2.44,1,2,6.1,65.6,21,0,4,4.5,32,1,16,26,77.9,84.2,82.2,,0,0,33,0,0.0,127.7,0.0,0,0,0,2,3,1,3.0,305,9.5
Daniel Jones,39395,QB,NYG,1,81.3,32,32,4.3,2.66,0,0,0.0,68.8,22,0,12,15.4,37,4,9,21,79.5,47.3,50.0,55.1,0,1,40,1,25.0,96.1,8.1,3,2,0,0,2,2,5.0,222,6.9
Baker Mayfield,46518,QB,CLV,1,83.9,31,31,6.8,2.66,0,0,0.0,64.5,20,0,10,23.1,36,6,11,8,78.6,71.5,69.3,63.3,0,0,37,1,40.0,86.1,11.1,4,1,0,0,0,0,0.0,225,7.3
Trevor Siemian,9683,QB,NO,1,64.0,25,29,7.5,2.7,1,1,3.1,55.2,16,0,10,0.0,31,0,10,20,78.2,38.9,39.4,57.9,0,0,34,0,10.0,82.4,3.2,1,1,0,3,1,1,2.9,159,5.5
Jimmy Garoppolo,8697,QB,SF,1,73.1,26,28,9.8,2.51,1,1,3.4,60.7,17,0,6,10.5,28,2,12,28,78.6,77.6,74.9,67.6,0,0,30,0,0.0,100.6,0.0,0,0,1,0,0,1,3.3,322,11.5
Justin Fields,82118,QB,CHI,1,70.4,27,27,9.8,3.23,0,0,0.0,70.4,19,0,16,0.0,39,0,14,6,28.9,76.7,65.7,85.6,0,1,42,0,25.0,84.6,10.3,4,8,0,0,1,1,2.4,175,6.5
Matt Ryan,4317,QB,ATL,1,80.8,26,27,7.5,2.35,1,0,0.0,74.1,20,0,12,4.8,31,1,11,2,27.2,58.1,63.5,40.9,0,2,34,0,25.0,67.8,9.7,3,1,0,0,1,2,5.9,146,5.4
Teddy Bridgewater,8667,QB,DEN,1,80.0,25,26,6.4,2.49,0,1,3.7,73.1,19,0,12,5.0,30,1,10,10,77.8,75.7,72.9,62.6,0,0,31,0,33.3,109.9,13.3,4,0,0,1,1,1,3.2,213,8.2
Sam Darnold,29048,QB,CAR,1,70.0,20,24,6.8,2.69,1,2,8.3,54.2,13,0,7,7.1,28,1,10,5,78.0,85.0,81.7,71.8,1,0,28,0,0.0,69.6,0.0,0,4,0,2,0,0,0.0,129,5.4
Geno Smith,7820,QB,SEA,1,90.9,22,24,8.6,2.87,0,4,14.3,83.3,20,0,10,0.0,28,0,9,29,78.0,79.6,76.6,74.4,0,0,32,1,30.0,128.3,10.7,3,1,0,2,2,0,0.0,195,8.1
Jalen Hurts,40291,QB,PHI,1,84.6,13,14,10.8,4.06,1,0,0.0,64.3,9,0,7,18.2,17,2,9,24,76.4,82.4,75.4,76.0,0,0,18,0,0.0,86.3,0.0,0,3,0,0,0,0,0.0,103,7.4
Jameis Winston,9434,QB,NO,1,66.7,9,10,2.6,3.11,1,1,10.0,60.0,6,0,4,0.0,14,0,5,20,73.2,71.7,63.5,71.8,0,0,14,0,0.0,108.8,0.0,0,4,0,0,1,0,0.0,56,5.6
Josh Johnson,4474,QB,NYJ,1,75.0,4,4,2.3,2.13,0,0,0.0,50.0,2,0,1,33.3,4,1,1,22,66.9,67.3,66.5,,0,0,4,0,0.0,61.5,0.0,0,0,0,0,0,0,0.0,17,4.3
John Wolford,46454,QB,LA,1,50.0,2,2,0.0,2.0,0,0,0.0,50.0,1,0,1,0.0,3,0,0,26,65.5,52.0,52.1,,0,0,3,0,100.0,56.3,33.3,1,0,0,0,0,0,0.0,5,2.5
Gardner Minshew,41401,QB,PHI,1,100.0,2,2,-5.0,1.6,0,0,0.0,100.0,2,0,0,0.0,2,0,0,24,63.6,63.5,62.0,,0,0,2,0,,89.6,0.0,0,0,0,0,0,0,0.0,11,5.5
Leonard Fournette,11759,HB,TB,1,,0,1,,4.8,1,0,0.0,0.0,0,0,1,,1,0,0,30,74.0,50.3,60.0,53.8,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
P.J. Walker,12134,QB,CAR,1,0.0,1,1,4.0,4.6,0,0,0.0,0.0,0,0,1,,1,0,0,5,64.5,28.6,36.6,60.0,0,0,1,1,0.0,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
Chris Boswell,8990,K,PIT,1,0.0,1,1,17.0,5.4,0,0,0.0,0.0,0,0,1,,1,0,0,25,60.4,38.8,49.5,,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Rex Burkhead,7971,HB,HST,1,,0,1,,4.5,0,0,0.0,0.0,0,0,1,,1,0,0,13,71.2,67.9,60.0,65.4,0,0,1,0,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Cedrick Wilson,48170,WR,DAL,1,100.0,1,1,31.0,5.8,0,1,100.0,100.0,1,0,1,0.0,1,0,1,9,69.0,78.9,82.2,,0,0,1,0,0.0,118.8,0.0,0,0,0,0,0,0,0.0,35,35.0
