player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Tyler Huntley,46448,QB,BLT,1,80.6,36,36,5.0,2.72,0,0,0.0,72.2,26,0,16,10.3,44,3,13,3,35.0,56.9,56.9,57.3,0,1,49,1,37.5,76.0,13.6,6,2,0,0,0,2,4.1,219,6.1
Josh Allen,46601,QB,BUF,1,78.8,33,35,8.4,2.94,1,0,0.0,60.0,21,0,8,19.2,37,5,13,4,28.3,43.1,38.6,75.6,0,2,39,0,12.5,72.2,2.7,1,1,0,1,2,4,10.3,209,6.0
Kirk Cousins,7102,QB,MIN,1,81.3,32,35,11.2,2.51,0,2,5.4,68.6,24,0,17,7.7,37,2,17,18,79.2,64.8,63.7,60.0,2,0,39,0,11.8,128.4,5.4,2,0,0,1,3,3,7.7,341,9.7
Tua Tagovailoa,60326,QB,MIA,1,90.3,31,33,5.1,2.56,1,0,0.0,81.8,27,0,12,3.6,34,1,13,17,79.3,77.6,79.0,54.4,1,1,39,1,0.0,108.7,0.0,0,1,0,0,2,1,2.6,273,8.3
Aaron Rodgers,2241,QB,GB,1,79.3,29,33,9.6,3.15,0,4,10.8,69.7,23,0,10,0.0,37,0,16,12,28.4,81.8,79.8,64.2,0,0,41,0,20.0,148.4,5.4,2,2,0,4,4,2,4.9,385,11.7
Joe Burrow,28022,QB,CIN,1,75.0,28,29,7.6,2.68,0,0,0.0,69.0,20,0,11,4.8,35,1,12,7,28.0,57.8,55.0,65.4,0,0,39,0,27.3,92.3,8.6,3,3,0,1,1,1,2.6,148,5.1
Baker Mayfield,46518,QB,CLV,1,65.4,26,29,9.3,2.88,1,2,5.7,51.7,15,0,7,11.8,32,2,8,8,79.2,50.6,51.0,55.2,0,2,38,0,14.3,53.2,3.1,1,2,0,2,1,2,5.3,176,6.1
Matt Ryan,4317,QB,ATL,1,75.0,28,28,5.7,2.68,0,1,3.3,67.9,19,0,19,9.5,32,2,7,2,78.1,61.3,60.7,,0,2,34,0,21.1,51.6,12.5,4,0,0,0,0,0,0.0,153,5.5
Derek Carr,8671,QB,LV,1,80.0,25,27,8.4,2.63,0,2,7.4,70.4,19,0,12,5.0,30,1,8,23,26.0,56.5,56.1,,0,1,30,0,16.7,90.8,6.7,2,0,0,2,1,2,6.7,215,8.0
Cam Newton,6153,QB,CAR,1,84.0,25,27,5.9,2.61,0,1,3.7,77.8,21,0,8,0.0,29,0,11,5,79.3,73.7,72.3,65.2,2,0,29,0,12.5,120.5,3.4,1,1,0,0,2,0,0.0,189,7.0
Russell Wilson,7077,QB,SEA,1,69.6,23,26,11.3,2.57,1,1,3.8,53.8,14,0,9,12.5,30,2,9,29,26.3,67.3,66.6,60.1,0,0,30,0,44.4,80.1,13.3,4,0,0,2,0,1,3.3,207,8.0
Mac Jones,60323,QB,NE,1,84.6,26,26,6.6,2.46,0,1,3.6,84.6,22,0,7,0.0,30,0,7,19,78.9,70.4,68.3,65.2,0,1,32,0,42.9,96.6,10.0,3,1,0,0,1,1,3.1,207,8.0
Trevor Lawrence,77632,QB,JAX,1,78.3,23,25,7.6,2.99,0,1,3.8,64.0,16,0,9,11.1,30,2,9,15,77.8,71.4,68.9,66.2,1,0,31,0,33.3,81.8,10.0,3,2,0,1,0,0,0.0,158,6.3
Jalen Hurts,40291,QB,PHI,1,75.0,20,24,8.8,3.86,1,0,0.0,54.2,13,0,8,13.3,30,2,8,24,80.7,64.4,61.4,64.4,1,0,31,0,25.0,72.7,6.7,2,4,0,2,0,0,0.0,147,6.1
Tyrod Taylor,6332,QB,HST,1,70.0,20,24,5.2,2.89,2,0,0.0,58.3,14,0,9,0.0,29,0,8,13,26.3,68.1,65.5,65.4,1,0,30,0,0.0,69.3,0.0,0,5,0,1,0,0,0.0,107,4.5
Tim Boyle,21956,QB,DET,1,68.2,22,23,4.2,2.21,1,0,0.0,65.2,15,0,6,0.0,23,0,5,11,76.3,44.6,44.4,,0,2,25,0,0.0,34.1,0.0,0,0,0,0,0,3,12.0,77,3.3
Andy Dalton,6187,QB,CHI,1,52.4,21,23,12.0,2.55,1,2,8.3,47.8,11,0,9,0.0,24,0,6,6,76.3,59.9,59.7,,1,0,25,0,11.1,107.3,4.2,1,0,0,0,2,0,0.0,201,8.7
Taylor Heinicke,9896,QB,WAS,1,80.0,20,22,12.9,3.24,0,2,8.7,72.7,16,0,11,0.0,27,0,12,32,77.8,88.0,87.5,70.3,1,0,28,2,27.3,141.3,11.1,3,2,0,1,3,0,0.0,206,9.4
Jimmy Garoppolo,8697,QB,SF,1,80.0,20,22,7.3,2.32,0,0,0.0,72.7,16,0,6,0.0,25,0,8,28,77.3,69.6,69.0,59.2,0,0,28,0,33.3,126.3,8.0,2,1,0,2,2,0,0.0,176,8.0
Carson Wentz,10636,QB,IND,1,63.2,19,20,5.6,2.44,1,0,0.0,55.0,11,0,9,8.3,21,1,7,14,76.1,66.2,66.4,63.8,0,0,24,1,0.0,86.7,0.0,0,1,0,0,1,0,0.0,106,5.3
Justin Fields,82118,QB,CHI,1,40.0,10,11,14.4,2.83,0,1,9.1,36.4,4,0,6,0.0,14,0,4,6,22.8,58.7,56.2,63.3,0,0,15,0,33.3,62.3,14.3,2,1,0,1,0,1,6.7,79,7.2
Mitchell Trubisky,11757,QB,BUF,1,80.0,5,5,5.8,2.24,0,0,0.0,60.0,3,0,0,25.0,5,1,1,4,68.0,38.4,39.9,,0,1,5,0,,28.3,0.0,0,0,0,0,0,1,20.0,19,3.8
Josh Rosen,35460,QB,ATL,1,50.0,2,3,7.0,3.2,0,0,0.0,33.3,1,0,1,0.0,3,0,0,2,65.5,20.8,22.5,,0,1,3,0,0.0,2.8,0.0,0,0,0,1,0,1,33.3,5,1.7
Blaine Gabbert,6162,QB,TB,1,100.0,2,2,3.0,2.33,0,0,0.0,100.0,2,0,1,0.0,3,0,1,30,68.7,70.1,69.3,60.0,0,0,3,0,100.0,89.6,33.3,1,0,0,0,0,0,0.0,11,5.5
Albert Wilson,8943,WR,MIA,1,0.0,1,1,14.0,4.0,0,0,0.0,0.0,0,0,0,,1,0,0,17,70.4,70.4,69.5,56.6,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Feleipe Franks,40217,QB,ATL,1,0.0,1,1,3.0,1.7,0,0,0.0,0.0,0,0,0,,1,0,0,2,60.4,51.2,57.7,,0,1,1,0,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Kadarius Toney,61245,WR,NYG,1,0.0,1,1,47.0,3.8,0,0,0.0,0.0,0,0,0,,1,0,0,21,70.1,63.0,59.7,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
