player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Justin Herbert,28237,QB,LAC,1,70.2,57,64,10.4,2.84,3,5,7.4,53.1,34,0,22,15.0,68,6,20,27,82.8,78.8,78.6,52.5,3,1,72,0,13.6,80.4,4.4,3,1,0,1,3,2,2.8,383,6.0
Andy Dalton,6187,QB,CHI,1,75.6,45,48,7.5,2.75,0,0,0.0,68.8,33,0,21,2.9,56,1,17,6,81.3,60.3,58.6,63.9,1,2,58,0,33.3,77.2,12.5,7,1,0,2,1,2,3.4,325,6.8
Josh Allen,46601,QB,BUF,1,65.1,43,45,9.6,2.91,1,5,10.6,53.3,24,0,11,14.3,50,4,17,4,80.6,78.3,72.5,80.1,1,0,52,0,0.0,83.5,0.0,0,5,0,0,2,1,1.9,239,5.3
Ben Roethlisberger,1732,QB,PIT,1,75.0,44,44,6.3,2.28,0,1,2.2,68.2,30,0,7,9.1,45,3,14,25,80.4,51.8,51.2,60.5,0,1,46,0,14.3,80.1,2.2,1,0,0,0,1,3,6.5,244,5.5
Patrick Mahomes,11765,QB,KC,1,69.2,39,44,4.8,3.22,1,0,0.0,61.4,27,0,13,0.0,51,0,22,16,81.4,54.9,47.1,78.1,0,0,54,1,7.7,93.9,2.0,1,6,0,4,2,2,3.7,270,6.1
Sam Darnold,29048,QB,CAR,1,79.5,39,42,6.4,2.67,2,1,2.3,69.0,29,0,13,6.5,49,2,10,5,33.7,40.9,50.8,29.6,0,1,50,0,15.4,87.3,4.1,2,5,0,1,2,2,4.0,219,5.2
Kyler Murray,38334,QB,ARZ,1,78.4,37,39,6.7,3.01,2,2,4.7,71.8,28,0,19,3.4,48,1,10,1,80.9,66.4,70.8,50.2,0,0,53,1,26.3,96.1,10.4,5,4,0,0,1,0,0.0,240,6.2
Tom Brady,698,QB,TB,1,85.7,35,37,6.8,2.31,0,2,5.4,78.4,29,0,8,3.3,38,1,15,30,78.7,89.9,87.6,,0,0,38,0,12.5,130.4,2.6,1,0,0,2,3,1,2.6,326,8.8
Derek Carr,8671,QB,LV,1,71.0,31,36,8.2,2.74,1,1,2.4,55.6,20,0,15,9.1,39,2,10,23,29.5,45.2,46.8,60.0,0,0,45,1,20.0,88.4,7.7,3,0,0,4,2,3,6.7,186,5.2
Gardner Minshew,41401,QB,PHI,1,80.0,30,33,6.6,2.97,1,1,2.9,57.6,19,0,22,20.8,39,5,11,24,79.7,52.1,53.8,52.4,1,1,42,0,13.6,81.1,7.7,3,3,0,1,2,1,2.4,186,5.6
Matt Ryan,4317,QB,ATL,1,69.0,29,33,12.2,2.59,2,5,14.3,60.6,20,0,15,0.0,37,0,9,2,28.0,70.4,70.2,58.3,1,1,39,0,20.0,77.3,8.1,3,1,0,1,1,3,7.7,216,6.5
Davis Mills,52269,QB,HST,1,74.2,31,33,12.3,2.98,1,3,8.8,69.7,23,0,15,0.0,38,0,11,13,79.1,78.0,80.6,49.2,0,0,39,0,13.3,128.5,5.3,2,3,0,1,3,0,0.0,301,9.1
Matthew Stafford,4924,QB,LA,1,75.9,29,32,10.1,2.85,0,5,15.2,65.6,21,0,18,4.5,37,1,12,26,78.7,81.0,81.3,,1,2,38,1,27.8,93.0,13.5,5,0,0,2,3,2,5.3,238,7.4
Ryan Tannehill,7014,QB,TEN,1,82.1,28,32,11.0,2.97,2,3,9.1,71.9,23,0,15,0.0,33,0,16,31,27.8,69.9,76.2,34.9,1,0,35,0,6.7,138.9,3.0,1,0,0,1,4,3,8.6,287,9.0
Jimmy Garoppolo,8697,QB,SF,1,83.9,31,32,8.5,2.41,0,1,3.0,71.9,23,0,10,11.5,35,3,14,28,28.0,68.7,67.9,60.4,0,2,36,0,30.0,87.5,8.6,3,0,1,0,1,3,8.3,316,9.9
Trevor Lawrence,77632,QB,JAX,1,87.1,31,32,6.4,2.74,1,2,5.9,71.9,23,0,10,14.8,36,4,12,15,80.3,83.8,85.1,60.9,0,0,39,0,10.0,111.8,2.8,1,3,0,0,2,0,0.0,223,7.0
Jake Fromm,60389,QB,NYG,1,59.3,27,31,7.3,2.54,3,0,0.0,48.4,15,0,17,6.3,37,1,7,21,28.4,33.4,29.9,65.8,0,2,38,0,17.6,40.1,8.1,3,3,0,1,1,2,5.3,103,3.3
Tyler Huntley,46448,QB,BLT,1,63.0,27,31,9.8,2.98,2,1,3.2,51.6,16,0,13,5.9,42,1,9,3,29.9,53.5,50.1,62.9,2,2,43,0,23.1,37.2,7.1,3,8,0,0,0,2,4.7,141,4.5
Jared Goff,10635,QB,DET,1,81.5,27,30,7.1,2.53,0,0,0.0,70.0,21,0,13,4.5,31,1,11,11,77.6,67.4,66.4,,0,0,31,0,7.7,115.7,3.2,1,0,0,3,2,0,0.0,238,7.9
Mac Jones,60323,QB,NE,1,76.9,26,30,9.3,2.72,4,2,6.3,66.7,20,0,8,0.0,33,0,8,19,27.8,47.8,56.8,35.8,0,1,35,1,25.0,91.1,6.1,2,1,0,0,1,1,2.9,261,8.7
Carson Wentz,10636,QB,IND,1,67.9,28,29,10.3,2.9,1,2,6.5,58.6,17,0,16,10.5,38,2,9,14,28.4,62.2,58.3,71.2,0,1,41,0,37.5,74.6,15.8,6,3,0,0,1,2,4.9,185,6.4
Brandon Allen,10835,QB,CIN,1,51.7,29,29,5.0,2.4,0,0,0.0,51.7,15,0,9,0.0,33,0,4,7,27.5,41.2,41.7,62.6,0,0,35,1,44.4,76.2,12.1,4,0,0,0,1,1,2.9,136,4.7
Dak Prescott,10769,QB,DAL,1,92.0,25,27,9.4,2.77,1,3,10.7,77.8,21,0,6,8.7,28,2,13,9,77.2,90.5,89.1,,0,0,29,0,16.7,151.8,3.6,1,0,0,1,5,0,0.0,295,10.9
Russell Wilson,7077,QB,SEA,1,64.0,25,26,12.0,2.91,0,2,7.4,57.7,15,0,12,6.3,28,1,11,29,26.7,68.7,66.4,65.2,0,1,29,0,8.3,110.7,3.6,1,1,0,1,3,2,6.9,238,9.2
Case Keenum,7323,QB,CLV,1,79.2,24,24,4.8,2.81,0,0,0.0,70.8,17,0,5,10.5,27,2,9,8,26.3,60.2,57.2,64.2,0,1,27,0,20.0,102.1,3.7,1,2,0,0,2,1,3.7,176,7.3
Drew Lock,39517,QB,DEN,1,68.4,19,24,12.1,2.84,2,1,4.2,50.0,12,0,5,7.7,29,1,11,10,77.2,73.7,65.8,79.9,0,0,29,0,20.0,71.9,3.4,1,4,0,3,0,0,0.0,162,6.8
Tua Tagovailoa,60326,QB,MIA,1,76.2,21,22,6.2,2.67,0,0,0.0,68.2,15,0,9,6.3,26,1,10,17,77.7,62.9,57.2,71.5,0,0,29,0,11.1,94.7,3.8,1,3,0,1,1,2,6.9,109,5.0
Kirk Cousins,7102,QB,MIN,1,83.3,18,22,14.6,2.81,1,3,13.0,63.6,14,0,12,6.7,27,1,8,18,25.8,88.5,86.6,60.0,2,0,28,0,25.0,142.0,11.1,3,0,0,1,3,1,3.6,250,11.4
Zach Wilson,82096,QB,NYJ,1,68.8,16,20,7.5,3.73,2,0,0.0,35.0,7,0,15,36.4,30,4,3,22,26.0,37.2,33.9,66.1,0,0,30,0,53.3,66.0,26.7,8,2,0,2,1,1,3.3,87,4.4
