12/12/2024 20:15,at 49ers,-3,Rams,48.5,132,-156
12/15/2024 13:00,at Texans,-2.5,Dolphins,46.5,129,-153
12/15/2024 13:00,Ravens,-16.5,at Giants,43.5,-1660,943
12/15/2024 13:00,Bengals,-6,at Titans,46,-255,214
12/15/2024 13:00,at Panthers,-2.5,Cowboys,42,121,-142
12/15/2024 13:00,Jets,-3.5,at Jaguars,41.5,-178,151
12/15/2024 13:00,Chiefs,-4,at Browns,41,-227,190
12/15/2024 13:00,Commanders,-7.5,at Saints,44.5,-374,300
12/15/2024 16:25,at Eagles,-5.5,Steelers,43,207,-247
12/15/2024 16:25,at Chargers,-3,Buccaneers,46,138,-162
12/15/2024 16:25,at Lions,-2.5,Bills,55.5,119,-140
12/15/2024 16:25,at Cardinals,-6,Patriots,46.5,227,-272
12/15/2024 16:25,at Broncos,-4.5,Colts,43.5,183,-219
12/15/2024 20:20,Packers,-3,at Seahawks,48,-161,136
12/16/2024 20:00,at Vikings,-7,Bears,43.5,264,-328
12/16/2024 20:30,Falcons,-6,at Raiders,44.5,-274,224
