9/19/2024 20:15,at Jets,-6.5,Patriots,39,239,-294
9/22/2024 13:00,at Browns,-6.5,Giants,38.5,236,-297
9/22/2024 13:00,at Saints,-2.5,Eagles,49.5,123,-147
9/22/2024 13:00,at Colts,-1,Bears,43.5,-106,-114
9/22/2024 13:00,at Buccaneers,-6,Broncos,41,230,-286
9/22/2024 13:00,at Titans,-2.5,Packers,38,125,-149
9/22/2024 13:00,Texans,-1.5,at Vikings,46,-124,103
9/22/2024 13:00,at Steelers,-2.5,Chargers,34.5,126,-151
9/22/2024 16:05,at Seahawks,-4.5,Dolphins,41.5,180,-219
9/22/2024 16:05,at Raiders,-6,Panthers,40,212,-262
9/22/2024 16:25,Ravens,-1,at Cowboys,47.5,-116,-105
9/22/2024 16:25,Lions,-3,at Cardinals,51.5,-150,125
9/22/2024 16:25,49ers,-6.5,at Rams,43.5,-300,241
9/22/2024 20:20,Chiefs,-3,at Falcons,46.5,-172,145
9/23/2024 19:30,at Bills,-5,Jaguars,45.5,204,-249
9/23/2024 20:15,at Bengals,-7.5,Commanders,47,284,-360
