9/12/2024 20:15,at Dolphins,-2.5,Bills,49,118,-140
9/15/2024 13:00,at Jaguars,-3,Browns,41.5,136,-164
9/15/2024 13:00,Colts,-3,at Packers,40.5,-146,122
9/15/2024 13:00,Chargers,-5,at Panthers,39,-241,196
9/15/2024 13:00,at Ravens,-8.5,Raiders,41.5,340,-442
9/15/2024 13:00,at Cowboys,-6,Saints,46.5,226,-279
9/15/2024 13:00,at Commanders,-1.5,Giants,43,104,-126
9/15/2024 13:00,Jets,-3.5,at Titans,41,-194,161
9/15/2024 13:00,Seahawks,-3.5,at Patriots,38.5,-183,153
9/15/2024 13:00,49ers,-4.5,at Vikings,46.5,-221,184
9/15/2024 13:00,at Lions,-7.5,Buccaneers,51,286,-364
9/15/2024 16:05,at Cardinals,-1,Rams,47.5,-101,-120
9/15/2024 16:25,at Chiefs,-6,Bengals,48,212,-257
9/15/2024 16:25,Steelers,-2.5,at Broncos,36.5,-145,121
9/15/2024 20:20,at Texans,-6.5,Bears,45.5,237,-294
9/16/2024 20:15,at Eagles,-6.5,Falcons,47.5,238,-295
