1/4/2025 16:30,at Ravens,-20,Browns,41.5,1192,-2707
1/4/2025 20:00,Bengals,-2,at Steelers,48,-129,108
1/5/2025 13:00,Commanders,-6.5,at Cowboys,44,-268,222
1/5/2025 13:00,Bills,-2.5,at Patriots,38,-139,118
1/5/2025 13:00,at Falcons,-8,Panthers,48,324,-420
1/5/2025 13:00,at Packers,-10,Bears,41,370,-490
1/5/2025 13:00,at Titans,-1.5,Texans,36.5,103,-124
1/5/2025 13:00,at Colts,-5,Jaguars,44,188,-227
1/5/2025 13:00,at Buccaneers,-13.5,Saints,43.5,612,-939
1/5/2025 13:00,at Eagles,-3,Giants,37.5,129,-153
1/5/2025 16:25,Seahawks,-6.5,at Rams,38.5,-278,226
1/5/2025 16:25,at Cardinals,-4.5,49ers,42.5,179,-215
1/5/2025 16:25,at Broncos,-10.5,Chiefs,40,420,-583
1/5/2025 16:25,Chargers,-4.5,at Raiders,41.5,-211,176
1/5/2025 16:25,Dolphins,-1,at Jets,39,-115,-105
1/5/2025 20:20,at Lions,-3,Vikings,56,129,-152
