12/5/2024 20:15,at Lions,-3,Packers,53,144,-170
12/8/2024 13:00,at Titans,-3,Jaguars,40,152,-178
12/8/2024 13:00,at Steelers,-6.5,Browns,43.5,241,-296
12/8/2024 13:00,at Vikings,-6,Falcons,45.5,212,-255
12/8/2024 13:00,at Eagles,-13.5,Panthers,46,574,-823
12/8/2024 13:00,at Buccaneers,-6.5,Raiders,46,245,-302
12/8/2024 13:00,Saints,-5,at Giants,41,-237,197
12/8/2024 13:00,at Dolphins,-6,Jets,44.5,220,-268
12/8/2024 16:05,at Cardinals,-2.5,Seahawks,44.5,126,-148
12/8/2024 16:25,at 49ers,-3.5,Bears,44,161,-191
12/8/2024 16:25,Bills,-3.5,at Rams,49.5,-189,160
12/8/2024 20:20,at Chiefs,-4,Chargers,43,175,-210
12/9/2024 20:15,Bengals,-5.5,at Cowboys,49.5,-239,200
