11/28/2024 12:30,at Lions,-9.5,Bears,47.5,389,-508
11/28/2024 16:30,at Cowboys,-4,Giants,38.5,183,-217
11/28/2024 20:20,at Packers,-3.5,Dolphins,47.5,154,-181
11/29/2024 15:00,at Chiefs,-13.5,Raiders,42.5,575,-823
12/1/2024 13:00,at Vikings,-3.5,Cardinals,45,150,-176
12/1/2024 13:00,Texans,-3.5,at Jaguars,44,-192,162
12/1/2024 13:00,Colts,-2.5,at Patriots,42.5,-144,122
12/1/2024 13:00,Chargers,-1,at Falcons,47.5,-117,-102
12/1/2024 13:00,at Commanders,-6,Titans,44.5,211,-251
12/1/2024 13:00,at Bengals,-3,Steelers,46.5,132,-156
12/1/2024 13:00,Seahawks,-0.5,at Jets,41.5,-109,-110
12/1/2024 16:05,Buccaneers,-6.5,at Panthers,46.5,-269,223
12/1/2024 16:05,Rams,-2.5,at Saints,49.5,-147,125
12/1/2024 16:25,at Ravens,-3,Eagles,50.5,131,-154
12/1/2024 20:20,at Bills,-6,49ers,44.5,228,-277
12/2/2024 20:15,at Broncos,-6,Browns,42,217,-265
