Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
42,Hunter Renfrow,LV,WR,18,LAC,0,0,0,0.3,0,5.8,66.1,0.4,0,0,0,0,14.7,14.74
43,Andy Dalton,CHI,QB,18,MIN,225.7,1.3,1,10,0.1,0,0,0,0,0,0,0,14.7,14.73
44,George Kittle,SF,TE,18,LAR,0,0,0,0.6,0,5.3,69.5,0.4,0,0,0,0,14.7,14.71
45,Jared Goff,DET,QB,18,GB,225.8,1.4,0.8,4,0.1,0,0,0,0,0,0,0,14.6,14.63
46,Case Keenum,CLE,QB,18,CIN,226.1,1.3,0.9,7.6,0.1,0,0,0,0,0,0,0,14.6,14.6
47,Michael Pittman Jr.,IND,WR,18,JAX,0,0,0,2.6,0,5.2,66.4,0.4,0,0,0,0,14.5,14.5
48,Ben Roethlisberger,PIT,QB,18,BAL,239.8,1.4,0.7,1.6,0,0,0,0,0,0,0,0,14.4,14.45
49,Nick Chubb,CLE,RB,18,CIN,0,0,0,80.5,0.6,1.3,9.6,0.1,0,0,0,0,14.4,14.41
50,Jaylen Waddle,MIA,WR,18,NE,0,0,0,0.1,0,5.7,63.9,0.4,0,0,0,0,14.4,14.4
51,Darrel Williams,KC,RB,18,DEN,0,0,0,55,0.5,3,22.9,0.1,0,0,0,0,14.4,14.39
52,Tyler Lockett,SEA,WR,18,ARI,0,0,0,0,0,5.1,68.6,0.4,0,0,0,0,14.4,14.36
53,Devin Singletary,BUF,RB,18,NYJ,0,0,0,66.1,0.5,2.5,16.9,0.1,0,0,0,0,14.3,14.3
54,Christian Kirk,ARI,WR,18,SEA,0,0,0,0.4,0,5.3,65.1,0.4,0,0,0,0,14.2,14.25
55,Matt Ryan,ATL,QB,18,NO,231.8,1.1,0.7,5.6,0.1,0,0,0,0,0,0,0,13.9,13.93
56,DJ Moore,CAR,WR,18,TB,0,0,0,2.4,0,5.2,65.5,0.3,0,0,0,0,13.8,13.79
57,Mike Williams,LAC,WR,18,LV,0,0,0,0,0,4.4,63.4,0.5,0,0,0,0,13.7,13.74
58,Terry McLaurin,WAS,WR,18,NYG,0,0,0,0,0,5.1,61.9,0.4,0,0,0,0,13.7,13.69
59,Darren Waller,LV,TE,18,LAC,0,0,0,0,0,5.2,61.8,0.4,0,0,0,0,13.7,13.68
60,Trevor Lawrence,JAX,QB,18,IND,220.1,0.9,1,18.5,0.1,0,0,0,0,0,0,0,13.6,13.65
61,CeeDee Lamb,DAL,WR,18,PHI,0,0,0,1.7,0,4.8,62.3,0.4,0,0,0,0,13.6,13.6
62,Antonio Gibson,WAS,RB,18,NYG,0,0,0,58.3,0.5,2.6,16.5,0.1,0,0,0,0,13.6,13.58
63,Elijah Mitchell,SF,RB,18,LAR,0,0,0,75.6,0.4,1.8,12.4,0.1,0,0,0,0,13.5,13.5
64,Sony Michel,LAR,RB,18,SF,0,0,0,75.3,0.4,1.9,11.5,0.1,0,0,0,0,13.5,13.48
65,Rob Gronkowski,TB,TE,18,CAR,0,0,0,0,0,4.5,57,0.5,0,0,0,0,13.2,13.2
66,D'Andre Swift,DET,RB,18,GB,0,0,0,41.4,0.3,3.6,24.8,0.2,0,0,0,0,13.1,13.12
67,Brandon Allen,CIN,QB,18,CLE,208.9,1.1,0.9,7.2,0.1,0,0,0,0,0,0,0,13,12.98
68,D'Onta Foreman,TEN,RB,18,HOU,0,0,0,76.2,0.6,1,8.1,0,0,0,0,0,12.9,12.93
69,Zach Wilson,NYJ,QB,18,BUF,197.7,0.9,1,13.6,0.2,0,0,0,0,0,0,0,12.9,12.87
70,Drew Lock,DEN,QB,18,KC,210.4,1,0.8,9.4,0.1,0,0,0,0,0,0,0,12.9,12.86
71,Zach Ertz,ARI,TE,18,SEA,0,0,0,0,0,5.2,52.4,0.4,0,0,0,0,12.8,12.84
72,Kenneth Gainwell,PHI,RB,18,DAL,0,0,0,49,0.4,2.8,21.1,0.1,0,0,0,0,12.7,12.71
72,Odell Beckham Jr.,LAR,WR,18,SF,0,0,0,0.1,0,4.2,55,0.5,0,0,0,0,12.7,12.71
74,Buffalo Bills,BUF,DST,18,NYJ,0,0,0,0,0,0,0,0,3,1.1,0.7,0.7,12.6,12.6
75,Davis Mills,HOU,QB,18,TEN,222.5,1.1,1,4.7,0,0,0,0,0,0,0,0,12.6,12.57
76,Sam Darnold,CAR,QB,18,TB,202.8,0.8,1.1,15.5,0.2,0,0,0,0,0,0,0,12.6,12.56
77,Amari Cooper,DAL,WR,18,PHI,0,0,0,0.5,0,4.4,56.5,0.4,0,0,0,0,12.5,12.5
77,Jakobi Meyers,NE,WR,18,MIA,0,0,0,0.6,0,5,56.4,0.3,0,0,0,0,12.5,12.5
79,Saquon Barkley,NYG,RB,18,WAS,0,0,0,59.6,0.3,2.5,16.6,0.1,0,0,0,0,12.4,12.42
80,Marquise Brown,BAL,WR,18,PIT,0,0,0,0.2,0,5.1,54.6,0.3,0,0,0,0,12.4,12.38
81,Rashaad Penny,SEA,RB,18,ARI,0,0,0,72,0.5,1.3,8.9,0,0,0,0,0,12.3,12.29
82,Chase Claypool,PIT,WR,18,BAL,0,0,0,3.7,0.1,3.8,55.8,0.3,0,0,0,0,12.2,12.15
83,Darnell Mooney,CHI,WR,18,MIN,0,0,0,2.3,0,4.5,55.9,0.3,0,0,0,0,12.1,12.12
84,Ezekiel Elliott,DAL,RB,18,PHI,0,0,0,48.2,0.5,2.2,14.3,0.1,0,0,0,0,12,11.95
84,Russell Gage,ATL,WR,18,NO,0,0,0,0.2,0,4.8,53.3,0.3,0,0,0,0,12,11.95
86,Jarvis Landry,CLE,WR,18,CIN,0,0,0,1.8,0,4.7,52.5,0.3,0,0,0,0,11.8,11.83
87,Cordarrelle Patterson,ATL,RB,18,NO,0,0,0,39.5,0.3,2.5,24.3,0.2,0,0,0,0,11.8,11.78
88,K.J. Osborn,MIN,WR,18,CHI,0,0,0,0.1,0,4.1,52.4,0.4,0,0,0,0,11.8,11.75
89,Cole Beasley,BUF,WR,18,NYJ,0,0,0,0,0,4.9,50.4,0.3,0,0,0,0,11.7,11.74
90,A.J. Green,ARI,WR,18,SEA,0,0,0,0,0,4,55.8,0.3,0,0,0,0,11.4,11.38
91,Devonta Freeman,BAL,RB,18,PIT,0,0,0,52.3,0.4,2,12,0.1,0,0,0,0,11.3,11.33
92,DeVonta Smith,PHI,WR,18,DAL,0,0,0,0,0,3.9,55.9,0.3,0,0,0,0,11.3,11.29
93,Brandon Aiyuk,SF,WR,18,LAR,0,0,0,2.1,0,3.9,53.2,0.3,0,0,0,0,11.2,11.23
94,Samaje Perine,CIN,RB,18,CLE,0,0,0,53,0.3,2.3,13,0.1,0,0,0,0,11.2,11.2
95,Jake Fromm,NYG,QB,18,WAS,186.1,0.9,1,5.9,0.1,0,0,0,0,0,0,0,11,11.03
96,Javonte Williams,DEN,RB,18,KC,0,0,0,50.4,0.3,2.1,15.4,0.1,0,0,0,0,11,10.98
97,Gabe Davis,BUF,WR,18,NYJ,0,0,0,0,0,3.4,51.2,0.4,0,0,0,0,10.9,10.92
98,Michael Carter,NYJ,RB,18,BUF,0,0,0,50.1,0.2,2.4,17.9,0.1,0,0,0,0,10.9,10.9
99,Kyle Pitts,ATL,TE,18,NO,0,0,0,0,0,4.2,54.9,0.2,0,0,0,0,10.9,10.89
100,Davante Adams,GB,WR,18,DET,0,0,0,0,0,3.7,47,0.4,0,0,0,0,10.8,10.8
101,Dalton Schultz,DAL,TE,18,PHI,0,0,0,0,0,4.4,45.2,0.3,0,0,0,0,10.7,10.72
102,Jamison Crowder,NYJ,WR,18,BUF,0,0,0,0.2,0,4.4,44.3,0.3,0,0,0,0,10.6,10.65
103,Damien Harris,NE,RB,18,MIA,0,0,0,57.5,0.6,0.7,4.7,0,0,0,0,0,10.4,10.42
104,Rex Burkhead,HOU,RB,18,TEN,0,0,0,49.4,0.3,1.9,12.5,0.1,0,0,0,0,10.4,10.39
104,DeVante Parker,MIA,WR,18,NE,0,0,0,0,0,3.7,48.9,0.3,0,0,0,0,10.4,10.39
106,Melvin Gordon III,DEN,RB,18,KC,0,0,0,50.4,0.4,1.5,9.2,0.1,0,0,0,0,10.4,10.36
107,Ke'Shawn Vaughn,TB,RB,18,CAR,0,0,0,50.8,0.4,1.8,11.6,0,0,0,0,0,10.3,10.34
108,Marvin Jones Jr.,JAX,WR,18,IND,0,0,0,0,0,3.8,46.9,0.3,0,0,0,0,10.3,10.29
109,Aaron Rodgers,GB,QB,18,DET,135.2,1,0.2,4.8,0.1,0,0,0,0,0,0,0,10.2,10.19
110,Van Jefferson,LAR,WR,18,SF,0,0,0,0.7,0,3.5,47.9,0.3,0,0,0,0,10.2,10.16
111,Zay Jones,LV,WR,18,LAC,0,0,0,0.1,0,4.1,47.8,0.2,0,0,0,0,10.1,10.09
112,Dawson Knox,BUF,TE,18,NYJ,0,0,0,0,0,3.5,40.3,0.4,0,0,0,0,9.9,9.93
113,Cyril Grayson Jr.,TB,WR,18,CAR,0,0,0,3.7,0,3.4,43.4,0.3,0,0,0,0,9.9,9.91
114,Tyler Higbee,LAR,TE,18,SF,0,0,0,0,0,4,40.4,0.3,0,0,0,0,9.8,9.84
115,Marquez Callaway,NO,WR,18,ATL,0,0,0,0,0,3.4,46.1,0.3,0,0,0,0,9.8,9.81
115,Jerry Jeudy,DEN,WR,18,KC,0,0,0,0,0,3.7,49.1,0.2,0,0,0,0,9.8,9.81
117,Ja'Marr Chase,CIN,WR,18,CLE,0,0,0,1.4,0,3.2,45.8,0.3,0,0,0,0,9.7,9.72
118,Dare Ogunbowale,JAX,RB,18,IND,0,0,0,42.4,0.3,2.3,14.7,0,0,0,0,0,9.7,9.71
119,Tyler Bass,BUF,K,18,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,9.7,9.66
120,Tampa Bay Buccaneers,TB,DST,18,CAR,0,0,0,0,0,0,0,0,2.9,1.1,0.7,0.7,9.5,9.5
121,Rhamondre Stevenson,NE,RB,18,MIA,0,0,0,50.1,0.4,1.3,8.8,0,0,0,0,0,9.5,9.49
122,Jordan Love,GB,QB,18,DET,127.7,0.8,0.5,10.7,0.1,0,0,0,0,0,0,0,9.4,9.38
123,Michael Badgley,IND,K,18,JAX,0,0,0,0,0,0,0,0,0,0,0,0,9.4,9.36
124,Jamaal Williams,DET,RB,18,GB,0,0,0,42.1,0.3,1.7,11.1,0.1,0,0,0,0,9.3,9.32
124,Cedrick Wilson Jr.,DAL,WR,18,PHI,0,0,0,0.2,0,3.5,40,0.3,0,0,0,0,9.3,9.32
126,Dontrell Hilliard,TEN,RB,18,HOU,0,0,0,36.7,0.2,2.3,16.3,0.1,0,0,0,0,9.3,9.3
127,Rashod Bateman,BAL,WR,18,PIT,0,0,0,0,0,3.7,43.9,0.2,0,0,0,0,9.3,9.29
128,Ryan Succop,TB,K,18,CAR,0,0,0,0,0,0,0,0,0,0,0,0,9.3,9.26
128,Harrison Butker,KC,K,18,DEN,0,0,0,0,0,0,0,0,0,0,0,0,9.3,9.26
128,AJ Dillon,GB,RB,18,DET,0,0,0,45.6,0.3,1.3,11,0.1,0,0,0,0,9.3,9.26
128,Pat Freiermuth,PIT,TE,18,BAL,0,0,0,0,0,3.7,37.6,0.3,0,0,0,0,9.3,9.26
132,Mike Gesicki,MIA,TE,18,NE,0,0,0,0,0,3.8,42.3,0.2,0,0,0,0,9.2,9.23
133,Indianapolis Colts,IND,DST,18,JAX,0,0,0,0,0,0,0,0,2.6,1,0.9,0.8,9.2,9.2
133,Laquon Treadwell,JAX,WR,18,IND,0,0,0,0,0,3.8,48,0.1,0,0,0,0,9.2,9.2
135,Courtland Sutton,DEN,WR,18,KC,0,0,0,0,0,3.4,44.8,0.2,0,0,0,0,9.1,9.08
135,Noah Fant,DEN,TE,18,KC,0,0,0,0,0,3.8,40.8,0.2,0,0,0,0,9.1,9.08
137,Matt Prater,ARI,K,18,SEA,0,0,0,0,0,0,0,0,0,0,0,0,9.1,9.06
138,Allen Robinson II,CHI,WR,18,MIN,0,0,0,0,0,3.5,43.4,0.2,0,0,0,0,9,9.04
139,Randy Bullock,TEN,K,18,HOU,0,0,0,0,0,0,0,0,0,0,0,0,9,8.96
139,Matt Gay,LAR,K,18,SF,0,0,0,0,0,0,0,0,0,0,0,0,9,8.96
141,Antoine Wesley,ARI,WR,18,SEA,0,0,0,0,0,3.4,37.1,0.3,0,0,0,0,8.9,8.91
142,Washington Commanders,WAS,DST,18,NYG,0,0,0,0,0,0,0,0,2.7,0.9,0.7,0.7,8.9,8.9
143,Justin Tucker,BAL,K,18,PIT,0,0,0,0,0,0,0,0,0,0,0,0,8.9,8.86
143,Nick Folk,NE,K,18,MIA,0,0,0,0,0,0,0,0,0,0,0,0,8.9,8.86
145,Kenny Golladay,NYG,WR,18,WAS,0,0,0,0,0,3.3,43.2,0.2,0,0,0,0,8.8,8.82
146,New England Patriots,NE,DST,18,MIA,0,0,0,0,0,0,0,0,2.6,1,0.8,0.7,8.8,8.8
146,Julio Jones,TEN,WR,18,HOU,0,0,0,0,0,3.1,45,0.2,0,0,0,0,8.8,8.8
148,Josh Reynolds,DET,WR,18,GB,0,0,0,0.3,0,2.9,40.4,0.3,0,0,0,0,8.8,8.77
149,Greg Joseph,MIN,K,18,CHI,0,0,0,0,0,0,0,0,0,0,0,0,8.8,8.76
149,Daniel Carlson,LV,K,18,LAC,0,0,0,0,0,0,0,0,0,0,0,0,8.8,8.76
151,Hunter Henry,NE,TE,18,MIA,0,0,0,0,0,3.1,32.3,0.4,0,0,0,0,8.7,8.73
152,Duke Johnson,MIA,RB,18,NE,0,0,0,45.3,0.3,1.5,9.5,0,0,0,0,0,8.7,8.68
153,Greg Zuerlein,DAL,K,18,PHI,0,0,0,0,0,0,0,0,0,0,0,0,8.6,8.61
153,Dustin Hopkins,LAC,K,18,LV,0,0,0,0,0,0,0,0,0,0,0,0,8.6,8.61
155,Tennessee Titans,TEN,DST,18,HOU,0,0,0,0,0,0,0,0,2.8,0.9,0.7,0.6,8.6,8.6
155,Devontae Booker,NYG,RB,18,WAS,0,0,0,39,0.1,2.2,13,0.1,0,0,0,0,8.6,8.6
157,Mike Davis,ATL,RB,18,NO,0,0,0,30.6,0.2,2.3,15.1,0.1,0,0,0,0,8.6,8.57
158,Donovan Peoples-Jones,CLE,WR,18,CIN,0,0,0,0,0,3,43.6,0.2,0,0,0,0,8.6,8.56
159,Kansas City Chiefs,KC,DST,18,DEN,0,0,0,0,0,0,0,0,2.5,0.9,0.8,0.7,8.5,8.5
160,Dallas Cowboys,DAL,DST,18,PHI,0,0,0,0,0,0,0,0,2.4,0.9,0.8,0.7,8.4,8.4
161,Kendrick Bourne,NE,WR,18,MIA,0,0,0,5,0,2.9,37.9,0.2,0,0,0,0,8.4,8.39
162,Chuba Hubbard,CAR,RB,18,TB,0,0,0,43.5,0.3,1.4,9,0,0,0,0,0,8.4,8.35
162,Jared Cook,LAC,TE,18,LV,0,0,0,0,0,3.1,34.5,0.3,0,0,0,0,8.4,8.35
164,Mason Crosby,GB,K,18,DET,0,0,0,0,0,0,0,0,0,0,0,0,8.3,8.34
165,Cole Kmet,CHI,TE,18,MIN,0,0,0,0,0,3.5,36.2,0.2,0,0,0,0,8.3,8.32
166,Gerald Everett,SEA,TE,18,ARI,0,0,0,0.1,0,3.2,32.8,0.3,0,0,0,0,8.3,8.29
167,Tyler Conklin,MIN,TE,18,CHI,0,0,0,0,0,3.4,36.3,0.2,0,0,0,0,8.2,8.23
168,Chosen Anderson,CAR,WR,18,TB,0,0,0,1.3,0,3.2,36.7,0.2,0,0,0,0,8.2,8.2
169,Allen Lazard,GB,WR,18,DET,0,0,0,0.6,0,2.8,34.9,0.3,0,0,0,0,8.2,8.15
170,Joey Slye,WAS,K,18,NYG,0,0,0,0,0,0,0,0,0,0,0,0,8.1,8.11
171,New Orleans Saints,NO,DST,18,ATL,0,0,0,0,0,0,0,0,2.7,0.9,0.7,0.6,8.1,8.1
171,Cleveland Browns,CLE,DST,18,CIN,0,0,0,0,0,0,0,0,2.7,0.9,0.7,0.6,8.1,8.1
171,Minnesota Vikings,MIN,DST,18,CHI,0,0,0,0,0,0,0,0,2.7,0.9,0.7,0.6,8.1,8.1
174,Deonte Harty,NO,WR,18,ATL,0,0,0,2.7,0,2.7,39,0.2,0,0,0,0,8,7.97
175,Ameer Abdullah,CAR,RB,18,TB,0,0,0,17.3,0.1,3,19.8,0.1,0,0,0,0,7.9,7.91
176,Los Angeles Rams,LAR,DST,18,SF,0,0,0,0,0,0,0,0,2.5,0.9,0.7,0.6,7.9,7.9
177,Robbie Gould,SF,K,18,LAR,0,0,0,0,0,0,0,0,0,0,0,0,7.8,7.84
178,Green Bay Packers,GB,DST,18,DET,0,0,0,0,0,0,0,0,2.4,0.9,0.7,0.6,7.8,7.8
178,Arizona Cardinals,ARI,DST,18,SEA,0,0,0,0,0,0,0,0,2.8,0.7,0.7,0.6,7.8,7.8
180,Brett Maher,NO,K,18,ATL,0,0,0,0,0,0,0,0,0,0,0,0,7.7,7.74
181,Tim Patrick,DEN,WR,18,KC,0,0,0,0,0,2.8,36.8,0.2,0,0,0,0,7.7,7.68
182,Laviska Shenault Jr.,JAX,WR,18,IND,0,0,0,4.2,0,3.3,33.3,0.1,0,0,0,0,7.6,7.65
183,Chris Boswell,PIT,K,18,BAL,0,0,0,0,0,0,0,0,0,0,0,0,7.6,7.64
183,Cairo Santos,CHI,K,18,MIN,0,0,0,0,0,0,0,0,0,0,0,0,7.6,7.64
183,Jake Elliott,PHI,K,18,DAL,0,0,0,0,0,0,0,0,0,0,0,0,7.6,7.64
186,Chase McLaughlin,CLE,K,18,CIN,0,0,0,0,0,0,0,0,0,0,0,0,7.6,7.59
186,Jason Myers,SEA,K,18,ARI,0,0,0,0,0,0,0,0,0,0,0,0,7.6,7.59
188,Quez Watkins,PHI,WR,18,DAL,0,0,0,0,0,2.7,36.7,0.2,0,0,0,0,7.6,7.57
189,Tyler Boyd,CIN,WR,18,CLE,0,0,0,0.7,0,3,32.3,0.2,0,0,0,0,7.5,7.5
190,Marquez Valdes-Scantling,GB,WR,18,DET,0,0,0,0.4,0,2.4,38.1,0.2,0,0,0,0,7.4,7.45
191,Byron Pringle,KC,WR,18,DEN,0,0,0,0,0,2.8,34.2,0.2,0,0,0,0,7.4,7.42
192,Le'Veon Bell,TB,RB,18,CAR,0,0,0,31.6,0.2,1.9,11.5,0,0,0,0,0,7.4,7.41
193,Baltimore Ravens,BAL,DST,18,PIT,0,0,0,0,0,0,0,0,2.2,0.8,0.7,0.6,7.4,7.4
194,Nelson Agholor,NE,WR,18,MIA,0,0,0,0.1,0,2.6,35.2,0.2,0,0,0,0,7.3,7.33
195,John Bates,WAS,TE,18,NYG,0,0,0,0,0,2.9,32.2,0.2,0,0,0,0,7.3,7.32
196,Pittsburgh Steelers,PIT,DST,18,BAL,0,0,0,0,0,0,0,0,2.9,0.9,0.7,0.6,7.3,7.3
197,Evan Engram,NYG,TE,18,WAS,0,0,0,0,0,3,30.4,0.2,0,0,0,0,7.2,7.24
198,Brandon McManus,DEN,K,18,KC,0,0,0,0,0,0,0,0,0,0,0,0,7.2,7.19
199,Nyheim Hines,IND,RB,18,JAX,0,0,0,15.2,0.1,2.7,18.4,0.1,0,0,0,0,7.2,7.16
200,Nico Collins,HOU,WR,18,TEN,0,0,0,0,0,2.6,33.3,0.2,0,0,0,0,7.1,7.13
201,Riley Patterson,DET,K,18,GB,0,0,0,0,0,0,0,0,0,0,0,0,7.1,7.09
202,Corey Clement,DAL,RB,18,PHI,0,0,0,36.7,0.2,1.4,8.6,0,0,0,0,0,7,7.03
203,Younghoe Koo,ATL,K,18,NO,0,0,0,0,0,0,0,0,0,0,0,0,7,6.99
203,Jason Sanders,MIA,K,18,NE,0,0,0,0,0,0,0,0,0,0,0,0,7,6.99
205,Graham Gano,NYG,K,18,WAS,0,0,0,0,0,0,0,0,0,0,0,0,6.9,6.89
205,Tyler Johnson,TB,WR,18,CAR,0,0,0,0,0,2.5,31.9,0.2,0,0,0,0,6.9,6.89
207,Patrick Taylor,GB,RB,18,DET,0,0,0,30.8,0.2,1.5,10.7,0,0,0,0,0,6.8,6.85
208,T.Y. Hilton,IND,WR,18,JAX,0,0,0,0,0,2.4,32.1,0.2,0,0,0,0,6.8,6.81
209,Tre'Quan Smith,NO,WR,18,ATL,0,0,0,0,0,2.5,31,0.2,0,0,0,0,6.8,6.8
210,Austin Hooper,CLE,TE,18,CIN,0,0,0,0,0,2.8,27.3,0.2,0,0,0,0,6.7,6.73
211,Myles Gaskin,MIA,RB,18,NE,0,0,0,24.8,0.1,1.9,12.3,0.1,0,0,0,0,6.7,6.71
212,Justin Jackson,LAC,RB,18,LV,0,0,0,31.4,0.2,1.4,9.6,0,0,0,0,0,6.7,6.7
213,Keelan Cole,NYJ,WR,18,BUF,0,0,0,0.1,0,2.6,34.7,0.1,0,0,0,0,6.7,6.68
214,Ka'imi Fairbairn,HOU,K,18,TEN,0,0,0,0,0,0,0,0,0,0,0,0,6.6,6.65
215,Equanimeous St. Brown,GB,WR,18,DET,0,0,0,0.1,0,2.5,28.2,0.2,0,0,0,0,6.5,6.53
216,Mecole Hardman,KC,WR,18,DEN,0,0,0,1.8,0,2.3,28.4,0.2,0,0,0,0,6.5,6.52
217,Kalif Raymond,DET,WR,18,GB,0,0,0,0,0,2.5,28.1,0.2,0,0,0,0,6.5,6.51
218,Cincinnati Bengals,CIN,DST,18,CLE,0,0,0,0,0,0,0,0,2.5,0.8,0.6,0.6,6.5,6.5
218,New York Giants,NYG,DST,18,WAS,0,0,0,0,0,0,0,0,2.3,0.9,0.7,0.6,6.5,6.5
220,Alexander Mattison,MIN,RB,18,CHI,0,0,0,23.3,0.2,1.4,9.6,0.1,0,0,0,0,6.5,6.49
221,Miami Dolphins,MIA,DST,18,NE,0,0,0,0,0,0,0,0,2.2,0.8,0.7,0.6,6.4,6.4
221,Los Angeles Chargers,LAC,DST,18,LV,0,0,0,0,0,0,0,0,2.2,0.8,0.7,0.6,6.4,6.4
