Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
34,Joe Mixon,CIN,RB,14,SF,0,0,0,77.9,0.6,2.6,18.8,0.1,0,0,0,0,16.4,16.37
35,Baker Mayfield,CLE,QB,14,BAL,242.9,1.5,0.7,7.5,0.1,0,0,0,0,0,0,0,16.3,16.27
36,CeeDee Lamb,DAL,WR,14,WAS,0,0,0,1.9,0,5.6,75.5,0.5,0,0,0,0,16.2,16.24
37,Josh Jacobs,LV,RB,14,KC,0,0,0,57.3,0.5,4,28.6,0.1,0,0,0,0,16.1,16.09
38,Deebo Samuel,SF,WR,14,CIN,0,0,0,21,0.2,4.4,60.7,0.4,0,0,0,0,16.1,16.07
39,Justin Fields,CHI,QB,14,GB,202.7,1.1,1,34.3,0.2,0,0,0,0,0,0,0,15.9,15.94
40,Ben Roethlisberger,PIT,QB,14,MIN,257.5,1.6,0.8,1.3,0,0,0,0,0,0,0,0,15.8,15.83
41,Dalvin Cook,MIN,RB,14,PIT,0,0,0,76.9,0.5,2.6,19.9,0.1,0,0,0,0,15.8,15.78
41,Cordarrelle Patterson,ATL,RB,14,CAR,0,0,0,53,0.3,3.5,34.8,0.3,0,0,0,0,15.8,15.78
43,George Kittle,SF,TE,14,CIN,0,0,0,0.6,0,5.4,72.7,0.5,0,0,0,0,15.7,15.73
44,Aaron Jones,GB,RB,14,CHI,0,0,0,58.4,0.5,3.2,25.4,0.2,0,0,0,0,15.7,15.68
45,Matt Ryan,ATL,QB,14,CAR,252.2,1.4,0.9,4.4,0.1,0,0,0,0,0,0,0,15.6,15.63
46,Mike Evans,TB,WR,14,BUF,0,0,0,0.2,0,5,70,0.6,0,0,0,0,15.6,15.62
47,Trevor Lawrence,JAX,QB,14,TEN,227.9,1.3,0.8,16.7,0.1,0,0,0,0,0,0,0,15.6,15.59
48,Sony Michel,LAR,RB,14,ARI,0,0,0,81.1,0.5,2.3,14,0.1,0,0,0,0,15.3,15.31
49,Terry McLaurin,WAS,WR,14,DAL,0,0,0,0.1,0,5.4,69.7,0.5,0,0,0,0,15.3,15.28
50,Tyler Lockett,SEA,WR,14,HOU,0,0,0,0.4,0,5.2,70.3,0.5,0,0,0,0,15.3,15.27
51,Ja'Marr Chase,CIN,WR,14,SF,0,0,0,0.7,0,4.9,72.8,0.5,0,0,0,0,15.2,15.15
52,Mike Williams,LAC,WR,14,NYG,0,0,0,0,0,5,70.5,0.5,0,0,0,0,15,15.05
53,DK Metcalf,SEA,WR,14,HOU,0,0,0,0,0,4.6,68.2,0.6,0,0,0,0,15,15.02
54,Saquon Barkley,NYG,RB,14,LAC,0,0,0,60.7,0.4,3.6,24.1,0.1,0,0,0,0,15,14.98
55,Nick Chubb,CLE,RB,14,BAL,0,0,0,81.5,0.6,1.5,11.7,0.1,0,0,0,0,14.9,14.92
56,DJ Moore,CAR,WR,14,ATL,0,0,0,1.5,0,5.3,71.4,0.4,0,0,0,0,14.9,14.89
57,Javonte Williams,DEN,RB,14,DET,0,0,0,66.4,0.5,2.6,21,0.1,0,0,0,0,14.8,14.84
58,David Montgomery,CHI,RB,14,GB,0,0,0,69.5,0.5,2.5,18.7,0.1,0,0,0,0,14.8,14.82
59,Hunter Renfrow,LV,WR,14,KC,0,0,0,0.2,0,6.1,68.6,0.3,0,0,0,0,14.7,14.68
60,Zach Wilson,NYJ,QB,14,NO,226.5,1.3,1.2,7.9,0.1,0,0,0,0,0,0,0,14.2,14.25
61,Marquise Brown,BAL,WR,14,CLE,0,0,0,0,0,5,67.6,0.4,0,0,0,0,14.2,14.16
62,Amari Cooper,DAL,WR,14,WAS,0,0,0,0.4,0,4.8,63.4,0.5,0,0,0,0,14.1,14.08
63,Tee Higgins,CIN,WR,14,SF,0,0,0,0.8,0,5,66.3,0.4,0,0,0,0,14,14.01
64,DeAndre Hopkins,ARI,WR,14,LAR,0,0,0,0,0,4.8,62.7,0.5,0,0,0,0,14,13.97
65,Rob Gronkowski,TB,TE,14,BUF,0,0,0,0,0,4.5,56.5,0.6,0,0,0,0,13.8,13.75
66,Jared Goff,DET,QB,14,DEN,218.1,1.2,0.8,4.6,0.1,0,0,0,0,0,0,0,13.6,13.58
67,James Robinson,JAX,RB,14,TEN,0,0,0,58.4,0.4,2.7,19.2,0.1,0,0,0,0,13.4,13.36
68,James Conner,ARI,RB,14,LAR,0,0,0,58.5,0.7,1.5,12.9,0.1,0,0,0,0,13.3,13.34
69,Mike Glennon,NYG,QB,14,LAC,221.1,1.3,1,4.3,0,0,0,0,0,0,0,0,13.3,13.27
70,Brandin Cooks,HOU,WR,14,SEA,0,0,0,0.8,0,5.1,62.1,0.3,0,0,0,0,13.1,13.09
71,Brandon Aiyuk,SF,WR,14,CIN,0,0,0,3.1,0,4.4,59.8,0.4,0,0,0,0,13,12.99
71,Mark Andrews,BAL,TE,14,CLE,0,0,0,0,0,4.7,58.9,0.4,0,0,0,0,13,12.99
73,Clyde Edwards-Helaire,KC,RB,14,LV,0,0,0,59.6,0.4,2.3,17.3,0.1,0,0,0,0,12.9,12.89
74,Jerry Jeudy,DEN,WR,14,DET,0,0,0,0.2,0,4.4,60.2,0.4,0,0,0,0,12.8,12.84
75,Davis Mills,HOU,QB,14,SEA,222.1,1.1,1,5.2,0,0,0,0,0,0,0,0,12.6,12.6
76,Devonta Freeman,BAL,RB,14,CLE,0,0,0,51,0.4,2.7,18.2,0.1,0,0,0,0,12.5,12.52
77,Julio Jones,TEN,WR,14,JAX,0,0,0,0,0,4.2,58.9,0.4,0,0,0,0,12.5,12.49
78,Van Jefferson,LAR,WR,14,ARI,0,0,0,0.3,0,4.3,57.3,0.4,0,0,0,0,12.5,12.46
79,Jarvis Landry,CLE,WR,14,BAL,0,0,0,1.7,0,4.9,56.3,0.3,0,0,0,0,12.4,12.4
80,AJ Dillon,GB,RB,14,CHI,0,0,0,54.9,0.3,2.1,18.5,0.2,0,0,0,0,12.3,12.34
81,Chase Claypool,PIT,WR,14,MIN,0,0,0,3.2,0,3.8,57.3,0.4,0,0,0,0,12.2,12.25
82,Kareem Hunt,CLE,RB,14,BAL,0,0,0,38.2,0.4,2.7,21.8,0.2,0,0,0,0,12.2,12.2
83,Russell Gage,ATL,WR,14,CAR,0,0,0,0.2,0,5,53.3,0.3,0,0,0,0,12.2,12.15
84,Odell Beckham Jr.,LAR,WR,14,ARI,0,0,0,0.5,0,4.1,55.8,0.4,0,0,0,0,12.1,12.13
85,Jamison Crowder,NYJ,WR,14,NO,0,0,0,0.3,0,5,52.9,0.3,0,0,0,0,12,12.02
86,Darnell Mooney,CHI,WR,14,GB,0,0,0,1,0,4.3,57.1,0.3,0,0,0,0,11.9,11.91
87,Michael Gallup,DAL,WR,14,WAS,0,0,0,0,0,4,53.7,0.4,0,0,0,0,11.8,11.77
88,Jeff Wilson Jr.,SF,RB,14,CIN,0,0,0,57.2,0.4,1.7,12.5,0.1,0,0,0,0,11.6,11.57
89,Cole Beasley,BUF,WR,14,TB,0,0,0,0,0,4.8,48.9,0.3,0,0,0,0,11.5,11.49
90,Chuba Hubbard,CAR,RB,14,ATL,0,0,0,55.1,0.4,2.1,15.6,0,0,0,0,0,11.5,11.47
91,Kyle Pitts,ATL,TE,14,CAR,0,0,0,0,0,4.2,51.5,0.3,0,0,0,0,11.2,11.15
92,Sterling Shepard,NYG,WR,14,LAC,0,0,0,0.9,0,4.8,49,0.2,0,0,0,0,11,10.99
93,Christian Kirk,ARI,WR,14,LAR,0,0,0,0.4,0,4,50.8,0.3,0,0,0,0,10.9,10.92
94,Courtland Sutton,DEN,WR,14,DET,0,0,0,0,0,3.7,52.1,0.3,0,0,0,0,10.7,10.71
95,K.J. Osborn,MIN,WR,14,PIT,0,0,0,0.1,0,4,48.9,0.3,0,0,0,0,10.7,10.7
96,Tyler Boyd,CIN,WR,14,SF,0,0,0,0.6,0,4.3,45.8,0.3,0,0,0,0,10.6,10.64
97,Melvin Gordon III,DEN,RB,14,DET,0,0,0,49.1,0.4,1.7,11.1,0.1,0,0,0,0,10.6,10.62
98,Dalton Schultz,DAL,TE,14,WAS,0,0,0,0,0,4.2,45.8,0.3,0,0,0,0,10.6,10.58
99,Zach Ertz,ARI,TE,14,LAR,0,0,0,0.1,0,3.9,41.5,0.4,0,0,0,0,10.5,10.46
100,Amon-Ra St. Brown,DET,WR,14,DEN,0,0,0,0.6,0,4.5,46.9,0.2,0,0,0,0,10.4,10.45
101,Marvin Jones Jr.,JAX,WR,14,TEN,0,0,0,0,0,3.8,47.1,0.3,0,0,0,0,10.3,10.31
102,Dawson Knox,BUF,TE,14,TB,0,0,0,0,0,3.6,42.9,0.4,0,0,0,0,10.3,10.29
103,Marquez Valdes-Scantling,GB,WR,14,CHI,0,0,0,0.5,0,3.3,51.3,0.3,0,0,0,0,10.3,10.28
104,Pat Freiermuth,PIT,TE,14,MIN,0,0,0,0,0,3.9,39.4,0.4,0,0,0,0,10.2,10.24
105,D'Onta Foreman,TEN,RB,14,JAX,0,0,0,56,0.4,0.9,8.2,0.1,0,0,0,0,10.1,10.12
106,Ty Johnson,NYJ,RB,14,NO,0,0,0,34.7,0.2,2.8,20.7,0.1,0,0,0,0,10,10.04
107,Tyler Conklin,MIN,TE,14,PIT,0,0,0,0,0,4,42.2,0.3,0,0,0,0,10,10.02
108,Emmanuel Sanders,BUF,WR,14,TB,0,0,0,0.3,0,3.5,46.8,0.3,0,0,0,0,10,10.01
109,Noah Fant,DEN,TE,14,DET,0,0,0,0,0,3.8,40.7,0.3,0,0,0,0,9.7,9.67
110,Austin Hooper,CLE,TE,14,BAL,0,0,0,0,0,3.9,39.5,0.3,0,0,0,0,9.6,9.65
111,Tre'Quan Smith,NO,WR,14,NYJ,0,0,0,0,0,3.6,42.4,0.3,0,0,0,0,9.6,9.64
112,Darrel Williams,KC,RB,14,LV,0,0,0,26.9,0.2,2.9,22,0.1,0,0,0,0,9.6,9.59
113,Jermar Jefferson,DET,RB,14,DEN,0,0,0,42.7,0.3,2,15.2,0,0,0,0,0,9.5,9.49
114,Nick Westbrook-Ikhine,TEN,WR,14,JAX,0,0,0,0,0,3.5,41.3,0.3,0,0,0,0,9.4,9.43
115,Harrison Butker,KC,K,14,LV,0,0,0,0,0,0,0,0,0,0,0,0,9.4,9.36
116,Josh Reynolds,DET,WR,14,DEN,0,0,0,0.1,0,3.6,45.4,0.2,0,0,0,0,9.4,9.35
117,Godwin Igwebuike,DET,RB,14,DEN,0,0,0,32.7,0.2,2.5,18.7,0.1,0,0,0,0,9.3,9.34
118,Jared Cook,LAC,TE,14,NYG,0,0,0,0,0,3.5,40.1,0.3,0,0,0,0,9.3,9.31
118,Laviska Shenault Jr.,JAX,WR,14,TEN,0,0,0,4.7,0,3.8,39.4,0.2,0,0,0,0,9.3,9.31
120,A.J. Green,ARI,WR,14,LAR,0,0,0,0,0,3.2,42.9,0.3,0,0,0,0,9.3,9.29
121,Dontrell Hilliard,TEN,RB,14,JAX,0,0,0,34.2,0.3,2.2,12.8,0.1,0,0,0,0,9.2,9.2
122,Kenny Golladay,NYG,WR,14,LAC,0,0,0,0,0,3.3,46.8,0.2,0,0,0,0,9.2,9.18
123,Tim Patrick,DEN,WR,14,DET,0,0,0,0,0,3.2,41.6,0.3,0,0,0,0,9.2,9.16
124,Green Bay Packers,GB,DST,14,CHI,0,0,0,0,0,0,0,0,3.1,1.1,0.8,0.7,9.1,9.1
125,Greg Zuerlein,DAL,K,14,WAS,0,0,0,0,0,0,0,0,0,0,0,0,9.1,9.06
126,Allen Robinson II,CHI,WR,14,GB,0,0,0,0,0,3.5,43.4,0.2,0,0,0,0,9,9.04
127,Ryan Succop,TB,K,14,BUF,0,0,0,0,0,0,0,0,0,0,0,0,8.9,8.91
128,New Orleans Saints,NO,DST,14,NYJ,0,0,0,0,0,0,0,0,2.9,1.2,0.7,0.6,8.9,8.9
129,Greg Joseph,MIN,K,14,PIT,0,0,0,0,0,0,0,0,0,0,0,0,8.9,8.86
129,Matt Gay,LAR,K,14,ARI,0,0,0,0,0,0,0,0,0,0,0,0,8.9,8.86
131,Matt Prater,ARI,K,14,LAR,0,0,0,0,0,0,0,0,0,0,0,0,8.8,8.81
131,Jalen Guyton,LAC,WR,14,NYG,0,0,0,0.8,0,3.1,44.3,0.2,0,0,0,0,8.8,8.81
133,Justin Tucker,BAL,K,14,CLE,0,0,0,0,0,0,0,0,0,0,0,0,8.8,8.76
133,Brandon McManus,DEN,K,14,DET,0,0,0,0,0,0,0,0,0,0,0,0,8.8,8.76
135,Rex Burkhead,HOU,RB,14,SEA,0,0,0,36.4,0.2,1.9,14.9,0.1,0,0,0,0,8.7,8.73
135,Devin Singletary,BUF,RB,14,TB,0,0,0,38,0.2,2,12.3,0.1,0,0,0,0,8.7,8.73
137,Tyler Bass,BUF,K,14,TB,0,0,0,0,0,0,0,0,0,0,0,0,8.7,8.71
138,Chris Boswell,PIT,K,14,MIN,0,0,0,0,0,0,0,0,0,0,0,0,8.7,8.66
139,Robbie Gould,SF,K,14,CIN,0,0,0,0,0,0,0,0,0,0,0,0,8.6,8.61
139,Randy Bullock,TEN,K,14,JAX,0,0,0,0,0,0,0,0,0,0,0,0,8.6,8.61
139,Dustin Hopkins,LAC,K,14,NYG,0,0,0,0,0,0,0,0,0,0,0,0,8.6,8.61
142,Gerald Everett,SEA,TE,14,HOU,0,0,0,0.1,0,3.5,33.9,0.3,0,0,0,0,8.6,8.6
143,Seattle Seahawks,SEA,DST,14,HOU,0,0,0,0,0,0,0,0,2.7,0.9,0.7,0.6,8.5,8.5
143,Tennessee Titans,TEN,DST,14,JAX,0,0,0,0,0,0,0,0,2.5,0.9,0.8,0.7,8.5,8.5
143,Foster Moreau,LV,TE,14,KC,0,0,0,0,0,3,37,0.3,0,0,0,0,8.5,8.5
146,Alexander Mattison,MIN,RB,14,PIT,0,0,0,34.1,0.2,2,13.6,0.1,0,0,0,0,8.5,8.47
147,Ricky Seals-Jones,WAS,TE,14,DAL,0,0,0,0,0,3.2,34.2,0.3,0,0,0,0,8.4,8.42
148,Evan McPherson,CIN,K,14,SF,0,0,0,0,0,0,0,0,0,0,0,0,8.4,8.41
149,Carolina Panthers,CAR,DST,14,ATL,0,0,0,0,0,0,0,0,2.6,0.9,0.7,0.6,8.4,8.4
149,Los Angeles Chargers,LAC,DST,14,NYG,0,0,0,0,0,0,0,0,2.6,1,0.8,0.7,8.4,8.4
151,Chosen Anderson,CAR,WR,14,ATL,0,0,0,0.3,0,3.3,37.5,0.2,0,0,0,0,8.3,8.28
152,Ameer Abdullah,CAR,RB,14,ATL,0,0,0,23.6,0.1,2.8,19.7,0.1,0,0,0,0,8.2,8.23
153,Daniel Carlson,LV,K,14,KC,0,0,0,0,0,0,0,0,0,0,0,0,8.2,8.21
154,Cleveland Browns,CLE,DST,14,BAL,0,0,0,0,0,0,0,0,2.8,0.9,0.6,0.6,8.2,8.2
154,Denver Broncos,DEN,DST,14,DET,0,0,0,0,0,0,0,0,2.8,0.9,0.7,0.6,8.2,8.2
154,Marquez Callaway,NO,WR,14,NYJ,0,0,0,0,0,2.8,36,0.3,0,0,0,0,8.2,8.2
157,Mason Crosby,GB,K,14,CHI,0,0,0,0,0,0,0,0,0,0,0,0,8.2,8.19
158,Alex Collins,SEA,RB,14,HOU,0,0,0,45.2,0.4,0.8,5.3,0,0,0,0,0,8.2,8.15
159,Cole Kmet,CHI,TE,14,GB,0,0,0,0.1,0,3.4,34.8,0.2,0,0,0,0,8.1,8.09
160,Brett Maher,NO,K,14,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,8,8.04
161,Allen Lazard,GB,WR,14,CHI,0,0,0,0.1,0,2.8,34.2,0.3,0,0,0,0,8,8.03
162,Mike Davis,ATL,RB,14,CAR,0,0,0,23.4,0.2,2.4,15.6,0.1,0,0,0,0,8,8
163,Evan Engram,NYG,TE,14,LAC,0,0,0,0,0,3.3,34,0.2,0,0,0,0,7.9,7.9
164,Jason Myers,SEA,K,14,HOU,0,0,0,0,0,0,0,0,0,0,0,0,7.9,7.89
164,Joshua Palmer,LAC,WR,14,NYG,0,0,0,0.1,0,3.1,35.8,0.2,0,0,0,0,7.9,7.89
166,Rashod Bateman,BAL,WR,14,CLE,0,0,0,0.1,0,2.9,37.5,0.2,0,0,0,0,7.9,7.86
167,Zane Gonzalez,CAR,K,14,ATL,0,0,0,0,0,0,0,0,0,0,0,0,7.8,7.84
168,Keelan Cole,NYJ,WR,14,NO,0,0,0,0.1,0,2.8,38,0.2,0,0,0,0,7.8,7.81
169,Rondale Moore,ARI,WR,14,LAR,0,0,0,5.3,0,3,30.5,0.2,0,0,0,0,7.8,7.78
170,Donovan Peoples-Jones,CLE,WR,14,BAL,0,0,0,0,0,2.6,39.6,0.2,0,0,0,0,7.8,7.76
171,Chase McLaughlin,CLE,K,14,BAL,0,0,0,0,0,0,0,0,0,0,0,0,7.7,7.69
171,Brian Johnson,WAS,K,14,DAL,0,0,0,0,0,0,0,0,0,0,0,0,7.7,7.69
173,San Francisco 49ers,SF,DST,14,CIN,0,0,0,0,0,0,0,0,2.6,0.9,0.7,0.6,7.6,7.6
174,Younghoe Koo,ATL,K,14,CAR,0,0,0,0,0,0,0,0,0,0,0,0,7.5,7.54
175,Dallas Cowboys,DAL,DST,14,WAS,0,0,0,0,0,0,0,0,2.3,1,0.8,0.7,7.5,7.5
176,Kansas City Chiefs,KC,DST,14,LV,0,0,0,0,0,0,0,0,2.4,0.8,0.7,0.6,7.4,7.4
176,Tampa Bay Buccaneers,TB,DST,14,BUF,0,0,0,0,0,0,0,0,2.2,0.9,0.7,0.7,7.4,7.4
178,Graham Gano,NYG,K,14,LAC,0,0,0,0,0,0,0,0,0,0,0,0,7.3,7.34
179,JaMycal Hasty,SF,RB,14,CIN,0,0,0,21.8,0.1,2.3,16.2,0.1,0,0,0,0,7.3,7.3
180,Laquon Treadwell,JAX,WR,14,TEN,0,0,0,0,0,2.6,33.9,0.2,0,0,0,0,7.2,7.19
181,Byron Pringle,KC,WR,14,LV,0,0,0,0,0,2.6,33.7,0.2,0,0,0,0,7.2,7.17
182,DeAndre Carter,WAS,WR,14,DAL,0,0,0,0.8,0,2.6,32.6,0.2,0,0,0,0,7.1,7.14
183,Kalif Raymond,DET,WR,14,DEN,0,0,0,0.1,0,2.7,31.8,0.2,0,0,0,0,7.1,7.09
184,Austin Walter,NYJ,RB,14,NO,0,0,0,30.8,0.2,1.6,11.8,0,0,0,0,0,7,6.96
185,Zay Jones,LV,WR,14,KC,0,0,0,0,0,2.6,31.2,0.2,0,0,0,0,6.9,6.92
186,Bryan Edwards,LV,WR,14,KC,0,0,0,0,0,2.3,34.1,0.2,0,0,0,0,6.9,6.91
187,Braxton Berrios,NYJ,WR,14,NO,0,0,0,0.1,0,2.6,30.6,0.2,0,0,0,0,6.9,6.87
188,James O'Shaughnessy,JAX,TE,14,TEN,0,0,0,0,0,2.8,28.6,0.2,0,0,0,0,6.9,6.86
189,Olamide Zaccheaus,ATL,WR,14,CAR,0,0,0,0,0,2.5,30.4,0.2,0,0,0,0,6.7,6.74
190,Darius Slayton,NYG,WR,14,LAC,0,0,0,0,0,2.4,31.3,0.2,0,0,0,0,6.7,6.73
191,Rashaad Penny,SEA,RB,14,HOU,0,0,0,38.9,0.2,0.9,7,0,0,0,0,0,6.7,6.69
192,Cairo Santos,CHI,K,14,GB,0,0,0,0,0,0,0,0,0,0,0,0,6.6,6.65
192,DeSean Jackson,LV,WR,14,KC,0,0,0,0.2,0,1.9,35.3,0.2,0,0,0,0,6.6,6.65
194,Minnesota Vikings,MIN,DST,14,PIT,0,0,0,0,0,0,0,0,2.4,0.8,0.7,0.6,6.6,6.6
195,Cincinnati Bengals,CIN,DST,14,SF,0,0,0,0,0,0,0,0,2.3,0.8,0.7,0.7,6.5,6.5
195,Arizona Cardinals,ARI,DST,14,LAR,0,0,0,0,0,0,0,0,2.3,0.8,0.7,0.6,6.5,6.5
197,Eddy Piñeiro,NYJ,K,14,NO,0,0,0,0,0,0,0,0,0,0,0,0,6.4,6.45
197,Chester Rogers,TEN,WR,14,JAX,0,0,0,0.1,0,2.6,26.4,0.2,0,0,0,0,6.4,6.45
199,C.J. Uzomah,CIN,TE,14,SF,0,0,0,0,0,2.6,26.1,0.2,0,0,0,0,6.4,6.41
200,Baltimore Ravens,BAL,DST,14,CLE,0,0,0,0,0,0,0,0,2.4,0.8,0.6,0.5,6.4,6.4
200,Los Angeles Rams,LAR,DST,14,ARI,0,0,0,0,0,0,0,0,2.4,0.8,0.6,0.5,6.4,6.4
202,Atlanta Falcons,ATL,DST,14,CAR,0,0,0,0,0,0,0,0,2.1,0.9,0.6,0.6,6.3,6.3
202,Houston Texans,HOU,DST,14,SEA,0,0,0,0,0,0,0,0,2.5,0.7,0.6,0.5,6.3,6.3
202,Buffalo Bills,BUF,DST,14,TB,0,0,0,0,0,0,0,0,1.9,0.9,0.7,0.6,6.3,6.3
205,Riley Patterson,DET,K,14,DEN,0,0,0,0,0,0,0,0,0,0,0,0,6.2,6.25
206,Sammy Watkins,BAL,WR,14,CLE,0,0,0,0.1,0,2.3,27,0.2,0,0,0,0,6.2,6.21
207,Pittsburgh Steelers,PIT,DST,14,MIN,0,0,0,0,0,0,0,0,2.4,0.6,0.6,0.6,6.2,6.2
207,Ka'imi Fairbairn,HOU,K,14,SEA,0,0,0,0,0,0,0,0,0,0,0,0,6.2,6.2
209,Washington Commanders,WAS,DST,14,DAL,0,0,0,0,0,0,0,0,2.1,0.7,0.6,0.6,6.1,6.1
209,Jeremy McNichols,TEN,RB,14,JAX,0,0,0,15,0.1,1.9,15,0.1,0,0,0,0,6.1,6.1
211,Gabe Davis,BUF,WR,14,TB,0,0,0,0,0,2,28.8,0.2,0,0,0,0,6.1,6.08
212,Samaje Perine,CIN,RB,14,SF,0,0,0,20.9,0.1,1.7,10.7,0.1,0,0,0,0,6.1,6.06
213,Nico Collins,HOU,WR,14,SEA,0,0,0,0,0,2.1,26.4,0.2,0,0,0,0,5.9,5.94
214,Matthew Wright,JAX,K,14,TEN,0,0,0,0,0,0,0,0,0,0,0,0,5.9,5.93
215,Albert Okwuegbunam,DEN,TE,14,DET,0,0,0,0,0,2.3,24.2,0.2,0,0,0,0,5.9,5.92
216,New York Jets,NYJ,DST,14,NO,0,0,0,0,0,0,0,0,2.1,0.7,0.6,0.5,5.9,5.9
217,Curtis Samuel,WAS,WR,14,DAL,0,0,0,4.7,0,2,21.9,0.2,0,0,0,0,5.9,5.86
218,Jacksonville Jaguars,JAX,DST,14,TEN,0,0,0,0,0,0,0,0,2,0.7,0.5,0.5,5.8,5.8
218,New York Giants,NYG,DST,14,LAC,0,0,0,0,0,0,0,0,2,0.8,0.5,0.5,5.8,5.8
220,Detroit Lions,DET,DST,14,DEN,0,0,0,0,0,0,0,0,2.1,0.7,0.5,0.5,5.7,5.7
221,Denzel Mims,NYJ,WR,14,NO,0,0,0,0,0,2.1,29.3,0.1,0,0,0,0,5.6,5.63
