Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
1,Cooper Kupp,LAR,WR,12,GB,0,0,0,0.8,0,8,102.3,0.7,0,0,0,0,25.4,25.41
2,Tom Brady,TB,QB,12,IND,307.8,2.3,0.8,2,0.1,0,0,0,0,0,0,0,24.4,24.41
3,Lamar Jackson,BAL,QB,12,CLE,251.4,1.8,0.8,59.8,0.3,0,0,0,0,0,0,0,24,24.04
4,Christian McCaffrey,CAR,RB,12,MIA,0,0,0,71.9,0.5,6.2,51.7,0.3,0,0,0,0,23.3,23.26
5,Josh Allen,BUF,QB,12,NO,281.6,1.9,0.9,31.4,0.3,0,0,0,0,0,0,0,22.7,22.7
6,Jalen Hurts,PHI,QB,12,NYG,200.1,1.3,0.6,58.3,0.5,0,0,0,0,0,0,0,21.3,21.33
7,Justin Herbert,LAC,QB,12,DEN,282.7,1.9,0.8,20.5,0.2,0,0,0,0,0,0,0,21.3,21.26
8,Jonathan Taylor,IND,RB,12,TB,0,0,0,85.9,0.9,3.3,27.8,0.2,0,0,0,0,21.2,21.17
9,Davante Adams,GB,WR,12,LAR,0,0,0,0,0,7.5,95.5,0.7,0,0,0,0,21.2,21.15
10,Dak Prescott,DAL,QB,12,LV,268.5,2,0.7,14.4,0.2,0,0,0,0,0,0,0,20.5,20.48
11,Aaron Rodgers,GB,QB,12,LAR,269.2,2,0.5,9.6,0.2,0,0,0,0,0,0,0,20.3,20.33
12,Austin Ekeler,LAC,RB,12,DEN,0,0,0,60.4,0.5,4.7,38.9,0.4,0,0,0,0,19.9,19.93
13,D'Andre Swift,DET,RB,12,CHI,0,0,0,66.1,0.5,4.6,36,0.3,0,0,0,0,19.5,19.51
14,Matthew Stafford,LAR,QB,12,GB,296.5,1.9,0.8,4.7,0,0,0,0,0,0,0,0,19,19.03
