Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
1,Josh Allen,BUF,QB,9,JAX,304.3,2.4,0.6,33.8,0.4,0,0,0,0,0,0,0,29.8,29.75
2,Cooper Kupp,LAR,WR,9,TEN,0,0,0,1.4,0,8.2,107.4,0.8,0,0,0,0,26.8,26.78
3,Lamar Jackson,BAL,QB,9,MIN,258.9,1.8,0.7,61.7,0.4,0,0,0,0,0,0,0,25.2,25.23
4,Matthew Stafford,LAR,QB,9,TEN,301.6,2.4,0.7,5.1,0,0,0,0,0,0,0,0,24.4,24.37
5,Patrick Mahomes,KC,QB,9,GB,294.6,2.3,0.8,23.1,0.2,0,0,0,0,0,0,0,23.5,23.49
6,Dak Prescott,DAL,QB,9,DEN,277.4,2.2,0.6,12.9,0.1,0,0,0,0,0,0,0,21,20.99
7,Tyreek Hill,KC,WR,9,GB,0,0,0,6,0.1,6.6,87.9,0.7,0,0,0,0,20.7,20.69
8,Austin Ekeler,LAC,RB,9,PHI,0,0,0,63.6,0.4,5.6,45.7,0.3,0,0,0,0,20.6,20.63
9,Alvin Kamara,NO,RB,9,ATL,0,0,0,74.1,0.6,4.3,36,0.3,0,0,0,0,20.6,20.61
10,Jalen Hurts,PHI,QB,9,LAC,217.5,1.3,0.7,50.9,0.4,0,0,0,0,0,0,0,20.6,20.59
11,Justin Herbert,LAC,QB,9,PHI,279.2,2,0.8,15.8,0.1,0,0,0,0,0,0,0,20.4,20.45
12,Jonathan Taylor,IND,RB,9,NYJ,0,0,0,84.9,0.9,2.8,25.8,0.1,0,0,0,0,19.8,19.77
13,Joe Burrow,CIN,QB,9,CLE,267.1,2.1,0.8,9.6,0.1,0,0,0,0,0,0,0,19.7,19.74
14,Najee Harris,PIT,RB,9,CHI,0,0,0,77.9,0.6,4.1,28.9,0.2,0,0,0,0,19.5,19.48
15,Stefon Diggs,BUF,WR,9,JAX,0,0,0,0.1,0,7,87.8,0.6,0,0,0,0,19.3,19.29
16,Daniel Jones,NYG,QB,9,LV,247.9,1.5,0.9,30.4,0.2,0,0,0,0,0,0,0,19,18.96
17,Derek Carr,LV,QB,9,NYG,282.8,1.8,0.7,6.6,0.1,0,0,0,0,0,0,0,18.9,18.87
18,Davante Adams,GB,WR,9,KC,0,0,0,0,0,6.7,84.9,0.6,0,0,0,0,18.7,18.69
19,Carson Wentz,IND,QB,9,NYJ,250.1,1.9,0.8,12.4,0.1,0,0,0,0,0,0,0,18.4,18.44
20,Kirk Cousins,MIN,QB,9,BAL,278.6,1.8,0.7,8.4,0,0,0,0,0,0,0,0,18.3,18.28
20,Aaron Jones,GB,RB,9,KC,0,0,0,70.3,0.6,3.8,27.5,0.2,0,0,0,0,18.3,18.28
22,Ryan Tannehill,TEN,QB,9,LAR,248.6,1.6,0.8,16.7,0.2,0,0,0,0,0,0,0,18.2,18.21
23,Dalvin Cook,MIN,RB,9,BAL,0,0,0,83.7,0.6,3.1,23.7,0.1,0,0,0,0,17.8,17.84
24,Darrell Henderson Jr.,LAR,RB,9,TEN,0,0,0,76.7,0.7,2.7,21.2,0.2,0,0,0,0,17.8,17.79
25,Travis Kelce,KC,TE,9,GB,0,0,0,0,0,6.4,76.9,0.6,0,0,0,0,17.7,17.69
26,A.J. Brown,TEN,WR,9,LAR,0,0,0,0.6,0,5.7,83.6,0.6,0,0,0,0,17.6,17.62
27,Ja'Marr Chase,CIN,WR,9,CLE,0,0,0,1.2,0,5.3,85.5,0.6,0,0,0,0,17.6,17.57
28,Ezekiel Elliott,DAL,RB,9,DEN,0,0,0,79.1,0.7,2.8,19.2,0.1,0,0,0,0,17.3,17.33
29,Diontae Johnson,PIT,WR,9,CHI,0,0,0,3.1,0,6.4,75.9,0.5,0,0,0,0,17.2,17.2
30,Teddy Bridgewater,DEN,QB,9,DAL,255.7,1.5,0.9,11.4,0.1,0,0,0,0,0,0,0,17,16.97
31,Justin Jefferson,MIN,WR,9,BAL,0,0,0,0.4,0,5.7,83.1,0.5,0,0,0,0,17,16.95
32,Deebo Samuel,SF,WR,9,ARI,0,0,0,6.4,0.1,5.2,74.4,0.5,0,0,0,0,16.8,16.78
33,Michael Pittman Jr.,IND,WR,9,NYJ,0,0,0,0.9,0,5.9,76.3,0.5,0,0,0,0,16.6,16.62
34,CeeDee Lamb,DAL,WR,9,DEN,0,0,0,1.8,0,5.6,79.3,0.5,0,0,0,0,16.6,16.61
35,Jordan Love,GB,QB,9,KC,231.5,1.5,0.9,17.3,0.1,0,0,0,0,0,0,0,16.5,16.49
36,Tyrod Taylor,HOU,QB,9,MIA,225.5,1.2,0.7,20.8,0.2,0,0,0,0,0,0,0,16.3,16.3
37,Darren Waller,LV,TE,9,NYG,0,0,0,0,0,6.1,72.7,0.5,0,0,0,0,16.3,16.27
38,Mike Williams,LAC,WR,9,PHI,0,0,0,0.1,0,5.1,74,0.6,0,0,0,0,16.1,16.11
39,Jacoby Brissett,MIA,QB,9,HOU,231.3,1.5,0.8,12.3,0.1,0,0,0,0,0,0,0,16.1,16.08
39,Robert Woods,LAR,WR,9,TEN,0,0,0,5.9,0.1,5.5,64.9,0.5,0,0,0,0,16.1,16.08
41,Keenan Allen,LAC,WR,9,PHI,0,0,0,0.1,0,6.5,72.6,0.4,0,0,0,0,16.1,16.07
42,Amari Cooper,DAL,WR,9,DEN,0,0,0,0.5,0,5.3,71.2,0.6,0,0,0,0,16,15.97
43,Jimmy Garoppolo,SF,QB,9,ARI,240.8,1.5,0.8,6.6,0.1,0,0,0,0,0,0,0,15.9,15.89
44,Baker Mayfield,CLE,QB,9,CIN,243.8,1.4,0.7,8,0.1,0,0,0,0,0,0,0,15.8,15.85
45,DJ Moore,CAR,WR,9,NE,0,0,0,2.3,0,5.6,76.5,0.4,0,0,0,0,15.8,15.78
46,Mac Jones,NE,QB,9,CAR,247.6,1.5,0.8,6.9,0,0,0,0,0,0,0,0,15.7,15.69
47,Adam Thielen,MIN,WR,9,BAL,0,0,0,0.1,0,5.4,67.4,0.6,0,0,0,0,15.6,15.65
48,Marquise Brown,BAL,WR,9,MIN,0,0,0,0.4,0,4.9,70.3,0.6,0,0,0,0,15.6,15.57
49,Brandin Cooks,HOU,WR,9,MIA,0,0,0,0.1,0,5.7,73.4,0.4,0,0,0,0,15.4,15.45
50,Ben Roethlisberger,PIT,QB,9,CHI,247.6,1.6,0.8,1.1,0,0,0,0,0,0,0,0,15.4,15.41
51,Sam Darnold,CAR,QB,9,NE,222.1,1.2,1.1,18.2,0.2,0,0,0,0,0,0,0,15.4,15.4
52,Joe Mixon,CIN,RB,9,CLE,0,0,0,71.7,0.5,2.6,20.4,0.1,0,0,0,0,15.3,15.31
53,Nick Chubb,CLE,RB,9,CIN,0,0,0,84.6,0.6,1.5,12.1,0.1,0,0,0,0,15.3,15.27
54,Trevor Lawrence,JAX,QB,9,BUF,222.6,1.3,1,16.5,0.1,0,0,0,0,0,0,0,15.2,15.15
55,Justin Fields,CHI,QB,9,PIT,180.7,1.1,1,34.6,0.2,0,0,0,0,0,0,0,15.1,15.09
56,Cordarrelle Patterson,ATL,RB,9,NO,0,0,0,38.9,0.2,4.2,37.1,0.3,0,0,0,0,14.7,14.7
57,Mark Andrews,BAL,TE,9,MIN,0,0,0,0,0,5.1,65.3,0.5,0,0,0,0,14.6,14.63
58,Jaylen Waddle,MIA,WR,9,HOU,0,0,0,1.2,0,5.9,62.9,0.4,0,0,0,0,14.6,14.61
59,Christian McCaffrey,CAR,RB,9,NE,0,0,0,52,0.4,3.5,28,0.1,0,0,0,0,14.4,14.4
60,Matt Ryan,ATL,QB,9,NO,245.9,1.3,0.9,4.1,0,0,0,0,0,0,0,0,14.4,14.35
61,Courtland Sutton,DEN,WR,9,DAL,0,0,0,0,0,4.9,69.8,0.4,0,0,0,0,14.3,14.28
62,Mike White,NYJ,QB,9,IND,250.5,1.3,1.3,4.8,0,0,0,0,0,0,0,0,14.2,14.2
63,Cole Beasley,BUF,WR,9,JAX,0,0,0,0,0,5.5,62.3,0.4,0,0,0,0,14.1,14.13
64,Michael Carter,NYJ,RB,9,IND,0,0,0,48,0.3,3.9,30.4,0.1,0,0,0,0,14,14.04
65,Trevor Siemian,NO,QB,9,ATL,205.7,1.4,0.8,4.7,0.1,0,0,0,0,0,0,0,14,14
66,Josh Jacobs,LV,RB,9,NYG,0,0,0,58.3,0.6,2.3,17.2,0.1,0,0,0,0,14,13.95
67,Myles Gaskin,MIA,RB,9,HOU,0,0,0,50.1,0.4,3.3,20.5,0.2,0,0,0,0,13.9,13.86
68,Mike Gesicki,MIA,TE,9,HOU,0,0,0,0,0,5.1,60.6,0.4,0,0,0,0,13.6,13.56
69,Devontae Booker,NYG,RB,9,LV,0,0,0,56.8,0.4,3,19.7,0.1,0,0,0,0,13.6,13.55
70,Jarvis Landry,CLE,WR,9,CIN,0,0,0,2,0,5.4,62.4,0.3,0,0,0,0,13.5,13.54
71,Kyle Pitts,ATL,TE,9,NO,0,0,0,0,0,4.9,62.2,0.4,0,0,0,0,13.5,13.52
72,Tee Higgins,CIN,WR,9,CLE,0,0,0,0.8,0,4.8,62.6,0.4,0,0,0,0,13.4,13.44
73,Emmanuel Sanders,BUF,WR,9,JAX,0,0,0,0.4,0,4.2,60.6,0.5,0,0,0,0,13.3,13.3
74,Kadarius Toney,NYG,WR,9,LV,0,0,0,5,0,4.9,60.4,0.3,0,0,0,0,13.2,13.24
75,Jakobi Meyers,NE,WR,9,CAR,0,0,0,0.5,0,5.3,59.4,0.3,0,0,0,0,13.1,13.09
76,Chase Edmonds,ARI,RB,9,SF,0,0,0,44.9,0.2,3.7,25.9,0.2,0,0,0,0,13.1,13.08
77,Hunter Renfrow,LV,WR,9,NYG,0,0,0,0,0,5.3,60.1,0.3,0,0,0,0,13,13.01
