Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
51,Robert Woods,LAR,WR,1,CHI,0,0,0,7,0.1,5.8,65,0.4,0,0,0,0,16,16
52,Tyler Lockett,SEA,WR,1,IND,0,0,0,0.1,0,5.9,70.6,0.5,0,0,0,0,16,15.97
53,Terry McLaurin,WAS,WR,1,LAC,0,0,0,1,0,5.6,77,0.4,0,0,0,0,15.8,15.8
54,Jonathan Taylor,IND,RB,1,SEA,0,0,0,76.1,0.6,2.3,17.4,0.1,0,0,0,0,15.8,15.75
55,Julio Jones,TEN,WR,1,ARI,0,0,0,0,0,5.5,77.8,0.4,0,0,0,0,15.7,15.68
56,Nick Chubb,CLE,RB,1,KC,0,0,0,80.4,0.6,1.9,15.5,0.1,0,0,0,0,15.6,15.59
57,Adam Thielen,MIN,WR,1,CIN,0,0,0,0.2,0,5.3,65.6,0.6,0,0,0,0,15.5,15.48
58,Ezekiel Elliott,DAL,RB,1,TB,0,0,0,64.2,0.5,3.1,24,0.1,0,0,0,0,15.4,15.42
59,Najee Harris,PIT,RB,1,BUF,0,0,0,65.4,0.5,3.1,22.9,0.1,0,0,0,0,15.3,15.33
60,Antonio Gibson,WAS,RB,1,LAC,0,0,0,65.7,0.6,2.7,19.5,0.1,0,0,0,0,15.3,15.32
61,Chris Godwin,TB,WR,1,DAL,0,0,0,0.1,0,5.3,69.9,0.5,0,0,0,0,15.3,15.3
62,Cooper Kupp,LAR,WR,1,CHI,0,0,0,1.3,0,5.9,68.6,0.4,0,0,0,0,15.3,15.29
63,Amari Cooper,DAL,WR,1,TB,0,0,0,0.9,0,5.7,71.6,0.4,0,0,0,0,15.2,15.25
64,CeeDee Lamb,DAL,WR,1,TB,0,0,0,2.2,0,5.4,71.7,0.4,0,0,0,0,15.2,15.19
65,Diontae Johnson,PIT,WR,1,BUF,0,0,0,1.5,0,5.8,67,0.4,0,0,0,0,15,15.05
66,Jared Goff,DET,QB,1,SF,238.6,1.4,1,4.1,0.1,0,0,0,0,0,0,0,15,14.95
66,Mike Evans,TB,WR,1,DAL,0,0,0,0,0,4.6,67.5,0.6,0,0,0,0,15,14.95
68,Allen Robinson II,CHI,WR,1,LAR,0,0,0,0,0,5.4,70,0.4,0,0,0,0,14.8,14.8
69,Andy Dalton,CHI,QB,1,LAR,226.9,1.3,1,10.4,0.1,0,0,0,0,0,0,0,14.7,14.72
70,DJ Moore,CAR,WR,1,NYJ,0,0,0,1.7,0,4.8,72.1,0.4,0,0,0,0,14.6,14.58
71,Chris Carson,SEA,RB,1,IND,0,0,0,59.7,0.4,2.9,21.6,0.2,0,0,0,0,14.5,14.53
72,Raheem Mostert,SF,RB,1,DET,0,0,0,66.3,0.6,1.9,18.7,0.1,0,0,0,0,14.5,14.5
73,Mike Davis,ATL,RB,1,PHI,0,0,0,57.2,0.5,3.1,20.6,0.1,0,0,0,0,14.4,14.38
74,Brandin Cooks,HOU,WR,1,JAX,0,0,0,0.1,0,5.1,68.5,0.4,0,0,0,0,14.4,14.36
75,Clyde Edwards-Helaire,KC,RB,1,CLE,0,0,0,59,0.4,3.1,24.3,0.1,0,0,0,0,14.3,14.33
76,Brandon Aiyuk,SF,WR,1,DET,0,0,0,4.4,0.1,4.6,61.8,0.4,0,0,0,0,14.2,14.22
77,Saquon Barkley,NYG,RB,1,DEN,0,0,0,58.4,0.4,3,23.7,0.1,0,0,0,0,14.1,14.11
77,Tee Higgins,CIN,WR,1,MIN,0,0,0,1.2,0,4.9,66.9,0.4,0,0,0,0,14.1,14.11
79,Corey Davis,NYJ,WR,1,CAR,0,0,0,0.1,0,5,66.5,0.4,0,0,0,0,14.1,14.06
80,D'Andre Swift,DET,RB,1,SF,0,0,0,49,0.4,3.6,26,0.1,0,0,0,0,14,14
80,Deebo Samuel,SF,WR,1,DET,0,0,0,7.2,0.1,5,58.8,0.3,0,0,0,0,14,14
82,Miles Sanders,PHI,RB,1,ATL,0,0,0,62.6,0.4,2.7,21.1,0.1,0,0,0,0,14,13.97
83,Mark Andrews,BAL,TE,1,LV,0,0,0,0,0,4.9,58.8,0.5,0,0,0,0,13.8,13.78
84,David Montgomery,CHI,RB,1,LAR,0,0,0,58.4,0.4,2.8,21.8,0.1,0,0,0,0,13.7,13.72
85,Jerry Jeudy,DEN,WR,1,NYG,0,0,0,0.1,0,4.7,65.4,0.4,0,0,0,0,13.6,13.65
86,JuJu Smith-Schuster,PIT,WR,1,BUF,0,0,0,0,0,5.4,56.8,0.4,0,0,0,0,13.5,13.48
87,Marvin Jones Jr.,JAX,WR,1,HOU,0,0,0,0,0,4.4,58.8,0.5,0,0,0,0,13.3,13.28
87,Chosen Anderson,CAR,WR,1,NYJ,0,0,0,1.1,0,5,63.7,0.3,0,0,0,0,13.3,13.28
89,Laviska Shenault Jr.,JAX,WR,1,HOU,0,0,0,7.8,0,4.6,53.9,0.4,0,0,0,0,13.2,13.17
90,Antonio Brown,TB,WR,1,DAL,0,0,0,0.2,0,4.9,57.8,0.4,0,0,0,0,13.1,13.1
91,Tyler Boyd,CIN,WR,1,MIN,0,0,0,2,0,5.2,58.5,0.3,0,0,0,0,13,13.05
92,Marquez Callaway,NO,WR,1,GB,0,0,0,0.1,0,4.7,59.2,0.4,0,0,0,0,13,13.03
93,Chase Claypool,PIT,WR,1,BUF,0,0,0,1.3,0,4.1,57.2,0.5,0,0,0,0,13,12.95
94,Myles Gaskin,MIA,RB,1,NE,0,0,0,52.9,0.3,3,23.1,0.1,0,0,0,0,12.9,12.9
95,Courtland Sutton,DEN,WR,1,NYG,0,0,0,0.3,0,4.4,59.5,0.4,0,0,0,0,12.8,12.78
96,Jarvis Landry,CLE,WR,1,KC,0,0,0,0.2,0,5,58.4,0.3,0,0,0,0,12.7,12.66
97,T.J. Hockenson,DET,TE,1,SF,0,0,0,0,0,4.9,53.1,0.4,0,0,0,0,12.6,12.61
98,Marquise Brown,BAL,WR,1,LV,0,0,0,0.2,0,4.1,59.4,0.4,0,0,0,0,12.5,12.46
99,Josh Jacobs,LV,RB,1,BAL,0,0,0,58.5,0.5,1.8,12.6,0.1,0,0,0,0,12.4,12.41
100,Chase Edmonds,ARI,RB,1,TEN,0,0,0,42.9,0.2,3.2,25.8,0.2,0,0,0,0,12.4,12.37
101,DeVonta Smith,PHI,WR,1,ATL,0,0,0,0.2,0,4.1,58.3,0.4,0,0,0,0,12.4,12.35
102,Kenny Golladay,NYG,WR,1,DEN,0,0,0,0.1,0,4.1,57.8,0.4,0,0,0,0,12.3,12.29
103,Ja'Marr Chase,CIN,WR,1,MIN,0,0,0,0.6,0,4.2,56,0.4,0,0,0,0,12.3,12.26
104,Kyle Pitts,ATL,TE,1,PHI,0,0,0,0,0,4.5,53.5,0.4,0,0,0,0,12.2,12.25
105,Russell Gage,ATL,WR,1,PHI,0,0,0,0.6,0,4.6,51.7,0.4,0,0,0,0,12.2,12.23
106,DJ Chark,JAX,WR,1,HOU,0,0,0,0,0,4,57.5,0.4,0,0,0,0,12.2,12.15
107,Darrell Henderson Jr.,LAR,RB,1,CHI,0,0,0,56.3,0.4,1.9,16,0.1,0,0,0,0,12,12.03
108,Sterling Shepard,NYG,WR,1,DEN,0,0,0,2.3,0,4.8,51.8,0.3,0,0,0,0,12,12.01
109,Michael Pittman Jr.,IND,WR,1,SEA,0,0,0,1,0,4.4,56.9,0.3,0,0,0,0,12,11.99
110,Michael Gallup,DAL,WR,1,TB,0,0,0,0,0,4.1,58.3,0.3,0,0,0,0,11.7,11.73
111,Ty'Son Williams,BAL,RB,1,LV,0,0,0,63.3,0.5,1.4,10.3,0,0,0,0,0,11.7,11.66
111,Jakobi Meyers,NE,WR,1,MIA,0,0,0,0.4,0,4.6,58.2,0.2,0,0,0,0,11.7,11.66
113,Elijah Moore,NYJ,WR,1,CAR,0,0,0,0.9,0,4.2,55.4,0.3,0,0,0,0,11.6,11.63
114,Devin Singletary,BUF,RB,1,PIT,0,0,0,49.5,0.3,2.5,17.3,0.1,0,0,0,0,11.5,11.48
115,Damien Harris,NE,RB,1,MIA,0,0,0,70.4,0.5,0.9,6.3,0,0,0,0,0,11.5,11.47
116,DeVante Parker,MIA,WR,1,NE,0,0,0,0,0,4.2,54.2,0.3,0,0,0,0,11.4,11.42
117,Mike Williams,LAC,WR,1,WAS,0,0,0,0.1,0,3.5,54.9,0.4,0,0,0,0,11.4,11.4
118,Melvin Gordon III,DEN,RB,1,NYG,0,0,0,55.5,0.5,1.8,11.1,0,0,0,0,0,11.4,11.36
119,Jaylen Waddle,MIA,WR,1,NE,0,0,0,3.1,0,4,52.2,0.3,0,0,0,0,11.3,11.33
120,Kareem Hunt,CLE,RB,1,KC,0,0,0,39.6,0.3,2.5,19.3,0.2,0,0,0,0,11.3,11.29
121,Cole Beasley,BUF,WR,1,PIT,0,0,0,0,0,4.3,51.4,0.3,0,0,0,0,11.2,11.24
122,Logan Thomas,WAS,TE,1,LAC,0,0,0,0.2,0,4.6,46.4,0.3,0,0,0,0,11.1,11.06
123,Noah Fant,DEN,TE,1,NYG,0,0,0,0,0,4.2,48.7,0.3,0,0,0,0,10.9,10.87
124,Tyler Higbee,LAR,TE,1,CHI,0,0,0,0,0,4,44,0.4,0,0,0,0,10.8,10.8
125,Darnell Mooney,CHI,WR,1,LAR,0,0,0,1,0,4.1,47.8,0.3,0,0,0,0,10.8,10.78
126,Dallas Goedert,PHI,TE,1,ATL,0,0,0,0,0,4.1,47,0.3,0,0,0,0,10.6,10.6
127,Robert Tonyan,GB,TE,1,NO,0,0,0,0,0,3.6,39.6,0.5,0,0,0,0,10.6,10.56
128,Tyrell Williams,DET,WR,1,SF,0,0,0,0,0,3.7,50.1,0.3,0,0,0,0,10.5,10.51
129,Mecole Hardman,KC,WR,1,CLE,0,0,0,2.8,0,3.6,47.6,0.3,0,0,0,0,10.4,10.44
130,Sammy Watkins,BAL,WR,1,LV,0,0,0,0.1,0,3.7,45.1,0.3,0,0,0,0,10,10.02
131,Emmanuel Sanders,BUF,WR,1,PIT,0,0,0,0.3,0,3.5,46.2,0.3,0,0,0,0,10,9.95
132,Justin Tucker,BAL,K,1,LV,0,0,0,0,0,0,0,0,0,0,0,0,9.9,9.91
133,Terrace Marshall Jr.,CAR,WR,1,NYJ,0,0,0,0.3,0,3.5,45.7,0.3,0,0,0,0,9.9,9.9
134,Mike Gesicki,MIA,TE,1,NE,0,0,0,0,0,3.6,44.7,0.3,0,0,0,0,9.9,9.87
135,Leonard Fournette,TB,RB,1,DAL,0,0,0,43.3,0.4,1.9,12.8,0,0,0,0,0,9.8,9.81
136,Nelson Agholor,NE,WR,1,MIA,0,0,0,0.3,0,3.1,48.2,0.3,0,0,0,0,9.8,9.75
137,Zach Ertz,PHI,TE,1,ATL,0,0,0,0,0,3.9,40.1,0.3,0,0,0,0,9.7,9.71
138,Javonte Williams,DEN,RB,1,NYG,0,0,0,40.8,0.3,1.9,13.4,0.1,0,0,0,0,9.6,9.62
139,Randall Cobb,GB,WR,1,NO,0,0,0,0.7,0,3.6,41.3,0.3,0,0,0,0,9.6,9.6
140,Ronald Jones,TB,RB,1,DAL,0,0,0,52.6,0.4,1.2,8,0,0,0,0,0,9.6,9.56
141,A.J. Green,ARI,WR,1,TEN,0,0,0,0,0,3.5,42.3,0.3,0,0,0,0,9.5,9.53
142,San Francisco 49ers,SF,DST,1,DET,0,0,0,0,0,0,0,0,2.7,0.9,0.8,0.7,9.5,9.5
143,Rondale Moore,ARI,WR,1,TEN,0,0,0,2.7,0,3.4,40.2,0.3,0,0,0,0,9.5,9.49
144,Harrison Butker,KC,K,1,CLE,0,0,0,0,0,0,0,0,0,0,0,0,9.4,9.36
145,Carolina Panthers,CAR,DST,1,NYJ,0,0,0,0,0,0,0,0,2.5,0.9,0.9,0.7,9.3,9.3
146,Robbie Gould,SF,K,1,DET,0,0,0,0,0,0,0,0,0,0,0,0,9.3,9.26
146,Nyheim Hines,IND,RB,1,SEA,0,0,0,16.1,0.1,3.3,25.5,0.2,0,0,0,0,9.3,9.26
148,Jalen Reagor,PHI,WR,1,ATL,0,0,0,1.1,0,3.4,45.4,0.2,0,0,0,0,9.2,9.25
149,Austin Hooper,CLE,TE,1,KC,0,0,0,0,0,3.7,37.2,0.3,0,0,0,0,9.2,9.22
150,Ryan Succop,TB,K,1,DAL,0,0,0,0,0,0,0,0,0,0,0,0,9.2,9.21
150,Younghoe Koo,ATL,K,1,PHI,0,0,0,0,0,0,0,0,0,0,0,0,9.2,9.21
152,Henry Ruggs III,LV,WR,1,BAL,0,0,0,3,0,3,46.6,0.2,0,0,0,0,9.2,9.16
152,Bryan Edwards,LV,WR,1,BAL,0,0,0,0.1,0,3.2,41.5,0.3,0,0,0,0,9.2,9.16
154,Marquez Valdes-Scantling,GB,WR,1,NO,0,0,0,1,0,2.7,45.3,0.3,0,0,0,0,9.1,9.13
155,Denver Broncos,DEN,DST,1,NYG,0,0,0,0,0,0,0,0,2.9,0.9,0.8,0.7,9.1,9.1
155,Los Angeles Rams,LAR,DST,1,CHI,0,0,0,0,0,0,0,0,2.9,0.9,0.7,0.7,9.1,9.1
157,Jamaal Williams,DET,RB,1,SF,0,0,0,35.1,0.2,2.2,15.2,0.1,0,0,0,0,8.9,8.93
158,Tampa Bay Buccaneers,TB,DST,1,DAL,0,0,0,0,0,0,0,0,2.7,0.8,0.9,0.7,8.9,8.9
159,Jason Myers,SEA,K,1,IND,0,0,0,0,0,0,0,0,0,0,0,0,8.9,8.86
160,Parris Campbell,IND,WR,1,SEA,0,0,0,2,0,3.3,41.2,0.2,0,0,0,0,8.8,8.82
161,Jared Cook,LAC,TE,1,WAS,0,0,0,0,0,3.3,37.1,0.3,0,0,0,0,8.8,8.81
162,Rob Gronkowski,TB,TE,1,DAL,0,0,0,0,0,3.1,38.9,0.3,0,0,0,0,8.8,8.79
163,James Conner,ARI,RB,1,TEN,0,0,0,39.7,0.3,1.8,13.1,0,0,0,0,0,8.8,8.78
164,Jonnu Smith,NE,TE,1,MIA,0,0,0,0.1,0,3.3,36.6,0.3,0,0,0,0,8.8,8.77
165,Gerald Everett,SEA,TE,1,IND,0,0,0,0.1,0,3.4,35.5,0.3,0,0,0,0,8.8,8.76
166,James White,NE,RB,1,MIA,0,0,0,13.6,0.1,3.4,27.2,0.1,0,0,0,0,8.7,8.68
167,J.D. McKissic,WAS,RB,1,LAC,0,0,0,18,0.1,3.3,23.7,0.1,0,0,0,0,8.7,8.67
168,Hunter Henry,NE,TE,1,MIA,0,0,0,0,0,3.2,35.8,0.3,0,0,0,0,8.6,8.58
169,Anthony Firkser,TEN,TE,1,ARI,0,0,0,0,0,3.3,34.7,0.3,0,0,0,0,8.6,8.57
170,Adam Humphries,WAS,WR,1,LAC,0,0,0,0.2,0,3.6,37.1,0.2,0,0,0,0,8.5,8.53
171,Atlanta Falcons,ATL,DST,1,PHI,0,0,0,0,0,0,0,0,2.5,0.9,0.9,0.8,8.5,8.5
171,Baltimore Ravens,BAL,DST,1,LV,0,0,0,0,0,0,0,0,2.3,0.8,0.9,0.7,8.5,8.5
173,Zach Pascal,IND,WR,1,SEA,0,0,0,0,0,2.8,38.7,0.3,0,0,0,0,8.5,8.47
174,New England Patriots,NE,DST,1,MIA,0,0,0,0,0,0,0,0,2.6,0.9,0.6,0.5,8.4,8.4
175,Hunter Renfrow,LV,WR,1,BAL,0,0,0,0,0,3.4,37.8,0.2,0,0,0,0,8.4,8.38
176,Darius Slayton,NYG,WR,1,DEN,0,0,0,0.1,0,2.9,41.5,0.2,0,0,0,0,8.3,8.26
177,Indianapolis Colts,IND,DST,1,SEA,0,0,0,0,0,0,0,0,2.8,0.8,0.7,0.6,8.2,8.2
178,Amon-Ra St. Brown,DET,WR,1,SF,0,0,0,0.1,0,3.1,38.1,0.2,0,0,0,0,8.1,8.12
179,Rodrigo Blankenship,IND,K,1,SEA,0,0,0,0,0,0,0,0,0,0,0,0,8.1,8.11
180,Minnesota Vikings,MIN,DST,1,CIN,0,0,0,0,0,0,0,0,2.5,0.8,0.8,0.7,8.1,8.1
180,Washington Commanders,WAS,DST,1,LAC,0,0,0,0,0,0,0,0,2.7,0.8,0.7,0.6,8.1,8.1
182,Daniel Carlson,LV,K,1,BAL,0,0,0,0,0,0,0,0,0,0,0,0,8,8.04
182,Chris Conley,HOU,WR,1,JAX,0,0,0,0,0,3,38.4,0.2,0,0,0,0,8,8.04
184,Christian Kirk,ARI,WR,1,TEN,0,0,0,0.5,0,3.1,35.8,0.2,0,0,0,0,7.9,7.93
185,Tyler Bass,BUF,K,1,PIT,0,0,0,0,0,0,0,0,0,0,0,0,7.8,7.85
186,Ryan Santoso,CAR,K,1,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,7.8,7.84
187,Aldrick Rosas,NO,K,1,GB,0,0,0,0,0,0,0,0,0,0,0,0,7.8,7.79
188,Dustin Hopkins,WAS,K,1,LAC,0,0,0,0,0,0,0,0,0,0,0,0,7.7,7.74
189,Los Angeles Chargers,LAC,DST,1,WAS,0,0,0,0,0,0,0,0,2.5,1,0.7,0.6,7.7,7.7
189,Green Bay Packers,GB,DST,1,NO,0,0,0,0,0,0,0,0,2.5,1,0.7,0.6,7.7,7.7
191,Matt Prater,ARI,K,1,TEN,0,0,0,0,0,0,0,0,0,0,0,0,7.7,7.69
191,Matt Gay,LAR,K,1,CHI,0,0,0,0,0,0,0,0,0,0,0,0,7.7,7.69
193,Kenyan Drake,LV,RB,1,BAL,0,0,0,32.9,0.2,2,12.5,0,0,0,0,0,7.6,7.64
193,Kendrick Bourne,NE,WR,1,MIA,0,0,0,0,0,2.8,36.4,0.2,0,0,0,0,7.6,7.64
195,Gabe Davis,BUF,WR,1,PIT,0,0,0,0.1,0,2.4,34.1,0.3,0,0,0,0,7.6,7.62
196,Deonte Harty,NO,WR,1,GB,0,0,0,3,0,3,31.1,0.2,0,0,0,0,7.6,7.61
197,Houston Texans,HOU,DST,1,JAX,0,0,0,0,0,0,0,0,2.4,0.7,0.7,0.6,7.6,7.6
197,Kansas City Chiefs,KC,DST,1,CLE,0,0,0,0,0,0,0,0,2.2,0.8,0.6,0.6,7.6,7.6
197,Mason Crosby,GB,K,1,NO,0,0,0,0,0,0,0,0,0,0,0,0,7.6,7.6
200,Greg Joseph,MIN,K,1,CIN,0,0,0,0,0,0,0,0,0,0,0,0,7.6,7.55
201,Nico Collins,HOU,WR,1,JAX,0,0,0,0.1,0,2.8,35.1,0.2,0,0,0,0,7.5,7.52
202,Miami Dolphins,MIA,DST,1,NE,0,0,0,0,0,0,0,0,2.5,0.9,0.6,0.6,7.5,7.5
203,Cairo Santos,CHI,K,1,LAR,0,0,0,0,0,0,0,0,0,0,0,0,7.5,7.49
204,Cole Kmet,CHI,TE,1,LAR,0,0,0,0,0,3.2,30.5,0.2,0,0,0,0,7.4,7.45
205,Graham Gano,NYG,K,1,DEN,0,0,0,0,0,0,0,0,0,0,0,0,7.4,7.44
205,Dawson Knox,BUF,TE,1,PIT,0,0,0,0,0,2.7,29.4,0.3,0,0,0,0,7.4,7.44
205,Eric Ebron,PIT,TE,1,BUF,0,0,0,0,0,3.1,31.4,0.2,0,0,0,0,7.4,7.44
208,Chicago Bears,CHI,DST,1,LAR,0,0,0,0,0,0,0,0,2.2,0.7,0.7,0.6,7.4,7.4
209,Dyami Brown,WAS,WR,1,LAC,0,0,0,0.1,0,2.6,35.2,0.2,0,0,0,0,7.3,7.33
209,Giovani Bernard,TB,RB,1,DAL,0,0,0,15.4,0.1,2.7,18.9,0.1,0,0,0,0,7.3,7.33
211,DeSean Jackson,LAR,WR,1,CHI,0,0,0,0.4,0,2.3,37.7,0.2,0,0,0,0,7.3,7.31
212,Pittsburgh Steelers,PIT,DST,1,BUF,0,0,0,0,0,0,0,0,2.5,0.8,0.7,0.6,7.3,7.3
212,Jacksonville Jaguars,JAX,DST,1,HOU,0,0,0,0,0,0,0,0,2.5,0.8,0.7,0.6,7.3,7.3
212,New York Giants,NYG,DST,1,DEN,0,0,0,0,0,0,0,0,2.3,0.8,0.7,0.7,7.3,7.3
215,Josh Lambo,JAX,K,1,HOU,0,0,0,0,0,0,0,0,0,0,0,0,7.3,7.29
215,Brandon McManus,DEN,K,1,NYG,0,0,0,0,0,0,0,0,0,0,0,0,7.3,7.29
215,Dan Arnold,CAR,TE,1,NYJ,0,0,0,0,0,2.5,29.9,0.3,0,0,0,0,7.3,7.29
218,Tyler Conklin,MIN,TE,1,CIN,0,0,0,0,0,2.9,31.6,0.2,0,0,0,0,7.3,7.26
219,Philadelphia Eagles,PHI,DST,1,ATL,0,0,0,0,0,0,0,0,2.6,0.7,0.7,0.6,7.2,7.2
219,Buffalo Bills,BUF,DST,1,PIT,0,0,0,0,0,0,0,0,2,0.9,0.8,0.7,7.2,7.2
219,KJ Hamler,DEN,WR,1,NYG,0,0,0,1.5,0,2.6,32.5,0.2,0,0,0,0,7.2,7.2
