Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
1,Cooper Kupp,LAR,WR,16,MIN,0,0,0,1.1,0,8.3,107.7,0.8,0,0,0,0,26.9,26.88
2,Jonathan Taylor,IND,RB,16,ARI,0,0,0,103.2,1,2.4,20.2,0.1,0,0,0,0,24.2,24.24
3,Justin Herbert,LAC,QB,16,HOU,282.5,2.3,0.8,23.6,0.2,0,0,0,0,0,0,0,23.2,23.16
4,Patrick Mahomes,KC,QB,16,PIT,292.5,2.1,0.7,21.4,0.2,0,0,0,0,0,0,0,22.6,22.64
5,Kyler Murray,ARI,QB,16,IND,263.1,1.9,0.9,29.6,0.4,0,0,0,0,0,0,0,22.4,22.38
6,Jalen Hurts,PHI,QB,16,NYG,204.4,1.3,0.6,54.9,0.6,0,0,0,0,0,0,0,21.7,21.67
7,Aaron Rodgers,GB,QB,16,CLE,277.9,2.2,0.4,9.7,0.2,0,0,0,0,0,0,0,21.6,21.59
8,Davante Adams,GB,WR,16,CLE,0,0,0,0,0,7.5,93.7,0.8,0,0,0,0,21.6,21.57
9,Josh Allen,BUF,QB,16,NE,257.8,1.7,0.9,35.9,0.3,0,0,0,0,0,0,0,21.4,21.4
10,Dak Prescott,DAL,QB,16,WAS,278.2,2.1,0.7,13.8,0.2,0,0,0,0,0,0,0,21.2,21.21
11,Matthew Stafford,LAR,QB,16,MIN,297.6,2.3,0.8,4.4,0,0,0,0,0,0,0,0,20.6,20.64
12,Tom Brady,TB,QB,16,CAR,286.9,2.1,0.7,2.9,0.1,0,0,0,0,0,0,0,20,19.97
13,Tyreek Hill,KC,WR,16,PIT,0,0,0,3.8,0,6.8,84.9,0.7,0,0,0,0,19.8,19.77
14,Joe Burrow,CIN,QB,16,BAL,271.7,2,0.7,10.6,0.1,0,0,0,0,0,0,0,19.7,19.73
15,Keenan Allen,LAC,WR,16,HOU,0,0,0,0,0,7.2,84.3,0.6,0,0,0,0,19.1,19.13
16,Justin Jefferson,MIN,WR,16,LAR,0,0,0,0.9,0,6.1,89.3,0.6,0,0,0,0,18.6,18.62
17,Russell Wilson,SEA,QB,16,CHI,248.1,1.8,0.6,15.6,0.1,0,0,0,0,0,0,0,18.6,18.58
18,Kirk Cousins,MIN,QB,16,LAR,258.1,1.8,0.8,7.2,0.1,0,0,0,0,0,0,0,17.9,17.94
19,Alvin Kamara,NO,RB,16,MIA,0,0,0,61.2,0.5,4.3,33.8,0.2,0,0,0,0,17.9,17.9
20,Jimmy Garoppolo,SF,QB,16,TEN,265.4,1.7,0.8,6.1,0.1,0,0,0,0,0,0,0,17.7,17.73
21,Matt Ryan,ATL,QB,16,DET,266.1,1.7,0.8,5.7,0.1,0,0,0,0,0,0,0,17.7,17.71
22,Derek Carr,LV,QB,16,DEN,274.4,1.5,0.7,8.4,0.1,0,0,0,0,0,0,0,17.5,17.52
23,Najee Harris,PIT,RB,16,KC,0,0,0,68.5,0.5,3.9,24.6,0.2,0,0,0,0,17.3,17.31
24,George Kittle,SF,TE,16,TEN,0,0,0,0.1,0,6.1,81.8,0.5,0,0,0,0,17.3,17.29
25,Ryan Tannehill,TEN,QB,16,SF,228.3,1.5,0.7,16.9,0.2,0,0,0,0,0,0,0,17.2,17.22
26,Tua Tagovailoa,MIA,QB,16,NO,242,1.5,0.9,13,0.2,0,0,0,0,0,0,0,17.2,17.18
27,Diontae Johnson,PIT,WR,16,KC,0,0,0,2.8,0,6.6,78.5,0.4,0,0,0,0,17,17.03
28,Antonio Brown,TB,WR,16,CAR,0,0,0,0.2,0,6,74.9,0.6,0,0,0,0,17,17.01
29,James Robinson,JAX,RB,16,NYJ,0,0,0,76.4,0.6,2.9,20.2,0.1,0,0,0,0,16.7,16.66
30,Cordarrelle Patterson,ATL,RB,16,DET,0,0,0,58,0.5,3,30.3,0.3,0,0,0,0,16.5,16.53
31,Alexander Mattison,MIN,RB,16,LAR,0,0,0,77.8,0.5,3.1,21.7,0.1,0,0,0,0,16.4,16.45
32,Stefon Diggs,BUF,WR,16,NE,0,0,0,0,0,6,74.4,0.5,0,0,0,0,16.3,16.34
33,Deebo Samuel,SF,WR,16,TEN,0,0,0,33.8,0.4,3.7,51.3,0.3,0,0,0,0,16.3,16.31
34,Carson Wentz,IND,QB,16,ARI,228.2,1.5,0.7,13.8,0.1,0,0,0,0,0,0,0,16.2,16.21
35,Taylor Heinicke,WAS,QB,16,DAL,222.3,1.4,0.8,19.9,0.1,0,0,0,0,0,0,0,16.2,16.18
36,Zach Wilson,NYJ,QB,16,JAX,226.1,1.4,0.9,14,0.2,0,0,0,0,0,0,0,16.1,16.14
37,Josh Jacobs,LV,RB,16,DEN,0,0,0,57.9,0.6,3.7,24.8,0.1,0,0,0,0,16.1,16.07
38,Ben Roethlisberger,PIT,QB,16,KC,260.4,1.6,0.8,1.6,0,0,0,0,0,0,0,0,16,15.98
39,Nick Chubb,CLE,RB,16,GB,0,0,0,90.7,0.6,1.7,11,0.1,0,0,0,0,16,15.97
40,CeeDee Lamb,DAL,WR,16,WAS,0,0,0,2.1,0,5.6,71.2,0.5,0,0,0,0,15.9,15.93
41,Aaron Jones,GB,RB,16,CLE,0,0,0,52.8,0.5,3.3,25.8,0.3,0,0,0,0,15.9,15.86
42,David Montgomery,CHI,RB,16,SEA,0,0,0,66.6,0.5,3.3,22.7,0.1,0,0,0,0,15.7,15.73
43,Josh Johnson,BAL,QB,16,CIN,225.2,1.2,1.1,24.8,0.1,0,0,0,0,0,0,0,15.6,15.59
44,Trevor Lawrence,JAX,QB,16,NYJ,227,1.1,0.9,18.8,0.2,0,0,0,0,0,0,0,15.5,15.46
45,Chase Edmonds,ARI,RB,16,IND,0,0,0,59.1,0.4,3.6,24.4,0.2,0,0,0,0,15.4,15.45
46,Tyler Lockett,SEA,WR,16,CHI,0,0,0,0,0,5.2,71.5,0.5,0,0,0,0,15.2,15.25
47,Tee Higgins,CIN,WR,16,BAL,0,0,0,0.8,0,5.1,71.3,0.5,0,0,0,0,15.2,15.21
48,Ja'Marr Chase,CIN,WR,16,BAL,0,0,0,1.1,0,4.8,72.4,0.5,0,0,0,0,15,15.05
49,Baker Mayfield,CLE,QB,16,GB,223.7,1.4,0.8,8.1,0.1,0,0,0,0,0,0,0,15,14.96
50,Mac Jones,NE,QB,16,BUF,232.6,1.5,0.8,6.3,0,0,0,0,0,0,0,0,14.9,14.93
51,Ezekiel Elliott,DAL,RB,16,WAS,0,0,0,58.2,0.7,2.7,16.3,0.1,0,0,0,0,14.8,14.85
52,Hunter Renfrow,LV,WR,16,DEN,0,0,0,0.6,0,6.2,68.8,0.3,0,0,0,0,14.8,14.84
53,Ronald Jones,TB,RB,16,CAR,0,0,0,68.9,0.6,2.2,14.3,0.1,0,0,0,0,14.6,14.62
54,Saquon Barkley,NYG,RB,16,PHI,0,0,0,54,0.4,3.8,24.1,0.1,0,0,0,0,14.5,14.51
55,Drew Lock,DEN,QB,16,LV,220.7,1.3,1,10,0.1,0,0,0,0,0,0,0,14.4,14.43
56,Joe Mixon,CIN,RB,16,BAL,0,0,0,69.4,0.6,2,13.3,0.1,0,0,0,0,14.4,14.37
57,Jaylen Waddle,MIA,WR,16,NO,0,0,0,0.1,0,5.6,64.1,0.4,0,0,0,0,14.3,14.32
58,Russell Gage,ATL,WR,16,DET,0,0,0,0.3,0,5.5,63.5,0.4,0,0,0,0,14.2,14.18
59,Justin Jackson,LAC,RB,16,HOU,0,0,0,60.4,0.3,3,22.1,0.2,0,0,0,0,14.2,14.15
60,Miles Sanders,PHI,RB,16,NYG,0,0,0,67.7,0.5,2.2,14.9,0.1,0,0,0,0,14,13.96
60,Mark Andrews,BAL,TE,16,CIN,0,0,0,0,0,5.3,62.6,0.4,0,0,0,0,14,13.96
62,Javonte Williams,DEN,RB,16,LV,0,0,0,59.6,0.3,2.9,21.5,0.2,0,0,0,0,13.9,13.91
63,Antonio Gibson,WAS,RB,16,DAL,0,0,0,56.2,0.4,3.2,20.2,0.1,0,0,0,0,13.7,13.74
64,Adam Thielen,MIN,WR,16,LAR,0,0,0,0.1,0,5,56.7,0.5,0,0,0,0,13.7,13.68
65,Michael Pittman Jr.,IND,WR,16,ARI,0,0,0,2.1,0,4.8,62.4,0.4,0,0,0,0,13.6,13.65
66,DK Metcalf,SEA,WR,16,CHI,0,0,0,0.1,0,4.4,62,0.5,0,0,0,0,13.6,13.61
66,A.J. Brown,TEN,WR,16,SF,0,0,0,0.5,0,4.6,65.6,0.4,0,0,0,0,13.6,13.61
68,Rob Gronkowski,TB,TE,16,CAR,0,0,0,0,0,4.7,58.9,0.5,0,0,0,0,13.6,13.59
69,Clyde Edwards-Helaire,KC,RB,16,PIT,0,0,0,56.9,0.4,2.6,17.9,0.2,0,0,0,0,13.6,13.58
70,DJ Moore,CAR,WR,16,TB,0,0,0,1.8,0,5.1,65.1,0.3,0,0,0,0,13.5,13.49
71,Davis Mills,HOU,QB,16,LAC,221.8,1.3,1,5.6,0,0,0,0,0,0,0,0,13.4,13.43
72,Christian Kirk,ARI,WR,16,IND,0,0,0,0.4,0,4.9,61.5,0.4,0,0,0,0,13.4,13.39
73,Amari Cooper,DAL,WR,16,WAS,0,0,0,0.4,0,4.7,61.5,0.4,0,0,0,0,13.3,13.29
74,Ian Book,NO,QB,16,MIA,180.8,0.9,1,26.2,0.2,0,0,0,0,0,0,0,13.2,13.25
75,Jeff Wilson Jr.,SF,RB,16,TEN,0,0,0,70.4,0.5,1.4,11,0.1,0,0,0,0,13,13.04
