player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Will Levis,83542,QB,TEN,1,72.7,33,38,9.7,2.76,1,3,7.5,60.5,23,0,19,4.2,41,1,17,31,79.7,78.5,75.1,72.2,2,1,43,0,5.3,86.2,2.4,1,2,0,2,1,1,2.3,327,8.6
Zach Wilson,82096,QB,NYJ,1,81.8,33,36,7.3,2.84,1,2,5.3,75.0,27,0,16,0.0,42,0,15,22,29.3,76.2,79.8,43.3,1,0,44,0,25.0,117.9,9.5,4,2,0,1,2,1,2.3,301,8.4
Bryce Young,123943,QB,CAR,1,43.8,32,36,14.3,3.22,1,1,2.6,36.1,13,0,18,7.1,43,1,7,5,29.5,52.1,46.3,79.2,0,0,45,0,22.2,48.0,9.3,4,3,0,3,0,1,2.2,137,3.8
Mitch Trubisky,11757,QB,PIT,1,64.7,34,35,7.9,2.85,0,0,0.0,62.9,22,0,18,0.0,41,0,11,25,80.5,44.8,39.7,69.5,0,1,45,0,11.1,74.7,4.9,2,4,0,1,1,2,4.4,190,5.4
Jared Goff,10635,QB,DET,1,69.7,33,35,7.7,2.34,1,1,2.7,57.1,20,0,16,13.0,39,3,7,11,29.0,44.8,52.7,60.0,0,2,41,1,25.0,54.6,10.3,4,0,0,1,1,2,4.9,161,4.6
Tua Tagovailoa,60326,QB,MIA,1,69.7,33,33,7.6,2.74,0,1,2.9,69.7,23,0,19,0.0,41,0,10,17,26.7,60.8,61.4,55.3,0,0,42,0,26.3,90.5,12.2,5,3,0,0,0,2,4.8,240,7.3
Justin Fields,82118,QB,CHI,1,78.6,28,33,8.1,3.27,1,2,5.4,57.6,19,0,14,13.6,40,3,13,6,81.2,72.4,74.9,58.0,1,0,45,0,21.4,88.3,7.5,3,4,0,3,1,0,0.0,223,6.8
Russell Wilson,7077,QB,DEN,1,82.8,29,33,6.2,2.77,1,3,8.8,63.6,21,0,18,12.5,36,3,10,10,79.6,83.9,84.2,60.0,0,1,37,0,11.1,91.0,5.6,2,1,0,3,2,0,0.0,224,6.8
Aidan O'Connell,60516,QB,LV,1,82.8,29,32,4.3,2.69,0,0,0.0,65.6,21,0,11,12.5,37,3,5,23,78.8,56.1,54.1,62.6,0,1,37,1,36.4,66.0,10.8,4,0,0,3,0,1,2.7,171,5.3
Drew Lock,39517,QB,SEA,1,83.3,30,31,8.0,2.89,1,0,0.0,71.0,22,0,13,12.0,38,3,11,29,28.6,55.7,59.3,51.9,0,2,42,2,30.8,92.0,10.5,4,3,0,0,2,4,9.5,269,8.7
Baker Mayfield,46518,QB,TB,1,53.6,28,29,10.4,3.17,1,3,10.0,48.3,14,0,13,6.7,31,1,8,30,78.0,59.5,59.9,55.3,0,0,32,0,7.7,86.0,3.2,1,1,0,0,2,0,0.0,144,5.0
Bailey Zappe,60396,QB,NE,1,80.8,26,28,7.2,2.7,0,2,6.7,67.9,19,0,11,9.5,32,2,12,19,78.3,69.7,69.5,59.3,0,1,34,0,18.2,115.2,6.3,2,2,0,2,3,1,2.9,240,8.6
Brock Purdy,77672,QB,SF,1,76.9,26,27,9.7,2.57,0,2,7.4,70.4,19,0,10,5.0,31,1,12,28,77.8,77.4,77.1,57.9,1,1,31,0,30.0,122.1,9.7,3,1,0,0,2,0,0.0,368,13.6
Jalen Hurts,40291,QB,PHI,1,73.1,26,27,10.7,2.46,1,2,6.9,66.7,18,0,12,5.3,28,1,9,24,27.9,78.0,82.3,51.4,0,0,30,0,8.3,88.0,3.6,1,0,0,0,0,0,0.0,197,7.3
Derek Carr,8671,QB,NO,1,81.8,22,26,6.2,2.46,0,0,0.0,69.2,18,0,9,0.0,27,0,8,20,76.8,67.0,65.9,,1,1,27,1,11.1,88.5,3.7,1,0,0,3,2,0,0.0,119,4.6
Jake Browning,46401,QB,CIN,1,87.0,23,24,4.9,2.81,1,1,4.0,75.0,18,0,6,10.0,26,2,11,7,77.3,83.3,85.9,60.3,0,1,28,1,0.0,122.7,0.0,0,2,0,0,2,0,0.0,275,11.5
Easton Stick,29466,QB,LAC,1,56.5,23,24,10.7,2.88,0,1,4.0,54.2,13,0,11,0.0,26,0,8,27,25.2,37.1,40.4,,1,0,27,1,18.2,78.3,7.7,2,0,0,0,0,3,11.1,179,7.5
C.J. Stroud,129759,QB,HST,1,52.4,21,23,10.1,2.9,1,1,3.7,43.5,10,0,13,9.1,27,1,4,13,77.4,42.9,43.2,,0,0,31,0,30.8,55.0,14.8,4,0,0,1,0,4,12.9,92,4.0
Joshua Dobbs,11890,QB,MIN,1,76.2,21,23,6.8,3.4,0,1,4.2,43.5,10,0,15,37.5,33,6,7,18,78.1,68.5,69.5,57.2,1,0,34,0,33.3,50.8,15.2,5,5,0,1,0,1,2.9,63,2.7
Tommy DeVito,60545,QB,NYG,1,90.0,20,21,6.4,3.15,0,1,4.5,81.0,17,0,13,5.6,27,1,9,21,78.0,74.0,68.6,71.9,0,0,28,0,0.0,113.9,0.0,0,6,0,1,1,0,0.0,158,7.5
Justin Herbert,28237,QB,LAC,1,56.3,16,17,8.4,3.3,0,0,0.0,52.9,9,0,12,0.0,21,0,5,27,75.4,68.2,67.7,,0,1,21,0,33.3,45.2,19.0,4,0,0,1,0,0,0.0,96,5.6
Nick Mullens,12282,QB,MIN,1,75.0,12,13,8.3,2.67,0,0,0.0,69.2,9,0,3,0.0,13,0,4,18,72.8,59.3,62.7,,0,0,13,1,0.0,86.4,0.0,0,0,0,1,0,0,0.0,83,6.4
Davis Mills,52269,QB,HST,1,40.0,5,5,10.6,3.37,0,0,0.0,20.0,1,0,2,50.0,6,1,0,13,68.9,55.7,55.9,,0,0,6,0,50.0,39.6,16.7,1,0,0,0,0,0,0.0,4,0.8
Braden Mann,44664,P,PHI,1,100.0,1,1,11.0,2.2,0,0,0.0,100.0,1,0,0,0.0,1,0,1,24,60.4,73.1,68.8,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,28,28.0
Connor Heyward,57301,TE,PIT,1,,0,1,,2.0,1,0,0.0,0.0,0,0,0,,1,0,0,25,65.7,79.0,60.0,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
A.J. McCarron,8799,QB,CIN,1,100.0,1,1,-1.0,2.9,0,0,0.0,100.0,1,0,1,0.0,1,0,0,7,63.6,56.0,56.1,,0,0,2,0,0.0,79.2,0.0,0,0,0,0,0,0,0.0,-1,-1.0
Keenan Allen,7857,WR,LAC,1,,0,1,,4.0,0,0,0.0,0.0,0,0,1,,1,0,0,27,69.5,77.8,60.0,,0,0,1,0,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
