player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Sam Howell,97599,QB,WAS,1,78.9,38,41,9.7,2.99,0,2,4.5,70.7,29,0,19,3.3,52,1,14,32,81.0,74.0,74.8,56.8,1,0,55,0,26.3,98.6,9.6,5,6,0,2,1,0,0.0,290,7.1
Joshua Dobbs,11890,QB,ARZ,1,73.2,41,41,8.3,2.71,0,0,0.0,68.3,28,0,14,6.7,47,2,16,1,38.8,65.1,63.3,64.5,0,0,49,0,7.1,102.2,2.1,1,5,0,0,2,1,2.0,265,6.5
Matthew Stafford,4924,QB,LA,1,75.0,36,40,8.5,2.65,2,2,4.7,67.5,27,0,12,0.0,44,0,16,26,80.0,74.5,74.6,54.2,1,1,47,0,16.7,89.5,4.5,2,2,0,1,1,1,2.1,319,8.0
Aidan O'Connell,60516,QB,LV,1,70.3,37,39,6.4,2.74,1,0,0.0,61.5,24,0,12,7.7,46,2,12,23,28.3,39.8,37.4,68.5,0,1,49,0,58.3,68.1,15.2,7,0,0,1,0,3,6.1,238,6.1
Zach Wilson,82096,QB,NYJ,1,78.4,37,39,8.3,2.73,2,3,7.5,71.8,28,0,14,3.4,42,1,13,22,29.4,72.2,73.4,51.8,0,0,43,0,14.3,105.2,4.8,2,1,0,0,2,0,0.0,245,6.3
Jalen Hurts,40291,QB,PHI,1,81.8,33,37,10.8,3.0,0,4,10.3,67.6,25,0,13,7.4,43,2,15,24,81.0,80.4,75.7,74.6,1,0,45,1,23.1,112.3,7.0,3,3,0,3,2,1,2.2,319,8.6
Derek Carr,8671,QB,NO,1,72.2,36,37,7.4,2.61,0,0,0.0,62.2,23,0,12,11.5,39,3,8,20,29.5,51.4,49.8,64.7,0,0,42,0,16.7,68.2,5.1,2,0,0,1,0,1,2.4,127,3.4
Dorian Thompson-Robinson,83574,QB,CLV,1,61.3,31,36,8.8,3.23,2,0,0.0,52.8,19,0,19,0.0,43,0,7,8,27.6,38.2,33.5,79.1,1,3,46,1,21.1,25.3,9.3,4,3,0,2,0,5,10.9,121,3.4
Jordan Love,40306,QB,GB,1,70.6,34,36,9.5,2.87,0,2,5.1,63.9,23,0,20,4.2,42,1,9,12,44.7,68.1,67.2,60.9,1,2,45,0,25.0,69.9,11.9,5,0,0,1,1,0,0.0,246,6.8
Justin Fields,82118,QB,CHI,1,84.8,33,35,8.9,3.24,0,0,0.0,80.0,28,0,19,0.0,40,0,19,6,29.4,82.4,82.7,58.9,0,1,42,1,15.8,132.7,7.5,3,2,0,2,4,1,2.4,335,9.6
