player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Aidan O'Connell,60516,QB,LV,1,68.1,47,47,9.1,2.71,0,1,2.1,63.8,30,0,14,6.3,49,2,19,23,80.7,75.2,73.6,62.1,0,0,50,1,14.3,96.0,4.1,2,0,0,0,2,0,0.0,299,6.4
Trevor Siemian,9683,QB,NYJ,1,78.6,42,45,4.3,2.29,2,1,2.1,71.1,32,0,17,3.0,50,1,11,22,81.0,55.9,59.5,51.0,0,1,52,1,11.8,83.8,4.0,2,3,0,1,1,1,1.9,262,5.8
Tyrod Taylor,6332,QB,NYG,1,82.1,39,41,9.0,2.91,1,4,8.9,65.9,27,0,18,15.6,50,5,9,21,39.0,68.2,67.7,61.5,0,1,55,0,33.3,87.3,12.0,6,3,1,0,1,1,1.8,319,7.8
Dak Prescott,10769,QB,DAL,1,75.7,37,38,10.4,2.65,0,3,7.5,68.4,26,0,14,7.1,41,2,12,9,29.4,77.2,76.6,64.2,0,1,43,1,21.4,103.5,7.3,3,0,0,1,2,2,4.7,345,9.1
Easton Stick,29466,QB,LAC,1,70.3,37,38,7.8,2.41,0,0,0.0,63.2,24,0,4,7.7,39,2,10,27,80.2,66.7,64.9,64.2,0,0,41,0,25.0,78.8,2.6,1,0,1,0,0,0,0.0,220,5.8
Tua Tagovailoa,60326,QB,MIA,1,62.9,35,38,7.9,2.28,1,1,2.4,57.9,22,0,10,0.0,44,0,13,17,80.0,71.6,73.0,50.2,0,2,47,0,30.0,71.9,6.8,3,2,0,2,2,2,4.3,237,6.2
Jared Goff,10635,QB,DET,1,69.0,29,34,8.0,2.23,1,2,5.4,55.9,19,0,13,5.0,35,1,13,11,78.7,75.7,74.2,,1,2,38,1,7.7,67.2,2.9,1,0,3,0,1,2,5.3,271,8.0
Jake Browning,46401,QB,CIN,1,66.7,30,34,8.2,3.33,1,1,2.8,55.9,19,0,22,5.0,45,1,14,7,80.4,71.5,62.8,82.9,2,0,47,1,27.3,82.6,13.3,6,5,0,1,1,0,0.0,197,5.8
Matthew Stafford,4924,QB,LA,1,79.4,34,34,5.4,2.13,0,0,0.0,70.6,24,0,7,11.1,38,3,14,26,79.1,49.1,48.8,60.0,0,2,39,0,57.1,85.0,10.5,4,0,0,0,1,3,7.7,317,9.3
Jordan Love,40306,QB,GB,1,81.3,32,33,10.5,2.41,1,4,12.1,72.7,24,0,11,7.7,33,2,16,12,78.4,90.8,90.5,59.7,0,0,33,0,0.0,125.3,0.0,0,0,0,0,3,0,0.0,256,7.8
Baker Mayfield,46518,QB,TB,1,75.0,32,33,8.5,2.89,1,4,10.8,66.7,22,0,8,8.3,35,2,10,30,79.3,73.3,72.1,60.0,0,2,40,0,25.0,91.6,5.7,2,0,0,0,2,4,10.0,309,9.4
Geno Smith,7820,QB,SEA,1,84.4,32,33,7.4,2.78,1,4,12.1,69.7,23,0,23,14.8,37,4,14,29,27.8,80.8,80.6,60.2,0,0,37,0,4.3,106.9,2.7,1,3,0,0,1,1,2.7,290,8.8
Justin Fields,82118,QB,CHI,1,72.4,29,32,10.0,3.58,1,5,15.2,62.5,20,0,11,4.8,38,1,14,6,31.4,81.0,76.7,73.3,0,0,40,0,27.3,99.5,7.9,3,3,0,2,1,1,2.5,268,8.4
Bryce Young,123943,QB,CAR,1,70.0,30,32,7.8,2.74,1,1,3.1,59.4,19,0,16,9.5,39,2,5,5,78.9,61.8,63.2,55.3,0,1,39,0,37.5,53.1,15.4,6,1,0,1,0,1,2.6,112,3.5
Derek Carr,8671,QB,NO,1,81.3,32,32,5.1,2.51,0,0,0.0,75.0,24,0,7,7.7,33,2,12,20,78.6,82.1,80.7,60.5,0,0,33,0,14.3,111.1,3.0,1,0,0,0,2,1,3.0,197,6.2
Jarrett Stidham,13725,QB,DEN,1,70.0,30,32,7.0,2.66,0,0,0.0,62.5,20,0,8,4.8,36,1,7,10,79.6,53.8,52.9,59.3,0,0,38,1,25.0,93.8,5.6,2,2,0,2,1,1,2.6,224,7.0
C.J. Stroud,129759,QB,HST,1,80.6,31,32,5.2,2.61,0,1,3.1,75.0,24,0,8,4.0,34,1,12,13,78.1,64.7,64.8,57.9,0,0,34,0,12.5,102.7,2.9,1,1,0,1,1,0,0.0,213,6.7
Kyler Murray,38334,QB,ARZ,1,87.1,31,31,4.5,2.31,0,0,0.0,80.6,25,0,11,7.4,35,2,17,1,28.7,85.2,86.7,57.0,0,1,38,0,9.1,116.8,2.9,1,2,0,0,3,0,0.0,233,7.5
Josh Allen,46601,QB,BUF,1,64.3,28,30,12.1,2.82,0,1,3.2,50.0,15,0,11,16.7,34,3,9,4,22.5,60.6,56.6,66.2,0,1,35,0,9.1,53.3,2.9,1,3,0,2,0,3,8.6,169,5.6
