player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Sam Howell,97599,QB,WAS,1,80.9,47,51,8.5,2.84,1,3,5.7,72.5,37,0,23,2.6,60,1,21,32,81.9,61.4,59.7,65.3,0,1,64,0,21.7,99.1,8.3,5,4,0,3,2,2,3.1,388,7.6
Kirk Cousins,7102,QB,MIN,1,81.4,43,47,7.7,2.54,0,0,0.0,61.7,29,0,15,17.1,50,6,15,18,81.5,77.5,73.3,75.6,3,0,55,1,20.0,92.9,6.0,3,0,1,0,2,2,3.6,284,6.0
Joe Burrow,28022,QB,CIN,1,81.8,44,46,7.1,2.48,0,2,4.2,78.3,36,0,10,0.0,51,0,20,7,81.1,78.7,77.0,63.7,0,1,53,0,30.0,108.1,5.9,3,2,0,2,3,1,1.9,317,6.9
Patrick Mahomes,11765,QB,KC,1,86.8,38,41,6.2,2.48,0,2,4.8,75.6,31,0,14,6.1,43,2,15,16,79.6,84.1,82.4,,0,0,44,2,14.3,109.9,4.7,2,0,1,2,2,1,2.3,281,6.9
Bryce Young,123943,QB,CAR,1,75.8,33,41,7.8,2.81,0,2,4.3,61.0,25,1,16,0.0,44,0,15,5,80.3,56.6,58.4,58.3,1,2,49,3,6.3,82.1,2.3,1,1,0,7,3,1,2.0,247,6.0
Josh Allen,46601,QB,BUF,1,83.3,36,40,11.9,2.98,0,1,2.3,67.5,27,0,13,10.0,43,3,15,4,80.5,91.5,89.7,74.0,1,1,49,0,0.0,102.0,0.0,0,3,0,3,2,0,0.0,359,9.0
Lamar Jackson,46416,QB,BLT,1,78.4,37,38,11.5,2.92,1,4,10.5,57.9,22,0,17,24.1,45,7,11,3,80.4,94.6,93.4,74.9,0,1,47,0,23.5,65.2,8.9,4,3,0,0,0,1,2.1,236,6.2
Jalen Hurts,40291,QB,PHI,1,76.5,34,38,7.4,3.27,0,3,7.7,65.8,25,0,16,3.8,43,1,15,24,81.5,79.0,75.9,73.9,1,1,44,1,6.3,87.9,2.3,1,4,0,3,1,1,2.3,303,8.0
Trevor Lawrence,77632,QB,JAX,1,81.8,33,37,9.4,2.73,4,2,4.8,67.6,25,0,17,7.4,47,2,16,15,23.6,75.8,74.3,65.1,0,0,52,0,29.4,102.9,10.6,5,5,0,0,1,3,5.8,315,8.5
Desmond Ridder,55086,QB,ATL,1,80.6,36,37,8.0,2.42,1,2,5.3,75.7,28,0,9,3.4,38,1,17,2,79.5,87.9,86.7,61.9,0,0,39,0,0.0,111.2,0.0,0,1,0,0,1,0,0.0,329,8.9
Matthew Stafford,4924,QB,LA,1,68.6,35,37,9.5,2.26,0,2,5.3,56.8,21,0,16,12.5,42,3,14,26,79.5,69.5,68.5,,0,0,43,1,25.0,92.4,9.5,4,0,0,2,2,1,2.3,222,6.0
C.J. Stroud,129759,QB,HST,1,76.7,30,35,9.2,3.06,2,1,2.8,57.1,20,0,5,13.0,35,3,13,13,78.7,74.2,71.5,62.6,0,0,36,0,0.0,88.9,0.0,0,0,0,3,1,1,2.8,249,7.1
Ryan Tannehill,7014,QB,TEN,1,77.4,31,34,8.3,2.76,1,1,2.8,67.6,23,0,13,4.2,36,1,15,31,79.0,75.7,72.5,68.3,1,1,38,0,7.7,78.6,2.8,1,1,1,0,0,1,2.6,264,7.8
Joshua Dobbs,11890,QB,ARZ,1,64.3,28,32,10.4,2.82,1,2,6.3,46.9,15,0,14,16.7,36,3,10,1,78.9,53.7,53.5,58.9,1,2,36,0,21.4,57.6,8.3,3,0,0,2,2,2,5.6,166,5.2
Kenny Pickett,60515,QB,PIT,1,58.1,31,32,10.1,2.68,0,3,9.1,56.3,18,0,11,0.0,37,0,11,25,79.8,66.9,66.6,58.7,0,0,38,0,27.3,88.5,8.1,3,1,0,1,1,0,0.0,224,7.0
Russell Wilson,7077,QB,DEN,1,76.9,26,31,6.4,3.45,1,0,0.0,64.5,20,0,17,0.0,41,0,12,10,29.1,42.8,43.5,53.8,0,0,44,1,23.5,103.7,9.8,4,6,1,3,2,3,6.8,196,6.3
Jimmy Garoppolo,8697,QB,LV,1,82.1,28,31,5.7,2.6,1,0,0.0,71.0,22,0,9,4.3,35,1,13,23,78.9,51.5,49.8,63.5,0,1,35,0,33.3,86.5,8.6,3,1,1,1,1,1,2.9,208,6.7
Jordan Love,40306,QB,GB,1,67.9,28,30,8.8,2.82,0,1,3.3,53.3,16,0,11,15.8,34,3,9,12,78.3,53.0,47.1,74.7,0,3,35,1,18.2,32.2,5.9,2,2,0,2,0,2,5.7,182,6.1
Tua Tagovailoa,60326,QB,MIA,1,78.6,28,30,4.8,2.15,0,2,6.7,73.3,22,0,5,0.0,32,0,14,17,78.0,56.5,56.5,57.9,0,2,32,0,20.0,100.4,3.1,1,1,1,1,2,2,6.3,308,10.3
