player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Gardner Minshew,41401,QB,IND,1,72.0,50,55,7.8,2.5,1,2,3.4,60.0,33,0,16,8.3,60,3,14,14,39.4,40.2,42.7,48.8,0,3,63,0,18.8,60.3,5.0,3,2,0,4,1,7,11.1,329,6.0
Derek Carr,8671,QB,NO,1,73.3,45,50,10.9,2.47,0,2,3.7,64.0,32,0,23,3.0,52,1,13,20,81.3,68.1,67.6,62.6,1,1,56,1,8.7,83.2,3.8,2,0,0,4,1,1,1.8,353,7.1
Desmond Ridder,55086,QB,ATL,1,67.4,43,47,9.5,2.62,1,1,2.0,59.6,28,0,13,3.4,52,1,20,2,35.4,41.4,40.0,74.0,0,3,55,2,23.1,66.5,5.8,3,2,1,2,2,4,7.3,307,6.5
Jalen Hurts,40291,QB,PHI,1,73.8,42,45,9.3,3.51,1,3,6.5,62.2,28,0,21,9.7,50,3,17,24,81.3,67.6,65.7,65.2,0,3,51,0,9.5,59.5,4.0,2,3,0,2,1,3,5.9,280,6.2
Jared Goff,10635,QB,DET,1,80.0,40,44,7.0,2.5,1,0,0.0,68.2,30,0,13,6.3,48,2,16,11,80.3,75.1,74.6,57.9,0,0,48,0,23.1,107.5,6.3,3,1,0,3,2,0,0.0,353,8.0
Joshua Dobbs,11890,QB,ARZ,1,63.9,36,41,10.4,3.05,1,0,0.0,51.2,21,0,22,8.7,46,2,14,1,80.9,56.4,51.6,69.7,1,1,48,1,9.1,58.5,4.3,2,3,0,3,0,2,4.2,235,5.7
Geno Smith,7820,QB,SEA,1,77.1,35,41,9.6,3.01,0,3,6.8,65.9,27,0,22,0.0,48,0,14,29,80.7,70.3,69.2,61.8,2,2,51,0,18.2,69.8,8.3,4,3,0,4,0,2,3.9,326,8.0
Patrick Mahomes,11765,QB,KC,1,86.5,37,40,4.8,2.98,1,2,4.8,75.0,30,0,13,6.3,45,2,16,16,80.6,70.5,67.2,69.8,0,1,47,1,15.4,94.4,4.4,2,3,0,2,1,2,4.3,306,7.7
Bryce Young,123943,QB,CAR,1,72.7,33,38,8.3,2.74,0,2,5.3,60.5,23,0,15,4.2,42,1,13,5,79.5,62.6,61.8,,1,0,43,0,26.7,85.1,9.5,4,0,0,4,1,0,0.0,217,5.7
Baker Mayfield,46518,QB,TB,1,58.8,34,37,12.8,2.78,2,1,2.6,51.4,19,0,15,5.0,41,1,12,30,79.5,60.9,61.7,54.2,1,1,43,0,6.7,56.8,2.4,1,2,0,0,0,1,2.3,206,5.6
Justin Herbert,28237,QB,LAC,1,64.7,34,37,7.1,2.91,1,1,2.2,59.5,22,0,21,0.0,44,0,13,27,80.9,62.5,62.8,57.6,2,1,54,0,4.8,84.0,2.3,1,6,0,0,2,1,1.9,227,6.1
Tyrod Taylor,6332,QB,NYG,1,80.0,30,36,7.4,2.61,0,3,7.7,66.7,24,0,19,0.0,44,0,12,21,27.7,77.8,74.3,70.7,0,0,48,0,15.8,80.8,6.8,3,5,2,4,0,1,2.1,200,5.6
Joe Burrow,28022,QB,CIN,1,76.5,34,35,5.9,2.48,1,0,0.0,68.6,24,0,7,7.7,39,2,11,7,79.3,57.5,55.1,66.4,0,1,40,0,42.9,88.4,7.7,3,1,0,0,2,1,2.5,185,5.3
P.J. Walker,12134,QB,CLV,1,59.4,32,34,8.5,2.61,1,1,2.6,52.9,18,0,16,5.3,37,1,7,8,79.6,26.4,26.4,59.4,0,2,41,1,12.5,45.2,5.4,2,1,0,1,0,5,12.2,192,5.6
Zach Wilson,82096,QB,NYJ,1,68.8,32,33,7.5,2.62,0,0,0.0,57.6,19,0,15,13.6,40,3,9,22,80.1,67.7,65.5,66.4,0,0,45,0,33.3,73.5,12.5,5,2,0,1,0,0,0.0,186,5.6
Mac Jones,60323,QB,NE,1,86.7,30,33,5.5,2.2,1,1,2.9,72.7,24,0,5,7.7,36,2,7,19,79.0,39.5,41.7,60.0,0,1,38,1,60.0,75.3,8.3,3,0,0,2,0,2,5.3,200,6.1
Tua Tagovailoa,60326,QB,MIA,1,84.6,26,31,9.5,2.33,3,4,12.5,67.7,21,0,5,4.5,31,1,14,17,26.8,81.2,88.4,41.2,0,0,32,0,0.0,126.0,0.0,0,0,0,2,3,1,3.1,262,8.5
Kirk Cousins,7102,QB,MIN,1,83.3,30,31,6.3,2.56,0,2,6.3,67.7,21,0,10,16.0,33,4,9,18,25.4,83.5,82.8,64.7,0,0,34,2,20.0,93.6,6.1,2,0,0,1,1,1,2.9,181,5.8
Josh Allen,46601,QB,BUF,1,65.5,29,30,9.4,3.19,0,2,6.3,63.3,19,0,13,0.0,32,0,12,4,78.1,72.2,74.0,51.1,1,1,34,0,0.0,86.7,0.0,0,2,0,0,2,0,0.0,169,5.6
Trevor Lawrence,77632,QB,JAX,1,71.4,28,30,8.3,2.47,0,0,0.0,66.7,20,0,9,0.0,35,0,6,15,78.8,52.4,46.7,78.4,1,1,37,0,33.3,91.1,8.6,3,2,0,1,2,3,8.1,181,6.0
Dak Prescott,10769,QB,DAL,1,73.3,30,30,9.2,3.38,0,2,6.5,70.0,21,0,15,4.5,38,1,13,9,80.0,90.0,90.7,58.8,0,0,41,0,33.3,109.3,13.2,5,3,0,0,1,0,0.0,272,9.1
Lamar Jackson,46416,QB,BLT,1,72.4,29,30,7.8,3.36,0,2,6.5,70.0,21,0,14,0.0,37,0,11,3,80.2,74.3,73.3,65.3,0,1,38,0,7.1,88.6,2.7,1,6,0,1,1,1,2.6,223,7.4
C.J. Stroud,129759,QB,HST,1,54.2,24,27,8.9,3.44,0,2,6.7,48.1,13,0,12,0.0,30,0,9,13,78.4,58.2,59.1,54.6,0,1,33,0,16.7,82.2,6.7,2,1,0,3,2,1,3.0,199,7.4
Brock Purdy,77672,QB,SF,1,56.5,23,27,9.3,2.64,0,1,3.1,44.4,12,0,15,7.7,31,1,5,28,26.0,44.1,41.4,74.8,0,1,36,2,20.0,55.3,9.7,3,1,1,3,1,3,8.3,125,4.6
Matthew Stafford,4924,QB,LA,1,84.2,19,24,10.2,2.33,0,4,16.0,62.5,15,0,10,6.3,28,1,7,26,77.2,90.0,89.6,58.3,0,0,29,0,30.0,107.3,10.7,3,1,2,3,1,0,0.0,226,9.4
Sam Howell,97599,QB,WAS,1,68.2,22,23,9.5,3.02,0,2,8.3,60.9,14,0,11,6.7,29,1,9,32,78.1,69.0,68.0,61.6,0,0,30,0,45.5,119.7,17.2,5,1,0,1,3,0,0.0,151,6.6
Jimmy Garoppolo,8697,QB,LV,1,83.3,18,22,8.3,3.07,2,0,0.0,63.6,14,0,7,6.7,23,1,8,23,76.6,80.7,79.1,62.6,1,1,25,0,0.0,82.0,0.0,0,1,0,1,1,0,0.0,162,7.4
Russell Wilson,7077,QB,DEN,1,73.7,19,22,6.5,3.04,3,1,4.2,59.1,13,0,11,7.1,29,1,6,10,77.8,68.3,57.2,86.6,0,2,31,0,36.4,46.6,13.8,4,3,0,0,1,1,3.2,95,4.3
Ryan Tannehill,7014,QB,TEN,1,64.3,14,16,9.9,2.42,1,1,5.0,50.0,8,0,8,11.1,18,1,3,31,75.6,45.4,45.7,,0,1,22,0,25.0,37.5,11.1,2,0,0,1,0,1,4.5,76,4.8
Tyson Bagent,169628,QB,CHI,1,76.9,13,14,8.8,2.25,1,1,6.7,71.4,10,0,5,0.0,15,0,5,6,22.7,56.6,54.0,64.3,0,1,16,0,20.0,56.5,6.7,1,0,0,0,0,2,12.5,83,5.9
Justin Fields,82118,QB,CHI,1,70.0,10,10,3.3,3.38,0,0,0.0,60.0,6,0,11,14.3,17,1,4,6,76.1,61.0,60.0,60.6,0,1,17,0,36.4,36.7,23.5,4,3,0,0,0,0,0.0,58,5.8
Brian Hoyer,5277,QB,LV,1,60.0,10,10,13.5,2.29,0,2,18.2,60.0,6,0,1,0.0,10,0,4,23,73.6,66.7,65.6,60.5,0,0,11,0,0.0,94.6,0.0,0,0,0,0,0,0,0.0,102,10.2
Malik Willis,60341,QB,TEN,1,80.0,5,5,7.6,3.55,0,0,0.0,80.0,4,0,6,0.0,12,0,2,31,74.0,48.5,48.4,57.2,0,0,15,0,66.7,118.8,33.3,4,3,0,0,0,0,0.0,74,14.8
Johnny Hekker,7252,P,CAR,1,100.0,1,1,-4.0,2.3,0,0,0.0,100.0,1,0,0,0.0,1,0,0,5,60.4,60.8,60.3,,0,0,1,0,,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0
Taysom Hill,12112,TE,NO,1,100.0,1,1,4.0,1.4,0,0,0.0,100.0,1,0,1,0.0,1,0,0,20,70.9,54.5,60.0,59.6,0,0,1,0,0.0,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0
Kadarius Toney,61245,WR,KC,1,0.0,1,1,16.0,4.6,0,0,0.0,0.0,0,0,1,,1,0,0,16,69.4,59.7,55.1,55.7,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Mike White,46453,QB,MIA,1,0.0,1,1,1.0,1.8,0,0,0.0,0.0,0,0,0,,1,0,0,17,68.2,23.1,39.0,60.5,0,1,1,0,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
