player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Josh Allen,46601,QB,BUF,1,68.8,48,51,8.3,2.75,0,6,11.3,56.9,29,0,20,12.1,57,4,20,4,82.0,93.3,86.6,92.9,1,1,59,1,5.0,82.1,1.8,1,5,0,2,2,1,1.7,339,6.6
Kyler Murray,38334,QB,ARZ,1,60.0,45,45,8.5,2.64,0,1,2.0,60.0,27,0,16,0.0,49,0,11,1,81.2,57.9,57.0,61.6,0,0,55,0,25.0,83.2,8.2,4,0,0,0,1,1,1.8,256,5.7
Sam Howell,97599,QB,WAS,1,68.2,44,44,8.0,2.75,0,0,0.0,63.6,28,0,24,6.7,49,2,16,32,80.8,55.6,52.9,71.1,0,1,52,0,16.7,74.1,8.2,4,1,0,0,0,2,3.8,300,6.8
Jared Goff,10635,QB,DET,1,79.5,39,44,8.4,2.75,0,1,2.0,65.9,29,0,26,6.5,50,2,17,11,19.5,52.7,59.7,29.1,3,0,55,1,11.5,103.6,6.0,3,3,0,2,2,3,5.5,332,7.5
Justin Herbert,28237,QB,LAC,1,75.0,40,43,7.8,2.74,0,3,7.0,65.1,28,0,21,6.7,51,2,13,27,80.4,73.9,73.7,65.6,1,1,51,2,14.3,75.6,5.9,3,4,0,2,1,0,0.0,219,5.1
Gardner Minshew,41401,QB,IND,1,68.4,38,41,6.4,2.4,2,0,0.0,58.5,24,0,14,7.7,45,2,14,14,79.9,50.5,50.4,58.1,0,1,46,0,14.3,66.2,4.4,2,2,0,1,0,2,4.3,251,6.1
Trevor Lawrence,77632,QB,JAX,1,75.0,36,38,9.3,2.31,0,4,9.3,60.5,23,0,6,14.8,40,4,13,15,80.3,80.3,78.6,62.4,1,1,45,0,0.0,90.2,0.0,0,0,0,1,1,1,2.2,364,9.6
Tim Boyle,21956,QB,NYJ,1,77.8,36,38,4.9,2.35,1,0,0.0,71.1,27,0,18,3.6,45,1,9,22,80.2,66.7,66.0,60.0,0,2,48,0,38.9,67.8,15.6,7,0,0,1,1,1,2.1,179,4.7
Derek Carr,8671,QB,NO,1,69.4,36,38,8.6,2.52,0,1,2.4,63.2,24,0,9,4.0,40,1,14,20,29.1,61.0,64.7,43.4,0,1,43,0,11.1,77.1,2.5,1,1,0,2,0,2,4.7,304,8.0
Justin Fields,82118,QB,CHI,1,89.7,29,36,3.4,3.52,2,1,2.8,72.2,26,0,22,0.0,43,0,12,6,23.5,67.0,73.3,48.8,0,0,43,0,13.6,87.4,7.0,3,4,0,5,0,2,4.7,217,6.0
