player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Matthew Stafford,4924,QB,LA,1,65.4,26,29,8.2,2.69,0,1,2.9,48.3,14,0,10,17.6,32,3,10,26,78.7,63.0,62.5,58.7,0,1,38,1,20.0,72.6,6.3,2,1,0,3,1,1,2.6,231,8.0
Tyrod Taylor,6332,QB,NYG,1,66.7,27,29,10.9,2.86,0,4,13.8,62.1,18,0,12,0.0,36,0,11,21,79.9,67.9,73.2,49.0,0,0,39,0,33.3,116.9,11.1,4,3,0,2,2,1,2.6,279,9.6
Russell Wilson,7077,QB,DEN,1,87.5,24,29,6.6,2.89,0,2,6.5,69.0,20,0,12,4.8,31,1,10,10,78.1,78.9,73.5,75.0,0,0,34,1,8.3,98.9,3.2,1,1,0,5,1,0,0.0,194,6.7
Trevor Lawrence,77632,QB,JAX,1,74.1,27,29,6.6,2.53,2,1,3.3,69.0,20,0,7,0.0,34,0,11,15,78.9,73.7,69.7,70.7,0,0,35,0,0.0,100.5,0.0,0,5,0,0,1,1,2.9,205,7.1
Tyson Bagent,169628,QB,CHI,1,88.5,26,29,2.5,2.87,1,0,0.0,72.4,21,0,10,8.7,32,2,12,6,78.0,74.5,66.2,82.6,1,0,32,0,10.0,97.2,3.1,1,2,0,1,1,0,0.0,162,5.6
Lamar Jackson,46416,QB,BLT,1,81.5,27,27,8.9,3.18,0,4,12.9,77.8,21,1,12,4.5,32,1,17,3,79.1,89.7,89.2,67.0,0,0,36,1,0.0,155.8,0.0,0,5,0,0,3,0,0.0,357,13.2
Desmond Ridder,55086,QB,ATL,1,90.9,22,25,8.3,2.66,1,1,3.8,76.0,19,0,9,5.0,28,1,11,2,16.2,63.2,77.7,33.3,0,0,29,1,11.1,107.1,3.6,1,2,0,2,0,1,3.4,250,10.0
Kenny Pickett,60515,QB,PIT,1,82.6,23,25,8.4,2.73,0,2,7.7,68.0,17,0,13,10.5,28,2,10,25,78.9,79.2,78.3,63.9,0,0,29,1,15.4,97.1,7.1,2,1,0,2,0,1,3.4,230,9.2
Geno Smith,7820,QB,SEA,1,87.5,24,24,9.9,2.95,0,2,8.0,75.0,18,0,10,14.3,28,3,13,29,27.3,72.2,77.8,43.7,0,1,29,0,20.0,113.0,7.1,2,2,0,0,2,2,6.9,219,9.1
Gardner Minshew,41401,QB,IND,1,81.0,21,23,10.1,2.57,1,0,0.0,65.2,15,0,13,11.8,31,2,13,14,15.6,42.3,29.9,83.5,0,1,34,0,30.8,119.4,12.9,4,3,0,1,2,5,14.7,305,13.3
Aidan O'Connell,60516,QB,LV,1,76.9,13,13,7.1,2.25,0,0,0.0,76.9,10,0,1,0.0,13,0,6,23,73.2,47.2,48.1,,0,1,14,0,0.0,83.8,0.0,0,0,0,0,1,1,7.1,75,5.8
Deshaun Watson,11767,QB,CLV,1,20.0,5,5,10.2,3.68,0,0,0.0,20.0,1,0,2,0.0,5,0,0,8,68.0,23.9,24.6,,0,1,5,0,0.0,0.0,0.0,0,0,0,0,0,2,40.0,5,1.0
Clayton Tune,77652,QB,ARZ,1,100.0,1,1,4.0,1.5,0,0,0.0,100.0,1,0,0,0.0,1,0,0,1,60.4,60.6,60.4,,0,0,1,0,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0
Dontayvion Wicks,99711,WR,GB,1,100.0,1,1,9.0,2.5,0,0,0.0,100.0,1,0,0,0.0,1,0,1,12,66.2,77.5,69.9,59.2,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,14,14.0
Tyler Huntley,46448,QB,BLT,1,0.0,1,1,25.0,2.1,0,0,0.0,0.0,0,0,0,,1,0,0,3,60.4,49.5,50.4,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Logan Cooke,29214,P,JAX,1,100.0,1,1,4.0,2.4,0,0,0.0,100.0,1,0,0,0.0,1,0,1,15,60.4,70.3,66.9,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,13,13.0
