player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Will Levis,83542,QB,TEN,1,67.7,31,33,10.3,2.88,1,3,8.1,48.5,16,0,19,23.8,40,5,13,31,79.4,66.2,63.9,64.7,1,0,44,0,31.6,80.9,15.0,6,1,0,0,1,0,0.0,224,6.8
Bryce Young,123943,QB,CAR,1,61.5,26,31,11.4,2.88,0,2,6.5,48.4,15,0,20,6.3,35,1,7,5,27.8,58.3,54.1,71.9,0,1,38,1,20.0,52.9,11.4,4,0,0,5,0,3,7.9,178,5.7
Baker Mayfield,46518,QB,TB,1,59.3,27,29,10.6,2.34,0,2,6.3,48.3,14,0,11,12.5,31,2,7,30,78.7,54.4,53.8,60.0,0,1,35,0,9.1,68.5,3.2,1,0,0,2,1,3,8.6,202,7.0
Trevor Lawrence,77632,QB,JAX,1,82.1,28,29,12.8,2.76,1,3,10.3,75.9,22,0,11,4.3,33,1,10,15,27.9,80.9,81.5,65.1,0,0,33,1,18.2,125.4,6.1,2,2,0,0,2,2,6.1,258,8.9
Desmond Ridder,55086,QB,ATL,1,52.0,25,28,10.2,2.93,0,1,3.3,42.9,12,0,14,7.7,31,1,9,2,78.4,54.7,54.7,60.0,0,0,33,1,21.4,67.7,9.7,3,0,0,3,1,0,0.0,121,4.3
C.J. Stroud,129759,QB,HST,1,73.1,26,27,11.3,3.18,0,1,3.4,59.3,16,0,10,15.8,34,3,7,13,21.7,58.7,56.9,62.5,0,0,37,0,50.0,106.1,14.7,5,2,0,1,1,2,5.4,274,10.1
Brock Purdy,77672,QB,SF,1,83.3,24,27,5.9,2.58,1,1,3.4,70.4,19,0,11,5.0,31,1,12,28,78.2,80.9,78.3,65.8,0,0,33,0,18.2,148.8,6.5,2,1,0,2,4,0,0.0,314,11.6
Russell Wilson,7077,QB,DEN,1,66.7,24,26,14.1,3.14,0,4,14.8,57.7,15,0,13,6.3,35,1,7,10,79.3,65.9,60.9,69.6,0,3,36,0,23.1,53.2,8.6,3,6,0,2,1,2,5.6,186,7.2
Jared Goff,10635,QB,DET,1,70.8,24,25,7.9,2.67,1,1,3.7,64.0,16,0,7,5.9,26,1,9,11,77.5,77.7,76.4,60.0,0,0,28,1,14.3,117.6,3.8,1,0,0,0,2,0,0.0,213,8.5
Tim Boyle,21956,QB,NYJ,1,68.2,22,25,8.0,2.75,0,2,8.0,56.0,14,0,8,6.7,26,1,6,22,76.9,59.2,56.6,62.6,0,1,26,0,12.5,56.8,3.8,1,0,0,3,0,1,3.8,148,5.9
Bailey Zappe,60396,QB,NE,1,66.7,24,25,11.4,3.14,0,1,3.8,52.0,13,0,12,18.8,33,3,6,19,78.3,63.6,64.4,62.0,0,0,34,1,41.7,68.9,15.2,5,3,0,1,0,0,0.0,141,5.6
Tua Tagovailoa,60326,QB,MIA,1,82.6,23,24,8.9,2.56,0,2,8.0,75.0,18,0,6,5.3,24,1,10,17,76.3,91.0,90.1,,1,0,25,0,0.0,141.0,0.0,0,0,0,0,2,0,0.0,280,11.7
Sam Howell,97599,QB,WAS,1,63.2,19,23,7.8,3.27,1,1,4.2,52.2,12,0,16,0.0,29,0,6,32,77.6,71.5,66.7,71.4,1,1,30,0,18.8,50.5,10.3,3,3,0,2,0,1,3.3,127,5.5
Kyler Murray,38334,QB,ARZ,1,83.3,18,23,8.4,2.52,3,1,3.8,56.5,13,0,7,13.3,27,2,8,1,78.6,79.2,77.4,66.7,1,0,30,0,28.6,89.9,7.4,2,2,0,1,1,0,0.0,145,6.3
Derek Carr,8671,QB,NO,1,90.9,22,22,7.4,2.87,0,1,4.5,77.3,17,0,12,15.0,24,3,10,20,76.4,80.1,81.4,56.3,0,1,24,0,16.7,105.5,8.3,2,0,0,0,1,0,0.0,226,10.3
Mitch Trubisky,11757,QB,PIT,1,86.7,15,17,11.1,2.86,0,1,5.9,64.7,11,0,6,15.4,18,2,8,25,23.6,65.8,76.7,35.5,2,0,18,0,0.0,104.3,0.0,0,1,0,0,1,0,0.0,117,6.9
Trevor Siemian,9683,QB,NYJ,1,41.7,12,14,11.3,2.94,0,1,7.1,35.7,5,0,7,0.0,18,0,3,22,21.6,34.4,36.0,58.3,2,0,18,0,42.9,51.5,16.7,3,1,0,0,0,1,5.6,66,4.7
C.J. Beathard,11859,QB,JAX,1,90.0,10,10,6.3,2.63,0,0,0.0,90.0,9,0,5,0.0,13,0,3,15,20.7,59.1,74.1,43.9,0,0,14,0,40.0,92.9,15.4,2,1,0,0,0,1,7.1,63,6.3
Kenny Pickett,60515,QB,PIT,1,100.0,8,10,6.1,3.06,1,1,9.1,70.0,7,0,4,12.5,13,1,5,25,73.2,58.0,66.6,44.8,1,0,14,0,0.0,89.6,0.0,0,2,0,0,0,0,0.0,70,7.0
Jameis Winston,9434,QB,NO,1,60.0,5,5,9.0,2.54,0,0,0.0,40.0,2,0,4,33.3,5,1,2,20,68.0,24.4,25.5,,0,0,5,0,0.0,69.6,0.0,0,0,0,0,0,1,20.0,41,8.2
Marcus Mariota,9435,QB,PHI,1,100.0,2,3,2.5,3.5,1,0,0.0,66.7,2,0,1,0.0,4,0,1,24,68.4,67.0,69.0,59.1,0,0,4,0,0.0,79.9,0.0,0,1,0,0,0,0,0.0,16,5.3
Taysom Hill,12112,TE,NO,1,0.0,2,2,27.0,3.15,0,0,0.0,0.0,0,0,0,,2,0,0,20,75.7,71.7,48.0,69.2,0,0,2,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Ja'Marr Chase,84270,WR,CIN,1,100.0,1,1,-7.0,4.8,0,0,0.0,100.0,1,0,0,0.0,1,0,0,7,72.0,82.6,60.0,,0,0,1,0,,79.2,0.0,0,0,0,0,0,0,0.0,-7,-7.0
Davis Mills,52269,QB,HST,1,100.0,1,1,6.0,1.7,0,0,0.0,100.0,1,0,0,0.0,1,0,1,13,60.4,60.7,60.5,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,18,18.0
Tyler Boyd,10689,WR,CIN,1,0.0,1,1,-6.0,4.4,0,0,0.0,0.0,0,0,0,,1,0,0,7,69.8,39.0,57.3,56.6,0,1,1,0,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Mike White,46453,QB,MIA,1,100.0,1,1,-4.0,0.7,0,0,0.0,100.0,1,0,0,0.0,1,0,0,17,60.4,62.3,60.4,,0,0,1,0,,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0
