player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Joshua Dobbs,11890,QB,MIN,1,69.0,29,32,7.6,3.59,0,2,5.7,62.5,20,0,17,0.0,38,0,10,18,29.3,68.4,74.0,46.0,1,1,41,1,11.8,80.3,5.3,2,4,0,2,1,1,2.4,221,6.9
Josh Allen,46601,QB,BUF,1,80.0,30,32,6.9,2.81,0,1,2.9,62.5,20,0,12,16.7,35,4,10,4,28.9,64.4,66.5,52.4,0,1,39,1,8.3,108.2,2.9,1,2,0,2,3,1,2.6,275,8.6
Trevor Lawrence,77632,QB,JAX,1,80.0,30,32,9.7,2.84,0,3,8.8,75.0,24,0,9,0.0,35,0,14,15,79.2,77.2,76.0,63.7,1,0,37,0,11.1,119.5,2.9,1,2,0,1,2,0,0.0,262,8.2
Matthew Stafford,4924,QB,LA,1,70.4,27,31,6.1,3.35,2,1,2.6,54.8,17,0,14,10.5,33,2,9,26,79.4,68.4,68.1,57.9,0,1,41,0,7.1,70.6,3.0,1,1,0,2,1,1,2.4,190,6.1
Kyler Murray,38334,QB,ARZ,1,71.4,28,30,10.4,2.94,2,1,3.1,66.7,20,0,13,0.0,38,0,13,1,79.7,64.3,63.5,66.2,0,1,40,1,23.1,84.6,7.9,3,4,0,0,1,1,2.5,214,7.1
Bryce Young,123943,QB,CAR,1,68.0,25,29,7.0,2.63,0,1,3.4,55.2,16,0,17,5.9,37,1,7,5,25.9,49.9,50.2,57.8,1,1,37,0,41.2,62.9,18.9,7,1,0,3,1,2,5.4,123,4.2
Kenny Pickett,60515,QB,PIT,1,68.2,22,28,7.4,2.52,3,0,0.0,53.6,15,0,14,0.0,33,0,5,25,78.6,52.5,51.4,66.9,0,0,34,1,21.4,62.5,9.1,3,2,0,3,0,0,0.0,106,3.8
Lamar Jackson,46416,QB,BLT,1,77.3,22,26,13.3,3.78,0,3,10.0,61.5,16,0,13,5.9,33,1,11,3,79.6,72.7,70.1,67.1,1,0,37,0,23.1,121.3,9.1,3,4,0,3,2,0,0.0,264,10.2
Tommy DeVito,60545,QB,NYG,1,72.0,25,26,9.8,3.06,1,1,3.7,69.2,18,0,10,0.0,36,0,10,21,78.6,70.7,71.6,55.7,0,0,37,0,90.0,137.7,25.0,9,1,0,0,3,0,0.0,246,9.5
Brock Purdy,77672,QB,SF,1,84.0,25,25,9.1,2.94,0,3,11.5,84.0,21,0,16,0.0,31,0,16,28,78.2,82.6,77.9,73.3,0,0,32,0,25.0,158.3,12.9,4,2,0,0,3,0,0.0,333,13.3
Justin Fields,82118,QB,CHI,1,76.2,21,23,12.3,3.5,1,1,3.8,69.6,16,0,14,0.0,29,0,12,6,33.7,67.3,54.2,84.3,0,0,33,2,14.3,105.2,6.9,2,4,0,1,1,2,6.1,169,7.3
Jalen Hurts,40291,QB,PHI,1,70.0,20,22,7.8,2.74,1,1,4.3,63.6,14,0,10,0.0,28,0,5,24,79.7,75.2,69.5,69.1,0,1,30,0,50.0,64.6,17.9,5,1,0,1,0,0,0.0,150,6.8
Joe Burrow,28022,QB,CIN,1,64.7,17,17,5.6,2.44,0,1,5.9,64.7,11,0,7,0.0,20,0,5,7,75.1,65.2,63.8,65.6,0,0,20,1,28.6,100.4,10.0,2,1,0,0,1,0,0.0,101,5.9
Will Levis,83542,QB,TEN,1,81.3,16,17,8.5,2.76,1,2,10.5,76.5,13,0,8,0.0,20,0,7,31,25.0,49.5,58.1,37.8,0,0,22,0,25.0,143.8,10.0,2,1,0,0,2,1,4.5,158,9.3
Zach Wilson,82096,QB,NYJ,1,69.2,13,15,6.2,3.07,0,0,0.0,46.7,7,0,8,22.2,23,2,6,22,77.1,32.2,37.0,44.6,0,1,27,0,62.5,57.9,21.7,5,3,0,2,1,1,3.7,81,5.4
Tim Boyle,21956,QB,NYJ,1,64.3,14,14,6.5,2.38,0,0,0.0,50.0,7,0,6,22.2,15,2,1,22,74.0,59.2,56.3,62.6,0,1,15,0,16.7,26.5,6.7,1,0,0,0,0,1,6.7,33,2.4
Jake Browning,46401,QB,CIN,1,61.5,13,14,10.0,3.6,0,0,0.0,57.1,8,0,10,0.0,21,0,7,7,75.9,68.6,63.2,77.5,0,0,23,2,30.0,93.8,14.3,3,4,0,1,1,0,0.0,68,4.9
Drew Lock,39517,QB,SEA,1,40.0,5,6,18.6,2.22,1,0,0.0,33.3,2,0,2,0.0,6,0,0,29,68.9,33.1,34.8,,0,1,6,0,0.0,2.8,0.0,0,0,0,0,0,1,16.7,3,0.5
Cooper Rush,12324,QB,DAL,1,66.7,3,3,15.3,2.1,0,0,0.0,66.7,2,0,0,0.0,3,0,1,9,70.5,67.5,66.6,60.5,0,0,4,0,,78.5,0.0,0,0,0,0,0,0,0.0,15,5.0
Davis Mills,52269,QB,HST,1,100.0,1,1,-4.0,2.5,0,0,0.0,100.0,1,0,0,0.0,1,0,0,13,60.4,60.2,60.0,,0,0,1,0,,79.2,0.0,0,0,0,0,0,0,0.0,2,2.0
Thomas Morstead,5088,P,NYJ,1,100.0,1,1,9.0,1.9,0,0,0.0,100.0,1,0,0,0.0,1,0,1,22,60.4,70.7,67.2,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,18,18.0
