"offPlayer","offTeam","offHeightInches","offWeight","offSpeed","offLeft","offSlot","offRight","offRoutes","offTr","offFr","offCPct","offYprr","offGrade","defPlayer","defTeam","defHeightInches","defWeight","defSpeed","defLeft","defSlot","defRight","defRoutes","defTr","defFr","defCPct","defYprr","defGrade","advantage","expectedSnaps"
"Julio Jones","PHI","","","","","","","","","","","","","All Defenders","BUF","","","","","","","","","","","","","9.419426751592356","19.34251361870625"
"Julio Jones","PHI","","","","","","","","","","","","","Rasul Douglas","BUF","74","209","4.59","31","3","62","360","13","0.22","63","0.93","87.6","0.84","6.283236907987381"
"Julio Jones","PHI","","","","","","","","","","","","","Christian Benford","BUF","","","","","","","","","","","","","13.209999999999999","6.283236907987381"
"Julio Jones","PHI","","","","","","","","","","","","","Taron Johnson","BUF","71","192","4.5","","85","","360","12","0.23","82","0.85","71.8","13.86","6.776039802731488"
"DeAndre Hopkins","TEN","73","212","4.57","47","21","31","284","26","0.46","57","2.29","79.7","All Defenders","CAR","","","","","","","","","","","","","50.77739130434782","32.50677531283785"
"DeAndre Hopkins","TEN","73","212","4.57","47","21","31","284","26","0.46","57","2.29","79.7","Donte Jackson","CAR","70","180","4.32","24","","70","266","15","0.32","68","1.49","64.3","65.03","9.893366399559348"
"DeAndre Hopkins","TEN","73","212","4.57","47","21","31","284","26","0.46","57","2.29","79.7","David Long Jr.","CAR","","","","","","","","","","","","","46.19","9.893366399559348"
"DeAndre Hopkins","TEN","73","212","4.57","47","21","31","284","26","0.46","57","2.29","79.7","Troy Hill","CAR","71","180","4.55","14","76","3","184","20","0.25","64","0.92","66.1","43.26","12.720042513719163"
"Robert Woods","HST","72","195","4.51","20","53","23","246","20","0.25","56","1.16","63.2","All Defenders","JAX","","","","","","","","","","","","","23.126666666666665","29.437195404535572"
"Robert Woods","HST","72","195","4.51","20","53","23","246","20","0.25","56","1.16","63.2","Montaric Brown","JAX","72","190","4.55","24","4","70","171","17","0.36","62","1.53","55.7","46.949999999999996","9.812398468178523"
"Robert Woods","HST","72","195","4.51","20","53","23","246","20","0.25","56","1.16","63.2","Darious Williams","JAX","69","187","","60","3","36","412","14","0.22","62","1.15","81.6","2.97","9.812398468178523"
"Robert Woods","HST","72","195","4.51","20","53","23","246","20","0.25","56","1.16","63.2","Tre Herndon","JAX","71","190","","2","91","","274","15","0.3","80","1.32","70","19.46","9.812398468178523"
"Keenan Allen","LAC","74","211","4.58","17","61","21","393","27","0.58","77","2.57","87.5","All Defenders","BLT","","","","","","","","","","","","","75.66603305785124","39.71987439308734"
"Keenan Allen","LAC","74","211","4.58","17","61","21","393","27","0.58","77","2.57","87.5","Brandon Stephens","BLT","73","215","","11","3","82","468","16","0.21","60","0.97","71.3","77.59","23.634966581010648"
"Keenan Allen","LAC","74","211","4.58","17","61","21","393","27","0.58","77","2.57","87.5","Marlon Humphrey","BLT","72","201","4.41","84","","12","199","9","0.13","59","0.45","68.6","82.09","8.206585618406475"
"Keenan Allen","LAC","74","211","4.58","17","61","21","393","27","0.58","77","2.57","87.5","Kyle Hamilton","BLT","76","220","4.59","","43","","425","9","0.11","61","0.39","79.4","54.39000000000001","7.878322193670216"
"Adam Thielen","CAR","74","195","","16","70","13","412","23","0.42","79","1.76","79.5","All Defenders","TEN","","","","","","","","","","","","","90.47305732484077","35.66325339747761"
"Adam Thielen","CAR","74","195","","16","70","13","412","23","0.42","79","1.76","79.5","Kristian Fulton","TEN","71","197","4.46","","1","95","278","17","0.34","72","1.81","48.5","93.26","10.398627317594322"
"Adam Thielen","CAR","74","195","","16","70","13","412","23","0.42","79","1.76","79.5","Roger McCreary","TEN","71","190","4.5","25","61","7","253","17","0.25","67","1.36","63.2","79.17","10.398627317594322"
"Adam Thielen","CAR","74","195","","16","70","13","412","23","0.42","79","1.76","79.5","Elijah Molden","TEN","70","192","","","32","","216","8","0.15","83","0.56","48.4","96.43","14.865998762288966"
"Mike Evans","TB","77","231","4.53","49","28","23","313","25","0.54","62","2.49","78.9","All Defenders","IND","","","","","","","","","","","","","70.44317188983857","33.19297992271846"
"Mike Evans","TB","77","231","4.53","49","28","23","313","25","0.54","62","2.49","78.9","Jaylon Jones","IND","74","203","4.57","34","1","61","213","11","0.17","57","0.55","65.6","69.84","11.978473286451106"
"Mike Evans","TB","77","231","4.53","49","28","23","313","25","0.54","62","2.49","78.9","Darrell Baker Jr.","IND","73","190","","97","","1","188","19","0.33","60","1.53","47","94.35","11.978473286451106"
"Mike Evans","TB","77","231","4.53","49","28","23","313","25","0.54","62","2.49","78.9","Kenny Moore II","IND","69","190","","10","75","1","377","14","0.2","75","0.96","77.5","40.22","9.236033349816246"
"Brandin Cooks","DAL","70","189","4.33","29","37","34","279","15","0.3","67","1.36","68","All Defenders","WAS","","","","","","","","","","","","","41.280148698884766","33.939416107662225"
"Brandin Cooks","DAL","70","189","4.33","29","37","34","279","15","0.3","67","1.36","68","Kendall Fuller","WAS","71","198","","46","4","48","445","13","0.22","66","0.78","79.7","20.03","11.986039145828668"
"Brandin Cooks","DAL","70","189","4.33","29","37","34","279","15","0.3","67","1.36","68","Benjamin St-Juste","WAS","75","200","","22","49","20","436","16","0.3","69","1.45","67.6","69.84","11.986039145828668"
"Brandin Cooks","DAL","70","189","4.33","29","37","34","279","15","0.3","67","1.36","68","Jartavius Martin","WAS","","","","","","","","","","","","","32.49","9.967337816004893"
"Davante Adams","LV","73","215","4.56","53","17","30","368","29","0.44","60","2.01","77.2","All Defenders","KC","","","","","","","","","","","","","68.84844565217391","34.45263748269503"
"Davante Adams","LV","73","215","4.56","53","17","30","368","29","0.44","60","2.01","77.2","L'Jarius Sneed","KC","73","192","4.37","56","5","37","350","13","0.14","54","0.72","59.2","77.13","11.946077561934473"
"Davante Adams","LV","73","215","4.56","53","17","30","368","29","0.44","60","2.01","77.2","Jaylen Watson","KC","74","197","4.51","39","5","51","152","17","0.42","65","1.11","55","86.14","11.946077561934473"
"Davante Adams","LV","73","215","4.56","53","17","30","368","29","0.44","60","2.01","77.2","Trent McDuffie","KC","71","193","4.44","9","61","13","317","15","0.22","70","1.05","84.8","39.92","10.560482358826086"
"Allen Robinson II","PIT","75","220","4.6","14","73","12","274","12","0.14","69","0.64","52.7","All Defenders","CIN","","","","","","","","","","","","","16.070204778157","32.05361281680107"
"Allen Robinson II","PIT","75","220","4.6","14","73","12","274","12","0.14","69","0.64","52.7","Chidobe Awuzie","CIN","","","","","","","","","","","","","20.4","6.345083765783147"
"Allen Robinson II","PIT","75","220","4.6","14","73","12","274","12","0.14","69","0.64","52.7","DJ Turner II","CIN","71","180","4.26","50","10","37","262","11","0.16","50","0.83","57.4","32.92","6.345083765783147"
"Allen Robinson II","PIT","75","220","4.6","14","73","12","274","12","0.14","69","0.64","52.7","Mike Hilton","CIN","69","184","","","75","1","310","13","0.18","63","0.93","60.7","9.13","19.363445285234775"
"Amari Cooper","CLV","73","211","4.42","41","23","35","361","21","0.37","60","2.07","76.3","All Defenders","DEN","","","","","","","","","","","","","49.53748163693599","33.321772003148645"
"Amari Cooper","CLV","73","211","4.42","41","23","35","361","21","0.37","60","2.07","76.3","Fabian Moreau","DEN","72","200","4.35","34","14","40","168","12","0.15","62","0.69","63.9","56.830000000000005","12.167866376805591"
"Amari Cooper","CLV","73","211","4.42","41","23","35","361","21","0.37","60","2.07","76.3","Pat Surtain II","DEN","74","202","","41","4","50","362","12","0.23","67","1.1","71.5","59.79","12.167866376805591"
"Amari Cooper","CLV","73","211","4.42","41","23","35","361","21","0.37","60","2.07","76.3","Ja'Quan McMillian","DEN","69","183","","2","90","1","205","15","0.26","60","0.87","88.1","25.779999999999998","8.98603924953746"
"Nelson Agholor","BLT","72","200","4.42","17","72","9","199","13","0.32","76","1.31","63.2","All Defenders","LAC","","","","","","","","","","","","","49.12897330595484","22.943118586250986"
"Nelson Agholor","BLT","72","200","4.42","17","72","9","199","13","0.32","76","1.31","63.2","Michael Davis","LAC","74","196","","48","3","43","360","18","0.36","65","1.38","51.6","69.51","5.512001795875493"
"Nelson Agholor","BLT","72","200","4.42","17","72","9","199","13","0.32","76","1.31","63.2","Asante Samuel Jr.","LAC","70","180","","46","4","48","406","15","0.28","68","1.48","67.9","23.21","5.512001795875493"
"Nelson Agholor","BLT","72","200","4.42","17","72","9","199","13","0.32","76","1.31","63.2","Ja'Sir Taylor","LAC","70","185","","3","88","3","300","15","0.2","61","1.08","57.6","51.690000000000005","11.919114994499997"
"Tyler Lockett","SEA","70","182","4.4","20","34","46","327","22","0.4","72","1.67","80.3","All Defenders","SF","","","","","","","","","","","","","48.03147385103011","32.47385847225537"
