"offPlayer","offTeam","offHeightInches","offWeight","offSpeed","offLeft","offSlot","offRight","offRoutes","offTr","offFr","offCPct","offYprr","offGrade","defPlayer","defTeam","defHeightInches","defWeight","defSpeed","defLeft","defSlot","defRight","defRoutes","defTr","defFr","defCPct","defYprr","defGrade","advantage","expectedSnaps"
"Marquise Brown","ARZ","69","180","","46","19","35","164","26","0.45","58","1.83","75.4","All Defenders","LA","","","","","","","","","","","","","42.96522751460791","33.034315526959126"
"Marquise Brown","ARZ","69","180","","46","19","35","164","26","0.45","58","1.83","75.4","Derion Kendrick","LA","72","190","","1","","97","176","12","0.15","45","0.59","62.1","50.26930153683432","9.50047044290366"
"Marquise Brown","ARZ","69","180","","46","19","35","164","26","0.45","58","1.83","75.4","Ahkello Witherspoon","LA","74","195","4.45","94","","1","173","13","0.16","41","0.71","67.3","42.59532823223629","9.50047044290366"
"Marquise Brown","ARZ","69","180","","46","19","35","164","26","0.45","58","1.83","75.4","Cobie Durant","LA","71","180","4.38","","89","3","141","16","0.25","68","1.42","39.7","38.270852580104446","14.03337464115181"
"Michael Wilson","ARZ","74","213","4.58","32","30","38","132","14","0.4","79","1.93","68.9","All Defenders","LA","","","","","","","","","","","","","40.51763766455511","27.019611259685444"
"Michael Wilson","ARZ","74","213","4.58","32","30","38","132","14","0.4","79","1.93","68.9","Derion Kendrick","LA","72","190","","1","","97","176","12","0.15","45","0.59","62.1","46.872311658172784","9.649861164173373"
"Michael Wilson","ARZ","74","213","4.58","32","30","38","132","14","0.4","79","1.93","68.9","Ahkello Witherspoon","LA","74","195","4.45","94","","1","173","13","0.16","41","0.71","67.3","39.38808626545899","9.649861164173373"
"Michael Wilson","ARZ","74","213","4.58","32","30","38","132","14","0.4","79","1.93","68.9","Cobie Durant","LA","71","180","4.38","","89","3","141","16","0.25","68","1.42","39.7","33.986234421403154","7.719888931338698"
"Rondale Moore","ARZ","67","180","","12","68","12","129","12","0.15","69","0.63","54.7","All Defenders","LA","","","","","","","","","","","","","30.145187790924584","31.410311684567713"
"Rondale Moore","ARZ","67","180","","12","68","12","129","12","0.15","69","0.63","54.7","Derion Kendrick","LA","72","190","","1","","97","176","12","0.15","45","0.59","62.1","40.061080276920265","6.712162040478162"
"Rondale Moore","ARZ","67","180","","12","68","12","129","12","0.15","69","0.63","54.7","Ahkello Witherspoon","LA","74","195","4.45","94","","1","173","13","0.16","41","0.71","67.3","32.9573143433504","6.712162040478162"
"Rondale Moore","ARZ","67","180","","12","68","12","129","12","0.15","69","0.63","54.7","Cobie Durant","LA","71","180","4.38","","89","3","141","16","0.25","68","1.42","39.7","25.395238657020908","17.985987603611385"
"Mack Hollins","ATL","76","221","4.53","17","27","55","117","15","0.2","53","1.22","58.8","All Defenders","WAS","","","","","","","","","","","","","18.107229468000504","29.43058932867867"
"Mack Hollins","ATL","76","221","4.53","17","27","55","117","15","0.2","53","1.22","58.8","Kendall Fuller","WAS","71","198","","48","3","46","186","10","0.18","56","0.6","77.6","0","12.560194301598564"
"Mack Hollins","ATL","76","221","4.53","17","27","55","117","15","0.2","53","1.22","58.8","Emmanuel Forbes","WAS","73","180","4.35","45","4","51","128","21","0.56","74","3.13","36.9","34.66381024939064","12.560194301598564"
"Mack Hollins","ATL","76","221","4.53","17","27","55","117","15","0.2","53","1.22","58.8","Benjamin St-Juste","WAS","75","200","","10","70","11","182","10","0.16","68","0.93","73.6","22.62591665632601","4.310200725481545"
"Drake London","ATL","76","213","","54","17","29","164","19","0.3","55","1.24","69.8","All Defenders","WAS","","","","","","","","","","","","","51.308735050233466","29.669714847156868"
