"offPlayer","offTeam","offHeightInches","offWeight","offSpeed","offLeft","offSlot","offRight","offRoutes","offTr","offFr","offCPct","offYprr","offGrade","defPlayer","defTeam","defHeightInches","defWeight","defSpeed","defLeft","defSlot","defRight","defRoutes","defTr","defFr","defCPct","defYprr","defGrade","advantage","expectedSnaps"
"Julio Jones","PHI","","","","","","","","","","","","","All Defenders","ARZ","","","","","","","","","","","","","29.54211488250652","20.041805811528913"
"Julio Jones","PHI","","","","","","","","","","","","","Antonio Hamilton Sr.","ARZ","72","195","","53","21","22","238","15","0.24","58","1.05","61.4","16.11","6.174760015040239"
"Julio Jones","PHI","","","","","","","","","","","","","Starling Thomas V","ARZ","72","194","","50","1","39","181","18","0.43","82","1.81","46.3","57.489999999999995","6.174760015040239"
"Julio Jones","PHI","","","","","","","","","","","","","Andre Chachere","ARZ","","","","","","","","","","","","","17.89","7.692285781448435"
"DeAndre Hopkins","TEN","73","212","4.57","44","20","35","447","26","0.43","53","2.1","78.9","All Defenders","HST","","","","","","","","","","","","","39.13924528301887","30.467332875988504"
"DeAndre Hopkins","TEN","73","212","4.57","44","20","35","447","26","0.43","53","2.1","78.9","Steven Nelson","HST","71","194","4.49","","1","93","564","10","0.17","61","0.98","73","51.970000000000006","10.107873013889268"
"DeAndre Hopkins","TEN","73","212","4.57","44","20","35","447","26","0.43","53","2.1","78.9","Derek Stingley Jr.","HST","72","190","","93","","1","329","11","0.23","58","1.1","81.3","30.75","10.107873013889268"
"DeAndre Hopkins","TEN","73","212","4.57","44","20","35","447","26","0.43","53","2.1","78.9","Desmond King II","HST","70","200","","","88","","114","16","0.24","94","0.89","73","34.760000000000005","10.25158684820997"
"Robert Woods","HST","72","195","4.51","19","56","22","391","17","0.2","54","0.94","59.9","All Defenders","TEN","","","","","","","","","","","","","43.041856710393546","31.199736809816514"
"Robert Woods","HST","72","195","4.51","19","56","22","391","17","0.2","54","0.94","59.9","Tre Avery","TEN","71","181","","21","1","74","197","21","0.52","76","1.73","40.6","69.89","9.602340794141309"
"Robert Woods","HST","72","195","4.51","19","56","22","391","17","0.2","54","0.94","59.9","Eric Garror","TEN","69","174","","34","53","7","147","16","0.19","52","0.65","55","48.25","9.602340794141309"
"Robert Woods","HST","72","195","4.51","19","56","22","391","17","0.2","54","0.94","59.9","Roger McCreary","TEN","71","190","4.5","15","68","5","443","17","0.24","68","1.24","71.6","17.380000000000003","11.995055221533898"
"Adam Thielen","CAR","74","195","","16","69","14","580","22","0.37","75","1.66","75.1","All Defenders","JAX","","","","","","","","","","","","","56.76554381603481","31.30452575728047"
"Adam Thielen","CAR","74","195","","16","69","14","580","22","0.37","75","1.66","75.1","Tyson Campbell","JAX","","","","","","","","","","","","","82.92","8.61895892509338"
"Adam Thielen","CAR","74","195","","16","69","14","580","22","0.37","75","1.66","75.1","Darious Williams","JAX","69","187","","57","3","40","611","13","0.2","60","0.99","79.4","26.540000000000003","8.61895892509338"
"Adam Thielen","CAR","74","195","","16","69","14","580","22","0.37","75","1.66","75.1","Antonio Johnson","JAX","","","","","","","","","","","","","59.260000000000005","14.066607907093713"
"Mike Evans","TB","77","231","4.53","48","28","24","474","25","0.56","62","2.45","83.8","All Defenders","NO","","","","","","","","","","","","","64.0350668896321","33.78123134144336"
"Mike Evans","TB","77","231","4.53","48","28","24","474","25","0.56","62","2.45","83.8","Isaac Yiadom","NO","73","188","4.52","25","7","66","256","16","0.24","50","0.89","82.9","56.48","12.004200100429287"
"Mike Evans","TB","77","231","4.53","48","28","24","474","25","0.56","62","2.45","83.8","Paulson Adebo","NO","73","192","","91","5","","468","16","0.21","59","1.21","81.1","45.86","12.004200100429287"
"Mike Evans","TB","77","231","4.53","48","28","24","474","25","0.56","62","2.45","83.8","Alontae Taylor","NO","72","199","4.36","3","85","2","474","22","0.35","67","1.5","44.9","95.64","9.772831140584783"
"Odell Beckham Jr.","BLT","71","200","4.43","43","12","45","282","22","0.37","56","1.89","75","All Defenders","MIA","","","","","","","","","","","","","63.54670807453416","23.86800928205436"
"Odell Beckham Jr.","BLT","71","200","4.43","43","12","45","282","22","0.37","56","1.89","75","Jalen Ramsey","MIA","73","208","4.41","5","1","92","283","11","0.13","47","0.61","76.5","40.67","10.599768097309854"
"Odell Beckham Jr.","BLT","71","200","4.43","43","12","45","282","22","0.37","56","1.89","75","Xavien Howard","MIA","73","203","4.58","90","","4","443","16","0.24","63","1.13","56.3","86.77","10.599768097309854"
"Odell Beckham Jr.","BLT","71","200","4.43","43","12","45","282","22","0.37","56","1.89","75","Kader Kohou","MIA","70","195","","13","68","14","519","15","0.32","84","1.26","70","62.17","2.6684730874346485"
"Brandin Cooks","DAL","70","189","4.33","29","36","35","455","14","0.3","66","1.23","66.3","All Defenders","DET","","","","","","","","","","","","","54.97649087221096","33.18142154298042"
"Brandin Cooks","DAL","70","189","4.33","29","36","35","455","14","0.3","66","1.23","66.3","Cameron Sutton","DET","71","180","4.52","66","3","25","567","12","0.23","61","1.11","61.4","57.58","11.643784841654385"
"Brandin Cooks","DAL","70","189","4.33","29","36","35","455","14","0.3","66","1.23","66.3","Khalil Dorsey","DET","69","185","","46","7","41","46","17","0.38","62","1.41","65.8","74.42","11.643784841654385"
"Brandin Cooks","DAL","70","189","4.33","29","36","35","455","14","0.3","66","1.23","66.3","Brian Branch","DET","72","203","4.58","2","78","3","383","15","0.26","62","0.93","75.2","29.03","9.893851859671647"
"Davante Adams","LV","73","215","4.56","51","17","31","500","28","0.42","60","1.94","75.3","All Defenders","IND","","","","","","","","","","","","","63.302090124640465","35.68900707185254"
"Davante Adams","LV","73","215","4.56","51","17","31","500","28","0.42","60","1.94","75.3","Jaylon Jones","IND","74","203","4.57","24","1","71","382","12","0.2","57","0.72","60","77.10000000000001","12.626312185535557"
