"offPlayer","offTeam","offHeightInches","offWeight","offSpeed","offLeft","offSlot","offRight","offRoutes","offTr","offFr","offCPct","offYprr","offGrade","defPlayer","defTeam","defHeightInches","defWeight","defSpeed","defLeft","defSlot","defRight","defRoutes","defTr","defFr","defCPct","defYprr","defGrade","advantage","expectedSnaps"
"DeAndre Hopkins","TEN","73","212","4.57","45","20","34","380","27","0.48","55","2.36","82.6","All Defenders","HST","","","","","","","","","","","","","55.131089630931456","30.640782360563385"
"DeAndre Hopkins","TEN","73","212","4.57","45","20","34","380","27","0.48","55","2.36","82.6","Steven Nelson","HST","71","194","4.49","","1","93","490","10","0.17","60","0.95","72.3","61.150000000000006","9.962293034629573"
"DeAndre Hopkins","TEN","73","212","4.57","45","20","34","380","27","0.48","55","2.36","82.6","Derek Stingley Jr.","HST","72","190","","93","","","248","10","0.22","62","1.12","77.5","49.35","9.962293034629573"
"DeAndre Hopkins","TEN","73","212","4.57","45","20","34","380","27","0.48","55","2.36","82.6","Desmond King II","HST","70","200","","","87","","46","15","0.19","100","0.41","60.7","54.910000000000004","10.716196291304243"
"Robert Woods","HST","72","195","4.51","20","54","23","317","18","0.22","55","1.02","61.4","All Defenders","TEN","","","","","","","","","","","","","36.24110619469026","30.478435619953977"
"Robert Woods","HST","72","195","4.51","20","54","23","317","18","0.22","55","1.02","61.4","Tre Avery","TEN","71","181","","25","1","69","124","23","0.56","79","1.8","54.3","41.33","9.811089342263946"
"Robert Woods","HST","72","195","4.51","20","54","23","317","18","0.22","55","1.02","61.4","Sean Murphy-Bunting","TEN","72","195","4.42","84","1","9","383","11","0.2","66","1.06","60.6","47.010000000000005","9.811089342263946"
"Robert Woods","HST","72","195","4.51","20","54","23","317","18","0.22","55","1.02","61.4","Roger McCreary","TEN","71","190","4.5","17","67","5","369","16","0.23","66","1.25","68.6","21.91","10.856256935426083"
"Adam Thielen","CAR","74","195","","15","71","13","515","22","0.37","76","1.61","74.9","All Defenders","ATL","","","","","","","","","","","","","61.37823031880287","33.8277212848446"
"Adam Thielen","CAR","74","195","","15","71","13","515","22","0.37","76","1.61","74.9","A.J. Terrell","ATL","73","195","4.42","39","5","53","428","13","0.21","57","0.89","73.5","52.370000000000005","9.441829818606593"
"Adam Thielen","CAR","74","195","","15","71","13","515","22","0.37","76","1.61","74.9","Clark Phillips III","ATL","69","183","4.51","22","16","53","88","15","0.06","23","0.27","62.1","78.06","9.441829818606593"
"Adam Thielen","CAR","74","195","","15","71","13","515","22","0.37","76","1.61","74.9","Dee Alford","ATL","71","175","","6","83","2","310","19","0.34","72","1.4","67.9","56.53","14.944061647631413"
"Mike Evans","TB","77","231","4.53","50","26","24","405","26","0.55","60","2.52","82.4","All Defenders","GB","","","","","","","","","","","","","84.44460247349824","33.38718314665984"
"Mike Evans","TB","77","231","4.53","50","26","24","405","26","0.55","60","2.52","82.4","Corey Ballentine","GB","71","196","4.47","16","3","79","227","18","0.29","65","1.49","57.5","89.23","12.00404906421427"
"Mike Evans","TB","77","231","4.53","50","26","24","405","26","0.55","60","2.52","82.4","Carrington Valentine","GB","72","189","","85","2","9","298","14","0.19","53","0.97","66.3","79.78","12.00404906421427"
"Mike Evans","TB","77","231","4.53","50","26","24","405","26","0.55","60","2.52","82.4","Keisean Nixon","GB","70","200","","3","86","2","391","17","0.26","78","1.18","62.4","84.28999999999999","9.379085018231297"
"Odell Beckham Jr.","BLT","71","200","4.43","43","11","46","237","23","0.42","56","2.13","77","All Defenders","JAX","","","","","","","","","","","","","57.93153284671533","22.32062743615552"
"Odell Beckham Jr.","BLT","71","200","4.43","43","11","46","237","23","0.42","56","2.13","77","Darious Williams","JAX","69","187","","57","3","39","539","14","0.21","60","1.09","79.4","27.27","10.019843703091711"
"Odell Beckham Jr.","BLT","71","200","4.43","43","11","46","237","23","0.42","56","2.13","77","Montaric Brown","JAX","72","190","4.55","33","3","61","262","17","0.35","69","1.61","53","86.77","10.019843703091711"
"Odell Beckham Jr.","BLT","71","200","4.43","43","11","46","237","23","0.42","56","2.13","77","Tre Herndon","JAX","71","190","","2","92","","306","14","0.29","82","1.3","66.8","65.94","2.2809400299720965"
"Brandin Cooks","DAL","70","189","4.33","27","38","35","390","15","0.31","68","1.37","68.4","All Defenders","BUF","","","","","","","","","","","","","26.670054644808747","31.941193715991695"
"Brandin Cooks","DAL","70","189","4.33","27","38","35","390","15","0.31","68","1.37","68.4","Rasul Douglas","BUF","74","209","4.59","33","2","61","442","13","0.23","63","0.97","84.1","8.76","11.1706906984889"
"Brandin Cooks","DAL","70","189","4.33","27","38","35","390","15","0.31","68","1.37","68.4","Christian Benford","BUF","73","205","","48","1","50","372","12","0.2","72","0.96","71.9","39.57","11.1706906984889"
"Brandin Cooks","DAL","70","189","4.33","27","38","35","390","15","0.31","68","1.37","68.4","Taron Johnson","BUF","71","192","4.5","","86","","439","12","0.22","79","0.83","74.6","32.5","9.599812319013898"
"Davante Adams","LV","73","215","4.56","53","16","30","440","28","0.42","61","1.97","75.2","All Defenders","LAC","","","","","","","","","","","","","66.05358194308144","34.99891106841255"
"Davante Adams","LV","73","215","4.56","53","16","30","440","28","0.42","61","1.97","75.2","Michael Davis","LAC","74","196","","49","3","42","396","17","0.36","65","1.38","58.5","83.12","12.364679082069204"
"Davante Adams","LV","73","215","4.56","53","16","30","440","28","0.42","61","1.97","75.2","Asante Samuel Jr.","LAC","70","180","","46","4","48","511","14","0.25","66","1.25","71.7","43.55","12.364679082069204"
"Davante Adams","LV","73","215","4.56","53","16","30","440","28","0.42","61","1.97","75.2","Essang Bassey","LAC","70","190","4.46","1","89","","166","12","0.17","80","0.78","54.6","72.6","10.269552904274144"
"Allen Robinson II","PIT","75","220","4.6","14","71","14","337","12","0.15","69","0.67","51.2","All Defenders","IND","","","","","","","","","","","","","12.01","30.64082397700261"
"Allen Robinson II","PIT","75","220","4.6","14","71","14","337","12","0.15","69","0.67","51.2","Jaylon Jones","IND","74","203","4.57","29","1","67","318","12","0.23","61","0.8","58.2","24.58","6.155522673951417"
