"offPlayer","offTeam","offHeightInches","offWeight","offSpeed","offLeft","offSlot","offRight","offRoutes","offTr","offFr","offCPct","offYprr","offGrade","defPlayer","defTeam","defHeightInches","defWeight","defSpeed","defLeft","defSlot","defRight","defRoutes","defTr","defFr","defCPct","defYprr","defGrade","advantage","expectedSnaps"
"Marquise Brown","ARZ","69","180","","48","34","17","492","21","0.32","65","1.44","69.2","All Defenders","WAS","","","","","","","","","","","","","14.405054127054","59.5023032390652"
"Marquise Brown","ARZ","69","180","","48","34","17","492","21","0.32","65","1.44","69.2","Kendall Fuller","WAS","71","198","","24","2","72","587","12","0.21","56","1.03","76.6","15.1040343353307","27.9749634631426"
"Marquise Brown","ARZ","69","180","","48","34","17","492","21","0.32","65","1.44","69.2","Emmanuel Forbes","WAS","73","180","4.35","","","","","","","","","","46.1620666373865","9.99105837969378"
"Marquise Brown","ARZ","69","180","","48","34","17","492","21","0.32","65","1.44","69.2","Benjamin St-Juste","WAS","75","200","","50","29","15","385","17","0.28","54","1.44","58.3","36.2340856408733","21.3142578766801"
"Michael Wilson","ARZ","74","213","4.58","","","","","","","","","","All Defenders","WAS","","","","","","","","","","","","","13.559070466947","40.9855417086994"
"Michael Wilson","ARZ","74","213","4.58","","","","","","","","","","Kendall Fuller","WAS","71","198","","24","2","72","587","12","0.21","56","1.03","76.6","0","8.19710834173988"
"Michael Wilson","ARZ","74","213","4.58","","","","","","","","","","Emmanuel Forbes","WAS","73","180","4.35","","","","","","","","","","33.4572434606123","24.5913250252196"
"Michael Wilson","ARZ","74","213","4.58","","","","","","","","","","Benjamin St-Juste","WAS","75","200","","50","29","15","385","17","0.28","54","1.44","58.3","23.7579217624233","8.19710834173988"
"Rondale Moore","ARZ","67","180","","14","58","26","281","20","0.31","75","1.47","63.4","All Defenders","WAS","","","","","","","","","","","","","22.1075613962726","61.4633942634706"
"Rondale Moore","ARZ","67","180","","14","58","26","281","20","0.31","75","1.47","63.4","Kendall Fuller","WAS","71","198","","24","2","72","587","12","0.21","56","1.03","76.6","10.9188302699914","8.35424776396687"
