"offPlayer","offTeam","offHeightInches","offWeight","offSpeed","offLeft","offSlot","offRight","offRoutes","offTr","offFr","offCPct","offYprr","offGrade","defPlayer","defTeam","defHeightInches","defWeight","defSpeed","defLeft","defSlot","defRight","defRoutes","defTr","defFr","defCPct","defYprr","defGrade","advantage","expectedSnaps"
"Marquise Brown","ARZ","69","180","","42","19","39","31","16","0.19","60","0.9","65","All Defenders","NYG","","","","","","","","","","","","","31.6104316078856","58.0192069026126"
"Marquise Brown","ARZ","69","180","","42","19","39","31","16","0.19","60","0.9","65","Deonte Banks","NYG","72","205","4.35","","15","85","13","15","","","","67","46.1870391071634","27.0282119721453"
"Marquise Brown","ARZ","69","180","","42","19","39","31","16","0.19","60","0.9","65","Tre Hawkins III","NYG","75","195","","95","5","","22","5","0.13","100","0.86","51.9","44.2323866398071","10.465811402748"
"Marquise Brown","ARZ","69","180","","42","19","39","31","16","0.19","60","0.9","65","Adoree' Jackson","NYG","71","185","4.42","8","67","21","24","29","0.56","71","3.5","40.6","21.9291358225746","20.321963888831"
"Michael Wilson","ARZ","74","213","4.58","32","29","39","31","13","0.13","50","0.61","57.6","All Defenders","NYG","","","","","","","","","","","","","26.8549714337523","56.7143229055403"
"Michael Wilson","ARZ","74","213","4.58","32","29","39","31","13","0.13","50","0.61","57.6","Deonte Banks","NYG","72","205","4.35","","15","85","13","15","","","","67","39.5298152335996","19.4449107104709"
"Michael Wilson","ARZ","74","213","4.58","32","29","39","31","13","0.13","50","0.61","57.6","Tre Hawkins III","NYG","75","195","","95","5","","22","5","0.13","100","0.86","51.9","38.3362780200893","22.6857291622161"
"Michael Wilson","ARZ","74","213","4.58","32","29","39","31","13","0.13","50","0.61","57.6","Adoree' Jackson","NYG","71","185","4.42","8","67","21","24","29","0.56","71","3.5","40.6","16.7548070906412","14.5836830328532"
"Rondale Moore","ARZ","67","180","","12","64","16","25","12","0.25","100","1.32","54.6","All Defenders","NYG","","","","","","","","","","","","","20.708873665942","58.4534099902091"
"Rondale Moore","ARZ","67","180","","12","64","16","25","12","0.25","100","1.32","54.6","Deonte Banks","NYG","72","205","4.35","","15","85","13","15","","","","67","42.4622205180698","7.80535148237214"
"Rondale Moore","ARZ","67","180","","12","64","16","25","12","0.25","100","1.32","54.6","Tre Hawkins III","NYG","75","195","","95","5","","22","5","0.13","100","0.86","51.9","40.9334236775952","15.2637984544166"
"Rondale Moore","ARZ","67","180","","12","64","16","25","12","0.25","100","1.32","54.6","Adoree' Jackson","NYG","71","185","4.42","8","67","21","24","29","0.56","71","3.5","40.6","19.0340197482418","33.8231897569459"
"Drake London","ATL","76","213","","80","5","15","20","5","","","","48.8","All Defenders","GB","","","","","","","","","","","","","48.4640991388008","53.7454708742546"
"Drake London","ATL","76","213","","80","5","15","20","5","","","","48.8","Jaire Alexander","GB","70","196","4.38","41","3","56","34","6","0.04","50","0.12","70.3","45.5183678993257","26.2504194585833"
"Drake London","ATL","76","213","","80","5","15","20","5","","","","48.8","Rasul Douglas","GB","74","209","4.59","67","","27","49","8","0.06","50","0.22","75.6","54.0523472393879","15.3881769239971"
"Drake London","ATL","76","213","","80","5","15","20","5","","","","48.8","Keisean Nixon","GB","70","200","","3","89","","37","22","0.51","88","1.62","51.3","52.7971106054592","12.1068744916742"
"Mack Hollins","ATL","76","221","4.53","24","12","65","17","18","0.36","100","1.82","57.2","All Defenders","GB","","","","","","","","","","","","","3.37072476023937","57.7597640206313"
"Mack Hollins","ATL","76","221","4.53","24","12","65","17","18","0.36","100","1.82","57.2","Jaire Alexander","GB","70","196","4.38","41","3","56","34","6","0.04","50","0.12","70.3","6.0376234386858","21.8433786206573"
"Mack Hollins","ATL","76","221","4.53","24","12","65","17","18","0.36","100","1.82","57.2","Rasul Douglas","GB","74","209","4.59","67","","27","49","8","0.06","50","0.22","75.6","19.0854057411985","27.3689763744994"
"Mack Hollins","ATL","76","221","4.53","24","12","65","17","18","0.36","100","1.82","57.2","Keisean Nixon","GB","70","200","","3","89","","37","22","0.51","88","1.62","51.3","22.11069321877","8.4610715605708"
"Scott Miller","ATL","69","174","","20","80","","5","","","","","61.7","All Defenders","GB","","","","","","","","","","","","","5.62376142230756","33.8448755765146"
"Scott Miller","ATL","69","174","","20","80","","5","","","","","61.7","Jaire Alexander","GB","70","196","4.38","41","3","56","34","6","0.04","50","0.12","70.3","0","11.2816251921715"
"Scott Miller","ATL","69","174","","20","80","","5","","","","","61.7","Rasul Douglas","GB","74","209","4.59","67","","27","49","8","0.06","50","0.22","75.6","13.7380591181099","14.8332479378552"
"Scott Miller","ATL","69","174","","20","80","","5","","","","","61.7","Keisean Nixon","GB","70","200","","3","89","","37","22","0.51","88","1.62","51.3","17.4179490622388","20.3069253459088"
"Rashod Bateman","BLT","73","197","","24","53","18","17","18","0.38","100","2.06","61.8","All Defenders","CIN","","","","","","","","","","","","","19.0656410534927","37.7764223807521"
"Rashod Bateman","BLT","73","197","","24","53","18","17","18","0.38","100","2.06","61.8","Chidobe Awuzie","CIN","72","202","4.43","43","13","43","23","","","","","66.9","20.2612089257021","23.1284218657666"
"Rashod Bateman","BLT","73","197","","24","53","18","17","18","0.38","100","2.06","61.8","Cam Taylor-Britt","CIN","71","202","4.38","41","12","32","34","12","0.11","50","0.5","67.4","21.2907145089608","6.93852655972997"
