"offPlayer","offTeam","offHeightInches","offWeight","offSpeed","offLeft","offSlot","offRight","offRoutes","offTr","offFr","offCPct","offYprr","offGrade","defPlayer","defTeam","defHeightInches","defWeight","defSpeed","defLeft","defSlot","defRight","defRoutes","defTr","defFr","defCPct","defYprr","defGrade","advantage","expectedSnaps"
"Randall Cobb","NYJ","70","192","4.46","13","77","10","129","9","0.04","25","0.16","46.7","All Defenders","NYG","","","","","","","","","","","","","11.062156862745098","19.681081898300274"
"Randall Cobb","NYJ","70","192","4.46","13","77","10","129","9","0.04","25","0.16","46.7","Deonte Banks","NYG","72","205","4.35","14","10","71","200","18","0.27","56","1.08","56.3","27.13","2.0742316706541954"
"Randall Cobb","NYJ","70","192","4.46","13","77","10","129","9","0.04","25","0.16","46.7","Tre Hawkins III","NYG","75","195","","72","9","14","128","9","0.25","75","1.35","55","30.73","2.0742316706541954"
"Randall Cobb","NYJ","70","192","4.46","13","77","10","129","9","0.04","25","0.16","46.7","Cor'Dale Flott","NYG","73","175","","1","86","9","100","20","0.33","70","1.26","61.9","6.29","15.532618556991883"
"DeAndre Hopkins","TEN","73","212","4.57","44","21","34","169","26","0.38","61","2.22","77.1","All Defenders","ATL","","","","","","","","","","","","","54.21040871934605","34.76641518979856"
"DeAndre Hopkins","TEN","73","212","4.57","44","21","34","169","26","0.38","61","2.22","77.1","A.J. Terrell","ATL","73","195","4.42","54","5","39","241","17","0.29","65","1.29","61.4","73.35000000000001","10.13625728966879"
"DeAndre Hopkins","TEN","73","212","4.57","44","21","34","169","26","0.38","61","2.22","77.1","Jeff Okudah","ATL","73","202","4.48","56","4","32","147","11","0.09","38","0.5","64.1","76.41","10.13625728966879"
"DeAndre Hopkins","TEN","73","212","4.57","44","21","34","169","26","0.38","61","2.22","77.1","Dee Alford","ATL","71","175","","5","83","3","195","20","0.37","72","1.35","78.4","25.3","14.49390061046098"
"Keenan Allen","LAC","74","211","4.58","14","66","19","239","26","0.53","74","2.4","82.8","All Defenders","CHI","","","","","","","","","","","","","70.06941798941799","38.91026839486936"
"Keenan Allen","LAC","74","211","4.58","14","66","19","239","26","0.53","74","2.4","82.8","Tyrique Stevenson","CHI","72","204","4.45","34","6","52","246","20","0.4","67","1.44","48.9","95.33","7.514416912236675"
"Keenan Allen","LAC","74","211","4.58","14","66","19","239","26","0.53","74","2.4","82.8","Jaylon Johnson","CHI","72","196","4.5","65","4","30","169","14","0.12","43","0.66","85.6","27.55","7.514416912236675"
"Keenan Allen","LAC","74","211","4.58","14","66","19","239","26","0.53","74","2.4","82.8","Kyler Gordon","CHI","72","200","4.52","","90","","72","14","0.21","80","1","65.6","75.5","23.88143457039601"
"Adam Thielen","CAR","74","195","","14","72","14","248","24","0.5","83","2.05","84.3","All Defenders","HST","","","","","","","","","","","","","64.36097345132742","32.38416611091855"
"Adam Thielen","CAR","74","195","","14","72","14","248","24","0.5","83","2.05","84.3","Steven Nelson","HST","71","194","4.49","","1","92","230","11","0.21","68","1.06","79","47.32","10.16076008307179"
"Adam Thielen","CAR","74","195","","14","72","14","248","24","0.5","83","2.05","84.3","Shaquill Griffin","HST","72","198","4.38","96","","2","134","22","0.33","66","1.48","54.6","90.58","10.16076008307179"
"Adam Thielen","CAR","74","195","","14","72","14","248","24","0.5","83","2.05","84.3","Grayland Arnold","HST","","","","","","","","","","","","","56.63","12.062645944774971"
"Mike Evans","TB","77","231","4.53","49","28","23","173","27","0.58","64","2.71","76.2","All Defenders","BUF","","","","","","","","","","","","","63.38387461459404","32.073386818400294"
"Mike Evans","TB","77","231","4.53","49","28","23","173","27","0.58","64","2.71","76.2","Christian Benford","BUF","73","205","","43","1","54","187","12","0.19","73","1.08","64.1","62.46000000000001","11.669043097341936"
