"offPlayer","offTeam","offHeightInches","offWeight","offSpeed","offLeft","offSlot","offRight","offRoutes","offTr","offFr","offCPct","offYprr","offGrade","defPlayer","defTeam","defHeightInches","defWeight","defSpeed","defLeft","defSlot","defRight","defRoutes","defTr","defFr","defCPct","defYprr","defGrade","advantage","expectedSnaps"
"DeAndre Hopkins","TEN","73","212","4.57","44","22","34","194","25","0.51","63","2.6","79.8","All Defenders","PIT","","","","","","","","","","","","","72.06515228426396","31.976261744340533"
"DeAndre Hopkins","TEN","73","212","4.57","44","22","34","194","25","0.51","63","2.6","79.8","Patrick Peterson","PIT","73","203","4.31","52","24","13","271","13","0.28","59","1.13","52.3","86.9","9.495488893623964"
"DeAndre Hopkins","TEN","73","212","4.57","44","22","34","194","25","0.51","63","2.6","79.8","Joey Porter Jr.","PIT","74","193","4.46","86","3","8","129","11","0.05","21","0.25","82.9","23.61","9.495488893623964"
"DeAndre Hopkins","TEN","73","212","4.57","44","22","34","194","25","0.51","63","2.6","79.8","Chandon Sullivan","PIT","71","189","4.6","1","92","","76","16","0.31","67","1.25","40.1","96.65","12.9852839570926"
"Keenan Allen","LAC","74","211","4.58","16","63","20","279","25","0.51","76","2.3","80.4","All Defenders","NYJ","","","","","","","","","","","","","63.26732165206507","39.8019540963439"
"Keenan Allen","LAC","74","211","4.58","16","63","20","279","25","0.51","76","2.3","80.4","D.J. Reed","NYJ","69","188","4.51","5","1","91","179","11","0.15","74","0.69","78.7","51.1","7.771094917433853"
"Keenan Allen","LAC","74","211","4.58","16","63","20","279","25","0.51","76","2.3","80.4","Sauce Gardner","NYJ","75","200","4.41","85","","10","221","11","0.18","76","0.7","78.1","35.28","7.771094917433853"
"Keenan Allen","LAC","74","211","4.58","16","63","20","279","25","0.51","76","2.3","80.4","Michael Carter II","NYJ","71","184","","5","84","4","216","12","0.15","56","0.56","63.3","76.13","24.259764261476196"
"Marquise Goodwin","CLV","","","","","","","","","","","","","All Defenders","ARZ","","","","","","","","","","","","","32.54928983833719","19.81896757299998"
"Marquise Goodwin","CLV","","","","","","","","","","","","","Marco Wilson","ARZ","71","191","","22","","70","287","18","0.4","80","1.98","43.6","49.980000000000004","4.119415892771359"
"Marquise Goodwin","CLV","","","","","","","","","","","","","Antonio Hamilton Sr.","ARZ","72","195","","42","46","5","100","16","0.2","69","0.94","63.3","6.45","11.774663760171466"
"Marquise Goodwin","CLV","","","","","","","","","","","","","Garrett Williams","ARZ","70","192","","","89","2","44","14","0.1","50","0.32","64.9","7.6499999999999995","3.924887920057156"
"Adam Thielen","CAR","74","195","","15","72","12","286","24","0.49","81","2.03","85.8","All Defenders","IND","","","","","","","","","","","","","89.0606572769953","34.49489712239132"
