player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Darren Waller,9637,TE,LV,1,6.8,2,75.0,100.0,3,3,0,0.0,0,8,23,0,79.4,71.9,89.9,40.3,91.4,52.3,23,0,18,13.6,6,44,0,12,79.5,35,20.5,9,112.8,16,1,25.0,11,105,56,4.7,8.8,3.0
D.J. Moore,48267,WR,CAR,1,13.4,0,61.5,25.0,1,4,0,0.0,0,6,5,0,76.5,70.1,76.6,,76.8,0.0,0,1,30,0.0,0,46,1,8,95.7,44,17.4,8,59.8,13,0,82.6,38,120,8,1.0,15.0,2.73
A.J. Green,6156,WR,CIN,1,16.9,0,23.1,25.0,1,4,0,40.0,2,2,7,0,28.7,67.0,54.0,,54.1,0.0,0,0,15,0.0,0,48,0,3,93.8,45,25.0,12,39.6,13,0,75.0,36,29,0,0.0,9.7,0.64
Stefon Diggs,9579,WR,BUF,1,12.0,2,61.5,66.7,2,3,0,20.0,2,5,4,0,35.3,70.1,90.0,,89.1,0.0,0,0,47,0.0,0,31,0,8,93.5,29,35.5,11,128.0,13,1,64.5,20,153,37,4.6,19.1,5.28
Travis Kelce,7844,TE,KC,1,8.7,2,75.0,50.0,1,2,0,0.0,0,6,16,0,77.3,70.6,82.9,71.6,79.5,26.2,16,0,20,1.6,1,61,0,9,86.9,53,24.6,15,123.6,12,1,44.3,27,90,33,3.7,10.0,1.7
N'Keal Harry,48297,WR,NE,1,6.6,1,66.7,100.0,1,1,0,0.0,0,4,19,0,76.5,70.1,68.3,,70.3,0.0,0,0,17,0.0,0,45,0,8,97.8,44,37.8,17,82.6,12,0,62.2,28,72,30,3.8,9.0,1.64
Tyreek Hill,10799,WR,KC,1,12.5,1,45.5,0.0,0,1,0,28.6,2,4,16,0,29.2,69.1,62.9,,60.7,0.0,0,0,54,0.0,0,55,0,5,89.1,49,52.7,29,107.8,11,1,45.5,25,99,20,4.0,19.8,2.02
Julian Edelman,5156,WR,NE,1,15.8,0,72.7,50.0,1,2,0,27.3,3,7,19,0,28.7,70.1,83.5,,84.9,0.0,0,0,49,0.0,0,40,0,8,97.5,39,85.0,34,114.8,11,0,15.0,6,179,27,3.4,22.4,4.59
Diontae Johnson,33441,WR,PIT,1,8.7,2,72.7,100.0,1,1,0,11.1,1,5,25,0,54.9,73.2,78.7,,77.3,0.0,0,0,28,0.0,0,39,0,8,100.0,39,10.3,4,127.8,11,1,89.7,35,92,40,5.0,11.5,2.36
Mike Gesicki,47153,TE,MIA,1,11.9,0,80.0,100.0,4,4,0,0.0,0,8,17,0,76.5,70.1,94.4,65.7,93.6,0.0,0,0,27,3.0,1,33,0,8,97.0,32,81.8,27,152.1,10,1,18.2,6,130,31,3.9,16.3,4.06
