player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Austin Ekeler,12164,HB,LAC,1,0.0,2,78.6,0.0,0,1,0,8.3,1,3,27,0,60.2,77.2,58.4,83.7,67.8,0.0,0,0,14,13.6,6,44,0,11,84.1,37,2.3,1,92.0,14,0,11.4,5,85,94,8.5,7.7,2.3
Tyreek Hill,10799,WR,KC,1,13.9,4,92.9,100.0,4,4,0,0.0,0,8,16,0,80.6,72.7,92.9,,92.4,1.9,1,0,75,0.0,0,52,1,13,92.3,48,48.1,25,158.3,14,3,50.0,26,269,84,6.5,20.7,5.6
D.K. Metcalf,47864,WR,SEA,1,16.8,3,76.9,66.7,2,3,0,9.1,1,8,29,0,58.5,72.0,85.6,,89.9,0.0,0,0,52,0.0,0,33,0,10,90.9,30,18.2,6,118.3,13,0,81.8,27,177,43,4.3,17.7,5.9
DeVante Parker,9447,WR,MIA,1,10.9,3,61.5,57.1,4,7,0,11.1,1,7,17,1,76.5,18.7,81.4,,80.5,0.0,0,0,25,0.0,0,45,0,8,93.3,42,28.9,13,91.5,13,0,71.1,32,119,38,4.8,14.9,2.83
Deebo Samuel,48274,WR,SF,1,0.4,6,84.6,100.0,1,1,0,8.3,1,4,28,0,60.2,71.5,84.5,,83.8,0.0,0,1,33,0.0,0,34,0,11,100.0,34,41.2,14,77.2,13,0,58.8,20,133,136,12.4,12.1,3.91
Allen Robinson II,8696,WR,CHI,1,7.5,2,66.7,40.0,2,5,0,0.0,0,6,6,0,76.5,70.1,76.7,,75.3,0.0,0,0,20,0.0,0,50,0,8,94.0,47,24.0,12,122.9,12,2,76.0,38,74,20,2.5,9.3,1.57
Justin Jefferson,61398,WR,MIN,1,10.6,2,58.3,0.0,0,1,0,12.5,1,5,18,0,52.1,69.5,68.1,,66.1,0.0,0,0,18,0.0,0,50,0,7,96.0,48,24.0,12,114.6,12,2,76.0,38,70,9,1.3,10.0,1.46
Marvin Jones Jr.,7158,WR,DET,1,14.1,0,50.0,0.0,0,2,0,14.3,1,3,11,0,49.2,68.8,57.7,,57.4,0.0,0,0,16,0.0,0,52,0,6,90.4,47,32.7,17,60.4,12,0,67.3,35,48,18,3.0,8.0,1.02
Diontae Johnson,33441,WR,PIT,1,5.5,1,66.7,50.0,1,2,0,20.0,2,5,25,1,35.3,18.5,51.6,,51.6,0.0,0,0,11,0.0,0,49,0,8,98.0,48,22.4,11,73.6,12,0,77.6,38,46,23,2.9,5.8,0.96
Robert Woods,7822,WR,LA,1,8.2,0,63.6,100.0,1,1,0,0.0,0,3,26,0,75.6,70.3,68.0,,69.7,0.0,0,0,30,0.0,0,37,0,7,100.0,37,56.8,21,85.4,11,0,43.2,16,80,36,5.1,11.4,2.16
