player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Tyreek Hill,10799,WR,KC,1,18,0,16,14.2,0,33.3,,0,0,0.0,0,2,0,68.3,75.0,0,26,0.0,0,16,2,81.3,13,88.9,6,46.2,1,28,1,0.5,14.0,2.15,0,12.4,0,58.3,,0,0,12.5,1,4,0,52.1,68.9,0,28,0.0,0,29,7,100.0,29,108.0,12,41.4,1,85,23,3.3,12.1,2.93
Jakobi Meyers,47468,WR,NE,1,14,0,19,11.4,1,100.0,,0,0,0.0,0,3,0,74.6,89.4,0,33,0.0,0,14,5,78.6,11,118.8,5,45.5,0,77,20,4.0,15.4,7.0,0,14.7,0,77.8,0.0,0,1,0.0,0,5,0,75.6,82.3,0,20,0.0,0,23,7,100.0,23,109.3,9,39.1,0,92,15,2.1,13.1,4.0
J.D. McKissic,11047,HB,WAS,1,13,0,32,-1.0,0,0.0,,0,0,,0,0,0,,56.7,1,0,40.0,2,5,0,60.0,3,0.0,1,33.3,0,0,0,,,0.0,0,-0.8,1,75.0,0.0,0,1,10.0,1,2,0,56.7,68.1,1,11,9.4,3,32,9,87.5,28,52.4,12,42.9,0,65,72,8.0,7.2,2.32
Travis Kelce,7844,TE,KC,1,12,0,16,13.3,1,66.7,,0,0,0.0,0,2,0,68.3,89.7,0,44,16.7,3,18,2,66.7,12,109.7,3,25.0,0,57,23,11.5,28.5,4.75,0,8.3,0,88.9,,0,0,0.0,0,6,0,76.5,91.5,0,29,10.3,3,29,8,89.7,26,113.9,9,34.6,0,102,44,5.5,12.8,3.92
DJ Chark Jr.,47702,WR,JAX,1,12,0,15,15.5,0,50.0,,0,0,0.0,0,1,0,64.7,73.6,0,27,0.0,0,9,1,88.9,8,95.8,2,25.0,0,27,2,2.0,27.0,3.38,0,13.9,0,60.0,,0,0,14.3,1,3,0,49.2,68.8,0,73,0.0,0,31,6,100.0,31,135.0,10,32.3,1,119,50,8.3,19.8,3.84
Davante Adams,8688,WR,GB,1,12,0,12,14.3,0,75.0,50.0,1,2,0.0,0,3,0,70.5,90.7,0,34,0.0,0,9,3,88.9,8,115.6,4,50.0,0,49,18,6.0,16.3,6.13,0,16.3,0,83.3,,0,0,0.0,0,3,0,73.4,91.0,0,49,0.0,0,18,5,94.4,17,158.3,6,35.3,1,109,33,6.6,21.8,6.41
Jerry Jeudy,61103,WR,DEN,1,12,0,10,16.5,0,25.0,0.0,0,1,50.0,1,1,0,28.8,48.3,0,18,0.0,0,14,1,92.9,13,45.8,4,30.8,0,18,4,4.0,18.0,1.38,0,14.4,1,75.0,0.0,0,1,0.0,0,5,1,74.6,74.9,1,41,0.0,0,33,6,97.0,32,116.7,8,25.0,1,107,25,4.2,17.8,3.34
Chase Claypool,42312,WR,PIT,1,12,0,25,4.0,0,100.0,,0,0,0.0,0,3,0,70.5,78.6,0,14,0.0,0,13,3,76.9,10,115.3,3,30.0,0,35,23,7.7,11.7,3.5,0,16.3,0,66.7,0.0,0,1,20.0,1,2,0,42.1,63.0,0,10,0.0,0,26,4,92.3,24,77.8,6,25.0,0,29,10,2.5,7.3,1.21
Robbie Chosen,11254,WR,CAR,1,12,0,5,4.9,0,71.4,33.3,1,3,0.0,0,1,0,73.4,61.4,0,11,0.0,0,21,5,76.2,16,74.1,7,43.8,0,17,12,2.4,3.4,1.06,0,4.0,0,75.0,,0,0,0.0,0,3,0,70.5,67.1,0,12,0.0,0,24,3,100.0,24,89.6,4,16.7,0,24,25,8.3,8.0,1.0
Stefon Diggs,9579,WR,BUF,1,11,0,4,8.6,1,100.0,,0,0,0.0,0,3,0,73.4,83.5,0,25,0.0,0,27,5,92.6,25,118.8,5,20.0,0,85,42,8.4,17.0,3.4,0,13.0,1,66.7,0.0,0,1,0.0,0,1,0,72.1,66.8,0,14,0.0,0,22,4,95.5,21,80.6,6,28.6,0,33,16,4.0,8.3,1.57
