player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Tyler Lockett,9502,WR,SEA,1,12.6,2,75.0,66.7,4,6,0,11.8,2,11,29,0,51.2,73.7,92.2,,91.5,1.8,1,1,47,0.0,0,56,0,15,96.4,54,51.8,29,125.0,20,3,46.4,26,200,37,2.5,13.3,3.7
Diontae Johnson,33441,WR,PIT,1,7.8,1,60.0,,0,0,0,10.0,1,6,25,0,56.7,70.6,72.8,,70.2,0.0,0,2,14,0.0,0,45,0,9,95.6,43,4.4,2,74.3,15,2,95.6,43,80,50,5.6,8.9,1.86
Davante Adams,8688,WR,GB,1,7.9,0,92.9,100.0,1,1,1,0.0,0,10,12,0,80.0,72.3,93.7,,93.2,0.0,0,0,45,0.0,0,34,1,13,97.1,33,26.5,9,158.3,14,2,73.5,25,196,97,7.5,15.1,5.94
A.J. Green,6156,WR,CIN,1,15.2,1,53.8,42.9,3,7,0,0.0,0,5,7,0,75.6,69.5,73.2,,72.4,0.0,0,0,22,0.0,0,47,0,7,97.9,46,27.7,13,73.2,13,0,72.3,34,82,19,2.7,11.7,1.78
JuJu Smith-Schuster,11817,WR,PIT,1,8.5,0,69.2,0.0,0,3,0,0.0,0,5,25,0,77.3,70.6,69.9,,69.7,0.0,0,1,28,0.0,0,49,0,9,95.9,47,77.6,38,55.0,13,0,22.4,11,85,31,3.4,9.4,1.81
Keenan Allen,7857,WR,LAC,1,8.0,4,76.9,100.0,1,1,0,0.0,0,7,27,0,78.0,71.1,90.3,69.0,86.8,0.0,0,0,27,2.2,1,45,0,10,93.3,42,40.0,18,106.3,13,0,60.0,27,125,57,5.7,12.5,2.98
Tyler Boyd,10689,WR,CIN,1,6.5,2,84.6,100.0,1,1,0,0.0,0,6,7,0,78.7,72.0,73.1,,76.3,0.0,0,1,16,0.0,0,50,1,11,94.0,47,86.0,43,92.6,13,1,14.0,7,101,44,4.0,9.2,2.15
Cole Beasley,7330,WR,BUF,1,6.5,0,91.7,100.0,1,1,0,0.0,0,5,4,0,78.7,71.5,81.1,,79.6,0.0,0,0,23,0.0,0,46,0,11,95.7,44,95.7,44,105.6,12,0,4.3,2,112,63,5.7,10.2,2.55
Stefon Diggs,9579,WR,BUF,1,10.3,2,54.5,0.0,0,1,0,14.3,1,3,4,0,49.7,68.8,59.9,,59.9,0.0,0,0,12,0.0,0,50,0,6,96.0,48,30.0,15,65.7,11,0,70.0,35,48,13,2.2,8.0,1.0
Travis Fulgham,48023,WR,PHI,1,13.8,0,45.5,0.0,0,1,0,28.6,2,3,24,0,29.2,68.0,62.9,,61.1,0.0,0,0,40,0.0,0,52,0,5,90.4,47,19.2,10,67.6,11,0,80.8,42,73,24,4.8,14.6,1.55
Terry McLaurin,48229,WR,WAS,1,10.5,0,63.6,66.7,2,3,0,0.0,0,2,32,0,75.6,69.5,68.5,,68.3,0.0,0,0,52,0.0,0,29,0,7,93.1,27,31.0,9,119.5,11,1,69.0,20,90,33,4.7,12.9,3.33
DeAndre Hopkins,7808,WR,ARZ,1,11.5,1,90.9,100.0,3,3,0,0.0,0,5,1,1,78.0,19.8,68.1,,67.2,0.0,0,0,35,0.0,0,53,0,10,96.2,51,13.2,7,136.0,11,1,86.8,46,103,21,2.1,10.3,2.02
Tyreek Hill,10799,WR,KC,1,10.5,2,60.0,,0,0,0,14.3,1,3,16,0,49.2,68.8,67.2,,66.4,0.0,0,0,15,0.0,0,24,0,6,100.0,24,66.7,16,108.3,10,1,33.3,8,55,34,5.7,9.2,2.29
Corey Davis,11760,WR,TEN,1,9.8,0,60.0,100.0,1,1,0,0.0,0,2,31,0,74.6,68.8,64.4,,62.9,6.1,2,0,7,0.0,0,33,0,6,97.0,32,21.2,7,100.0,10,1,72.7,24,35,4,0.7,5.8,1.09
Randall Cobb,6216,WR,HST,1,8.5,1,80.0,0.0,0,1,0,0.0,0,3,13,0,76.5,70.1,73.7,,72.3,0.0,0,0,28,0.0,0,39,0,8,92.3,36,71.8,28,106.3,10,0,28.2,11,95,23,2.9,11.9,2.64
Chris Godwin,11839,WR,TB,1,7.1,0,100.0,100.0,1,1,0,0.0,0,7,30,0,77.3,70.6,82.4,,81.3,2.5,1,0,23,0.0,0,40,0,9,97.5,39,60.0,24,144.4,9,1,37.5,15,88,30,3.3,9.8,2.26
Nelson Agholor,9453,WR,LV,1,15.1,0,55.6,50.0,1,2,0,28.6,2,3,23,0,29.2,68.0,63.6,,63.4,2.7,1,1,44,0.0,0,37,0,5,91.9,34,37.8,14,95.4,9,1,56.8,21,107,17,3.4,21.4,3.15
Scotty Miller,47481,WR,TB,1,16.9,1,66.7,50.0,1,2,0,0.0,0,5,30,0,74.6,68.8,81.5,,79.3,0.0,0,0,35,0.0,0,34,0,6,94.1,32,29.4,10,145.1,9,1,70.6,24,109,40,6.7,18.2,3.41
Julio Jones,6158,WR,ATL,1,8.2,0,88.9,100.0,1,1,0,0.0,0,5,2,0,76.5,70.1,71.9,,70.7,0.0,0,0,28,0.0,0,43,0,8,93.0,40,16.3,7,111.6,9,0,83.7,36,97,28,3.5,12.1,2.43
Sterling Shepard,10674,WR,NYG,1,7.9,1,75.0,,0,0,0,0.0,0,4,21,0,74.6,68.8,78.4,,76.9,0.0,0,0,29,0.0,0,31,0,6,83.9,26,6.5,2,134.9,8,1,93.5,29,59,30,5.0,9.8,2.27
Alvin Kamara,11822,HB,NO,1,-2.5,4,100.0,,0,0,0,0.0,0,4,20,0,77.3,76.9,78.5,70.1,89.9,0.0,0,0,17,5.9,2,34,0,8,88.2,30,11.8,4,100.5,8,0,17.6,6,65,85,10.6,8.1,2.17
Josh Reynolds,11872,WR,LA,1,17.4,0,50.0,0.0,0,2,0,0.0,0,4,26,0,72.1,67.0,72.5,,72.2,0.0,0,0,21,0.0,0,32,0,4,96.9,31,15.6,5,110.4,8,1,81.3,26,52,20,5.0,13.0,1.68
Eric Ebron,8645,TE,PIT,1,9.3,0,75.0,0.0,0,1,0,0.0,0,1,25,0,74.6,68.8,62.7,69.0,63.9,72.3,34,0,22,2.1,1,47,1,6,89.4,42,21.3,10,90.6,8,0,6.4,3,50,14,2.3,8.3,1.19
Marquez Callaway,42295,WR,NO,1,7.0,1,100.0,100.0,1,1,0,0.0,0,4,20,0,77.3,70.6,77.5,,75.9,0.0,0,0,15,0.0,0,38,0,8,94.7,36,28.9,11,105.7,8,0,71.1,27,75,19,2.4,9.4,2.08
Rob Gronkowski,5567,TE,TB,1,14.0,0,62.5,100.0,2,2,0,0.0,0,3,30,1,73.4,16.0,71.0,37.1,76.8,87.9,29,0,26,6.1,2,33,0,5,90.9,30,3.0,1,126.0,8,1,9.1,3,62,10,2.0,12.4,2.07
Robbie Anderson,11254,WR,CAR,1,13.6,0,75.0,50.0,1,2,0,0.0,0,4,5,0,74.6,68.8,76.9,,75.3,0.0,0,0,26,0.0,0,32,0,6,90.6,29,46.9,15,103.1,8,0,53.1,17,74,34,5.7,12.3,2.55
Christian Kirk,47546,WR,ARZ,1,11.0,0,62.5,0.0,0,1,0,0.0,0,3,1,0,73.4,69.7,65.3,,64.6,0.0,0,0,16,0.0,0,48,0,5,100.0,48,8.3,4,113.0,8,2,91.7,44,37,13,2.6,7.4,0.77
Larry Fitzgerald,1724,WR,ARZ,1,4.6,0,100.0,100.0,1,1,0,0.0,0,2,1,0,76.5,70.1,66.6,,67.2,0.0,0,0,12,0.0,0,47,0,8,95.7,45,91.5,43,99.0,8,0,6.4,3,62,25,3.1,7.8,1.38
Evan Engram,11778,TE,NYG,1,5.5,1,75.0,,0,0,0,25.0,2,1,21,0,35.3,71.5,51.7,71.6,55.6,33.3,11,1,17,3.0,1,33,0,6,84.8,28,54.5,18,49.0,8,0,12.1,4,46,27,4.5,7.7,1.64
Brandin Cooks,8655,WR,HST,1,6.5,0,87.5,,0,0,0,12.5,1,4,13,0,56.7,70.6,67.6,,67.4,0.0,0,0,12,0.0,0,44,0,7,93.2,41,40.9,18,97.9,8,0,59.1,26,60,17,2.4,8.6,1.46
Darnell Mooney,48236,WR,CHI,1,23.1,1,42.9,33.3,1,3,0,0.0,0,2,6,0,70.5,65.8,66.9,,64.4,0.0,0,1,19,0.0,0,40,0,3,97.5,39,12.5,5,22.0,7,0,85.0,34,40,21,7.0,13.3,1.03
Calvin Ridley,48262,WR,ATL,1,15.9,0,71.4,100.0,1,1,0,0.0,0,4,2,0,74.6,68.8,68.5,,69.7,0.0,0,0,27,0.0,0,46,1,5,91.3,42,17.4,8,142.3,7,1,82.6,38,69,1,0.2,13.8,1.64
Chase Edmonds,45851,HB,ARZ,1,1.0,5,100.0,100.0,1,1,0,0.0,0,5,1,0,75.6,73.7,88.8,45.1,91.0,0.0,0,0,21,5.3,2,38,0,7,89.5,34,28.9,11,118.5,7,0,5.3,2,87,80,11.4,12.4,2.56
D.J. Chark Jr.,47702,WR,JAX,1,16.7,0,14.3,,0,0,0,66.7,2,1,15,0,26.4,61.2,50.7,,50.4,0.0,0,0,26,0.0,0,35,0,1,94.3,33,40.0,14,42.6,7,0,60.0,21,26,1,1.0,26.0,0.79
