player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Jerry Jeudy,61103,WR,DEN,1,12.6,1,40.0,0.0,0,1,0,45.5,5,3,10,0,25.9,68.8,42.7,,43.4,0.0,0,0,17,0.0,0,43,0,6,100.0,43,11.6,5,52.4,15,0,88.4,38,61,26,4.3,10.2,1.42
Austin Hooper,10715,TE,CLV,1,9.5,0,50.0,20.0,1,5,0,22.2,2,3,8,0,32.2,69.5,54.3,70.2,54.8,43.8,21,0,28,2.1,1,48,0,7,89.6,43,47.9,23,64.9,14,0,8.3,4,71,10,1.4,10.1,1.65
Diontae Johnson,33441,WR,PIT,1,11.2,1,57.1,0.0,0,1,0,20.0,2,2,25,0,35.3,72.0,58.9,,59.1,0.0,0,0,39,0.0,0,45,0,8,91.1,41,11.1,5,95.5,14,1,88.9,40,74,13,1.6,9.3,1.8
Allen Robinson II,8696,WR,CHI,1,7.5,1,76.9,0.0,0,1,0,0.0,0,8,6,0,78.0,71.1,81.8,,82.9,0.0,0,1,21,0.0,0,34,0,10,94.1,32,26.5,9,67.1,13,0,73.5,25,103,38,3.8,10.3,3.22
Mike Evans,8642,WR,TB,1,16.0,2,83.3,,0,0,1,0.0,0,7,30,0,78.0,71.1,84.2,,84.6,0.0,0,0,33,0.0,0,44,1,10,88.6,39,29.5,13,158.3,12,2,70.5,31,181,39,3.9,18.1,4.64
Logan Thomas,8755,TE,WAS,1,8.8,0,58.3,33.3,1,3,0,22.2,2,3,32,0,35.7,70.8,61.9,,61.4,9.1,5,1,19,0.0,0,55,0,7,96.4,53,81.8,45,37.8,12,0,9.1,5,63,36,5.1,9.0,1.19
Travis Kelce,7844,TE,KC,1,9.1,2,58.3,50.0,1,2,0,0.0,0,7,16,0,75.6,69.5,86.1,72.7,89.8,26.2,11,1,29,7.1,3,42,1,7,90.5,38,23.8,10,77.8,12,1,40.5,17,98,42,6.0,14.0,2.58
Davante Adams,8688,WR,GB,1,10.1,1,91.7,100.0,1,1,0,0.0,0,9,12,0,78.7,71.5,93.5,,92.9,0.0,0,1,32,0.0,0,29,0,11,93.1,27,17.2,5,120.8,12,3,82.8,24,142,51,4.6,12.9,5.26
DeAndre Hopkins,7808,WR,ARZ,1,6.0,2,66.7,0.0,0,2,0,0.0,0,2,1,1,76.5,70.1,64.9,,64.3,0.0,0,0,9,0.0,0,57,0,8,96.5,55,14.0,8,74.3,12,0,86.0,49,48,23,2.9,6.0,0.87
JuJu Smith-Schuster,11817,WR,PIT,1,8.4,0,75.0,66.7,2,3,0,0.0,0,6,25,1,77.3,70.6,68.4,,67.6,0.0,0,0,25,0.0,0,53,0,9,92.5,49,86.8,46,125.7,12,1,13.2,7,96,27,3.0,10.7,1.96
Stefon Diggs,9579,WR,BUF,1,11.0,3,81.8,0.0,0,1,0,0.0,0,8,4,0,77.3,70.6,90.9,,90.4,0.0,0,0,50,0.0,0,39,0,9,94.9,37,43.6,17,158.3,11,3,56.4,22,145,75,8.3,16.1,3.92
Sterling Shepard,10674,WR,NYG,1,7.2,0,81.8,,0,0,0,0.0,0,6,21,0,78.0,71.1,81.2,,79.5,0.0,0,0,16,0.0,0,53,0,9,90.6,48,34.0,18,126.1,11,1,66.0,35,77,42,4.7,8.6,1.6
Mark Andrews,47436,TE,BLT,1,10.9,1,54.5,66.7,2,3,0,14.3,1,2,3,0,49.2,68.8,73.4,66.5,72.3,28.0,7,0,25,4.0,1,25,1,6,96.0,24,60.0,15,76.3,11,0,12.0,3,76,21,3.5,12.7,3.17
Brandin Cooks,8655,WR,HST,1,17.9,1,70.0,0.0,0,1,0,0.0,0,5,13,0,75.6,69.5,77.6,,77.7,0.0,0,0,50,0.0,0,36,1,7,97.2,35,27.8,10,145.8,10,1,69.4,25,141,38,5.4,20.1,4.03
Evan Engram,11778,TE,NYG,1,9.1,1,70.0,0.0,0,1,0,0.0,0,3,21,0,75.6,70.3,70.4,43.6,70.6,25.0,11,0,15,4.5,2,44,0,7,86.4,38,52.3,23,87.5,10,0,22.7,10,65,33,4.7,9.3,1.71
Ja'Marcus Bradley,27003,WR,CLV,1,12.3,0,50.0,0.0,0,2,0,0.0,0,2,8,0,73.4,68.0,57.3,,60.0,1.7,1,0,22,0.0,0,60,1,5,91.7,55,10.0,6,68.8,10,0,88.3,53,60,12,2.4,12.0,1.09
Christian Kirk,47546,WR,ARZ,1,12.1,0,70.0,50.0,1,2,0,12.5,1,3,1,0,52.1,72.0,61.7,,61.2,0.0,0,1,38,0.0,0,54,0,7,98.1,53,13.0,7,52.5,10,0,87.0,47,76,25,3.6,10.9,1.43
Justin Jefferson,61398,WR,MIN,1,7.2,1,60.0,0.0,0,2,0,0.0,0,4,18,0,74.6,68.8,76.1,,75.6,0.0,0,0,25,0.0,0,45,0,6,91.1,41,15.6,7,87.5,10,0,84.4,38,85,50,8.3,14.2,2.07
Josh Reynolds,11872,WR,LA,1,6.6,2,66.7,33.3,1,3,0,0.0,0,3,26,0,74.6,69.8,68.1,,69.2,0.0,0,0,26,0.0,0,38,0,6,100.0,38,15.8,6,87.7,9,0,84.2,32,65,26,4.3,10.8,1.71
Robbie Anderson,11254,WR,CAR,1,6.4,1,77.8,0.0,0,2,0,0.0,0,3,5,0,75.6,69.5,65.2,,68.0,0.0,0,0,14,0.0,0,31,0,7,100.0,31,35.5,11,121.8,9,1,64.5,20,39,14,2.0,5.6,1.26
Jamison Crowder,9538,WR,NYJ,1,7.2,1,77.8,0.0,0,2,0,12.5,1,3,22,0,52.5,70.9,78.9,,72.8,0.0,0,0,30,0.0,0,38,0,7,97.4,37,68.4,26,146.3,9,1,31.6,12,92,55,7.9,13.1,2.49
Robert Woods,7822,WR,LA,1,9.6,0,44.4,0.0,0,1,0,0.0,0,3,26,0,72.1,69.4,62.0,,61.8,0.0,0,1,19,0.0,0,50,0,4,100.0,50,60.0,30,21.8,9,0,40.0,20,48,7,1.8,12.0,0.96
Calvin Ridley,48262,WR,ATL,1,15.9,1,55.6,,0,0,0,0.0,0,4,2,0,73.4,69.1,85.2,,85.2,2.6,1,0,54,0.0,0,38,0,5,89.5,34,5.3,2,100.5,9,0,92.1,35,130,67,13.4,26.0,3.82
DaeSean Hamilton,45416,WR,DEN,1,15.3,0,55.6,33.3,1,3,0,0.0,0,4,10,0,73.4,68.0,68.5,,68.3,0.0,0,1,25,0.0,0,42,0,5,100.0,42,78.6,33,44.4,9,0,21.4,9,77,12,2.4,15.4,1.83
Noah Fant,42388,TE,DEN,1,9.8,1,66.7,50.0,1,2,0,14.3,1,4,10,0,49.2,68.8,63.2,,65.6,79.1,34,0,19,0.0,0,43,1,6,100.0,43,14.0,6,87.7,9,0,7.0,3,65,18,3.0,10.8,1.51
D.J. Moore,48267,WR,CAR,1,14.3,0,55.6,0.0,0,1,0,0.0,0,3,5,0,73.4,69.5,71.4,,70.4,0.0,0,0,14,0.0,0,34,0,5,100.0,34,11.8,4,65.5,9,0,88.2,30,37,3,0.6,7.4,1.09
Chris Godwin,11839,WR,TB,1,16.3,0,55.6,,0,0,0,0.0,0,5,30,0,74.6,68.8,86.7,,80.8,0.0,0,0,47,0.0,0,34,0,5,88.2,30,70.6,24,124.3,9,1,29.4,10,84,15,3.0,16.8,2.8
Irv Smith Jr.,42060,TE,MIN,1,8.4,1,66.7,0.0,0,2,0,0.0,0,6,18,0,74.6,68.8,71.3,44.7,74.4,45.2,19,0,14,4.8,2,42,0,6,88.1,37,40.5,17,121.8,9,2,14.3,6,53,17,2.8,8.8,1.43
Tee Higgins,61211,WR,CIN,1,16.4,1,66.7,60.0,3,5,0,14.3,1,5,7,0,32.2,69.5,73.8,,73.0,0.0,0,0,30,0.0,0,38,0,6,92.1,35,39.5,15,140.5,9,1,60.5,23,99,9,1.5,16.5,2.83
Giovani Bernard,7818,HB,CIN,1,2.0,0,87.5,,0,0,0,0.0,0,2,7,0,75.6,77.4,60.5,82.9,73.1,0.0,0,0,28,22.2,6,27,0,7,74.1,20,0.0,0,101.0,8,0,18.5,5,66,71,10.1,9.4,3.3
Michael Gallup,26075,WR,DAL,1,12.1,1,75.0,100.0,2,2,0,0.0,0,6,9,0,74.6,68.8,90.8,,90.4,0.0,0,0,55,0.0,0,34,0,6,94.1,32,2.9,1,156.3,8,2,97.1,33,121,68,11.3,20.2,3.78
Darius Slayton,25578,WR,NYG,1,14.6,0,25.0,0.0,0,3,0,33.3,1,1,21,0,30.0,64.0,50.6,,51.0,0.0,0,0,15,0.0,0,48,0,2,91.7,44,31.3,15,40.6,8,0,68.8,33,26,5,2.5,13.0,0.59
Adam Thielen,8288,WR,MIN,1,6.8,0,100.0,100.0,1,1,0,0.0,0,4,18,0,76.5,70.1,73.1,,72.4,0.0,0,0,24,0.0,0,40,0,8,92.5,37,37.5,15,156.8,8,1,62.5,25,97,43,5.4,12.1,2.62
Cam Sims,47908,WR,WAS,1,18.8,0,37.5,0.0,0,1,0,25.0,1,2,32,0,36.2,65.8,53.1,,51.1,0.0,0,0,50,0.0,0,55,0,3,96.4,53,18.2,10,66.1,8,0,81.8,45,63,43,14.3,21.0,1.19
D.K. Metcalf,47864,WR,SEA,1,11.0,0,75.0,50.0,1,2,0,0.0,0,3,29,0,74.6,68.8,67.3,,69.4,0.0,0,0,17,0.0,0,39,1,6,97.4,38,30.8,12,95.3,8,0,69.2,27,59,29,4.8,9.8,1.55
J.D. McKissic,11047,HB,WAS,1,4.9,1,100.0,100.0,1,1,0,0.0,0,2,32,0,76.5,72.7,58.9,27.5,70.0,0.0,0,0,29,18.2,8,44,0,8,77.3,34,13.6,6,146.4,8,1,6.8,3,77,42,5.3,9.6,2.26
Mike Williams,11762,WR,LAC,1,10.8,0,50.0,33.3,1,3,0,33.3,2,3,27,0,28.7,67.0,61.6,,61.0,0.0,0,0,25,0.0,0,33,0,4,97.0,32,12.1,4,71.9,8,0,87.9,29,54,18,4.5,13.5,1.69
Cooper Kupp,11824,WR,LA,1,5.5,0,100.0,,0,0,0,0.0,0,6,26,0,76.5,71.3,75.7,,75.0,0.0,0,0,12,0.0,0,45,0,8,100.0,45,66.7,30,101.0,8,0,33.3,15,66,22,2.8,8.3,1.47
Larry Fitzgerald,1724,WR,ARZ,1,5.3,0,85.7,,0,0,0,0.0,0,1,1,0,74.6,68.8,51.2,,51.0,0.0,0,0,9,0.0,0,51,0,6,96.1,49,84.3,43,83.3,7,0,13.7,7,28,12,2.0,4.7,0.57
Laviska Shenault Jr.,61220,WR,JAX,1,5.3,1,71.4,100.0,1,1,0,16.7,1,1,15,0,45.8,68.0,61.8,,61.2,2.9,1,0,34,0.0,0,34,0,5,97.1,33,14.7,5,129.8,7,1,76.5,26,48,21,4.2,9.6,1.45
Mike Gesicki,47153,TE,MIA,1,12.1,0,57.1,0.0,0,1,0,0.0,0,2,17,0,72.1,67.0,70.0,,67.5,13.8,4,0,31,0.0,0,29,0,4,100.0,29,82.8,24,81.8,7,0,3.4,1,54,17,4.3,13.5,1.86
T.Y. Hilton,7092,WR,IND,1,20.7,1,42.9,0.0,0,1,0,0.0,0,3,14,0,70.5,65.8,66.4,,65.6,0.0,0,0,25,0.0,0,33,0,3,97.0,32,15.2,5,73.5,7,0,84.8,28,60,24,8.0,20.0,1.88
D.J. Chark Jr.,47702,WR,JAX,1,18.4,0,57.1,75.0,3,4,0,20.0,1,4,15,0,42.1,67.0,80.1,,78.0,0.0,0,1,20,0.0,0,30,0,4,96.7,29,33.3,10,86.6,7,1,66.7,20,62,1,0.3,15.5,2.14
Harrison Bryant,26394,TE,CLV,1,12.4,0,42.9,0.0,0,2,0,25.0,1,3,8,0,36.2,65.8,56.4,,56.2,5.5,3,0,14,0.0,0,55,0,3,92.7,51,87.3,48,59.8,7,0,7.3,4,37,14,4.7,12.3,0.73
Jonnu Smith,11855,TE,TEN,1,7.4,0,42.9,0.0,0,3,0,0.0,0,2,31,0,70.5,65.8,70.9,26.9,75.7,41.7,10,1,12,12.5,3,24,0,3,87.5,21,29.2,7,55.7,7,1,25.0,6,30,8,2.7,10.0,1.43
A.J. Green,6156,WR,CIN,1,16.1,0,57.1,33.3,1,3,0,0.0,0,3,7,0,72.1,67.0,69.0,,68.3,0.0,0,0,33,0.0,0,33,0,4,93.9,31,15.2,5,87.8,7,0,84.8,28,64,8,2.0,16.0,2.06
Danny Amendola,4717,WR,DET,1,8.3,0,71.4,,0,0,0,0.0,0,1,11,0,73.4,68.0,63.2,,66.2,0.0,0,0,19,0.0,0,24,0,5,91.7,22,87.5,21,83.6,7,0,12.5,3,37,29,5.8,7.4,1.68
Darnell Mooney,48236,WR,CHI,1,4.3,3,57.1,0.0,0,1,0,33.3,2,4,6,0,28.6,68.3,59.5,,60.9,0.0,0,0,13,0.0,0,35,0,4,94.3,33,25.7,9,72.9,7,0,71.4,25,39,41,10.3,9.8,1.18
Eric Ebron,8645,TE,PIT,1,7.4,0,71.4,0.0,0,1,0,0.0,0,4,25,0,73.4,68.0,63.5,70.8,69.5,70.5,31,0,11,4.5,2,44,1,5,86.4,38,27.3,12,129.2,7,1,2.3,1,47,22,4.4,9.4,1.24
