player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Keenan Allen,7857,WR,LAC,1,17,0,27,23.5,0,50.0,0.0,0,1,0.0,0,0,1,64.7,56.5,0,9,0.0,0,6,1,83.3,5,62.5,2,40.0,0,9,-5,-5.0,9.0,1.8,0,8.3,2,83.3,50.0,1,2,0.0,0,6,0,78.0,83.6,1,22,0.0,0,43,10,97.7,42,96.2,12,28.6,1,105,36,3.6,10.5,2.5
Alvin Kamara,11822,HB,NO,1,14,0,20,-5.0,0,100.0,,0,0,0.0,0,0,0,64.7,60.5,0,6,0.0,0,5,1,100.0,5,91.7,1,20.0,0,6,11,11.0,6.0,1.2,0,-0.5,7,90.9,,0,0,9.1,1,4,0,61.8,87.7,0,52,4.2,1,24,10,87.5,21,140.5,11,52.4,1,115,114,11.4,11.5,5.48
Allen Robinson II,8696,WR,CHI,1,14,0,6,9.3,1,50.0,0.0,0,2,0.0,0,1,0,68.3,67.1,0,19,0.0,0,16,2,100.0,16,69.8,4,25.0,0,25,11,5.5,12.5,1.56,0,9.2,3,80.0,50.0,1,2,0.0,0,4,0,76.5,84.2,1,37,0.0,0,25,8,96.0,24,101.3,10,41.7,1,98,49,6.1,12.3,4.08
Tyler Lockett,9502,WR,SEA,1,13,0,29,8.0,0,100.0,,0,0,0.0,0,2,0,68.3,74.0,0,8,0.0,0,11,2,81.8,9,125.0,2,22.2,1,9,0,0.0,4.5,1.0,0,11.9,0,60.0,,0,0,25.0,2,3,0,29.8,60.8,0,43,0.0,0,40,6,92.5,37,122.9,10,27.0,1,90,4,0.7,15.0,2.43
Tyler Boyd,10689,WR,CIN,1,12,0,7,9.6,0,75.0,,0,0,0.0,0,5,0,74.6,86.7,0,25,0.0,0,25,6,96.0,24,105.2,8,33.3,0,78,20,3.3,13.0,3.25,0,9.5,0,100.0,,0,0,0.0,0,3,0,72.1,78.2,0,18,0.0,0,15,4,100.0,15,115.6,4,26.7,0,47,9,2.3,11.8,3.13
Amari Cooper,9437,WR,DAL,1,12,0,9,9.4,0,100.0,100.0,1,1,0.0,0,3,0,73.4,91.0,0,28,0.0,0,10,5,100.0,10,118.8,5,50.0,0,64,17,3.4,12.8,6.4,0,10.0,0,57.1,0.0,0,2,0.0,0,1,0,72.1,55.4,1,13,0.0,0,44,4,97.7,43,23.2,7,16.3,0,22,6,1.5,5.5,0.51
DeAndre Hopkins,7808,WR,ARZ,1,12,0,1,8.5,1,66.7,0.0,0,1,0.0,0,2,0,72.1,78.2,1,30,0.0,0,20,4,90.0,18,51.4,6,33.3,0,48,23,5.8,12.0,2.67,0,8.8,3,100.0,,0,0,0.0,0,6,0,74.6,91.5,0,21,0.0,0,17,6,100.0,17,118.8,6,35.3,0,89,36,6.0,14.8,5.24
Greg Ward,12258,WR,PHI,1,11,0,24,7.2,1,66.7,0.0,0,1,0.0,0,3,0,72.1,71.8,0,16,0.0,0,21,4,90.5,19,83.3,6,31.6,0,37,19,4.8,9.3,1.95,0,4.8,0,75.0,,0,0,0.0,0,1,0,70.5,59.0,0,29,0.0,0,24,3,91.7,22,140.6,4,18.2,1,35,16,5.3,11.7,1.59
Austin Ekeler,12164,HB,LAC,1,11,0,27,,0,,,0,0,,0,0,0,,58.0,0,0,25.0,1,4,0,75.0,3,0.0,0,0.0,0,0,0,,,0.0,0,-2.9,2,100.0,,0,0,0.0,0,4,0,78.7,75.4,0,28,2.9,1,35,11,94.3,33,98.5,11,33.3,0,84,116,10.5,7.6,2.55
Noah Fant,42388,TE,DEN,1,10,0,10,8.3,0,66.7,,0,0,0.0,0,0,0,68.3,55.9,0,6,0.0,0,11,2,100.0,11,74.3,3,27.3,0,12,8,4.0,6.0,1.09,0,7.4,2,42.9,0.0,0,1,40.0,2,1,0,28.0,48.6,0,18,6.7,2,30,3,83.3,25,58.0,7,28.0,0,34,14,4.7,11.3,1.36
Jimmy Graham,5619,TE,CHI,1,10,0,6,3.3,0,75.0,0.0,0,1,0.0,0,2,0,70.5,69.5,0,11,5.6,1,18,3,94.4,17,121.9,4,23.5,1,17,9,3.0,5.7,1.0,0,13.3,1,50.0,,0,0,0.0,0,2,1,68.3,42.4,1,29,4.2,1,24,2,91.7,22,45.8,4,18.2,0,40,12,6.0,20.0,1.82
Calvin Ridley,48262,WR,ATL,1,10,0,2,12.0,0,33.3,0.0,0,1,0.0,0,0,0,64.7,53.5,0,2,0.0,0,17,1,88.2,15,42.4,3,20.0,0,2,0,0.0,2.0,0.13,0,22.0,0,57.1,100.0,1,1,0.0,0,3,0,72.1,74.2,1,63,0.0,0,25,4,96.0,24,62.2,7,29.2,0,108,19,4.8,27.0,4.5
Cooper Kupp,11824,WR,LA,1,10,0,26,10.3,1,100.0,100.0,1,1,0.0,0,4,0,72.1,92.4,0,20,14.3,1,7,4,85.7,6,158.3,4,66.7,1,61,20,5.0,15.3,10.17,0,4.8,1,83.3,,0,0,0.0,0,2,0,73.4,57.0,0,20,0.0,0,25,5,96.0,24,98.6,6,25.0,0,46,24,4.8,9.2,1.92
Justin Jefferson,61398,WR,MIN,1,9,0,18,18.3,2,83.3,50.0,1,2,0.0,0,5,0,73.4,95.4,0,71,0.0,0,12,5,91.7,11,158.3,6,54.5,1,131,47,9.4,26.2,11.91,0,6.3,0,66.7,,0,0,0.0,0,2,0,68.3,78.2,1,33,0.0,0,15,2,100.0,15,70.1,3,20.0,0,44,31,15.5,22.0,2.93
Rex Burkhead,7971,HB,NE,1,9,0,19,3.0,1,66.7,,0,0,0.0,0,2,0,72.1,77.4,1,11,0.0,0,15,4,100.0,15,75.0,6,40.0,1,25,36,9.0,6.3,1.67,0,-2.3,0,100.0,,0,0,0.0,0,1,0,70.5,87.2,0,15,0.0,0,6,3,100.0,6,100.0,3,50.0,0,24,31,10.3,8.0,4.0
Tee Higgins,61211,WR,CIN,1,9,0,7,14.5,0,66.7,0.0,0,1,0.0,0,4,0,73.4,80.4,0,16,0.0,0,27,4,92.6,25,119.4,6,24.0,2,32,2,0.5,8.0,1.28,0,22.0,0,33.3,0.0,0,1,0.0,0,0,0,64.7,55.1,0,8,0.0,0,14,1,100.0,14,42.4,3,21.4,0,8,4,4.0,8.0,0.57
