player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Keenan Allen,7857,WR,LAC,1,4.3,3,84.2,66.7,2,3,0,5.9,1,8,27,1,52.8,22.8,73.4,,72.4,0.0,0,0,21,0.0,0,56,0,16,91.1,51,57.1,32,116.0,19,1,42.9,24,145,79,4.9,9.1,2.84
Diontae Johnson,33441,WR,PIT,1,6.3,0,70.6,33.3,1,3,0,0.0,0,4,25,0,79.4,71.9,77.2,,74.4,0.0,0,0,23,0.0,0,46,0,12,97.8,45,13.0,6,88.1,17,0,87.0,40,111,34,2.8,9.3,2.47
Robert Woods,7822,WR,LA,1,5.7,1,85.7,0.0,0,1,0,0.0,0,6,26,0,79.4,73.0,79.9,,81.2,0.0,0,1,35,0.0,0,49,0,12,100.0,49,49.0,24,99.4,14,1,51.0,25,130,72,6.0,10.8,2.65
Tyreek Hill,10799,WR,KC,1,8.1,1,78.6,50.0,2,4,0,0.0,0,6,16,0,78.7,72.7,78.2,,81.5,1.9,1,0,15,0.0,0,52,1,11,90.4,47,65.4,34,120.8,14,1,32.7,17,102,41,3.7,9.3,2.17
Antonio Brown,5718,WR,TB,1,9.7,0,61.5,50.0,1,2,0,0.0,0,4,30,0,76.5,70.8,70.1,,70.8,0.0,0,0,12,0.0,0,35,0,8,97.1,34,20.0,7,71.6,13,0,80.0,28,57,21,2.6,7.1,1.68
Cooper Kupp,11824,WR,LA,1,4.6,6,84.6,100.0,3,3,0,0.0,0,6,26,0,78.7,71.5,85.6,,85.3,0.0,0,0,37,0.0,0,42,0,11,100.0,42,52.4,22,113.1,13,0,47.6,20,145,77,7.0,13.2,3.45
Russell Gage,44771,WR,ATL,1,8.6,1,58.3,33.3,1,3,0,22.2,2,3,2,0,31.8,69.5,65.7,,65.5,0.0,0,0,17,0.0,0,40,0,7,92.5,37,90.0,36,70.8,12,0,10.0,4,58,23,3.3,8.3,1.57
Michael Thomas,10681,WR,NO,1,9.9,0,81.8,100.0,2,2,0,10.0,1,4,20,0,56.7,70.6,84.0,,82.9,0.0,0,0,23,0.0,0,34,0,9,88.2,30,26.5,9,106.1,11,0,73.5,25,104,14,1.6,11.6,3.47
Adam Thielen,8288,WR,MIN,1,12.5,0,72.7,50.0,1,2,0,0.0,0,6,18,0,76.5,70.1,92.7,,92.5,0.0,0,0,51,0.0,0,31,0,8,96.8,30,51.6,16,148.9,11,2,48.4,15,123,48,6.0,15.4,4.1
Tyler Boyd,10689,WR,CIN,1,7.8,2,81.8,0.0,0,1,0,0.0,0,4,7,0,77.3,70.6,76.1,62.2,74.5,0.0,0,0,14,2.3,1,44,0,9,95.5,42,88.6,39,98.9,11,0,11.4,5,85,34,3.8,9.4,2.02
Travis Kelce,7844,TE,KC,1,13.8,2,80.0,100.0,1,1,0,11.1,1,7,16,0,54.5,70.6,85.9,68.7,87.3,29.4,15,0,22,3.9,2,51,1,8,86.3,44,33.3,17,152.1,10,1,35.3,18,127,19,2.4,15.9,2.89
Larry Fitzgerald,1724,WR,ARZ,1,4.3,0,80.0,0.0,0,1,0,0.0,0,3,1,0,76.5,70.1,56.5,,58.5,0.0,0,0,18,0.0,0,42,1,8,95.2,40,90.5,38,92.5,10,0,9.5,4,62,49,6.1,7.8,1.55
Tee Higgins,61211,WR,CIN,1,19.1,0,30.0,0.0,0,5,0,25.0,1,2,7,0,36.2,65.8,55.1,,54.9,0.0,0,1,25,0.0,0,48,0,3,95.8,46,41.7,20,0.0,10,0,58.3,28,26,5,1.7,8.7,0.57
Chris Godwin,11839,WR,TB,1,6.6,0,70.0,50.0,1,2,0,0.0,0,4,30,0,75.6,69.5,65.9,,65.6,0.0,0,1,13,0.0,0,51,0,7,96.1,49,76.5,39,76.2,10,1,23.5,12,53,32,4.6,7.6,1.08
Curtis Samuel,11795,WR,CAR,1,6.6,2,80.0,100.0,1,1,0,11.1,1,4,5,0,54.9,70.8,72.3,,72.8,0.0,0,0,17,0.0,0,32,0,8,96.9,31,68.8,22,129.2,10,1,21.9,7,70,38,4.8,8.8,2.26
Calvin Ridley,48262,WR,ATL,1,17.1,0,50.0,0.0,0,1,0,16.7,1,3,2,0,45.8,68.0,64.4,,63.7,0.0,0,1,46,0.0,0,44,0,5,93.2,41,20.5,9,41.7,10,0,79.5,35,90,7,1.4,18.0,2.2
Robbie Anderson,11254,WR,CAR,1,3.0,0,77.8,0.0,0,1,0,0.0,0,2,5,0,75.6,69.5,65.0,,64.4,0.0,0,0,18,0.0,0,32,0,7,96.9,31,28.1,9,88.0,9,0,71.9,23,46,27,3.9,6.6,1.48
Nelson Agholor,9453,WR,LV,1,16.2,0,66.7,,0,0,0,25.0,2,4,23,0,29.7,68.8,75.2,,71.9,0.0,0,1,29,0.0,0,26,0,6,96.2,25,26.9,7,95.8,9,1,73.1,19,88,31,5.2,14.7,3.52
Davante Adams,8688,WR,GB,1,11.0,1,77.8,,0,0,0,0.0,0,5,12,0,75.6,69.5,76.5,,75.3,0.0,0,0,33,0.0,0,40,0,7,97.5,39,50.0,20,152.8,9,1,50.0,20,106,31,4.4,15.1,2.72
D.J. Moore,48267,WR,CAR,1,12.2,3,77.8,100.0,1,1,0,0.0,0,5,5,0,75.6,70.9,86.0,,82.5,0.0,0,2,52,0.0,0,34,0,7,94.1,32,29.4,10,79.2,9,0,70.6,24,127,39,5.6,18.1,3.97
Tyler Lockett,9502,WR,SEA,1,5.9,1,100.0,,0,0,0,0.0,0,4,29,0,77.3,70.6,75.1,,77.1,7.9,3,0,11,0.0,0,38,0,9,92.1,35,50.0,19,134.7,9,1,42.1,16,67,21,2.3,7.4,1.91
Will Fuller V,10655,WR,HST,1,11.4,2,75.0,100.0,1,1,0,14.3,1,4,13,0,52.1,69.5,73.3,,72.2,0.0,0,0,22,0.0,0,46,0,6,91.3,42,17.4,8,106.3,8,0,82.6,38,80,36,6.0,13.3,1.9
DeVante Parker,9447,WR,MIA,1,10.4,1,75.0,100.0,4,4,0,0.0,0,5,17,0,74.6,68.8,79.7,,78.1,0.0,0,1,21,0.0,0,47,0,6,91.5,43,25.5,12,96.4,8,1,74.5,35,61,16,2.7,10.2,1.42
Demarcus Robinson,10760,WR,KC,1,8.8,0,75.0,0.0,0,1,0,0.0,0,3,16,0,75.6,72.0,58.9,22.0,61.0,8.5,4,1,17,2.1,1,47,1,6,89.4,42,14.9,7,47.9,8,0,76.6,36,44,8,1.3,7.3,1.05
Kalen Ballage,45741,HB,LAC,1,-1.6,1,87.5,,0,0,0,12.5,1,1,27,0,52.1,77.1,44.5,16.6,49.6,0.0,0,0,9,20.5,8,39,0,7,79.5,31,5.1,2,80.7,8,0,15.4,6,27,35,5.0,3.9,0.87
DeAndre Hopkins,7808,WR,ARZ,1,8.3,1,62.5,,0,0,0,0.0,0,5,1,0,74.6,68.8,70.0,,71.5,0.0,0,0,23,0.0,0,47,0,5,95.7,45,8.5,4,80.7,8,0,89.4,42,51,16,3.2,10.2,1.13
Jerry Jeudy,61103,WR,DEN,1,16.5,0,37.5,0.0,0,2,0,0.0,0,1,10,0,70.5,65.8,64.9,,64.6,0.0,0,0,22,0.0,0,25,0,3,96.0,24,20.0,5,52.6,8,0,80.0,20,37,11,3.7,12.3,1.54
Mike Evans,8642,WR,TB,1,15.8,0,62.5,,0,0,0,0.0,0,3,30,0,73.4,68.0,65.7,,65.2,0.0,0,0,18,0.0,0,47,0,5,95.7,45,34.0,16,119.3,8,1,66.0,31,49,15,3.0,9.8,1.09
A.J. Green,6156,WR,CIN,1,10.0,1,50.0,66.7,2,3,0,0.0,0,3,7,0,72.1,67.0,69.0,,68.1,0.0,0,0,19,0.0,0,43,0,4,95.3,41,11.6,5,104.7,8,1,88.4,38,41,7,1.8,10.3,1.0
Travis Fulgham,48023,WR,PHI,1,13.6,0,14.3,20.0,1,5,0,50.0,1,0,24,0,64.7,61.2,50.4,,50.5,0.0,0,0,8,0.0,0,41,0,1,95.1,39,9.8,4,39.6,7,0,90.2,37,8,0,0.0,8.0,0.21
Mark Andrews,47436,TE,BLT,1,17.3,0,71.4,0.0,0,1,0,0.0,0,5,3,0,73.4,68.0,83.3,,87.2,36.4,12,0,31,0.0,0,33,1,5,93.9,31,57.6,19,153.3,7,1,6.1,2,96,14,2.8,19.2,3.1
N'Keal Harry,48297,WR,NE,1,3.7,0,71.4,,0,0,0,16.7,1,1,19,0,46.3,68.0,51.8,,57.4,0.0,0,0,13,0.0,0,36,1,5,97.2,35,47.2,17,86.0,7,0,50.0,18,41,14,2.8,8.2,1.17
A.J. Brown,48327,WR,TEN,1,8.1,7,57.1,0.0,0,1,0,0.0,0,4,31,0,41.6,67.0,77.6,,77.8,0.0,0,0,25,0.0,0,35,0,4,94.3,33,28.6,10,126.2,7,1,71.4,25,62,38,9.5,15.5,1.88
Darren Waller,9637,TE,LV,1,5.9,1,100.0,,0,0,0,0.0,0,6,23,0,75.6,69.5,88.9,76.2,91.3,72.7,24,0,26,12.1,4,33,0,7,87.9,29,9.1,3,158.3,7,1,15.2,5,88,54,7.7,12.6,3.03
Chase Claypool,42312,WR,PIT,1,19.1,1,57.1,50.0,1,2,0,20.0,1,3,25,0,42.1,67.0,67.9,,68.0,0.0,0,0,31,0.0,0,34,0,4,94.1,32,20.6,7,124.4,7,1,79.4,27,59,6,1.5,14.8,1.84
Corey Davis,11760,WR,TEN,1,15.7,1,71.4,,0,0,0,0.0,0,5,31,0,73.4,68.0,77.5,,80.1,0.0,0,0,50,0.0,0,31,0,5,96.8,30,12.9,4,113.7,7,0,87.1,27,113,39,7.8,22.6,3.77
Denzel Mims,47800,WR,NYJ,1,25.7,0,42.9,50.0,1,2,0,0.0,0,3,22,0,70.5,65.8,76.5,,75.7,0.0,0,0,27,0.0,0,32,0,3,84.4,27,15.6,5,80.1,7,0,84.4,27,71,5,1.7,23.7,2.63
Amari Cooper,9437,WR,DAL,1,10.0,0,85.7,100.0,2,2,0,0.0,0,5,9,0,74.6,68.8,73.5,,75.4,0.0,0,0,32,0.0,0,29,0,6,100.0,29,24.1,7,114.9,7,0,75.9,22,81,24,4.0,13.5,2.79
Tim Patrick,12087,WR,DEN,1,15.4,0,71.4,,0,0,0,0.0,0,2,10,0,73.4,68.0,78.2,,79.0,3.7,1,1,61,0.0,0,27,0,5,92.6,25,7.4,2,74.1,7,0,88.9,24,119,59,11.8,23.8,4.76
Mike Williams,11762,WR,LAC,1,17.6,0,57.1,50.0,2,4,0,0.0,0,4,27,0,72.1,67.0,69.4,,69.1,0.0,0,0,39,0.0,0,48,0,4,89.6,43,41.7,20,132.1,7,1,58.3,28,72,31,7.8,18.0,1.67
Willie Snead IV,8999,WR,BLT,1,8.3,1,42.9,0.0,0,2,0,25.0,1,1,3,0,36.8,65.8,62.2,,62.9,0.0,0,0,9,0.0,0,28,0,3,96.4,27,67.9,19,51.5,7,0,32.1,9,23,10,3.3,7.7,0.85
James White,8765,HB,NE,1,-2.9,0,85.7,,0,0,0,0.0,0,3,19,0,74.6,73.1,73.2,64.0,86.1,0.0,0,0,34,35.5,11,31,0,6,64.5,20,3.2,1,104.8,7,0,0.0,0,64,81,13.5,10.7,3.2
Terry McLaurin,48229,WR,WAS,1,14.0,0,71.4,33.3,1,3,0,0.0,0,3,32,0,73.4,68.0,78.6,,76.0,0.0,0,0,42,0.0,0,28,0,5,96.4,27,25.0,7,111.6,7,0,75.0,21,84,24,4.8,16.8,3.11
Jordan Akins,47050,TE,HST,1,11.8,0,83.3,,0,0,0,0.0,0,5,13,0,73.4,68.0,90.5,37.6,92.2,41.4,12,0,25,10.3,3,29,0,5,82.8,24,44.8,13,118.8,6,0,13.8,4,83,29,5.8,16.6,3.46
Hunter Henry,10669,TE,LAC,1,12.7,0,66.7,66.7,2,3,0,0.0,0,3,27,0,73.4,68.0,63.1,72.3,65.1,28.1,16,0,22,5.3,3,57,0,4,86.0,49,57.9,33,130.6,6,1,14.0,8,48,10,2.5,12.0,0.98
