player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Darren Waller,9637,TE,LV,1,8.8,2,81.3,100.0,2,2,0,0.0,0,9,23,0,80.0,72.3,92.0,75.1,92.2,49.1,27,0,38,10.9,6,55,0,13,81.8,45,23.6,13,158.3,16,2,27.3,15,200,106,8.2,15.4,4.44
DeAndre Hopkins,7808,WR,ARZ,1,5.2,1,61.5,60.0,3,5,0,0.0,0,5,1,0,76.5,70.1,65.4,,65.0,0.0,0,0,10,0.0,0,44,0,8,95.5,42,13.6,6,95.7,13,1,86.4,38,52,21,2.6,6.5,1.24
Corey Davis,11760,WR,TEN,1,12.4,1,91.7,50.0,1,2,0,0.0,0,8,31,0,79.4,71.9,91.7,,90.5,0.0,0,0,43,0.0,0,42,0,11,88.1,37,14.3,6,146.5,12,1,85.7,36,182,51,4.6,16.5,4.92
Diontae Johnson,33441,WR,PIT,1,6.0,2,66.7,50.0,1,2,0,27.3,3,4,25,0,29.1,70.6,66.6,,65.7,0.0,0,0,17,0.0,0,47,0,8,93.6,44,8.5,4,110.1,12,1,91.5,43,71,29,3.6,8.9,1.61
Travis Kelce,7844,TE,KC,1,13.5,3,66.7,0.0,0,2,0,11.1,1,7,16,0,54.5,70.1,90.9,57.0,90.1,36.6,15,0,28,9.8,4,41,0,8,87.8,36,24.4,10,132.6,12,1,36.6,15,136,54,6.8,17.0,3.78
Marvin Jones Jr.,7158,WR,DET,1,21.5,0,66.7,66.7,2,3,0,0.0,0,5,11,0,76.5,70.1,78.7,,77.6,0.0,0,0,25,0.0,0,44,0,8,97.7,43,27.3,12,125.7,12,1,72.7,32,116,6,0.8,14.5,2.7
Davante Adams,8688,WR,GB,1,8.8,0,83.3,60.0,3,5,0,0.0,0,7,12,0,78.0,71.1,88.3,,86.6,0.0,0,0,42,0.0,0,34,0,10,100.0,34,32.4,11,148.3,12,2,67.6,23,121,41,4.1,12.1,3.56
Cole Beasley,7330,WR,BUF,1,10.7,0,81.8,66.7,2,3,0,0.0,0,9,4,0,78.0,71.1,88.6,,89.8,0.0,0,0,35,0.0,0,39,1,9,87.2,34,79.5,31,146.2,11,1,15.4,6,130,27,3.0,14.4,3.82
Michael Gallup,26075,WR,DAL,1,14.5,0,63.6,100.0,1,1,0,0.0,0,6,9,0,75.6,69.5,70.6,,71.9,0.0,0,0,28,0.0,0,48,0,7,95.8,46,8.3,4,118.0,11,1,91.7,44,86,24,3.4,12.3,1.87
Adam Thielen,8288,WR,MIN,1,11.1,1,72.7,33.3,1,3,0,0.0,0,5,18,0,77.3,70.6,78.3,,77.1,2.0,1,0,14,0.0,0,50,0,8,90.0,45,30.0,15,121.4,11,1,68.0,34,75,20,2.5,9.4,1.67
Michael Thomas,10681,WR,NO,1,10.9,0,81.8,100.0,5,5,0,0.0,0,7,20,0,77.3,70.6,89.9,,88.1,0.0,0,0,18,0.0,0,36,0,9,94.4,34,16.7,6,106.4,11,0,83.3,30,105,17,1.9,11.7,3.09
Nelson Agholor,9453,WR,LV,1,20.6,0,36.4,,0,0,0,0.0,0,3,23,0,72.1,67.0,65.0,,64.6,0.0,0,0,14,0.0,0,41,0,4,95.1,39,31.7,13,46.8,11,0,68.3,28,38,14,3.5,9.5,0.97
Justin Jefferson,61398,WR,MIN,1,13.9,0,81.8,75.0,3,4,0,0.0,0,5,18,0,78.0,71.7,72.5,,74.8,0.0,0,0,40,0.0,0,51,2,9,90.2,46,17.6,9,142.8,11,1,82.4,42,121,27,3.0,13.4,2.63
Robert Woods,7822,WR,LA,1,3.2,1,90.9,,0,0,0,0.0,0,5,26,0,78.7,71.5,73.2,,72.3,2.5,1,0,18,0.0,0,40,1,10,97.5,39,45.0,18,98.9,11,0,52.5,21,85,61,6.1,8.5,2.18
Eric Ebron,8645,TE,PIT,1,6.1,1,63.6,50.0,1,2,0,22.2,2,3,25,0,31.8,69.5,52.9,54.5,55.3,42.6,20,1,22,6.4,3,47,0,7,87.2,41,36.2,17,43.0,11,0,21.3,10,68,29,4.1,9.7,1.66
Keenan Allen,7857,WR,LAC,1,9.4,1,50.0,0.0,0,1,0,0.0,0,2,27,0,73.4,68.0,60.6,,60.9,0.0,0,1,24,0.0,0,50,0,5,100.0,50,60.0,30,24.2,10,0,40.0,20,48,15,3.0,9.6,0.96
Mike Gesicki,47153,TE,MIA,1,8.3,2,90.0,100.0,1,1,0,0.0,0,6,17,0,77.3,70.6,91.7,,92.3,25.7,9,0,20,0.0,0,35,0,9,94.3,33,45.7,16,136.7,10,1,28.6,10,88,29,3.2,9.8,2.67
Jarvis Landry,8698,WR,CLV,1,4.7,1,80.0,50.0,1,2,0,11.1,1,6,8,0,54.5,70.6,76.4,,74.7,3.3,1,0,13,0.0,0,30,0,8,96.7,29,53.3,16,125.8,10,1,40.0,12,62,38,4.8,7.8,2.14
JuJu Smith-Schuster,11817,WR,PIT,1,4.7,0,70.0,33.3,1,3,0,12.5,1,1,25,0,54.5,70.1,51.7,,51.9,0.0,0,0,9,0.0,0,52,0,7,92.3,48,90.4,47,72.9,10,0,9.6,5,28,21,3.0,4.0,0.58
J.D. McKissic,11047,HB,WAS,1,0.9,0,100.0,100.0,1,1,0,0.0,0,4,32,0,78.0,22.7,57.1,81.3,72.8,0.0,0,0,16,13.6,6,44,0,10,81.8,36,11.4,5,95.8,10,0,31.8,14,70,61,6.1,7.0,1.94
Calvin Ridley,48262,WR,ATL,1,18.5,2,50.0,50.0,2,4,0,0.0,0,4,2,0,73.4,68.0,80.0,,78.7,0.0,0,0,31,0.0,0,44,0,5,90.9,40,11.4,5,88.8,10,0,88.6,39,108,13,2.6,21.6,2.7
T.Y. Hilton,7092,WR,IND,1,9.3,0,80.0,100.0,2,2,0,11.1,1,7,14,0,54.5,70.1,88.7,,86.2,0.0,0,0,21,0.0,0,33,0,8,100.0,33,18.2,6,145.8,10,1,81.8,27,110,30,3.8,13.8,3.33
Stefon Diggs,9579,WR,BUF,1,6.8,2,100.0,100.0,1,1,0,0.0,0,6,4,0,78.0,72.0,85.2,,85.5,0.0,0,0,18,0.0,0,47,0,10,89.4,42,29.8,14,105.0,10,0,70.2,33,92,24,2.4,9.2,2.19
CeeDee Lamb,61570,WR,DAL,1,16.4,0,60.0,0.0,0,1,0,14.3,1,3,9,0,74.6,70.3,69.8,,70.2,0.0,0,0,14,0.0,0,35,0,6,97.1,34,94.3,33,71.3,10,0,5.7,2,46,16,2.7,7.7,1.35
T.J. Hockenson,40912,TE,DET,1,9.6,1,77.8,50.0,1,2,0,0.0,0,4,11,0,75.6,69.5,87.7,47.2,87.1,50.0,20,0,24,15.0,6,40,0,7,82.5,33,37.5,15,105.6,9,0,12.5,5,84,10,1.4,12.0,2.55
Brandon Aiyuk,84109,WR,SF,1,13.3,0,55.6,,0,0,0,28.6,2,5,28,0,29.2,69.7,67.9,,69.1,0.0,0,1,49,0.0,0,35,0,5,97.1,34,17.1,6,89.8,9,1,82.9,29,95,23,4.6,19.0,2.79
Tyreek Hill,10799,WR,KC,1,11.6,2,66.7,0.0,0,1,0,14.3,1,3,16,0,52.1,71.6,72.6,,67.9,2.3,1,0,30,0.0,0,43,0,6,97.7,42,34.9,15,84.5,9,0,60.5,26,58,31,5.2,9.7,1.38
Keke Coutee,47698,WR,HST,1,13.4,1,88.9,50.0,1,2,0,0.0,0,5,13,0,76.5,75.9,80.4,,78.9,0.0,0,0,64,0.0,0,42,0,8,95.2,40,76.2,32,118.8,9,0,23.8,10,141,43,5.4,17.6,3.53
Amari Cooper,9437,WR,DAL,1,10.4,0,55.6,0.0,0,1,0,0.0,0,4,9,0,73.4,69.1,65.7,,66.2,0.0,0,1,13,0.0,0,45,1,5,97.8,44,40.0,18,65.7,9,1,60.0,27,43,16,3.2,8.6,0.98
Logan Thomas,8755,TE,WAS,1,7.4,2,100.0,100.0,2,2,0,0.0,0,3,32,0,77.3,70.6,65.2,68.4,73.9,11.8,6,0,30,2.0,1,51,1,9,94.1,48,82.4,42,149.1,9,1,5.9,3,98,31,3.4,10.9,2.04
Julio Jones,6158,WR,ATL,1,14.7,2,66.7,33.3,1,3,0,14.3,1,5,2,0,49.7,68.8,76.0,,75.4,0.0,0,0,35,0.0,0,42,0,6,90.5,38,35.7,15,101.2,9,0,64.3,27,94,32,5.3,15.7,2.47
Cam Sims,47908,WR,WAS,1,9.3,2,55.6,40.0,2,5,0,16.7,1,3,32,0,45.8,68.0,71.4,,71.0,0.0,0,0,31,0.0,0,43,0,5,95.3,41,9.3,4,91.0,9,0,90.7,39,92,61,12.2,18.4,2.24
Tyler Lockett,9502,WR,SEA,1,6.7,0,66.7,50.0,1,2,0,14.3,1,3,29,1,49.7,16.9,56.3,,56.0,0.0,0,0,24,0.0,0,48,0,6,95.8,46,85.4,41,86.8,9,0,14.6,7,63,17,2.8,10.5,1.37
Deebo Samuel,48274,WR,SF,1,3.9,2,66.7,,0,0,0,14.3,1,3,28,0,49.2,69.8,71.1,,71.6,2.5,1,0,23,0.0,0,40,0,6,97.5,39,20.0,8,91.4,9,0,77.5,31,73,52,8.7,12.2,1.87
Rashard Higgins,10806,WR,CLV,1,12.8,0,75.0,33.3,1,3,0,0.0,0,4,8,0,74.6,68.8,81.8,,79.6,0.0,0,0,35,0.0,0,30,1,6,100.0,30,13.3,4,153.6,8,1,86.7,26,95,25,4.2,15.8,3.17
Russell Gage,44771,WR,ATL,1,11.1,0,50.0,66.7,2,3,0,20.0,1,3,2,0,41.6,67.0,65.7,,64.9,0.0,0,0,24,0.0,0,39,0,4,92.3,36,74.4,29,109.9,8,1,25.6,10,51,6,1.5,12.8,1.42
DeVante Parker,9447,WR,MIA,1,9.3,0,50.0,0.0,0,2,0,0.0,0,2,17,0,72.1,67.0,63.6,,62.8,0.0,0,0,14,0.0,0,39,0,4,94.9,37,41.0,16,62.0,8,0,59.0,23,35,1,0.3,8.8,0.95
D.K. Metcalf,47864,WR,SEA,1,13.1,1,62.5,100.0,2,2,0,16.7,1,5,29,0,45.8,68.0,68.8,,67.9,0.0,0,0,21,0.0,0,54,0,5,98.1,53,11.1,6,95.8,8,0,88.9,48,80,21,4.2,16.0,1.51
Brandin Cooks,8655,WR,HST,1,13.9,0,62.5,0.0,0,2,0,0.0,0,4,13,0,73.4,68.0,67.0,,66.1,0.0,0,1,23,0.0,0,41,0,5,97.6,40,31.7,13,48.4,8,0,68.3,28,65,20,4.0,13.0,1.63
Cooper Kupp,11824,WR,LA,1,3.1,3,100.0,,0,0,0,0.0,0,4,26,0,76.5,70.1,75.7,,73.9,0.0,0,0,15,0.0,0,36,0,8,91.7,33,55.6,20,104.7,8,0,44.4,16,73,48,6.0,9.1,2.21
Dalvin Cook,11796,HB,MIN,1,-1.0,2,75.0,,0,0,0,14.3,1,4,18,0,49.2,80.5,73.1,43.4,70.8,2.3,1,1,20,20.5,9,44,0,6,70.5,31,0.0,0,55.7,8,0,4.5,2,59,72,12.0,9.8,1.9
Marquise Brown,61568,WR,BLT,1,7.8,0,62.5,50.0,1,2,0,0.0,0,1,3,0,73.4,68.0,71.9,,69.1,0.0,0,1,20,0.0,0,21,0,5,95.2,20,28.6,6,74.5,8,1,71.4,15,39,5,1.0,7.8,1.95
Evan Engram,11778,TE,NYG,1,9.6,0,50.0,20.0,1,5,0,0.0,0,2,21,0,72.1,67.0,68.5,66.2,67.5,31.8,7,1,11,4.5,1,22,0,4,90.9,20,50.0,11,20.8,8,0,13.6,3,32,8,2.0,8.0,1.6
Mike Williams,11762,WR,LAC,1,14.4,0,50.0,0.0,0,3,0,0.0,0,3,27,0,72.1,67.0,62.1,,61.6,0.0,0,0,20,0.0,0,49,0,4,100.0,49,14.3,7,66.1,8,0,85.7,42,43,18,4.5,10.8,0.88
Tee Higgins,61211,WR,CIN,1,10.3,1,71.4,50.0,1,2,0,0.0,0,4,7,0,73.4,68.0,81.8,62.3,78.9,6.7,2,0,22,3.3,1,30,0,5,93.3,28,10.0,3,94.9,7,0,83.3,25,56,29,5.8,11.2,2.0
Gerald Everett,11799,TE,LA,1,1.0,1,85.7,,0,0,0,0.0,0,2,26,0,74.6,68.8,64.5,74.5,64.3,59.5,22,0,22,8.1,3,37,0,6,86.5,32,27.0,10,92.9,7,0,13.5,5,44,42,7.0,7.3,1.38
Chad Hansen,11896,WR,HST,1,15.9,0,71.4,66.7,2,3,0,0.0,0,5,13,0,73.4,68.0,72.8,,71.7,0.0,0,0,28,0.0,0,47,0,5,95.7,45,21.3,10,113.7,7,0,78.7,37,101,12,2.4,20.2,2.24
Drew Sample,47259,TE,CIN,1,1.7,2,100.0,100.0,1,1,0,0.0,0,1,7,0,75.6,69.5,83.9,75.4,82.8,89.7,26,0,15,13.8,4,29,0,7,86.2,25,3.4,1,95.8,7,0,6.9,2,49,37,5.3,7.0,1.96
Cole Kmet,60995,TE,CHI,1,1.9,1,71.4,,0,0,0,16.7,1,2,6,0,46.3,68.0,62.6,60.6,61.8,42.3,11,0,13,23.1,6,26,0,5,76.9,20,57.7,15,123.2,7,1,0.0,0,37,34,6.8,7.4,1.85
Dallas Goedert,47272,TE,PHI,1,9.1,1,71.4,100.0,2,2,0,0.0,0,3,24,0,73.4,68.0,88.6,82.0,78.7,51.4,18,0,41,20.0,7,35,0,5,80.0,28,31.4,11,100.9,7,0,17.1,6,66,15,3.0,13.2,2.36
Allen Robinson II,8696,WR,CHI,1,10.9,1,85.7,,0,0,0,0.0,0,4,6,0,74.6,68.8,75.4,,74.3,0.0,0,0,21,0.0,0,36,0,6,97.2,35,27.8,10,111.3,7,0,72.2,26,75,9,1.5,12.5,2.14
A.J. Brown,48327,WR,TEN,1,21.9,0,57.1,50.0,1,2,0,20.0,1,3,31,2,41.6,7.3,52.2,,50.8,0.0,0,0,40,0.0,0,47,0,4,89.4,42,10.6,5,101.5,7,0,89.4,42,87,30,7.5,21.8,2.07
D.J. Chark Jr.,47702,WR,JAX,1,18.7,0,28.6,25.0,1,4,0,0.0,0,2,15,0,68.3,64.0,56.1,,58.1,0.0,0,1,22,0.0,0,44,0,2,97.7,43,15.9,7,11.9,7,0,84.1,37,41,2,1.0,20.5,0.95
Jamison Crowder,9538,WR,NYJ,1,11.1,0,71.4,,0,0,0,0.0,0,5,22,0,73.4,68.0,78.2,,85.4,4.3,1,0,16,0.0,0,23,2,5,91.3,21,65.2,15,129.2,7,2,26.1,6,47,20,4.0,9.4,2.24
Anthony Firkser,51837,TE,TEN,1,8.1,1,71.4,0.0,0,1,0,0.0,0,4,31,0,73.4,68.0,70.0,,68.6,0.0,0,0,14,0.0,0,29,0,5,86.2,25,82.8,24,92.0,7,0,17.2,5,51,32,6.4,10.2,2.04
Sterling Shepard,10674,WR,NYG,1,10.8,0,16.7,0.0,0,1,0,0.0,0,1,21,0,68.3,64.0,56.5,,61.3,4.8,1,0,22,0.0,0,21,1,1,95.2,20,33.3,7,42.4,6,0,61.9,13,22,6,6.0,22.0,1.1
Hunter Renfrow,47509,WR,LV,1,10.7,0,66.7,0.0,0,1,0,0.0,0,3,23,0,73.4,72.3,69.2,,69.3,0.0,0,0,18,0.0,0,40,0,4,90.0,36,62.5,25,90.3,6,0,37.5,15,47,13,3.3,11.8,1.31
Jakobi Meyers,47468,WR,NE,1,11.2,0,33.3,,0,0,0,33.3,1,1,19,0,29.9,64.0,54.2,,51.6,0.0,0,0,15,0.0,0,24,0,2,95.8,23,91.7,22,42.4,6,0,8.3,2,15,3,1.5,7.5,0.65
Duke Johnson Jr.,9510,HB,HST,1,-0.2,0,100.0,,0,0,0,0.0,0,1,13,0,74.6,70.6,60.9,31.1,72.0,0.0,0,0,9,10.0,3,30,0,6,90.0,27,3.3,1,83.3,6,0,13.3,4,24,25,4.2,4.0,0.89
James Robinson,22425,HB,JAX,1,-2.3,3,100.0,,0,0,0,0.0,0,2,15,0,74.6,77.8,56.4,28.8,72.5,0.0,0,0,8,20.0,8,40,1,6,77.5,31,0.0,0,87.5,6,0,10.0,4,30,44,7.3,5.0,0.97
Steven Sims,48341,WR,WAS,1,5.5,0,66.7,,0,0,0,20.0,1,1,32,0,41.6,73.9,54.3,,54.7,0.0,0,0,9,0.0,0,22,0,4,100.0,22,77.3,17,70.1,6,0,22.7,5,17,13,3.3,4.3,0.77
Emmanuel Sanders,5606,WR,NO,1,6.3,1,83.3,,0,0,0,0.0,0,1,20,0,73.4,68.0,64.9,,64.3,0.0,0,0,18,0.0,0,29,0,5,93.1,27,17.2,5,93.8,6,0,82.8,24,39,4,0.8,7.8,1.44
Austin Ekeler,12164,HB,LAC,1,-1.7,0,66.7,,0,0,0,0.0,0,2,27,0,72.1,73.5,59.7,77.9,64.4,0.0,0,0,15,8.8,3,34,0,4,91.2,31,5.9,2,79.9,6,0,2.9,1,32,41,10.3,8.0,1.03
Darnell Mooney,48236,WR,CHI,1,8.0,2,66.7,,0,0,0,0.0,0,2,6,0,72.1,68.7,69.6,,66.0,0.0,0,0,21,0.0,0,36,0,4,97.2,35,5.6,2,87.5,6,0,94.4,34,43,50,12.5,10.8,1.23
Chris Carson,12004,HB,SEA,1,7.3,1,50.0,0.0,0,1,0,40.0,2,2,29,0,28.0,75.4,69.2,81.3,58.4,0.0,0,1,28,14.3,4,28,0,3,82.1,23,3.6,1,75.0,6,1,3.6,1,45,12,4.0,15.0,1.96
Tre'Quan Smith,48228,WR,NO,1,6.8,0,50.0,,0,0,0,40.0,2,2,20,0,28.0,67.4,50.1,,50.8,0.0,0,0,21,0.0,0,38,0,3,94.7,36,71.1,27,112.5,6,1,28.9,11,42,9,3.0,14.0,1.17
Jalen Guyton,34164,WR,LAC,1,15.8,0,33.3,0.0,0,1,0,0.0,0,2,27,0,68.3,64.0,59.8,,59.3,0.0,0,1,24,0.0,0,52,0,2,100.0,52,34.6,18,16.7,6,0,65.4,34,38,17,8.5,19.0,0.73
Tyler Higbee,10744,TE,LA,1,9.2,1,66.7,100.0,1,1,0,0.0,0,4,26,0,72.1,67.0,73.4,73.2,73.7,66.7,26,0,16,12.8,5,39,0,4,84.6,33,23.1,9,113.9,6,1,10.3,4,24,11,2.8,6.0,0.73
James O'Shaughnessy,9606,TE,JAX,1,7.8,1,66.7,33.3,1,3,0,0.0,0,3,15,0,72.1,67.0,90.3,70.6,90.7,70.6,12,0,24,11.8,2,17,0,4,88.2,15,17.6,3,86.1,6,0,5.9,1,41,13,3.3,10.3,2.73
Collin Johnson,47808,WR,JAX,1,18.8,2,66.7,100.0,1,1,0,0.0,0,2,15,0,73.4,68.0,86.3,,84.5,0.0,0,0,34,0.0,0,30,0,4,96.7,29,20.0,6,103.5,6,0,80.0,24,66,3,0.8,16.5,2.28
Ezekiel Elliott,10638,HB,DAL,1,2.3,2,66.7,0.0,0,1,0,0.0,0,2,9,0,72.1,77.2,64.0,82.4,69.5,0.0,0,0,12,19.4,6,31,0,4,80.6,25,3.2,1,70.1,6,0,6.5,2,18,20,5.0,4.5,0.72
Jakeem Grant,10820,WR,MIA,1,15.7,1,33.3,,0,0,0,50.0,2,2,17,0,27.3,73.3,52.7,,52.5,0.0,0,0,22,0.0,0,23,0,2,100.0,23,26.1,6,59.0,6,0,73.9,17,42,50,25.0,21.0,1.83
Tyler Eifert,7802,TE,JAX,1,5.2,1,100.0,100.0,1,1,0,0.0,0,4,15,0,74.6,68.8,70.5,72.8,68.4,24.3,9,0,13,5.4,2,37,0,6,91.9,34,56.8,21,97.9,6,0,13.5,5,45,14,2.3,7.5,1.32
Gabriel Davis,55410,WR,BUF,1,13.8,0,60.0,0.0,0,1,0,0.0,0,3,4,0,70.5,65.8,64.4,,64.2,0.0,0,0,28,0.0,0,47,0,3,89.4,42,21.3,10,143.8,5,1,78.7,37,68,15,5.0,22.7,1.62
Andy Isabella,47448,WR,ARZ,1,6.2,0,40.0,33.3,1,3,0,0.0,0,1,1,0,68.3,64.0,50.2,,50.0,0.0,0,1,5,0.0,0,37,0,2,94.6,35,94.6,35,8.3,5,0,5.4,2,7,1,0.5,3.5,0.2
Anthony Miller,48160,WR,CHI,1,7.0,1,100.0,,0,0,0,0.0,0,2,6,0,73.4,69.1,68.6,,70.1,0.0,0,0,19,0.0,0,27,0,5,96.3,26,96.3,26,113.3,5,0,3.7,1,56,21,4.2,11.2,2.15
Jared Cook,5012,TE,NO,1,10.8,0,60.0,100.0,1,1,0,25.0,1,3,20,0,36.2,65.8,71.3,,68.0,16.7,3,0,11,0.0,0,18,0,3,100.0,18,33.3,6,115.0,5,1,50.0,9,28,0,0.0,9.3,1.56
Jacob Hollister,12051,TE,SEA,1,15.4,0,60.0,0.0,0,2,0,0.0,0,2,29,0,70.5,65.8,54.3,1.8,63.0,21.2,7,0,10,9.1,3,33,1,3,84.8,28,63.6,21,68.8,5,0,12.1,4,20,3,1.0,6.7,0.71
Robert Tonyan,12193,TE,GB,1,5.4,0,80.0,,0,0,0,0.0,0,2,12,0,72.1,67.0,65.5,39.5,63.6,60.0,15,0,25,8.0,2,25,0,4,92.0,23,32.0,8,138.8,5,1,8.0,2,39,14,3.5,9.8,1.7
Greg Ward,12258,WR,PHI,1,14.0,1,60.0,,0,0,0,0.0,0,2,24,0,70.5,68.2,73.9,,72.7,0.0,0,1,32,0.0,0,31,0,3,93.5,29,100.0,31,99.6,5,1,0.0,0,57,11,3.7,19.0,1.97
Kendrick Bourne,12270,WR,SF,1,9.2,0,80.0,100.0,1,1,0,0.0,0,2,28,0,72.1,67.0,70.6,,69.4,0.0,0,0,13,0.0,0,25,0,4,96.0,24,84.0,21,95.8,5,0,16.0,4,35,2,0.5,8.8,1.46
Sammy Watkins,8639,WR,KC,1,7.8,0,80.0,,0,0,0,0.0,0,3,16,0,72.1,67.0,69.3,61.6,62.9,0.0,0,0,17,2.9,1,35,0,4,94.3,33,51.4,18,95.8,5,0,48.6,17,35,12,3.0,8.8,1.06
Michael Pittman Jr.,29049,WR,IND,1,4.0,0,100.0,,0,0,0,0.0,0,2,14,0,73.4,68.0,58.0,,62.9,0.0,0,0,13,0.0,0,33,2,5,100.0,33,21.2,7,105.0,5,0,78.8,26,46,26,5.2,9.2,1.39
Will Dissly,30762,TE,SEA,1,4.2,1,80.0,0.0,0,1,0,0.0,0,1,29,0,72.1,67.0,69.5,75.0,68.8,53.8,14,0,10,15.4,4,26,0,4,84.6,22,42.3,11,90.0,5,0,3.8,1,28,18,4.5,7.0,1.27
Noah Fant,42388,TE,DEN,1,9.4,1,80.0,100.0,1,1,0,0.0,0,3,10,0,72.1,67.0,75.7,73.3,88.6,84.0,21,0,37,16.0,4,25,0,4,76.0,19,12.0,3,114.2,5,0,4.0,1,57,30,7.5,14.3,3.0
KeeSean Johnson,39587,WR,ARZ,1,3.8,1,100.0,100.0,1,1,0,0.0,0,2,1,0,72.1,67.0,61.6,,61.0,0.0,0,0,12,0.0,0,34,0,4,94.1,32,94.1,32,94.8,4,0,5.9,2,27,12,3.0,6.8,0.84
Jordan Reed,7866,TE,SF,1,9.5,0,75.0,100.0,1,1,0,0.0,0,3,28,0,70.5,65.8,64.0,69.6,65.0,7.7,2,0,17,3.8,1,26,0,3,92.3,24,84.6,22,137.5,4,1,7.7,2,32,9,3.0,10.7,1.33
James Washington,47792,WR,PIT,1,17.3,2,50.0,0.0,0,2,0,0.0,0,2,25,0,68.3,64.0,67.2,,69.7,0.0,0,0,50,0.0,0,31,0,2,93.5,29,35.5,11,135.4,4,1,64.5,20,80,48,24.0,40.0,2.76
Noah Brown,11993,WR,DAL,1,12.8,1,75.0,,0,0,0,0.0,0,3,9,0,70.5,65.8,93.4,,92.2,0.0,0,0,19,0.0,0,6,0,3,83.3,5,50.0,3,106.3,4,0,50.0,3,40,18,6.0,13.3,8.0
Lynn Bowden Jr.,61361,WR,MIA,1,4.3,1,100.0,,0,0,0,0.0,0,2,17,0,72.1,68.3,79.5,,74.3,0.0,0,0,15,0.0,0,25,0,4,100.0,25,76.0,19,109.4,4,0,24.0,6,41,24,6.0,10.3,1.64
Dawson Knox,35883,TE,BUF,1,1.3,0,100.0,,0,0,0,0.0,0,2,4,0,72.1,67.0,69.5,61.3,70.8,44.1,15,0,12,8.8,3,34,0,4,85.3,29,20.6,7,134.4,4,1,14.7,5,27,22,5.5,6.8,0.93
James White,8765,HB,NE,1,-1.0,0,75.0,,0,0,0,25.0,1,0,19,0,36.2,65.8,55.8,79.1,39.6,0.0,0,0,3,14.3,2,14,0,3,85.7,12,0.0,0,77.1,4,0,7.1,1,1,6,2.0,0.3,0.08
