player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Logan Thomas,8755,TE,WAS,1,6.2,0,76.5,,0,0,0,0.0,0,5,32,0,80.0,72.3,70.9,79.9,73.6,22.6,14,0,20,9.7,6,62,0,13,90.3,56,61.3,38,90.6,17,0,11.3,7,101,64,4.9,7.8,1.8
Calvin Ridley,48262,WR,ATL,1,16.1,0,71.4,,0,0,0,16.7,2,8,2,0,58.5,71.1,86.6,,84.4,0.0,0,0,33,0.0,0,49,0,10,100.0,49,12.2,6,133.9,14,1,87.8,43,163,28,2.8,16.3,3.33
Stefon Diggs,9579,WR,BUF,1,13.0,1,84.6,100.0,1,1,0,0.0,0,8,4,0,78.7,71.5,74.9,,78.3,0.0,0,0,55,0.0,0,47,2,11,87.2,41,27.7,13,113.8,13,0,70.2,33,147,23,2.1,13.4,3.59
Brandon Aiyuk,84109,WR,SF,1,9.2,3,69.2,0.0,0,2,0,0.0,0,5,28,0,77.3,71.8,74.4,,74.6,0.0,0,1,26,0.0,0,47,0,9,95.7,45,27.7,13,76.8,13,1,72.3,34,73,30,3.3,8.1,1.62
Terry McLaurin,48229,WR,WAS,1,9.3,0,58.3,25.0,1,4,0,12.5,1,3,32,0,52.5,69.5,57.2,,58.6,0.0,0,0,30,0.0,0,62,1,7,100.0,62,41.9,26,77.4,12,0,58.1,36,77,26,3.7,11.0,1.24
Marvin Jones Jr.,7158,WR,DET,1,10.8,0,83.3,100.0,2,2,0,0.0,0,7,11,0,78.0,71.1,79.3,,81.1,0.0,0,0,39,0.0,0,43,0,10,95.3,41,30.2,13,133.3,12,1,69.8,30,112,21,2.1,11.2,2.73
Darren Waller,9637,TE,LV,1,13.8,0,75.0,66.7,2,3,0,0.0,0,8,23,0,77.3,70.6,93.2,73.0,93.3,55.3,21,0,35,10.5,4,38,0,9,86.8,33,26.3,10,144.4,12,1,18.4,7,150,38,4.2,16.7,4.55
David Johnson,9519,HB,HST,1,3.3,6,100.0,,0,0,0,0.0,0,4,13,1,78.7,24.8,63.2,60.6,61.1,0.0,0,0,31,11.6,5,43,0,11,86.0,37,9.3,4,106.8,11,0,2.3,1,106,70,6.4,9.6,2.86
Noah Fant,42388,TE,DEN,1,5.6,1,72.7,,0,0,0,0.0,0,7,10,0,76.5,70.1,88.2,31.8,91.9,90.0,27,0,16,16.7,5,30,0,8,80.0,24,6.7,2,118.8,11,1,3.3,1,68,26,3.3,8.5,2.83
Diontae Johnson,33441,WR,PIT,1,8.0,0,72.7,100.0,1,1,0,0.0,0,2,25,0,77.3,70.6,67.6,,66.8,0.0,0,0,23,0.0,0,39,0,8,92.3,36,5.1,2,115.3,11,1,94.9,37,59,4,0.5,7.4,1.64
DeAndre Hopkins,7808,WR,ARZ,1,12.7,1,81.8,66.7,2,3,0,0.0,0,7,1,1,77.3,19.9,90.5,,90.2,0.0,0,0,45,0.0,0,40,0,9,97.5,39,5.0,2,149.1,11,1,95.0,38,169,51,5.7,18.8,4.33
Jakobi Meyers,47468,WR,NE,1,12.8,1,70.0,,0,0,0,0.0,0,4,19,1,75.6,17.7,77.7,,75.4,0.0,0,0,35,0.0,0,33,0,7,93.9,31,60.6,20,106.7,10,0,39.4,13,111,46,6.6,15.9,3.58
Justin Jefferson,61398,WR,MIN,1,10.7,0,80.0,100.0,1,1,0,0.0,0,4,18,0,76.5,70.1,84.0,,82.8,0.0,0,0,26,0.0,0,43,0,8,95.3,41,27.9,12,110.0,10,0,69.8,30,104,25,3.1,13.0,2.54
