player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Brandin Cooks,8655,WR,HST,1,15.9,0,68.8,60.0,3,5,0,8.3,1,7,13,0,60.2,71.5,86.7,,84.8,0.0,0,1,38,0.0,0,48,0,11,93.8,45,20.8,10,116.1,16,2,79.2,38,166,15,1.4,15.1,3.69
Antonio Brown,5718,WR,TB,1,9.6,2,73.3,0.0,0,1,0,0.0,0,7,30,0,78.7,71.5,90.7,,90.1,0.0,0,0,30,0.0,0,42,0,11,92.9,39,45.2,19,141.1,15,2,54.8,23,138,93,8.5,12.5,3.54
DeVante Parker,9447,WR,MIA,1,11.0,0,50.0,50.0,2,4,0,22.2,2,6,17,0,31.8,69.5,63.5,64.5,64.9,0.0,0,1,31,1.7,1,60,0,7,93.3,56,8.3,5,48.5,14,0,91.7,55,116,27,3.9,16.6,2.07
Tyler Lockett,9502,WR,SEA,1,7.1,0,85.7,100.0,1,1,0,0.0,0,6,29,0,79.4,71.9,79.4,,80.1,0.0,0,0,26,0.0,0,41,1,12,100.0,41,51.2,21,133.0,14,2,46.3,19,90,50,4.2,7.5,2.2
Emmanuel Sanders,5606,WR,NO,1,7.1,0,69.2,0.0,0,2,0,10.0,1,3,20,0,56.7,70.6,66.4,,65.7,0.0,0,0,9,0.0,0,28,0,9,100.0,28,25.0,7,105.6,13,1,75.0,21,63,30,3.3,7.0,2.25
Darnell Mooney,48236,WR,CHI,1,5.9,3,84.6,0.0,0,1,0,0.0,0,3,6,0,78.7,71.5,74.8,,73.8,0.0,0,0,53,0.0,0,28,0,11,96.4,27,28.6,8,96.5,13,0,67.9,19,93,39,3.5,8.5,3.44
Calvin Ridley,48262,WR,ATL,1,6.6,1,66.7,50.0,1,2,0,20.0,2,3,2,1,35.3,19.1,49.9,,50.3,0.0,0,0,18,0.0,0,45,0,8,95.6,43,6.7,3,75.7,12,0,91.1,41,52,11,1.4,6.5,1.21
Justin Jefferson,61398,WR,MIN,1,9.1,3,75.0,0.0,0,1,0,0.0,0,6,18,1,77.3,19.2,75.8,,75.4,0.0,0,0,38,0.0,0,43,0,9,90.7,39,18.6,8,110.8,12,0,81.4,35,133,46,5.1,14.8,3.41
Lynn Bowden Jr.,61361,WR,MIA,1,4.5,3,72.7,0.0,0,2,0,0.0,0,3,17,0,76.5,71.3,54.0,,54.9,0.0,0,1,10,0.0,0,61,0,8,93.4,57,78.7,48,41.5,11,0,21.3,13,44,26,3.3,5.5,0.77
Marvin Jones Jr.,7158,WR,DET,1,17.7,0,72.7,0.0,0,1,0,0.0,0,7,11,0,76.5,70.1,90.0,,88.2,0.0,0,1,43,0.0,0,36,0,8,88.9,32,19.4,7,116.5,11,2,80.6,29,180,40,5.0,22.5,5.63
Chase Claypool,42312,WR,PIT,1,19.6,1,45.5,50.0,2,4,0,0.0,0,5,25,0,73.4,68.0,89.1,,86.7,0.0,0,0,41,0.0,0,28,0,5,96.4,27,7.1,2,108.5,11,1,92.9,26,101,14,2.8,20.2,3.74
Corey Davis,11760,WR,TEN,1,13.8,1,45.5,50.0,1,2,0,37.5,3,2,31,0,29.2,68.0,61.9,,60.3,3.7,1,0,19,0.0,0,27,0,5,100.0,27,22.2,6,54.7,11,0,74.1,20,39,14,2.8,7.8,1.44
Sterling Shepard,10674,WR,NYG,1,11.1,1,80.0,,0,0,0,11.1,1,6,21,0,57.0,72.0,81.1,,84.7,0.0,0,0,21,0.0,0,29,1,8,93.1,27,41.4,12,146.7,10,1,58.6,17,112,26,3.3,14.0,4.15
D.J. Moore,48267,WR,CAR,1,21.8,0,50.0,100.0,2,2,0,0.0,0,4,5,0,73.4,68.0,73.3,,72.0,0.0,0,2,44,0.0,0,39,0,5,94.9,37,30.8,12,46.3,10,0,69.2,27,101,11,2.2,20.2,2.73
Dalton Schultz,47304,TE,DAL,1,6.5,4,70.0,,0,0,0,12.5,1,5,9,0,52.1,69.5,63.0,70.5,67.6,30.5,18,1,16,3.4,2,59,0,7,91.5,54,67.8,40,50.0,10,0,1.7,1,70,40,5.7,10.0,1.3
Russell Gage,44771,WR,ATL,1,6.7,0,90.0,100.0,1,1,0,0.0,0,6,2,0,77.3,71.3,77.6,,75.7,0.0,0,0,19,0.0,0,40,0,9,97.5,39,55.0,22,137.9,10,1,45.0,18,91,32,3.6,10.1,2.33
