player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Tyreek Hill,10799,WR,KC,1,13.0,0,50.0,,0,0,0,10.0,1,6,16,0,56.7,71.3,74.3,,72.2,0.0,0,0,28,0.0,0,49,0,9,91.8,45,49.0,24,106.9,18,2,49.0,24,113,24,2.7,12.6,2.51
Jakobi Meyers,47468,WR,NE,1,13.5,1,85.7,0.0,0,1,0,0.0,0,8,19,0,80.0,72.3,87.6,,90.0,0.0,0,0,33,0.0,0,39,1,12,92.3,36,35.9,14,117.0,14,0,64.1,25,169,35,2.9,14.1,4.69
J.D. McKissic,11047,HB,WAS,1,-0.8,1,69.2,0.0,0,1,0,10.0,1,2,32,0,56.7,72.5,62.4,82.4,67.6,0.0,0,2,11,13.5,5,37,0,9,83.8,31,27.0,10,41.0,13,0,10.8,4,65,72,8.0,7.2,2.1
Travis Kelce,7844,TE,KC,1,9.6,1,83.3,,0,0,0,0.0,0,8,16,0,78.7,71.5,91.8,56.1,91.8,51.0,26,0,44,11.8,6,51,1,10,80.4,41,21.6,11,118.8,12,0,27.5,14,159,67,6.7,15.9,3.88
D.J. Chark Jr.,47702,WR,JAX,1,14.2,0,58.3,,0,0,0,12.5,1,4,15,0,52.1,69.5,73.2,,71.9,0.0,0,0,73,0.0,0,41,0,7,95.1,39,26.8,11,129.2,12,1,73.2,30,146,52,7.4,20.9,3.74
Davante Adams,8688,WR,GB,1,13.2,0,83.3,50.0,1,2,0,0.0,0,6,12,0,78.0,71.1,92.7,,92.3,0.0,0,0,49,0.0,0,32,0,10,93.8,30,40.6,13,146.5,12,1,56.3,18,173,63,6.3,17.3,5.77
Jerry Jeudy,61103,WR,DEN,1,15.1,1,58.3,0.0,0,2,0,12.5,1,6,10,1,52.1,17.7,66.5,,65.6,0.0,0,1,41,0.0,0,51,0,7,96.1,49,15.7,8,87.2,12,1,84.3,43,125,29,4.1,17.9,2.55
Chase Claypool,42312,WR,PIT,1,10.6,0,66.7,0.0,0,1,0,20.0,2,5,25,0,35.7,70.8,66.7,,65.6,0.0,0,0,14,0.0,0,45,0,8,88.9,40,28.9,13,81.6,12,0,71.1,32,69,40,5.0,8.6,1.73
Robbie Anderson,11254,WR,CAR,1,6.0,0,75.0,50.0,2,4,0,0.0,0,5,5,0,77.3,70.6,67.6,,68.8,0.0,0,0,22,0.0,0,55,1,9,90.9,50,41.8,23,86.5,12,0,58.2,32,63,37,4.1,7.0,1.26
Stefon Diggs,9579,WR,BUF,1,11.0,2,81.8,0.0,0,1,0,0.0,0,4,4,0,77.3,70.6,79.4,,78.4,0.0,0,0,25,0.0,0,51,0,9,92.2,47,33.3,17,111.4,11,0,66.7,34,118,58,6.4,13.1,2.51
Richie James Jr.,28991,WR,SF,1,8.4,1,81.8,,0,0,0,10.0,1,5,28,0,56.7,70.6,76.6,,76.6,0.0,0,0,47,0.0,0,37,1,9,97.3,36,18.9,7,149.1,11,1,81.1,30,184,132,14.7,20.4,5.11
Keenan Allen,7857,WR,LAC,1,5.7,1,90.0,100.0,1,1,0,0.0,0,6,27,0,77.3,70.6,69.7,,70.7,0.0,0,0,27,0.0,0,50,0,9,92.0,46,56.0,28,142.9,10,1,42.0,21,103,52,5.8,11.4,2.24
Diontae Johnson,33441,WR,PIT,1,6.9,1,60.0,,0,0,0,14.3,1,3,25,0,49.7,69.8,59.7,,60.6,0.0,0,0,42,0.0,0,50,0,6,88.0,44,36.0,18,84.2,10,0,64.0,32,77,66,11.0,12.8,1.75
K.J. Hamler,61590,WR,DEN,1,10.9,0,60.0,50.0,1,2,0,25.0,2,4,10,0,29.8,74.0,65.0,,63.1,0.0,0,0,36,0.0,0,43,0,6,95.3,41,86.0,37,83.3,10,0,14.0,6,75,32,5.3,12.5,1.83
Christian McCaffrey,11763,HB,CAR,1,2.3,1,100.0,100.0,1,1,0,0.0,0,4,5,0,78.7,78.7,67.6,44.8,76.4,0.0,0,0,24,5.4,2,37,0,10,81.1,30,10.8,4,134.2,10,1,2.7,1,82,59,5.9,8.2,2.73
John Brown,8726,WR,BUF,1,9.3,2,80.0,100.0,1,1,0,0.0,0,4,4,0,77.3,70.6,72.4,,71.1,0.0,0,0,33,0.0,0,48,0,8,93.8,45,10.4,5,107.9,10,0,89.6,43,99,52,6.5,12.4,2.2
Danny Amendola,4717,WR,DET,1,4.4,0,70.0,100.0,1,1,0,12.5,1,5,11,0,52.1,73.6,69.8,,71.3,0.0,0,0,28,0.0,0,33,0,7,97.0,32,81.8,27,92.5,10,0,15.2,5,77,53,7.6,11.0,2.41
D.K. Metcalf,47864,WR,SEA,1,12.0,1,77.8,100.0,1,1,0,0.0,0,5,29,0,75.6,69.5,83.5,66.2,79.5,0.0,0,1,41,2.1,1,48,0,7,93.8,45,12.5,6,114.1,9,1,87.5,42,108,24,3.4,15.4,2.4
Brandin Cooks,8655,WR,HST,1,14.1,0,33.3,0.0,0,4,0,25.0,1,2,13,0,36.2,65.8,64.8,,64.1,0.0,0,0,57,0.0,0,40,0,3,97.5,39,35.0,14,105.3,9,1,65.0,26,83,56,18.7,27.7,2.13
Darren Waller,9637,TE,LV,1,8.9,0,55.6,33.3,1,3,0,0.0,0,1,23,0,73.4,68.0,72.6,69.3,69.5,45.8,11,0,8,4.2,1,24,0,5,95.8,23,25.0,6,97.9,9,1,29.2,7,22,20,4.0,4.4,0.96
Allen Robinson II,8696,WR,CHI,1,8.9,0,77.8,60.0,3,5,0,0.0,0,4,6,0,76.5,70.1,71.3,,70.4,0.0,0,0,27,0.0,0,57,0,7,96.5,55,22.8,13,104.2,9,0,77.2,44,81,9,1.3,11.6,1.47
Curtis Samuel,11795,WR,CAR,1,6.4,0,100.0,,0,0,0,0.0,0,5,5,0,77.3,72.5,76.5,,79.2,0.0,0,0,28,0.0,0,44,2,9,88.6,39,75.0,33,152.3,9,1,20.5,9,105,47,5.2,11.7,2.69
Evan Engram,11778,TE,NYG,1,7.6,1,55.6,100.0,1,1,0,28.6,2,2,21,0,29.2,68.0,65.2,71.3,61.5,44.1,15,0,16,8.8,3,34,1,5,88.2,30,38.2,13,107.6,9,1,14.7,5,48,13,2.6,9.6,1.6
T.J. Hockenson,40912,TE,DET,1,8.8,0,62.5,,0,0,0,0.0,0,2,11,0,73.4,68.0,71.1,72.5,73.3,41.7,15,3,11,8.3,3,36,0,5,88.9,32,38.9,14,74.5,8,1,19.4,7,39,13,2.6,7.8,1.22
Damiere Byrd,9964,WR,NE,1,13.4,0,62.5,0.0,0,2,0,0.0,0,4,19,0,73.4,68.0,70.1,,68.8,0.0,0,0,31,0.0,0,39,0,5,92.3,36,0.0,0,88.0,8,0,100.0,39,65,26,5.2,13.0,1.81
Chris Conley,9509,WR,JAX,1,5.1,1,87.5,,0,0,0,0.0,0,3,15,0,75.6,69.5,69.9,,67.5,0.0,0,0,21,0.0,0,31,0,7,93.5,29,16.1,5,93.8,8,0,83.9,26,52,30,4.3,7.4,1.79
Hayden Hurst,47294,TE,ATL,1,5.4,0,87.5,,0,0,1,0.0,0,4,2,0,76.5,70.1,77.4,70.2,86.8,66.7,22,0,24,3.0,1,33,1,7,90.9,30,27.3,9,99.0,8,0,6.1,2,62,39,5.6,8.9,2.07
Terry McLaurin,48229,WR,WAS,1,7.8,2,87.5,100.0,1,1,0,0.0,0,4,32,0,75.6,69.5,78.1,,77.2,0.0,0,1,68,0.0,0,42,0,7,95.2,40,26.2,11,118.8,8,1,71.4,30,115,69,9.9,16.4,2.88
Darnell Mooney,48236,WR,CHI,1,13.5,0,62.5,50.0,1,2,1,0.0,0,2,6,0,73.4,68.0,58.9,,58.8,0.0,0,0,22,0.0,0,52,1,5,94.2,49,32.7,17,76.6,8,0,65.4,34,43,8,1.6,8.6,0.88
Denzel Mims,47800,WR,NYJ,1,18.3,1,50.0,0.0,0,2,0,0.0,0,3,22,0,72.1,67.0,73.8,,72.7,0.0,0,1,26,0.0,0,28,0,4,92.9,26,7.1,2,36.5,8,0,92.9,26,62,28,7.0,15.5,2.38
A.J. Brown,48327,WR,TEN,1,15.0,2,50.0,33.3,1,3,0,20.0,1,3,31,0,41.6,67.0,89.8,,88.8,0.0,0,0,40,0.0,0,20,0,4,100.0,20,5.0,1,135.4,8,1,95.0,19,101,46,11.5,25.3,5.05
JuJu Smith-Schuster,11817,WR,PIT,1,6.9,0,85.7,,0,0,0,0.0,0,4,25,0,75.6,69.5,68.3,,67.4,0.0,0,0,31,0.0,0,52,0,6,88.5,46,80.8,42,158.3,7,1,19.2,10,93,45,7.5,15.5,2.02
Tim Patrick,12087,WR,DEN,1,15.1,0,57.1,,0,0,0,0.0,0,2,10,0,72.1,67.0,59.4,,59.1,0.0,0,0,9,0.0,0,46,0,4,100.0,46,17.4,8,106.5,7,1,82.6,38,29,9,2.3,7.3,0.63
DeVante Parker,9447,WR,MIA,1,11.0,0,85.7,100.0,3,3,0,0.0,0,3,17,0,74.6,68.8,66.8,,66.1,0.0,0,0,17,0.0,0,38,0,6,86.8,33,23.7,9,104.8,7,0,76.3,29,64,10,1.7,10.7,1.94
Anthony Miller,48160,WR,CHI,1,7.4,0,71.4,,0,0,0,0.0,0,3,6,1,73.4,16.0,62.0,,59.7,0.0,0,0,34,0.0,0,42,0,5,92.9,39,90.5,38,96.7,7,0,9.5,4,59,18,3.6,11.8,1.51
Tyler Lockett,9502,WR,SEA,1,12.7,1,57.1,0.0,0,1,0,0.0,0,1,29,0,72.1,67.0,63.5,,62.9,0.0,0,0,12,0.0,0,47,0,4,95.7,45,72.3,34,73.5,7,0,27.7,13,40,11,2.8,10.0,0.89
Mike Williams,11762,WR,LAC,1,12.7,1,71.4,,0,0,0,0.0,0,4,27,0,73.4,68.0,72.8,,72.4,0.0,0,0,23,0.0,0,45,0,5,91.1,41,24.4,11,109.8,7,0,75.6,34,81,18,3.6,16.2,1.98
CeeDee Lamb,61570,WR,DAL,1,19.0,0,57.1,,0,0,0,0.0,0,3,9,1,72.1,16.4,66.7,,65.9,0.0,0,0,32,0.0,0,29,0,4,96.6,28,96.6,28,131.5,7,1,3.4,1,71,4,1.0,17.8,2.54
Breshad Perriman,9459,WR,NYJ,1,18.0,0,71.4,0.0,0,1,0,0.0,0,5,22,0,73.4,68.0,79.0,,78.9,0.0,0,0,50,0.0,0,28,0,5,92.9,26,35.7,10,153.3,7,2,64.3,18,101,23,4.6,20.2,3.88
Marcus Johnson,11074,WR,IND,1,14.0,0,28.6,,0,0,0,0.0,0,1,14,0,68.3,64.0,51.7,,54.4,0.0,0,1,10,0.0,0,41,0,2,92.7,38,9.8,4,0.0,7,0,90.2,37,14,10,5.0,7.0,0.37
Sterling Shepard,10674,WR,NYG,1,3.4,3,85.7,100.0,1,1,0,0.0,0,2,21,0,75.6,70.3,67.2,,66.1,2.9,1,0,21,0.0,0,35,0,6,94.3,33,65.7,23,89.9,7,0,31.4,11,39,19,3.2,6.5,1.18
