player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Keenan Allen,7857,WR,LAC,1,9.9,2,76.5,50.0,2,4,0,0.0,0,8,27,1,80.0,72.3,84.7,,84.0,0.0,0,1,22,0.0,0,55,0,13,92.7,51,43.6,24,93.3,17,1,56.4,31,132,46,3.5,10.2,2.59
Alvin Kamara,11822,HB,NO,1,-0.1,7,92.9,,0,0,0,7.1,1,5,20,0,65.6,75.5,69.4,74.1,86.6,0.0,0,0,52,2.9,1,35,0,13,91.4,32,5.7,2,147.6,14,2,0.0,0,139,135,10.4,10.7,4.34
Allen Robinson II,8696,WR,CHI,1,9.2,4,71.4,25.0,1,4,0,0.0,0,5,6,0,78.0,71.1,80.5,,79.2,0.0,0,1,37,0.0,0,46,0,10,95.7,44,34.8,16,92.3,14,1,65.2,30,123,60,6.0,12.3,2.8
Tyler Lockett,9502,WR,SEA,1,10.7,0,69.2,,0,0,0,18.2,2,6,29,0,39.1,70.6,68.8,,68.0,0.0,0,0,43,0.0,0,54,0,9,88.9,48,64.8,35,131.4,13,3,35.2,19,100,4,0.4,11.1,2.08
Tyler Boyd,10689,WR,CIN,1,9.6,0,83.3,,0,0,0,0.0,0,8,7,0,78.0,71.1,88.3,,87.1,0.0,0,0,25,0.0,0,43,0,10,97.7,42,79.1,34,110.1,12,0,20.9,9,125,29,2.9,12.5,2.98
Amari Cooper,9437,WR,DAL,1,9.8,0,75.0,33.3,1,3,0,0.0,0,4,9,0,77.3,70.6,72.0,,69.9,0.0,0,1,28,0.0,0,54,0,9,98.1,53,13.0,7,59.7,12,0,87.0,47,86,23,2.6,9.6,1.62
DeAndre Hopkins,7808,WR,ARZ,1,8.7,4,83.3,0.0,0,1,0,0.0,0,8,1,0,78.0,71.1,91.1,,90.7,0.0,0,1,30,0.0,0,38,0,10,94.7,36,7.9,3,79.5,12,0,92.1,35,137,59,5.9,13.7,3.81
Greg Ward,12258,WR,PHI,1,5.5,1,72.7,0.0,0,1,0,0.0,0,4,24,0,76.5,75.4,62.4,,65.5,0.0,0,0,29,0.0,0,50,0,8,92.0,46,74.0,37,120.3,11,1,26.0,13,72,37,4.6,9.0,1.57
Austin Ekeler,12164,HB,LAC,1,-2.9,2,100.0,,0,0,0,0.0,0,4,27,0,78.7,76.6,77.7,77.9,72.3,0.0,0,0,28,4.7,2,43,0,11,90.7,39,4.7,2,98.5,11,0,16.3,7,84,116,10.5,7.6,2.15
Noah Fant,42388,TE,DEN,1,7.7,2,50.0,0.0,0,1,0,28.6,2,1,10,0,29.2,68.0,45.1,13.3,48.9,59.1,26,0,18,4.5,2,44,1,5,88.6,39,36.4,16,62.9,10,0,4.5,2,46,22,4.4,9.2,1.18
Jimmy Graham,5619,TE,CHI,1,7.4,1,60.0,50.0,1,2,0,0.0,0,5,6,1,74.6,16.9,55.9,46.3,56.6,23.9,11,1,29,4.3,2,46,0,6,93.5,43,54.3,25,77.1,10,2,21.7,10,60,21,3.5,10.0,1.4
Calvin Ridley,48262,WR,ATL,1,19.0,0,50.0,50.0,1,2,0,0.0,0,3,2,0,73.4,69.1,66.6,,67.0,0.0,0,1,63,0.0,0,42,1,5,92.9,39,7.1,3,50.0,10,0,92.9,39,110,19,3.8,22.0,2.82
Cooper Kupp,11824,WR,LA,1,7.0,2,90.0,100.0,1,1,0,0.0,0,6,26,0,77.3,71.8,81.6,65.4,73.5,0.0,0,0,20,2.9,1,35,0,9,91.4,32,65.7,23,144.6,10,1,34.3,12,107,44,4.9,11.9,3.34
Justin Jefferson,61398,WR,MIN,1,14.3,2,77.8,50.0,1,2,0,0.0,0,7,18,0,75.6,69.5,93.8,,93.5,0.0,0,1,71,0.0,0,29,0,7,93.1,27,20.7,6,116.2,9,1,79.3,23,175,78,11.1,25.0,6.48
Rex Burkhead,7971,HB,NE,1,1.2,1,77.8,,0,0,0,0.0,0,3,19,0,75.6,73.5,86.4,,88.9,0.0,0,1,15,0.0,0,21,0,7,100.0,21,0.0,0,86.8,9,1,14.3,3,49,67,9.6,7.0,2.33
Tee Higgins,61211,WR,CIN,1,17.0,0,55.6,0.0,0,2,0,0.0,0,4,7,0,74.6,68.8,66.9,,72.1,0.0,0,0,16,0.0,0,45,1,5,95.6,43,22.2,10,106.5,9,2,77.8,35,40,6,1.2,8.0,0.93
Zach Ertz,7816,TE,PHI,1,9.2,0,77.8,66.7,2,3,0,0.0,0,4,24,0,75.6,69.5,65.4,73.5,67.2,28.8,17,1,30,3.4,2,59,0,7,89.8,53,45.8,27,59.5,9,0,25.4,15,70,14,2.0,10.0,1.32
Ezekiel Elliott,10638,HB,DAL,1,-1.4,0,66.7,,0,0,0,33.3,3,1,9,0,28.3,76.5,52.8,80.8,30.0,0.0,0,0,10,22.6,14,62,0,6,74.2,46,0.0,0,70.1,9,0,4.8,3,24,25,4.2,4.0,0.52
Mike Davis,9559,HB,CAR,1,-0.8,2,88.9,,0,0,0,0.0,0,2,5,0,76.5,76.4,72.6,74.1,81.8,0.0,0,0,13,12.0,3,25,0,8,88.0,22,12.0,3,124.5,9,1,8.0,2,45,54,6.8,5.6,2.05
Chris Conley,9509,WR,JAX,1,20.1,0,37.5,50.0,1,2,0,40.0,2,3,15,0,28.7,67.0,55.5,,58.1,0.0,0,1,18,0.0,0,41,1,3,97.6,40,31.7,13,11.5,8,0,68.3,28,34,8,2.7,11.3,0.85
Miles Sanders,40555,HB,PHI,1,5.0,0,50.0,0.0,0,1,0,20.0,1,0,24,0,41.6,77.5,58.9,78.1,41.9,0.0,0,0,7,6.4,3,47,0,4,87.2,41,4.3,2,56.3,8,0,4.3,2,12,19,4.8,3.0,0.29
Jonnu Smith,11855,TE,TEN,1,11.1,0,62.5,66.7,2,3,0,0.0,0,3,31,0,73.4,68.0,91.1,74.3,81.6,41.2,14,0,21,23.5,8,34,0,5,73.5,25,55.9,19,85.9,8,0,2.9,1,61,11,2.2,12.2,2.44
Hunter Renfrow,47509,WR,LV,1,9.1,0,75.0,33.3,1,3,0,0.0,0,4,23,0,74.6,71.6,83.8,,81.4,0.0,0,0,26,0.0,0,30,0,6,90.0,27,60.0,18,147.9,8,1,40.0,12,84,42,7.0,14.0,3.11
Terry McLaurin,48229,WR,WAS,1,10.8,2,50.0,0.0,0,1,0,0.0,0,4,32,0,73.4,69.1,76.0,,74.4,0.0,0,0,33,0.0,0,41,1,4,97.6,40,24.4,10,87.0,8,0,75.6,31,83,64,16.0,20.8,2.08
Jerry Jeudy,61103,WR,DEN,1,11.0,0,62.5,100.0,1,1,0,0.0,0,3,10,0,73.4,68.0,67.2,,66.5,0.0,0,1,22,0.0,0,37,0,5,97.3,36,94.6,35,43.2,8,0,5.4,2,55,22,4.4,11.0,1.53
Sammy Watkins,8639,WR,KC,1,7.0,0,87.5,0.0,0,1,0,0.0,0,5,16,0,75.6,69.5,68.6,,66.5,0.0,0,0,15,0.0,0,44,0,7,95.5,42,65.9,29,99.0,8,0,34.1,15,62,10,1.4,8.9,1.48
Mark Andrews,47436,TE,BLT,1,13.8,0,37.5,0.0,0,1,0,50.0,3,1,3,1,26.5,65.8,45.0,67.1,42.1,12.9,4,0,13,3.2,1,31,0,3,93.5,29,74.2,23,45.8,8,0,12.9,4,22,0,0.0,7.3,0.76
