player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Darren Waller,9637,TE,LV,1,16,0,23,9.0,1,66.7,100.0,2,2,0.0,0,4,0,74.6,92.2,0,18,20.0,4,20,6,70.0,14,86.3,9,64.3,0,62,34,5.7,10.3,4.43,0,4.3,1,83.3,100.0,1,1,0.0,0,3,0,73.4,76.0,0,13,8.7,2,23,5,87.0,20,95.8,6,30.0,0,42,22,4.4,8.4,2.1
DJ Moore,48267,WR,CAR,1,13,0,5,15.6,0,60.0,50.0,1,2,0.0,0,2,0,70.5,81.2,1,30,0.0,0,10,3,90.0,9,58.3,5,55.6,0,55,7,2.3,18.3,6.11,0,12.0,0,62.5,0.0,0,2,0.0,0,4,0,73.4,70.3,0,18,0.0,0,36,5,97.2,35,88.0,8,22.9,0,65,1,0.2,13.0,1.86
A.J. Green,6156,WR,CIN,1,13,0,7,10.0,0,0.0,,0,0,100.0,1,0,0,28.0,41.4,0,0,0.0,0,7,0,100.0,7,39.6,1,14.3,0,0,0,,,0.0,0,17.6,0,30.0,33.3,1,3,25.0,1,2,0,42.1,61.0,0,15,0.0,0,36,3,94.4,34,39.6,10,29.4,0,29,0,0.0,9.7,0.85
Stefon Diggs,9579,WR,BUF,1,13,0,4,12.3,1,54.5,50.0,1,2,25.0,2,4,0,29.7,82.9,0,47,0.0,0,23,6,95.7,22,126.3,11,50.0,1,128,33,5.5,21.3,5.82,0,10.5,1,100.0,100.0,1,1,0.0,0,1,0,68.3,85.5,0,16,0.0,0,8,2,87.5,7,118.8,2,28.6,0,25,4,2.0,12.5,3.57
Travis Kelce,7844,TE,KC,1,12,0,16,16.0,0,0.0,0.0,0,1,,0,0,0,,54.5,0,0,0.0,0,9,0,88.9,8,39.6,2,25.0,0,0,0,,,0.0,0,7.2,2,90.0,100.0,1,1,0.0,0,6,0,77.3,84.1,0,20,2.0,1,51,9,88.2,45,137.5,10,22.2,1,90,33,3.7,10.0,2.0
N'Keal Harry,48297,WR,NE,1,12,0,19,16.0,0,50.0,,0,0,0.0,0,1,0,64.7,67.0,0,17,0.0,0,7,1,100.0,7,79.2,2,28.6,0,17,1,1.0,17.0,2.43,0,4.8,1,62.5,,0,0,0.0,0,2,0,73.4,66.1,0,13,0.0,0,34,5,97.1,33,75.0,8,24.2,0,40,23,4.6,8.0,1.21
Tyreek Hill,10799,WR,KC,1,11,0,16,18.7,0,100.0,,0,0,0.0,0,2,0,70.5,85.4,0,54,0.0,0,9,3,88.9,8,158.3,3,37.5,1,69,13,4.3,23.0,8.63,0,10.3,1,25.0,0.0,0,1,50.0,2,2,0,27.3,50.3,0,16,0.0,0,45,2,91.1,41,42.7,8,19.5,0,30,7,3.5,15.0,0.73
Julian Edelman,5156,WR,NE,1,11,0,19,17.0,0,0.0,,0,0,100.0,1,0,0,27.9,41.2,0,0,0.0,0,8,0,100.0,8,39.6,1,12.5,0,0,0,,,0.0,0,17.0,0,88.9,100.0,1,1,11.1,1,7,0,54.5,92.8,0,49,0.0,0,29,8,96.6,28,118.8,9,32.1,0,179,27,3.4,22.4,6.39
Diontae Johnson,33441,WR,PIT,1,11,0,25,12.5,0,50.0,100.0,1,1,33.3,1,1,0,30.0,62.9,0,28,0.0,0,11,2,100.0,11,114.6,4,36.4,1,30,-1,-0.5,15.0,2.73,0,6.6,2,85.7,,0,0,0.0,0,4,0,74.6,81.1,0,18,0.0,0,27,6,100.0,27,103.6,7,25.9,0,62,41,6.8,10.3,2.3
Mike Gesicki,47153,TE,MIA,1,10,0,17,14.0,0,100.0,100.0,2,2,0.0,0,3,0,70.5,92.4,0,23,10.0,1,10,3,90.0,9,118.8,3,33.3,0,52,10,3.3,17.3,5.78,0,12.2,0,80.0,100.0,1,1,0.0,0,4,0,72.1,91.0,0,27,0.0,0,17,4,100.0,17,118.8,5,29.4,0,70,21,5.3,17.5,4.12
Mike Evans,8642,WR,TB,1,10,0,30,5.0,0,50.0,,0,0,0.0,0,1,0,64.7,68.3,0,6,0.0,0,6,1,66.7,4,56.3,2,50.0,0,6,-1,-1.0,6.0,1.5,0,8.9,1,75.0,,0,0,14.3,1,4,0,49.2,78.4,0,50,0.0,0,23,6,95.7,22,155.2,8,36.4,1,98,43,7.2,16.3,4.45
Keenan Allen,7857,WR,LAC,1,10,0,27,7.2,0,60.0,100.0,1,1,0.0,0,2,0,70.5,79.1,0,17,0.0,0,12,3,100.0,12,82.1,5,41.7,0,36,26,8.7,12.0,3.0,0,12.5,0,75.0,50.0,1,2,0.0,0,1,0,70.5,66.8,1,25,0.0,0,20,3,95.0,19,58.3,4,21.1,0,32,15,5.0,10.7,1.68
Dalton Schultz,47304,TE,DAL,1,10,0,9,4.0,0,66.7,0.0,0,1,0.0,0,2,0,68.3,74.5,0,15,7.1,1,14,2,85.7,12,89.6,3,25.0,0,23,15,7.5,11.5,1.92,0,5.8,0,100.0,,0,0,0.0,0,4,1,74.6,61.5,0,18,4.3,1,23,6,95.7,22,147.9,6,27.3,1,60,33,5.5,10.0,2.73
Robbie Chosen,11254,WR,CAR,1,10,0,5,,0,,,0,0,,0,0,0,,53.0,0,0,0.0,0,8,0,87.5,7,0.0,0,0.0,0,0,0,,,0.0,0,10.3,0,90.0,,0,0,0.0,0,5,1,77.3,69.1,0,39,0.0,0,32,9,96.9,31,112.1,10,32.3,0,109,33,3.7,12.1,3.52
