player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Brandon Aiyuk,84109,WR,SF,1,6.2,2,62.5,0.0,0,4,0,9.1,1,7,28,0,58.5,73.1,76.5,,74.5,0.0,0,0,19,0.0,0,50,0,10,94.0,47,26.0,13,85.2,16,0,74.0,37,119,69,6.9,11.9,2.53
Stefon Diggs,9579,WR,BUF,1,13.5,3,76.9,66.7,2,3,0,0.0,0,7,4,0,79.4,72.5,87.9,,87.8,0.0,0,0,23,0.0,0,50,0,10,92.0,46,24.0,12,133.5,13,1,76.0,38,130,65,6.5,13.0,2.83
Allen Robinson II,8696,WR,CHI,1,8.2,1,69.2,66.7,2,3,0,10.0,1,8,6,0,57.0,70.6,91.7,,90.5,0.0,0,0,35,0.0,0,33,0,9,100.0,33,30.3,10,124.8,13,1,69.7,23,123,52,5.8,13.7,3.73
Robbie Anderson,11254,WR,CAR,1,7.3,0,66.7,0.0,0,1,0,11.1,1,4,5,0,54.5,70.8,72.4,,70.5,0.0,0,0,23,0.0,0,44,0,8,95.5,42,27.3,12,86.8,12,0,72.7,32,84,58,7.3,10.5,2.0
Calvin Ridley,48262,WR,ATL,1,18.8,1,66.7,0.0,0,2,0,11.1,1,5,2,0,54.5,70.1,76.8,,75.9,0.0,0,2,39,0.0,0,36,0,8,94.4,34,19.4,7,88.9,12,1,80.6,29,124,20,2.5,15.5,3.65
Keelan Cole,51593,WR,JAX,1,11.7,0,58.3,0.0,0,1,0,12.5,1,5,15,0,52.1,72.0,64.7,,64.1,0.0,0,0,22,0.0,0,54,0,7,98.1,53,74.1,40,101.7,12,1,25.9,14,67,19,2.7,9.6,1.26
DeAndre Hopkins,7808,WR,ARZ,1,9.5,4,81.8,0.0,0,1,0,0.0,0,7,1,0,77.3,70.6,86.7,,85.2,0.0,0,0,41,0.0,0,41,0,9,100.0,41,22.0,9,118.2,11,0,78.0,32,136,58,6.4,15.1,3.32
Keenan Allen,7857,WR,LAC,1,5.8,0,81.8,66.7,2,3,0,0.0,0,5,27,0,77.3,70.6,78.8,,77.9,0.0,0,1,10,0.0,0,36,0,9,97.2,35,44.4,16,78.8,11,1,55.6,20,52,6,0.7,5.8,1.49
Laviska Shenault Jr.,61220,WR,JAX,1,9.5,1,54.5,100.0,1,1,0,0.0,0,4,15,0,74.6,69.8,62.1,,62.4,0.0,0,0,22,0.0,0,43,0,6,100.0,43,20.9,9,66.1,11,0,72.1,31,49,15,2.5,8.2,1.14
Davante Adams,8688,WR,GB,1,9.1,1,70.0,0.0,0,2,0,0.0,0,3,12,0,75.6,69.5,68.8,,67.8,0.0,0,0,56,0.0,0,38,0,7,97.4,37,31.6,12,141.7,10,1,68.4,26,115,86,12.3,16.4,3.11
Darren Waller,9637,TE,LV,1,9.4,1,70.0,50.0,1,2,0,0.0,0,4,23,0,75.6,69.5,66.9,72.2,67.5,45.8,22,1,29,6.3,3,48,0,7,93.8,45,18.8,9,52.1,10,0,33.3,16,75,48,6.9,10.7,1.67
Travis Kelce,7844,TE,KC,1,10.2,0,80.0,50.0,1,2,0,0.0,0,6,16,0,76.5,70.1,90.9,32.1,91.6,41.0,16,1,32,12.8,5,39,1,8,87.2,34,23.1,9,112.5,10,1,33.3,13,136,46,5.8,17.0,4.0
Alvin Kamara,11822,HB,NO,1,-0.1,2,70.0,,0,0,0,0.0,0,2,20,0,75.6,75.5,62.1,56.3,63.9,0.0,0,1,11,9.7,3,31,0,7,90.3,28,6.5,2,39.2,10,0,19.4,6,44,39,5.6,6.3,1.57
Mack Hollins,11873,WR,MIA,1,11.0,0,55.6,50.0,2,4,0,16.7,1,2,17,0,45.8,68.0,65.4,,64.6,0.0,0,0,23,0.0,0,35,0,5,91.4,32,28.6,10,78.9,9,0,71.4,25,66,18,3.6,13.2,2.06
D.J. Chark Jr.,47702,WR,JAX,1,16.0,0,22.2,33.3,1,3,0,33.3,1,1,15,0,30.0,64.0,43.8,,46.1,0.0,0,1,11,0.0,0,51,1,2,98.0,50,21.6,11,0.0,9,0,78.4,40,16,8,4.0,8.0,0.32
T.J. Hockenson,40912,TE,DET,1,5.8,0,66.7,,0,0,0,25.0,2,4,11,0,31.8,69.5,67.7,58.4,65.7,67.4,29,0,16,9.3,4,43,1,6,79.1,34,18.6,8,114.6,9,1,14.0,6,43,10,1.7,7.2,1.26
Lynn Bowden Jr.,61361,WR,MIA,1,8.7,1,77.8,66.7,2,3,0,0.0,0,6,17,0,75.6,70.7,74.1,,76.0,0.0,0,0,22,0.0,0,51,0,7,88.2,45,78.4,40,104.6,9,0,21.6,11,82,28,4.0,11.7,1.82
Nelson Agholor,9453,WR,LV,1,14.6,2,55.6,0.0,0,1,0,16.7,1,3,23,0,45.8,68.0,69.7,,69.3,0.0,0,0,36,0.0,0,33,0,5,100.0,33,24.2,8,131.7,9,1,75.8,25,100,20,4.0,20.0,3.03
Cole Beasley,7330,WR,BUF,1,8.3,0,55.6,,0,0,0,0.0,0,2,4,0,73.4,68.0,64.0,,63.5,0.0,0,1,13,0.0,0,43,0,5,93.0,40,93.0,40,27.8,9,0,7.0,3,41,24,4.8,8.2,1.03
A.J. Brown,48327,WR,TEN,1,12.1,0,77.8,100.0,4,4,0,12.5,1,6,31,0,52.1,69.5,92.1,,92.2,0.0,0,0,37,0.0,0,19,1,7,100.0,19,15.8,3,155.6,9,1,84.2,16,112,22,3.1,16.0,5.89
Austin Ekeler,12164,HB,LAC,1,-2.8,2,100.0,,0,0,0,0.0,0,3,27,0,77.3,26.4,66.3,25.4,83.3,0.0,0,0,16,10.3,3,29,0,9,89.7,26,13.8,4,97.7,9,0,0.0,0,67,92,10.2,7.4,2.58
Robert Woods,7822,WR,LA,1,4.9,2,62.5,0.0,0,1,0,16.7,1,2,26,0,45.8,69.1,56.1,,60.9,0.0,0,1,14,0.0,0,23,0,5,100.0,23,34.8,8,31.3,8,0,65.2,15,32,18,3.6,6.4,1.39
Gabriel Davis,55410,WR,BUF,1,15.9,0,37.5,20.0,1,5,2,40.0,2,2,4,0,28.0,65.8,48.6,,51.7,0.0,0,0,13,0.0,0,47,2,3,91.5,43,14.9,7,85.4,8,1,85.1,40,19,4,1.3,6.3,0.44
Rashard Higgins,10806,WR,CLV,1,13.1,0,75.0,0.0,0,1,0,0.0,0,5,8,3,75.6,10.4,59.7,65.7,59.4,0.0,0,1,21,1.9,1,53,0,6,88.7,47,11.3,6,100.0,8,1,88.7,47,68,5,0.8,11.3,1.45
