player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Amari Cooper,9437,WR,DAL,1,10,0,9,5.8,0,83.3,100.0,1,1,0.0,0,4,0,73.4,79.1,0,26,0.0,0,25,5,96.0,24,146.5,6,25.0,1,58,28,5.6,11.6,2.42,0,6.8,1,50.0,,0,0,0.0,0,1,0,70.5,57.4,1,13,0.0,0,32,2,90.6,29,26.0,4,13.8,0,21,8,4.0,10.5,0.72
Julio Jones,6158,WR,ATL,1,10,0,2,5.8,0,75.0,,0,0,0.0,0,1,0,70.5,66.7,0,7,0.0,0,9,3,100.0,9,81.3,4,44.4,0,16,4,1.3,5.3,1.78,0,11.3,0,83.3,0.0,0,1,0.0,0,5,0,73.4,84.4,0,40,0.0,0,29,5,100.0,29,158.3,6,20.7,2,121,62,12.4,24.2,4.17
Zach Ertz,7816,TE,PHI,1,10,0,24,8.0,0,40.0,50.0,1,2,0.0,0,1,0,68.3,63.8,0,11,16.7,3,18,2,77.8,14,52.1,5,35.7,0,20,2,1.0,10.0,1.43,0,7.4,0,40.0,,0,0,33.3,1,0,0,30.0,44.2,0,8,0.0,0,14,2,100.0,14,47.9,5,35.7,0,13,1,0.5,6.5,0.93
Brandin Cooks,8655,WR,HST,1,9,0,13,4.3,0,100.0,100.0,1,1,0.0,0,2,0,70.5,72.9,0,6,0.0,0,11,3,90.9,10,124.3,3,30.0,1,13,2,0.7,4.3,1.3,0,11.3,0,100.0,,0,0,0.0,0,2,0,72.1,69.6,0,19,0.0,0,25,4,100.0,25,116.7,4,16.0,0,48,3,0.8,12.0,1.92
Allen Robinson II,8696,WR,CHI,1,9,0,6,7.0,0,25.0,0.0,0,3,0.0,0,1,0,64.7,66.1,0,23,0.0,0,7,1,85.7,6,51.0,4,66.7,0,23,6,6.0,23.0,3.83,0,5.0,0,100.0,100.0,2,2,0.0,0,1,0,72.1,59.6,0,17,0.0,0,26,4,96.2,25,97.9,4,16.0,0,30,10,2.5,7.5,1.2
James White,8765,HB,NE,1,9,0,19,-3.3,0,83.3,,0,0,0.0,0,2,0,73.4,88.1,1,22,22.2,4,18,5,77.8,14,54.2,6,42.9,0,39,53,10.6,7.8,2.79,0,-2.0,1,100.0,,0,0,0.0,0,1,0,70.5,84.7,0,13,0.0,0,5,3,100.0,5,102.8,3,60.0,0,26,32,10.7,8.7,5.2
Keelan Cole Sr.,51593,WR,JAX,1,9,0,15,16.2,0,60.0,100.0,1,1,0.0,0,2,0,70.5,85.0,0,35,0.0,0,14,3,92.9,13,102.1,5,38.5,0,60,5,1.7,20.0,4.62,0,26.8,1,75.0,,0,0,25.0,1,2,0,36.8,63.9,0,51,0.0,0,24,3,100.0,24,116.7,4,16.7,0,83,23,7.7,27.7,3.46
Anthony Firkser,51837,TE,TEN,1,9,0,31,5.0,0,66.7,50.0,1,2,0.0,0,1,0,68.3,68.6,0,7,0.0,0,8,2,87.5,7,74.3,3,42.9,0,12,0,0.0,6.0,1.71,0,9.6,2,100.0,,0,0,0.0,0,4,0,73.4,93.6,0,45,6.3,1,16,5,93.8,15,118.8,5,33.3,0,94,46,9.2,18.8,6.27
Ezekiel Elliott,10638,HB,DAL,1,9,0,9,0.0,0,100.0,,0,0,0.0,0,0,1,68.3,27.9,0,9,44.4,8,18,2,55.6,10,85.4,2,20.0,0,9,9,4.5,4.5,0.9,0,-1.2,0,83.3,,0,0,16.7,1,1,0,46.3,59.4,0,11,8.7,2,23,5,82.6,19,79.2,6,31.6,0,18,22,4.4,3.6,0.95
Travis Fulgham,48023,WR,PHI,1,9,0,24,18.6,0,40.0,0.0,0,3,0.0,0,2,0,68.3,70.3,0,18,0.0,0,25,2,84.0,21,98.3,5,23.8,1,28,0,0.0,14.0,1.33,0,6.5,2,100.0,,0,0,0.0,0,2,0,72.1,72.6,0,19,0.0,0,20,4,95.0,19,115.6,4,21.1,0,47,21,5.3,11.8,2.47
Stefon Diggs,9579,WR,BUF,1,8,0,4,13.3,0,66.7,,0,0,0.0,0,0,0,68.3,55.2,0,6,0.0,0,15,2,80.0,12,70.1,3,25.0,0,8,3,1.5,4.0,0.67,0,22.0,0,66.7,0.0,0,1,0.0,0,1,0,30.0,56.1,0,14,0.0,0,16,2,93.8,15,84.0,3,20.0,0,19,2,1.0,9.5,1.27
Tee Higgins,61211,WR,CIN,1,8,0,7,13.0,0,100.0,100.0,1,1,0.0,0,1,0,64.7,73.5,0,13,0.0,0,4,1,100.0,4,118.8,1,25.0,0,13,0,0.0,13.0,3.25,0,11.5,0,83.3,0.0,0,1,0.0,0,3,0,73.4,71.5,0,67,0.0,0,30,5,100.0,30,118.8,6,20.0,0,112,56,11.2,22.4,3.73
Robert Woods,7822,WR,LA,1,8,0,26,,0,,,0,0,,0,0,0,,54.9,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,0,15.4,0,42.9,0.0,0,2,25.0,1,1,0,36.2,51.1,0,12,0.0,0,33,3,93.9,31,50.3,7,22.6,0,19,1,0.3,6.3,0.61
Cooper Kupp,11824,WR,LA,1,8,0,26,4.5,0,0.0,0.0,0,2,100.0,1,0,0,27.9,39.9,0,0,0.0,0,4,0,100.0,4,39.6,2,50.0,0,0,0,,,0.0,0,16.0,0,50.0,,0,0,0.0,0,1,0,70.5,55.0,0,7,0.0,0,35,3,94.3,33,56.3,6,18.2,0,11,4,1.3,3.7,0.33
Tim Patrick,12087,WR,DEN,1,8,0,10,22.7,1,50.0,100.0,2,2,0.0,0,2,0,70.5,76.1,2,41,0.0,0,20,3,100.0,20,56.3,6,30.0,0,84,15,5.0,28.0,4.2,0,29.5,0,50.0,,0,0,0.0,0,1,0,64.7,70.9,0,17,0.0,0,5,1,100.0,5,79.2,2,40.0,0,17,0,0.0,17.0,3.4
Breshad Perriman,9459,WR,NYJ,1,8,0,22,14.0,0,66.7,0.0,0,1,0.0,0,3,0,73.4,75.5,0,22,0.0,0,25,4,96.0,24,100.7,6,25.0,0,62,39,9.8,15.5,2.58,0,34.0,0,0.0,,0,0,,0,0,0,,52.6,0,0,0.0,0,16,0,100.0,16,39.6,1,6.3,0,0,0,,,0.0
Rob Gronkowski,5567,TE,TB,1,8,0,30,18.0,0,50.0,100.0,2,2,33.3,1,2,0,29.9,89.7,0,18,16.7,2,12,2,75.0,9,114.6,4,44.4,1,30,1,0.5,15.0,3.33,0,7.7,0,100.0,,0,0,0.0,0,2,0,70.5,90.2,0,31,8.3,1,12,3,91.7,11,118.8,3,27.3,0,48,25,8.3,16.0,4.36
Tyler Boyd,10689,WR,CIN,1,8,0,7,8.0,0,50.0,0.0,0,1,0.0,0,1,0,64.7,73.2,0,22,0.0,0,4,1,100.0,4,89.6,2,50.0,0,22,14,14.0,22.0,5.5,0,11.8,0,66.7,0.0,0,1,0.0,0,1,1,72.1,48.2,1,23,0.0,0,31,4,100.0,31,40.3,6,19.4,0,32,3,0.8,8.0,1.03
Marcus Johnson,11074,WR,IND,1,7,0,14,11.0,0,100.0,,0,0,0.0,0,2,0,68.3,68.7,0,20,0.0,0,16,2,87.5,14,118.8,2,14.3,0,28,6,3.0,14.0,2.0,0,23.8,0,60.0,100.0,2,2,25.0,1,2,0,36.8,73.2,0,55,0.0,0,17,3,100.0,17,104.2,5,29.4,0,80,14,4.7,26.7,4.71
Zach Pascal,12303,WR,IND,1,7,0,14,14.3,0,33.3,,0,0,0.0,0,1,0,68.3,58.1,0,17,0.0,0,21,1,90.5,19,93.1,3,15.8,1,17,0,0.0,17.0,0.89,0,17.0,0,66.7,0.0,0,1,0.0,0,1,0,68.3,60.6,1,22,0.0,0,21,2,100.0,21,55.6,3,14.3,0,27,4,2.0,13.5,1.29
Cole Beasley,7330,WR,BUF,1,7,0,4,6.3,0,66.7,100.0,1,1,0.0,0,2,0,68.3,72.8,0,11,0.0,0,13,2,76.9,10,123.6,3,30.0,1,19,3,1.5,9.5,1.9,0,10.5,0,50.0,,0,0,0.0,0,1,0,68.3,65.8,1,22,0.0,0,12,2,91.7,11,31.3,4,36.4,0,26,9,4.5,13.0,2.36
Travis Kelce,7844,TE,KC,1,7,0,16,7.0,0,0.0,0.0,0,1,,0,0,0,,55.5,0,0,0.0,0,4,0,100.0,4,39.6,1,25.0,0,0,0,,,0.0,0,9.3,0,75.0,,0,0,0.0,0,2,1,70.5,60.2,0,20,12.0,3,25,3,88.0,22,108.3,4,18.2,0,42,13,4.3,14.0,1.91
Darren Fells,8549,TE,HST,1,7,0,13,,0,,,0,0,,0,0,0,,49.6,0,0,20.0,2,10,0,70.0,7,0.0,0,0.0,0,0,0,,,0.0,0,8.8,1,83.3,,0,0,0.0,0,3,0,73.4,82.9,0,35,13.6,3,22,5,86.4,19,118.8,6,31.6,0,84,44,8.8,16.8,4.42
A.J. Brown,48327,WR,TEN,1,7,0,31,5.5,0,50.0,0.0,0,1,0.0,0,1,0,64.7,63.8,0,15,0.0,0,13,1,84.6,11,75.0,2,18.2,0,15,4,4.0,15.0,1.36,0,23.7,0,66.7,100.0,1,1,0.0,0,1,0,68.3,60.0,0,18,0.0,0,20,2,100.0,20,99.3,3,15.0,0,30,5,2.5,15.0,1.5
DeVante Parker,9447,WR,MIA,1,7,0,17,,0,,,0,0,,0,0,0,,56.1,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,0,9.6,1,42.9,33.3,1,3,25.0,1,3,0,36.8,65.2,0,18,0.0,0,24,3,100.0,24,58.6,7,29.2,0,35,12,4.0,11.7,1.46
Calvin Ridley,48262,WR,ATL,1,7,0,2,0.0,0,100.0,,0,0,0.0,0,1,0,64.7,65.9,0,8,0.0,0,9,1,100.0,9,139.6,1,11.1,1,8,8,8.0,8.0,0.89,0,9.3,4,83.3,100.0,1,1,0.0,0,2,0,73.4,63.7,0,18,0.0,0,29,5,100.0,29,103.5,6,20.7,0,53,11,2.2,10.6,1.83
James Washington,47792,WR,PIT,1,7,0,25,12.0,0,0.0,0.0,0,1,100.0,1,0,0,28.0,41.7,0,0,0.0,0,9,0,88.9,8,39.6,2,25.0,0,0,0,,,0.0,0,14.2,0,80.0,0.0,0,1,0.0,0,2,0,72.1,79.9,0,28,0.0,0,16,4,93.8,15,158.3,5,33.3,1,68,15,3.8,17.0,4.53
Chris Godwin,11839,WR,TB,1,7,0,30,10.3,0,33.3,,0,0,50.0,1,1,0,28.8,54.7,0,25,0.0,0,9,1,88.9,8,64.6,3,37.5,0,25,8,8.0,25.0,3.13,0,2.0,1,100.0,,0,0,0.0,0,1,0,70.5,83.5,0,9,0.0,0,10,3,100.0,10,98.6,3,30.0,0,23,17,5.7,7.7,2.3
Michael Gallup,26075,WR,DAL,1,6,0,9,6.0,0,50.0,,0,0,0.0,0,1,0,64.7,57.9,0,6,0.0,0,22,1,95.5,21,56.3,2,9.5,0,6,2,2.0,6.0,0.29,0,19.0,1,25.0,,0,0,50.0,1,1,0,28.8,51.4,0,17,0.0,0,31,1,90.3,28,44.8,4,14.3,0,17,5,5.0,17.0,0.61
Jimmy Graham,5619,TE,CHI,1,6,0,6,5.0,0,0.0,0.0,0,1,,0,0,0,64.7,51.7,0,0,0.0,0,7,0,85.7,6,39.6,1,16.7,0,0,0,,,0.0,0,5.5,0,100.0,100.0,3,3,0.0,0,4,0,72.1,68.3,0,10,5.0,1,20,4,95.0,19,101.0,4,21.1,0,33,11,2.8,8.3,1.74
Nyheim Hines,48103,HB,IND,1,6,0,14,0.5,0,100.0,,0,0,0.0,0,0,0,68.3,61.9,0,2,10.0,1,10,2,80.0,8,79.2,2,25.0,0,3,2,1.0,1.5,0.38,0,0.5,0,75.0,,0,0,0.0,0,1,0,70.5,65.9,0,11,0.0,0,10,3,100.0,10,89.6,4,40.0,0,24,24,8.0,8.0,2.4
Demarcus Robinson,10760,WR,KC,1,6,0,16,,0,,,0,0,,0,0,0,,55.5,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,0,10.7,2,83.3,,0,0,0.0,0,4,0,73.4,70.1,0,22,0.0,0,27,5,100.0,27,114.6,6,22.2,0,69,19,3.8,13.8,2.56
Deebo Samuel,48274,WR,SF,1,6,0,28,,0,,,0,0,,0,0,0,,54.8,0,0,0.0,0,5,0,80.0,4,0.0,0,0.0,0,0,0,,,0.0,0,-5.2,2,100.0,,0,0,0.0,0,3,0,73.4,75.3,0,35,4.2,1,24,5,95.8,23,116.7,5,21.7,0,60,86,17.2,12.0,2.61
Chad Beebe,21528,WR,MIN,1,6,0,18,3.0,0,50.0,0.0,0,1,0.0,0,0,0,64.7,54.1,0,4,0.0,0,9,1,88.9,8,56.3,2,25.0,0,4,3,3.0,4.0,0.5,0,13.3,0,25.0,0.0,0,1,0.0,0,0,0,64.7,56.4,1,9,0.0,0,8,1,87.5,7,0.0,4,57.1,0,9,2,2.0,9.0,1.29
Albert Okwuegbunam,41933,TE,DEN,1,6,0,10,20.4,0,20.0,0.0,0,3,50.0,1,1,0,28.8,59.0,0,27,0.0,0,13,1,100.0,13,49.6,5,38.5,0,27,12,12.0,27.0,2.08,0,3.0,0,100.0,,0,0,0.0,0,1,0,64.7,89.6,0,18,0.0,0,2,1,100.0,2,118.8,1,50.0,0,18,15,15.0,18.0,9.0
Kenny Golladay,11851,WR,DET,1,6,0,11,7.0,0,100.0,,0,0,0.0,0,1,0,30.0,56.3,0,16,0.0,0,12,2,83.3,10,110.4,2,20.0,0,21,7,3.5,10.5,2.1,0,27.0,0,50.0,100.0,1,1,0.0,0,2,0,68.3,78.2,0,48,0.0,0,19,2,89.5,17,95.8,4,23.5,0,84,9,4.5,42.0,4.94
Adam Humphries,10075,WR,TEN,1,6,0,31,6.0,0,100.0,,0,0,0.0,0,1,0,64.7,66.3,0,8,0.0,0,10,1,80.0,8,100.0,1,12.5,0,8,2,2.0,8.0,1.0,0,10.0,0,100.0,100.0,1,1,0.0,0,3,0,72.1,75.1,0,22,0.0,0,18,4,100.0,18,156.3,4,22.2,1,48,8,2.0,12.0,2.67
J.D. McKissic,11047,HB,WAS,1,6,0,32,2.0,0,100.0,,0,0,0.0,0,1,0,64.7,58.9,0,8,0.0,0,5,1,100.0,5,100.0,1,20.0,0,8,6,6.0,8.0,1.6,0,0.2,2,100.0,,0,0,0.0,0,2,0,73.4,68.1,0,13,9.5,2,21,5,90.5,19,95.8,5,26.3,0,35,34,6.8,7.0,1.84
DeAndre Hopkins,7808,WR,ARZ,1,6,0,1,9.0,0,100.0,100.0,1,1,0.0,0,2,0,68.3,88.4,0,60,0.0,0,6,2,83.3,5,118.8,2,40.0,0,73,55,27.5,36.5,14.6,0,8.7,0,0.0,0.0,0,1,,0,0,0,64.7,60.1,0,0,0.0,0,19,0,94.7,18,39.6,3,16.7,0,0,0,,,0.0
Laviska Shenault Jr.,61220,WR,JAX,1,6,0,15,-6.0,2,100.0,,0,0,0.0,0,1,0,64.7,56.5,0,3,0.0,0,13,1,92.3,12,79.2,1,8.3,0,3,9,9.0,3.0,0.25,0,0.6,0,40.0,100.0,1,1,50.0,2,0,0,27.3,41.8,0,4,0.0,0,21,2,100.0,21,47.9,5,23.8,0,7,6,3.0,3.5,0.33
Dontrelle Inman,6597,WR,WAS,1,5,0,32,4.0,0,100.0,,0,0,0.0,0,1,0,64.7,67.4,0,6,0.0,0,7,1,71.4,5,91.7,1,20.0,0,6,2,2.0,6.0,1.2,0,8.0,0,100.0,,0,0,0.0,0,3,0,72.1,66.4,0,15,0.0,0,34,4,100.0,34,107.3,4,11.8,0,39,7,1.8,9.8,1.15
Jarvis Landry,8698,WR,CLV,1,5,0,8,6.3,0,33.3,0.0,0,1,0.0,0,0,0,64.7,55.9,0,3,0.0,0,6,1,83.3,5,42.4,3,60.0,0,3,0,0.0,3.0,0.6,0,9.5,0,100.0,,0,0,0.0,0,1,0,70.5,67.9,0,24,0.0,0,20,2,90.0,18,118.8,2,11.1,0,37,18,9.0,18.5,2.06
Julian Edelman,5156,WR,NE,1,5,0,19,6.4,1,40.0,0.0,0,1,0.0,0,1,0,68.3,60.6,0,10,0.0,0,22,2,90.9,20,47.9,5,25.0,0,8,4,2.0,4.0,0.4,0,,0,,,0,0,,0,0,0,,54.4,0,0,0.0,0,7,0,100.0,7,0.0,0,0.0,0,0,0,,,0.0
Jerry Jeudy,61103,WR,DEN,1,5,0,10,17.8,0,25.0,0.0,0,1,50.0,1,1,0,28.9,51.3,0,16,0.0,0,19,1,100.0,19,43.8,4,21.1,0,16,2,2.0,16.0,0.84,0,16.0,0,100.0,,0,0,0.0,0,1,0,64.7,69.5,0,16,0.0,0,6,1,100.0,6,118.8,1,16.7,0,16,0,0.0,16.0,2.67
Trey Burton,9185,TE,IND,1,5,0,14,7.0,0,66.7,0.0,0,1,0.0,0,2,0,68.3,76.8,0,20,0.0,0,11,2,100.0,11,106.3,3,27.3,0,35,18,9.0,17.5,3.18,0,9.0,0,100.0,,0,0,0.0,0,1,0,64.7,62.4,0,13,0.0,0,15,1,100.0,15,118.8,1,6.7,0,13,4,4.0,13.0,0.87
Marvin Jones Jr.,7158,WR,DET,1,5,0,11,18.5,0,0.0,,0,0,,0,0,0,,53.6,1,0,0.0,0,12,0,83.3,10,0.0,2,20.0,0,0,0,,,0.0,0,7.0,0,66.7,0.0,0,1,0.0,0,0,0,70.5,67.2,0,6,0.0,0,20,2,90.0,18,70.1,3,16.7,0,8,4,2.0,4.0,0.44
Darnell Mooney,48236,WR,CHI,1,5,0,6,,0,,,0,0,,0,0,0,,53.7,0,0,0.0,0,7,0,85.7,6,0.0,0,0.0,0,0,0,,,0.0,0,14.6,0,60.0,100.0,1,1,0.0,0,2,0,70.5,61.1,0,18,0.0,0,23,3,100.0,23,82.1,5,21.7,0,36,3,1.0,12.0,1.57
Marquise Brown,61568,WR,BLT,1,5,0,3,,0,,,0,0,,0,0,0,64.7,67.3,0,0,0.0,0,8,0,87.5,7,0.0,0,0.0,0,0,0,,,0.0,0,13.0,0,80.0,,0,0,0.0,0,2,0,72.1,67.9,0,20,0.0,0,22,4,90.9,20,114.2,5,25.0,0,57,6,1.5,14.3,2.85
Aaron Jones,11937,HB,GB,1,5,0,12,4.0,2,100.0,,0,0,0.0,0,1,0,64.7,66.1,0,20,0.0,0,6,1,100.0,6,118.8,1,16.7,0,20,16,16.0,20.0,3.33,0,3.5,1,50.0,0.0,0,1,0.0,0,0,0,68.3,51.9,0,7,25.0,4,16,2,75.0,12,56.3,4,33.3,0,6,13,6.5,3.0,0.5
Marquez Valdes-Scantling,47809,WR,GB,1,5,0,12,2.0,0,100.0,,0,0,0.0,0,1,0,64.7,63.6,0,12,0.0,0,10,1,100.0,10,116.7,1,10.0,0,12,10,10.0,12.0,1.2,0,31.0,0,50.0,0.0,0,1,0.0,0,1,0,68.3,59.1,0,15,0.0,0,26,2,96.2,25,64.6,4,16.0,0,20,4,2.0,10.0,0.8
T.Y. Hilton,7092,WR,IND,1,5,0,14,4.0,0,0.0,0.0,0,1,100.0,1,0,0,28.8,52.0,0,0,0.0,0,22,0,90.9,20,39.6,3,15.0,0,0,0,,,0.0,0,8.5,0,50.0,,0,0,0.0,0,1,0,64.7,59.2,0,11,0.0,0,23,1,100.0,23,66.7,2,8.7,0,11,11,11.0,11.0,0.48
Isaiah Wright,40113,WR,WAS,1,5,0,32,,0,,,0,0,,0,0,0,,53.9,0,0,0.0,0,5,0,80.0,4,0.0,0,0.0,0,0,0,,,0.0,0,2.5,3,100.0,,0,0,0.0,0,1,0,72.1,58.6,0,12,0.0,0,28,4,100.0,28,92.7,4,14.3,0,25,15,3.8,6.3,0.89
T.J. Hockenson,40912,TE,DET,1,5,0,11,0.0,0,100.0,,0,0,0.0,0,1,0,64.7,67.7,0,1,0.0,0,9,1,77.8,7,118.8,1,14.3,1,1,1,1.0,1.0,0.14,0,16.0,0,50.0,,0,0,50.0,1,1,0,28.9,52.8,0,16,0.0,0,11,1,100.0,11,77.1,2,18.2,0,16,4,4.0,16.0,1.45
Austin Hooper,10715,TE,CLV,1,5,0,8,,0,,,0,0,,0,0,0,,52.8,0,0,40.0,2,5,0,60.0,3,0.0,0,0.0,0,0,0,,,0.0,0,2.8,0,100.0,100.0,1,1,0.0,0,1,0,73.4,65.2,0,36,18.2,4,22,5,72.7,16,110.0,5,31.3,0,52,38,7.6,10.4,3.25
Josh Reynolds,11872,WR,LA,1,5,0,26,9.0,0,0.0,,0,0,,0,0,0,,55.0,1,0,0.0,0,4,0,100.0,4,0.0,1,25.0,0,0,0,,,0.0,0,26.5,0,50.0,50.0,1,2,0.0,0,1,0,68.3,59.8,0,40,0.0,0,32,2,93.8,30,130.2,4,13.3,1,45,0,0.0,22.5,1.5
Irv Smith Jr.,42060,TE,MIN,1,5,0,18,12.0,0,100.0,100.0,1,1,0.0,0,2,0,70.5,90.7,0,36,0.0,0,11,2,81.8,9,118.8,2,22.2,0,41,17,8.5,20.5,4.56,0,2.5,0,100.0,,0,0,0.0,0,1,0,68.3,61.9,0,12,4.8,1,21,2,81.0,17,95.8,2,11.8,0,14,9,4.5,7.0,0.82
Robbie Chosen,11254,WR,CAR,1,5,0,5,11.0,0,100.0,100.0,1,1,0.0,0,2,0,68.3,85.6,0,20,0.0,0,8,2,87.5,7,118.8,2,28.6,0,33,11,5.5,16.5,4.71,0,17.3,0,66.7,50.0,1,2,0.0,0,1,0,68.3,61.4,1,39,0.0,0,32,2,90.6,29,70.1,3,10.3,0,44,5,2.5,22.0,1.52
Antonio Gibson,78050,HB,WAS,1,5,0,32,,0,,,0,0,,0,0,0,,60.0,0,0,0.0,0,1,0,0.0,0,0.0,0,,0,0,0,,,,0,-0.4,0,80.0,,0,0,0.0,0,1,0,72.1,79.3,0,10,18.8,3,16,4,81.3,13,87.5,5,38.5,0,25,26,6.5,6.3,1.92
