player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Cooper Kupp,11824,WR,LA,1,7.2,4,57.9,50.0,1,2,0,15.4,2,4,26,0,47.7,72.3,65.8,,63.3,0.0,0,1,22,0.0,0,65,0,11,95.4,62,66.2,43,52.5,19,0,33.8,22,110,58,5.3,10.0,1.77
D.K. Metcalf,47864,WR,SEA,1,10.1,1,80.0,33.3,1,3,0,0.0,0,8,29,0,79.4,71.9,91.5,,91.2,0.0,0,0,46,0.0,0,42,0,12,97.6,41,11.9,5,151.0,15,2,88.1,37,161,63,5.3,13.4,3.93
Alvin Kamara,11822,HB,NO,1,0.5,0,75.0,100.0,1,1,0,18.2,2,4,20,0,38.4,25.6,61.6,78.5,66.3,0.0,0,0,47,7.9,3,38,0,9,86.8,33,10.5,4,97.9,12,0,21.1,8,96,94,10.4,10.7,2.91
Michael Gallup,26075,WR,DAL,1,7.0,1,58.3,,0,0,0,12.5,1,4,9,0,52.1,69.5,70.1,,69.0,0.0,0,0,14,0.0,0,41,0,7,97.6,40,0.0,0,71.9,12,0,100.0,41,61,50,7.1,8.7,1.53
Davante Adams,8688,WR,GB,1,13.1,0,63.6,66.7,2,3,0,0.0,0,6,12,0,75.6,69.5,76.3,,75.4,0.0,0,0,15,0.0,0,48,0,7,87.5,42,25.0,12,114.8,11,3,75.0,36,53,14,2.0,7.6,1.26
Keenan Allen,7857,WR,LAC,1,5.5,0,81.8,66.7,2,3,0,0.0,0,5,27,0,77.3,71.1,66.7,,70.4,0.0,0,0,22,0.0,0,48,0,9,95.8,46,47.9,23,122.3,11,1,52.1,25,67,21,2.3,7.4,1.46
Anthony Miller,48160,WR,CHI,1,6.2,1,72.7,,0,0,0,11.1,1,3,6,0,54.5,70.1,66.3,,66.1,0.0,0,0,16,0.0,0,40,0,8,97.5,39,92.5,37,90.3,11,0,7.5,3,73,20,2.5,9.1,1.87
Julio Jones,6158,WR,ATL,1,16.5,2,70.0,0.0,0,2,0,12.5,1,7,2,0,52.5,69.5,87.3,,85.9,0.0,0,0,28,0.0,0,36,0,7,94.4,34,11.1,4,112.5,10,0,88.9,32,137,29,4.1,19.6,4.03
Brandon Aiyuk,84109,WR,SF,1,10.0,0,80.0,33.3,1,3,0,0.0,0,4,28,0,76.5,70.1,77.3,,77.5,0.0,0,0,33,0.0,0,45,1,8,95.6,43,20.0,9,137.9,10,1,80.0,36,91,24,3.0,11.4,2.12
Jarvis Landry,8698,WR,CLV,1,10.1,1,40.0,50.0,1,2,0,33.3,2,2,8,0,28.6,67.0,59.7,,59.6,0.0,0,0,25,0.0,0,25,0,4,96.0,24,60.0,15,57.1,10,0,40.0,10,52,28,7.0,13.0,2.17
Braxton Berrios,47961,WR,NYJ,1,2.4,0,80.0,0.0,0,1,0,11.1,1,3,22,0,54.5,72.4,59.8,,57.6,0.0,0,0,15,0.0,0,32,0,8,96.9,31,68.8,22,80.8,10,0,25.0,8,34,26,3.3,4.3,1.1
Kendrick Bourne,12270,WR,SF,1,7.0,1,80.0,,0,0,0,0.0,0,5,28,0,76.5,70.1,77.4,62.4,78.0,0.0,0,0,20,2.3,1,44,1,8,93.2,41,25.0,11,100.4,10,0,75.0,33,81,27,3.4,10.1,1.98
Jerry Jeudy,61103,WR,DEN,1,16.0,0,40.0,40.0,2,5,0,0.0,0,3,10,0,72.1,67.0,62.9,,64.5,0.0,0,1,43,0.0,0,44,1,4,90.9,40,9.1,4,26.3,10,0,90.9,40,73,22,5.5,18.3,1.83
Travis Kelce,7844,TE,KC,1,8.1,1,80.0,0.0,0,1,0,0.0,0,7,16,0,76.5,70.1,90.9,73.2,91.4,51.3,20,0,25,10.3,4,39,1,8,89.7,35,7.7,3,145.4,10,1,41.0,16,109,48,6.0,13.6,3.11
Sterling Shepard,10674,WR,NYG,1,8.6,0,80.0,100.0,2,2,0,0.0,0,4,21,0,76.5,70.1,77.2,,74.9,0.0,0,1,20,0.0,0,37,0,8,94.6,35,16.2,6,57.9,10,0,83.8,31,74,32,4.0,9.3,2.11
Jeff Smith,48055,WR,NYJ,1,12.1,0,33.3,,0,0,0,25.0,1,2,22,0,36.2,65.8,44.2,,49.3,0.0,0,0,15,0.0,0,34,0,3,97.1,33,26.5,9,43.3,9,0,73.5,25,29,16,5.3,9.7,0.88
T.J. Hockenson,40912,TE,DET,1,7.2,0,77.8,50.0,1,2,1,0.0,0,4,11,0,75.6,69.5,71.9,30.3,73.8,34.2,13,0,15,7.9,3,38,1,7,89.5,34,47.4,18,96.8,9,0,18.4,7,65,35,5.0,9.3,1.91
Tee Higgins,61211,WR,CIN,1,10.1,0,66.7,60.0,3,5,0,0.0,0,5,7,0,74.6,70.6,76.5,,78.9,0.0,0,0,24,0.0,0,31,0,6,90.3,28,35.5,11,93.8,9,0,64.5,20,78,10,1.7,13.0,2.79
Darius Slayton,25578,WR,NYG,1,13.8,1,55.6,0.0,0,1,0,0.0,0,5,21,0,73.4,68.0,68.8,,67.8,0.0,0,0,14,0.0,0,46,0,5,95.7,44,13.0,6,74.3,9,0,87.0,40,56,33,6.6,11.2,1.27
