player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Davante Adams,8688,WR,GB,1,17,0,12,0.8,1,75.0,0.0,0,1,0.0,0,2,0,70.5,72.2,0,18,0.0,0,11,3,100.0,11,127.1,4,36.4,1,22,20,6.7,7.3,2.0,0,12.7,0,84.6,100.0,2,2,0.0,0,6,0,78.7,83.3,0,40,0.0,0,31,11,96.8,30,135.3,13,43.3,1,134,20,1.8,12.2,4.47
DeAndre Hopkins,7808,WR,ARZ,1,16,0,1,10.3,0,66.7,100.0,1,1,0.0,0,2,0,68.3,77.2,0,33,0.0,0,7,2,85.7,6,109.7,3,50.0,0,39,26,13.0,19.5,6.5,0,5.3,3,92.3,,0,0,0.0,0,6,0,79.4,79.3,0,18,0.0,0,42,12,97.6,41,102.6,13,31.7,0,112,42,3.5,9.3,2.73
Amari Cooper,9437,WR,DAL,1,13,0,9,4.0,0,0.0,,0,0,,0,0,0,,56.6,0,0,0.0,0,3,0,100.0,3,39.6,1,33.3,0,0,0,,,0.0,0,9.0,0,83.3,50.0,1,2,0.0,0,4,0,78.0,72.9,0,14,0.0,0,41,10,95.1,39,94.8,12,30.8,0,81,14,1.4,8.1,2.08
Russell Gage,44771,WR,ATL,1,12,0,2,7.8,2,75.0,,0,0,0.0,0,3,0,70.5,86.7,0,24,0.0,0,13,3,84.6,11,111.5,4,36.4,0,45,28,9.3,15.0,4.09,0,7.5,2,75.0,50.0,1,2,14.3,1,4,0,49.7,64.3,0,16,0.0,0,33,6,97.0,32,100.5,8,25.0,0,69,20,3.3,11.5,2.16
Julio Jones,6158,WR,ATL,1,12,0,2,5.0,0,100.0,,0,0,0.0,0,0,0,64.7,55.5,0,5,0.0,0,13,1,84.6,11,87.5,1,9.1,0,5,0,0.0,5.0,0.45,0,16.8,1,72.7,75.0,3,4,0.0,0,6,0,76.5,90.0,0,44,0.0,0,33,8,97.0,32,114.8,11,34.4,0,152,26,3.3,19.0,4.75
Jamison Crowder,9538,WR,NYJ,1,12,0,22,6.6,3,42.9,0.0,0,1,25.0,1,2,0,36.2,69.8,0,69,0.0,0,14,3,92.9,13,127.4,7,53.8,1,84,76,25.3,28.0,6.46,0,6.8,1,80.0,0.0,0,1,0.0,0,2,0,72.1,60.4,1,21,0.0,0,24,4,95.8,23,52.9,5,21.7,0,31,15,3.8,7.8,1.35
Calvin Ridley,48262,WR,ATL,1,12,0,2,17.7,1,100.0,,0,0,0.0,0,3,0,70.5,90.3,0,22,0.0,0,14,3,92.9,13,158.3,3,23.1,1,59,11,3.7,19.7,4.54,0,12.2,0,66.7,100.0,1,1,0.0,0,4,0,72.1,70.1,0,15,0.0,0,34,4,100.0,34,91.7,6,17.6,0,49,2,0.5,12.3,1.44
Will Fuller V,10655,WR,HST,1,11,0,13,15.8,0,75.0,100.0,1,1,25.0,1,3,0,36.2,82.4,0,31,0.0,0,9,3,100.0,9,116.7,4,44.4,0,52,8,2.7,17.3,5.78,0,13.9,0,71.4,100.0,1,1,0.0,0,2,0,73.4,64.4,0,20,0.0,0,20,5,100.0,20,97.3,7,35.0,0,60,19,3.8,12.0,3.0
Odell Beckham Jr.,8647,WR,CLV,1,10,0,8,20.5,0,0.0,,0,0,100.0,1,0,0,27.9,44.5,0,0,0.0,0,16,0,68.8,11,39.6,2,18.2,0,0,0,,,0.0,0,9.5,1,37.5,0.0,0,2,0.0,0,1,0,70.5,56.4,0,16,0.0,0,22,3,100.0,22,45.8,8,36.4,0,22,8,2.7,7.3,1.0
Diontae Johnson,33441,WR,PIT,1,10,0,25,10.8,1,50.0,,0,0,33.3,1,2,0,29.9,68.6,0,18,0.0,0,14,2,100.0,14,74.0,4,28.6,0,29,8,4.0,14.5,2.07,0,2.8,0,66.7,0.0,0,1,0.0,0,2,0,72.1,64.8,0,11,0.0,0,17,4,100.0,17,77.1,6,35.3,0,28,26,6.5,7.0,1.65
Quintez Cephus,29614,WR,DET,1,9,0,11,,0,,,0,0,,0,0,0,,53.0,0,0,0.0,0,8,0,87.5,7,0.0,0,0.0,0,0,0,,,0.0,0,14.7,0,42.9,,0,0,0.0,0,3,0,70.5,65.2,0,20,0.0,0,29,3,89.7,26,63.4,7,26.9,0,43,9,3.0,14.3,1.65
Allen Robinson II,8696,WR,CHI,1,9,0,6,16.7,0,57.1,0.0,0,2,0.0,0,3,0,72.1,80.6,0,22,0.0,0,26,4,100.0,26,86.6,7,26.9,0,62,20,5.0,15.5,2.38,0,20.0,0,0.0,,0,0,,0,0,0,,55.7,0,0,0.0,0,5,0,100.0,5,39.6,1,20.0,0,0,0,,,0.0
DJ Moore,48267,WR,CAR,1,9,0,5,1.5,0,0.0,0.0,0,1,,0,0,0,,54.1,0,0,0.0,0,7,0,85.7,6,39.6,2,33.3,0,0,0,,,0.0,0,14.4,0,57.1,100.0,1,1,20.0,1,4,0,41.6,68.5,0,18,0.0,0,28,4,100.0,28,81.8,7,25.0,0,54,8,2.0,13.5,1.93
Jerry Jeudy,61103,WR,DEN,1,9,0,10,15.3,0,25.0,,0,0,66.7,2,1,0,26.4,51.0,0,21,0.0,0,14,1,100.0,14,49.0,4,28.6,0,21,15,15.0,21.0,1.5,0,9.0,0,66.7,,0,0,0.0,0,1,0,68.3,66.1,0,12,0.0,0,10,2,100.0,10,71.5,3,30.0,0,10,2,1.0,5.0,1.0
Dallas Goedert,47272,TE,PHI,1,9,0,24,15.5,1,100.0,,0,0,0.0,0,2,0,68.3,87.7,0,34,0.0,0,8,2,100.0,8,158.3,2,25.0,1,46,15,7.5,23.0,5.75,0,3.6,2,85.7,,0,0,14.3,1,3,0,49.2,78.6,0,23,20.7,6,29,6,79.3,23,99.4,7,30.4,0,55,37,6.2,9.2,2.39
Sammy Watkins,8639,WR,KC,1,9,0,16,7.0,0,75.0,,0,0,0.0,0,6,0,74.6,89.9,0,19,5.0,1,20,6,95.0,19,142.2,8,42.1,1,73,29,4.8,12.2,3.84,0,,0,,,0,0,,0,0,0,,53.3,0,0,0.0,0,9,0,88.9,8,0.0,0,0.0,0,0,0,,,0.0
Saquon Barkley,45791,HB,NYG,1,9,0,21,10.7,0,33.3,,0,0,0.0,0,0,0,64.7,55.3,0,7,33.3,6,18,1,61.1,11,42.4,3,27.3,0,7,2,2.0,7.0,0.64,0,0.8,2,80.0,100.0,1,1,20.0,1,2,0,41.6,64.8,0,38,10.5,2,19,4,89.5,17,108.3,5,29.4,0,50,52,13.0,12.5,2.94
A.J. Green,6156,WR,CIN,1,9,0,7,8.0,0,50.0,,0,0,0.0,0,1,0,64.7,69.5,0,13,0.0,0,6,1,100.0,6,70.8,2,33.3,0,13,6,6.0,13.0,2.17,0,17.0,1,57.1,50.0,1,2,0.0,0,3,0,73.4,67.3,0,14,0.0,0,25,4,96.0,24,72.3,7,29.2,0,38,8,2.0,9.5,1.58
T.Y. Hilton,7092,WR,IND,1,9,0,14,12.0,0,40.0,0.0,0,2,0.0,0,2,0,68.3,63.0,0,14,0.0,0,17,2,88.2,15,56.3,5,33.3,0,25,0,0.0,12.5,1.67,0,12.5,0,50.0,0.0,0,1,0.0,0,2,0,68.3,63.2,1,20,0.0,0,25,2,96.0,24,33.3,4,16.7,0,28,1,0.5,14.0,1.17
Parris Campbell,47940,WR,IND,1,9,0,14,13.7,0,66.7,100.0,1,1,0.0,0,3,0,72.1,86.2,0,21,0.0,0,17,4,88.2,15,96.5,6,40.0,0,56,17,4.3,14.0,3.73,0,7.3,0,66.7,0.0,0,1,0.0,0,1,0,68.3,58.2,1,12,0.0,0,24,2,95.8,23,38.9,3,13.0,0,15,5,2.5,7.5,0.65
Stefon Diggs,9579,WR,BUF,1,9,0,4,21.0,0,100.0,,0,0,0.0,0,1,0,64.7,67.2,0,22,0.0,0,14,1,85.7,12,118.8,1,8.3,0,22,1,1.0,22.0,1.83,0,9.0,1,87.5,50.0,1,2,0.0,0,5,0,75.6,77.8,0,14,0.0,0,37,7,94.6,35,100.0,8,22.9,0,64,8,1.1,9.1,1.83
Adam Thielen,8288,WR,MIN,1,8,0,18,,0,,,0,0,,0,0,0,64.7,73.4,0,0,0.0,0,4,0,75.0,3,0.0,0,0.0,0,0,0,,,0.0,0,19.0,0,75.0,0.0,0,1,0.0,0,5,0,74.6,90.6,1,37,0.0,0,28,6,100.0,28,116.7,8,28.6,2,110,2,0.3,18.3,3.93
Hunter Henry,10669,TE,LAC,1,8,0,27,15.0,0,33.3,0.0,0,1,0.0,0,1,0,64.7,62.3,0,22,18.8,3,16,1,75.0,12,60.4,3,25.0,0,22,9,9.0,22.0,1.83,0,6.6,0,80.0,,0,0,0.0,0,1,0,72.1,64.4,0,33,5.9,1,17,4,94.1,16,109.2,5,31.3,0,51,27,6.8,12.8,3.19
Darius Slayton,25578,WR,NYG,1,8,0,21,,0,,,0,0,,0,0,0,,53.2,0,0,0.0,0,17,0,88.2,15,0.0,0,0.0,0,0,0,,,0.0,0,15.3,1,83.3,0.0,0,1,16.7,1,5,0,45.8,83.8,0,41,0.0,0,21,5,100.0,21,158.3,6,28.6,1,95,10,2.0,19.0,4.52
Marvin Jones Jr.,7158,WR,DET,1,8,0,11,4.0,0,0.0,0.0,0,1,,0,0,0,,52.3,1,0,0.0,0,9,0,88.9,8,0.0,2,25.0,0,0,0,,,0.0,0,8.2,1,80.0,100.0,2,2,20.0,1,3,0,42.1,68.2,0,21,2.6,1,38,4,92.1,35,112.5,5,14.3,0,55,19,4.8,13.8,1.57
Mike Williams,11762,WR,LAC,1,8,0,27,17.7,0,33.3,0.0,0,3,33.3,1,1,0,30.0,60.6,0,37,0.0,0,16,2,81.3,13,60.4,6,46.2,0,44,8,4.0,22.0,3.38,0,12.5,0,100.0,,0,0,0.0,0,2,0,68.3,68.0,0,15,0.0,0,17,2,100.0,17,118.8,2,11.8,0,25,0,0.0,12.5,1.47
Corey Davis,11760,WR,TEN,1,8,0,31,10.0,0,100.0,100.0,1,1,0.0,0,3,0,70.5,76.8,0,16,0.0,0,15,3,93.3,14,116.7,3,21.4,0,36,6,2.0,12.0,2.57,0,12.8,0,80.0,100.0,2,2,0.0,0,4,0,72.1,79.4,0,23,0.0,0,23,4,100.0,23,118.8,5,21.7,0,65,17,4.3,16.3,2.83
John Brown,8726,WR,BUF,1,8,0,4,1.0,0,100.0,,0,0,0.0,0,2,0,68.3,69.1,0,17,0.0,0,14,2,85.7,12,156.3,2,16.7,1,24,22,11.0,12.0,2.0,0,15.0,0,75.0,100.0,1,1,0.0,0,3,0,36.8,64.4,0,20,0.0,0,36,3,94.4,34,107.3,4,11.8,0,41,5,1.7,13.7,1.21
Logan Thomas,8755,TE,WAS,1,8,0,32,2.3,0,33.3,0.0,0,2,0.0,0,0,0,64.7,53.5,0,4,12.5,2,16,1,87.5,14,42.4,3,21.4,0,4,8,8.0,4.0,0.29,0,13.8,0,60.0,,0,0,0.0,0,3,0,70.5,75.3,0,19,5.9,1,17,3,94.1,16,119.2,5,31.3,1,33,7,2.3,11.0,2.06
Robbie Chosen,11254,WR,CAR,1,8,0,5,26.0,0,100.0,,0,0,0.0,0,1,0,64.7,90.3,0,75,0.0,0,6,1,83.3,5,158.3,1,20.0,1,75,49,49.0,75.0,15.0,0,11.2,0,66.7,,0,0,0.0,0,2,0,72.1,64.4,0,11,0.0,0,27,4,100.0,27,81.3,6,22.2,0,34,11,2.8,8.5,1.26
Nyheim Hines,48103,HB,IND,1,8,0,14,,0,,,0,0,,0,0,0,,53.7,0,0,27.3,3,11,0,72.7,8,0.0,0,0.0,0,0,0,,,0.0,0,0.9,1,100.0,,0,0,0.0,0,1,0,75.6,62.1,0,9,0.0,0,20,7,95.0,19,88.7,7,36.8,0,37,31,4.4,5.3,1.95
Tyler Lockett,9502,WR,SEA,1,8,0,29,11.6,0,100.0,,0,0,0.0,0,2,0,73.4,79.9,0,20,0.0,0,14,5,92.9,13,118.8,5,38.5,0,66,8,1.6,13.2,5.08,0,5.3,0,100.0,,0,0,0.0,0,2,0,72.1,65.8,0,10,0.0,0,25,3,92.0,23,102.8,3,13.0,0,26,10,3.3,8.7,1.13
Keenan Allen,7857,WR,LAC,1,7,0,27,5.0,0,50.0,0.0,0,1,0.0,0,1,0,68.3,61.6,0,13,0.0,0,16,1,81.3,13,70.8,2,15.4,0,13,12,12.0,13.0,1.0,0,11.0,0,60.0,0.0,0,1,0.0,0,3,0,70.5,67.9,0,10,5.3,1,19,3,94.7,18,72.1,5,27.8,0,24,10,3.3,8.0,1.33
Danny Amendola,4717,WR,DET,1,7,0,11,4.0,0,100.0,,0,0,0.0,0,2,0,68.3,77.4,0,15,0.0,0,7,2,85.7,6,108.3,2,33.3,0,20,12,6.0,10.0,3.33,0,11.8,0,60.0,50.0,1,2,0.0,0,2,0,70.5,76.8,0,32,8.0,2,25,3,84.0,21,102.9,5,23.8,0,61,11,3.7,20.3,2.9
Curtis Samuel,11795,WR,CAR,1,7,0,5,16.0,0,100.0,,0,0,0.0,0,1,0,64.7,67.5,0,16,0.0,0,6,1,83.3,5,118.8,1,20.0,0,16,0,0.0,16.0,3.2,0,2.5,0,75.0,,0,0,25.0,1,0,0,36.2,48.1,0,2,0.0,0,21,3,100.0,21,77.1,4,19.0,0,3,5,1.7,1.0,0.14
