player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Brandon Aiyuk,84109,WR,SF,1,16,0,28,1.0,0,50.0,,0,0,50.0,1,0,0,28.8,44.8,0,6,0.0,0,8,1,87.5,7,56.3,2,28.6,0,6,8,8.0,6.0,0.86,0,7.7,2,61.5,0.0,0,4,0.0,0,6,0,76.5,82.9,0,18,0.0,0,40,8,97.5,39,83.5,13,33.3,0,94,39,4.9,11.8,2.41
Stefon Diggs,9579,WR,BUF,1,13,0,4,6.2,2,88.9,66.7,2,3,0.0,0,5,0,77.3,86.9,0,23,0.0,0,28,8,92.9,26,144.9,9,34.6,1,89,47,5.9,11.1,3.42,0,11.5,1,100.0,,0,0,0.0,0,2,0,70.5,81.5,0,22,0.0,0,17,2,94.1,16,118.8,2,12.5,0,41,18,9.0,20.5,2.56
Allen Robinson II,8696,WR,CHI,1,13,0,6,7.4,1,75.0,100.0,1,1,14.3,1,5,0,49.7,90.9,0,35,0.0,0,13,6,100.0,13,148.4,8,61.5,1,85,43,7.2,14.2,6.54,0,9.6,0,60.0,50.0,1,2,0.0,0,3,0,70.5,78.0,0,16,0.0,0,20,3,100.0,20,83.8,5,25.0,0,38,9,3.0,12.7,1.9
Robbie Chosen,11254,WR,CAR,1,12,0,5,9.5,0,50.0,0.0,0,1,0.0,0,1,0,64.7,83.5,0,21,0.0,0,4,1,100.0,4,87.5,2,50.0,0,21,17,17.0,21.0,5.25,0,7.2,0,66.7,,0,0,14.3,1,3,0,49.2,65.7,0,23,0.0,0,37,6,94.6,35,85.0,9,25.7,0,59,41,6.8,9.8,1.69
Calvin Ridley,48262,WR,ATL,1,12,0,2,20.0,0,66.7,,0,0,0.0,0,2,0,68.3,88.1,1,39,0.0,0,7,2,85.7,6,109.7,3,50.0,1,53,6,3.0,26.5,8.83,0,18.4,1,66.7,0.0,0,2,14.3,1,3,0,49.2,67.2,1,32,0.0,0,28,6,96.4,27,50.9,9,33.3,0,71,14,2.3,11.8,2.63
Keelan Cole Sr.,51593,WR,JAX,1,12,0,15,12.8,0,25.0,,0,0,0.0,0,1,0,64.7,57.3,0,13,0.0,0,24,1,95.8,23,40.6,4,17.4,0,13,6,6.0,13.0,0.57,0,12.4,0,71.4,0.0,0,1,16.7,1,3,0,45.8,63.6,0,22,0.0,0,28,5,100.0,28,90.8,7,25.0,0,49,10,2.0,9.8,1.75
DeAndre Hopkins,7808,WR,ARZ,1,11,0,1,,0,,,0,0,,0,0,0,,56.9,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,0,8.3,4,90.0,,0,0,0.0,0,7,0,77.3,90.6,0,41,0.0,0,30,9,100.0,30,118.8,10,33.3,0,136,58,6.4,15.1,4.53
Keenan Allen,7857,WR,LAC,1,11,0,27,6.2,0,83.3,50.0,1,2,0.0,0,3,0,73.4,77.0,1,8,0.0,0,14,5,100.0,14,49.3,6,42.9,0,32,4,0.8,6.4,2.29,0,5.4,0,80.0,100.0,1,1,0.0,0,2,0,72.1,74.1,0,10,0.0,0,19,4,94.7,18,122.9,5,27.8,1,20,2,0.5,5.0,1.11
Laviska Shenault Jr.,61220,WR,JAX,1,11,0,15,9.8,1,44.4,100.0,1,1,0.0,0,3,0,72.1,65.9,0,13,0.0,0,17,4,100.0,17,51.6,9,52.9,0,21,4,1.0,5.3,1.24,0,8.5,0,100.0,,0,0,0.0,0,1,0,68.3,58.5,0,22,0.0,0,25,2,100.0,25,118.8,2,8.0,0,28,11,5.5,14.0,1.12
Davante Adams,8688,WR,GB,1,10,0,12,14.3,0,75.0,0.0,0,1,0.0,0,2,0,70.5,76.8,0,56,0.0,0,14,3,92.9,13,156.3,4,30.8,1,71,52,17.3,23.7,5.46,0,5.7,1,66.7,0.0,0,1,0.0,0,1,0,72.1,59.3,0,29,0.0,0,23,4,100.0,23,88.2,6,26.1,0,44,34,8.5,11.0,1.91
Darren Waller,9637,TE,LV,1,10,0,23,,0,,,0,0,,0,0,0,,52.1,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,0,9.4,1,70.0,50.0,1,2,0.0,0,4,0,75.6,70.7,1,29,5.0,2,40,7,95.0,38,52.1,10,26.3,0,75,48,6.9,10.7,1.97
Travis Kelce,7844,TE,KC,1,10,0,16,14.3,0,100.0,100.0,1,1,0.0,0,3,0,72.1,92.2,0,32,15.8,3,19,4,84.2,16,118.8,4,25.0,0,90,33,8.3,22.5,5.63,0,7.2,0,60.0,0.0,0,1,0.0,0,2,0,70.5,72.7,1,17,5.9,1,17,3,94.1,16,45.8,5,31.3,0,40,13,4.3,13.3,2.5
Alvin Kamara,11822,HB,NO,1,10,0,20,-3.0,1,100.0,,0,0,0.0,0,0,0,64.7,65.0,0,1,0.0,0,1,1,100.0,1,79.2,1,100.0,0,1,4,4.0,1.0,1.0,0,0.2,1,66.7,,0,0,0.0,0,2,0,74.6,62.9,1,11,10.0,3,30,6,90.0,27,38.0,9,33.3,0,43,35,5.8,7.2,1.59
Mack Hollins,11873,WR,MIA,1,9,0,17,13.2,0,66.7,50.0,2,4,20.0,1,2,0,41.6,70.6,0,23,0.0,0,20,4,90.0,18,96.5,6,33.3,0,56,10,2.5,14.0,3.11,0,8.5,0,50.0,,0,0,0.0,0,0,0,64.7,55.3,0,10,0.0,0,10,1,90.0,9,64.6,2,22.2,0,10,8,8.0,10.0,1.11
DJ Chark Jr.,47702,WR,JAX,1,9,0,15,17.0,0,20.0,33.3,1,3,50.0,1,0,0,28.9,45.9,0,5,0.0,0,22,1,95.5,21,39.6,5,23.8,0,5,1,1.0,5.0,0.24,0,14.8,0,25.0,,0,0,0.0,0,1,0,64.7,51.5,1,11,0.0,0,27,1,100.0,27,0.0,4,14.8,0,11,7,7.0,11.0,0.41
T.J. Hockenson,40912,TE,DET,1,9,0,11,4.0,0,100.0,,0,0,0.0,0,1,0,72.1,86.6,0,10,16.7,2,12,3,66.7,8,84.7,3,37.5,0,13,1,0.3,4.3,1.63,0,8.4,0,40.0,,0,0,50.0,2,2,0,27.3,46.4,0,16,8.0,2,25,2,84.0,21,59.6,5,23.8,0,29,6,3.0,14.5,1.38
Lynn Bowden,61361,WR,MIA,1,9,0,17,7.6,1,60.0,50.0,1,2,0.0,0,3,0,70.5,69.9,0,14,0.0,0,26,3,88.5,23,80.4,5,21.7,0,34,20,6.7,11.3,1.48,0,10.0,0,100.0,100.0,1,1,0.0,0,3,0,72.1,80.0,0,22,0.0,0,20,4,85.0,17,116.7,4,23.5,0,48,8,2.0,12.0,2.82
Nelson Agholor,9453,WR,LV,1,9,0,23,15.0,0,0.0,,0,0,100.0,1,0,0,27.9,40.6,0,0,0.0,0,1,0,100.0,1,39.6,1,100.0,0,0,0,,,0.0,0,17.5,2,66.7,,0,0,0.0,0,3,0,72.1,75.8,0,36,0.0,0,29,4,100.0,29,149.3,6,20.7,1,95,20,5.0,23.8,3.28
Cole Beasley,7330,WR,BUF,1,9,0,4,6.3,0,50.0,,0,0,0.0,0,2,0,68.3,64.7,0,13,0.0,0,24,2,95.8,23,65.6,4,17.4,0,21,12,6.0,10.5,0.91,0,10.0,0,60.0,,0,0,0.0,0,0,0,70.5,63.3,1,9,0.0,0,15,3,93.3,14,29.2,5,35.7,0,20,12,4.0,6.7,1.43
