player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Jerry Jeudy,61103,WR,DEN,1,15,0,10,8.6,0,40.0,0.0,0,1,33.3,1,1,0,29.9,56.1,0,16,0.0,0,11,2,100.0,11,53.8,5,45.5,0,22,3,1.5,11.0,2.0,0,12.0,0,37.5,,0,0,50.0,3,1,0,26.5,40.0,0,17,0.0,0,27,3,100.0,27,48.4,8,29.6,0,29,18,6.0,9.7,1.07
Austin Hooper,10715,TE,CLV,1,14,0,8,7.4,0,60.0,0.0,0,1,25.0,1,1,0,36.2,55.1,0,9,0.0,0,13,3,92.3,12,72.9,5,41.7,0,25,4,1.3,8.3,2.08,0,10.7,0,44.4,25.0,1,4,20.0,1,2,0,42.1,57.0,0,28,3.0,1,33,4,87.9,29,60.4,9,31.0,0,46,6,1.5,11.5,1.59
Diontae Johnson,33441,WR,PIT,1,14,0,25,6.8,1,75.0,,0,0,0.0,0,1,0,70.5,64.4,0,9,0.0,0,11,3,100.0,11,82.3,4,36.4,0,17,10,3.3,5.7,1.55,0,14.0,0,55.6,,0,0,28.6,2,1,0,29.2,58.5,0,39,0.0,0,28,5,89.3,25,111.8,9,36.0,1,57,3,0.6,11.4,2.28
Allen Robinson II,8696,WR,CHI,1,13,0,6,6.6,0,85.7,0.0,0,1,0.0,0,4,0,74.6,79.1,0,12,0.0,0,13,6,100.0,13,98.8,7,53.8,0,54,13,2.2,9.0,4.15,0,8.7,1,66.7,,0,0,0.0,0,4,0,72.1,78.6,1,21,0.0,0,20,4,90.0,18,52.1,6,33.3,0,49,25,6.3,12.3,2.72
Mike Evans,8642,WR,TB,1,12,0,30,7.0,0,50.0,,0,0,0.0,0,1,0,64.7,60.8,0,15,0.0,0,14,1,85.7,12,75.0,2,16.7,0,15,4,4.0,15.0,1.25,0,17.8,2,90.0,,0,0,0.0,0,6,0,77.3,89.9,0,33,0.0,0,30,9,90.0,27,158.3,10,37.0,2,166,35,3.9,18.4,6.15
Logan Thomas,8755,TE,WAS,1,12,0,32,,0,,,0,0,,0,0,0,,55.4,0,0,0.0,0,4,0,75.0,3,0.0,0,0.0,0,0,0,,,0.0,0,8.5,0,63.6,33.3,1,3,22.2,2,3,0,32.2,59.2,1,19,0.0,0,49,7,100.0,49,41.1,11,22.4,0,63,36,5.1,9.0,1.29
Travis Kelce,7844,TE,KC,1,12,0,16,1.0,1,100.0,,0,0,0.0,0,2,0,68.3,75.0,0,10,15.4,2,13,2,76.9,10,91.7,2,20.0,0,12,10,5.0,6.0,1.2,0,11.1,1,50.0,0.0,0,1,0.0,0,4,0,72.1,86.6,1,29,3.7,1,27,4,96.3,26,46.9,8,30.8,0,82,32,8.0,20.5,3.15
Davante Adams,8688,WR,GB,1,12,0,12,10.6,1,100.0,100.0,1,1,0.0,0,7,0,75.6,95.7,0,32,0.0,0,13,7,100.0,13,158.3,7,53.8,3,110,48,6.9,15.7,8.46,0,9.4,0,80.0,,0,0,0.0,0,2,0,72.1,69.6,1,11,0.0,0,16,4,87.5,14,53.8,5,35.7,0,32,3,0.8,8.0,2.29
DeAndre Hopkins,7808,WR,ARZ,1,12,0,1,9.0,0,50.0,0.0,0,1,0.0,0,2,0,70.5,70.7,0,8,0.0,0,13,3,84.6,11,57.6,6,54.5,0,20,6,2.0,6.7,1.82,0,3.0,2,83.3,0.0,0,1,0.0,0,0,1,73.4,60.6,0,9,0.0,0,41,5,100.0,41,86.1,6,14.6,0,28,17,3.4,5.6,0.68
JuJu Smith-Schuster,11817,WR,PIT,1,12,0,25,7.0,0,50.0,0.0,0,1,0.0,0,0,0,64.7,54.0,0,8,0.0,0,10,1,100.0,10,60.4,2,20.0,0,8,3,3.0,8.0,0.8,0,7.6,0,77.8,100.0,2,2,0.0,0,5,0,75.6,74.4,0,25,0.0,0,36,7,91.7,33,135.2,9,27.3,1,68,23,3.3,9.7,2.06
Stefon Diggs,9579,WR,BUF,1,11,0,4,13.6,2,85.7,0.0,0,1,0.0,0,6,0,74.6,93.3,0,50,0.0,0,19,6,94.7,18,158.3,7,38.9,3,122,45,7.5,20.3,6.78,0,6.5,1,75.0,,0,0,0.0,0,2,0,70.5,69.5,0,11,0.0,0,15,3,100.0,15,88.5,4,26.7,0,23,30,10.0,7.7,1.53
Sterling Shepard,10674,WR,NYG,1,11,0,21,8.3,0,71.4,,0,0,0.0,0,3,0,73.4,72.5,0,14,0.0,0,24,5,91.7,22,121.4,7,31.8,1,34,20,4.0,6.8,1.55,0,5.3,0,100.0,,0,0,0.0,0,3,0,73.4,79.0,0,16,0.0,0,29,4,89.7,26,111.5,4,15.4,0,43,22,5.5,10.8,1.65
Mark Andrews,47436,TE,BLT,1,11,0,3,15.5,1,50.0,50.0,1,2,0.0,0,1,0,64.7,76.6,0,25,0.0,0,4,1,100.0,4,95.8,2,50.0,0,25,13,13.0,25.0,6.25,0,10.3,0,71.4,100.0,1,1,0.0,0,1,0,73.4,78.4,0,20,0.0,0,15,5,100.0,15,92.0,7,46.7,0,51,8,1.6,10.2,3.4
