player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
J.D. McKissic,11047,HB,WAS,1,15,0,32,2.0,1,33.3,,0,0,33.3,1,1,0,30.0,46.7,0,7,9.5,2,21,2,76.2,16,42.4,6,37.5,0,12,11,5.5,6.0,0.75,0,3.9,1,55.6,,0,0,0.0,0,2,0,73.4,69.3,0,9,0.0,0,22,5,95.5,21,62.7,9,42.9,0,31,23,4.6,6.2,1.48
JuJu Smith-Schuster,11817,WR,PIT,1,13,0,25,12.5,0,0.0,,0,0,100.0,1,0,0,27.9,42.0,0,0,0.0,0,15,0,80.0,12,39.6,2,16.7,0,0,0,,,0.0,0,6.3,1,77.8,0.0,0,1,0.0,0,2,0,75.6,68.5,0,24,0.0,0,31,7,93.5,29,94.9,9,31.0,0,61,16,2.3,8.7,2.1
Cole Beasley,7330,WR,BUF,1,13,0,4,9.2,1,83.3,100.0,1,1,0.0,0,2,0,73.4,83.0,0,22,0.0,0,21,5,90.5,19,140.3,6,31.6,1,49,17,3.4,9.8,2.58,0,6.6,0,85.7,100.0,1,1,0.0,0,4,0,74.6,77.4,0,17,0.0,0,25,6,88.0,22,102.4,7,31.8,0,60,19,3.2,10.0,2.73
Mike Evans,8642,WR,TB,1,11,0,30,8.5,0,66.7,66.7,2,3,20.0,1,4,0,42.1,80.0,0,19,0.0,0,21,4,90.5,19,131.3,6,31.6,1,49,27,6.8,12.3,2.58,0,12.8,1,50.0,100.0,1,1,33.3,1,2,0,29.9,67.5,0,22,0.0,0,17,2,94.1,16,72.9,4,25.0,0,28,6,3.0,14.0,1.75
Davante Adams,8688,WR,GB,1,11,0,12,0.7,0,100.0,,0,0,0.0,0,1,0,72.1,87.1,0,6,0.0,0,6,3,83.3,5,79.2,3,60.0,0,8,6,2.0,2.7,1.6,0,9.4,0,62.5,33.3,1,3,0.0,0,2,1,74.6,71.2,0,22,0.0,0,28,5,89.3,25,124.0,8,32.0,1,58,43,8.6,11.6,2.32
Brandon Aiyuk,84109,WR,SF,1,11,0,28,9.3,0,50.0,0.0,0,1,0.0,0,2,0,68.3,68.8,1,14,0.0,0,18,2,94.4,17,62.5,4,23.5,1,18,12,6.0,9.0,1.06,0,7.7,0,71.4,100.0,1,1,0.0,0,2,0,73.4,80.9,0,22,0.0,0,25,5,92.0,23,95.5,7,30.4,0,57,21,4.2,11.4,2.48
Marvin Jones Jr.,7158,WR,DET,1,10,0,11,9.2,0,80.0,100.0,1,1,0.0,0,2,0,72.1,72.0,0,18,0.0,0,12,4,83.3,10,97.5,5,50.0,0,37,7,1.8,9.3,3.7,0,12.0,0,80.0,,0,0,0.0,0,2,0,72.1,76.2,0,27,0.0,0,23,4,91.3,21,155.4,5,23.8,1,59,9,2.3,14.8,2.81
Chase Claypool,42312,WR,PIT,1,10,0,25,21.2,0,40.0,0.0,0,1,0.0,0,2,0,68.3,77.1,0,15,0.0,0,7,2,85.7,6,91.7,5,83.3,1,20,15,7.5,10.0,3.33,0,14.7,0,33.3,0.0,0,1,0.0,0,2,0,64.7,65.5,0,14,0.0,0,21,1,90.5,19,64.6,3,15.8,0,25,15,15.0,25.0,1.32
Stefon Diggs,9579,WR,BUF,1,10,0,4,7.8,1,100.0,,0,0,0.0,0,3,0,75.6,86.2,0,21,0.0,0,23,6,91.3,21,139.6,6,28.6,1,48,4,0.7,8.0,2.29,0,3.0,0,100.0,100.0,1,1,0.0,0,1,0,72.1,58.8,0,21,0.0,0,31,4,90.3,28,113.5,4,14.3,0,45,33,8.3,11.3,1.61
Justin Jefferson,61398,WR,MIN,1,10,0,18,7.3,1,100.0,,0,0,0.0,0,3,0,72.1,87.4,0,23,0.0,0,11,4,100.0,11,118.8,4,36.4,0,57,28,7.0,14.3,5.18,0,14.2,1,66.7,0.0,0,1,0.0,0,2,0,72.1,76.1,0,54,0.0,0,24,4,95.8,23,109.7,6,26.1,0,78,40,10.0,19.5,3.39
