player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
J.D. McKissic,11047,HB,WAS,1,3.1,2,46.7,,0,0,0,12.5,1,3,32,0,52.5,74.4,57.9,76.7,58.4,0.0,0,0,9,4.3,2,46,0,7,87.0,40,10.9,5,53.5,15,0,30.4,14,43,34,4.9,6.1,1.08
JuJu Smith-Schuster,11817,WR,PIT,1,7.7,1,69.2,0.0,0,1,0,10.0,1,4,25,0,56.7,70.6,66.9,,65.1,0.0,0,0,24,0.0,0,50,0,9,90.0,45,84.0,42,110.1,13,1,16.0,8,77,22,2.4,8.6,1.71
Cole Beasley,7330,WR,BUF,1,7.8,1,84.6,100.0,2,2,0,0.0,0,6,4,0,78.7,71.5,83.6,,84.7,0.0,0,0,22,0.0,0,46,0,11,89.1,41,95.7,44,127.2,13,1,4.3,2,109,36,3.3,9.9,2.66
Mike Evans,8642,WR,TB,1,10.2,1,54.5,75.0,3,4,0,25.0,2,6,30,0,29.8,68.8,74.5,,75.9,0.0,0,0,22,0.0,0,42,0,6,92.9,39,45.2,19,107.0,11,1,54.8,23,77,33,5.5,12.8,1.97
Davante Adams,8688,WR,GB,1,7.0,0,72.7,33.3,1,3,0,0.0,0,3,12,1,78.0,19.8,82.3,,79.2,0.0,0,0,22,0.0,0,35,0,8,88.6,31,31.4,11,118.0,11,1,68.6,24,66,49,6.1,8.3,2.13
Brandon Aiyuk,84109,WR,SF,1,8.3,0,63.6,50.0,1,2,0,0.0,0,4,28,0,75.6,70.3,78.6,,78.4,0.0,0,1,22,0.0,0,45,0,7,93.3,42,44.4,20,75.9,11,1,55.6,25,75,33,4.7,10.7,1.79
Marvin Jones Jr.,7158,WR,DET,1,10.6,0,80.0,100.0,1,1,0,0.0,0,4,11,0,76.5,70.1,77.2,,77.9,0.0,0,0,27,0.0,0,35,0,8,88.6,31,40.0,14,140.0,10,1,60.0,21,96,16,2.0,12.0,3.1
Chase Claypool,42312,WR,PIT,1,17.4,0,40.0,25.0,1,4,0,0.0,0,5,25,0,72.1,69.4,73.2,,74.9,0.0,0,0,15,0.0,0,32,0,4,90.6,29,25.0,8,98.3,10,2,75.0,24,56,30,7.5,14.0,1.93
Stefon Diggs,9579,WR,BUF,1,5.9,1,100.0,100.0,1,1,0,0.0,0,4,4,0,78.7,71.5,77.2,,74.7,0.0,0,0,21,0.0,0,55,0,10,90.9,50,40.0,22,138.8,10,1,60.0,33,93,37,3.7,9.3,1.86
Justin Jefferson,61398,WR,MIN,1,11.4,2,80.0,0.0,0,1,0,0.0,0,5,18,0,76.5,70.1,86.6,,84.9,0.0,0,0,54,0.0,0,36,0,8,97.2,35,33.3,12,118.8,10,0,66.7,24,135,68,8.5,16.9,3.86
Diontae Johnson,33441,WR,PIT,1,11.5,0,60.0,,0,0,0,14.3,1,5,25,0,52.1,69.5,68.5,,67.5,0.0,0,0,46,0.0,0,48,0,6,89.6,43,20.8,10,133.8,10,1,79.2,38,116,54,9.0,19.3,2.7
Josh Reynolds,11872,WR,LA,1,9.2,1,80.0,100.0,3,3,0,11.1,1,5,26,0,54.5,70.1,75.7,,76.5,0.0,0,0,21,0.0,0,37,1,8,100.0,37,24.3,9,105.8,10,0,75.7,28,94,36,4.5,11.8,2.54
K.J. Hamler,61590,WR,DEN,1,7.2,2,40.0,0.0,0,4,0,0.0,0,3,10,0,72.1,67.0,64.9,,63.5,0.0,0,1,27,0.0,0,47,0,4,95.7,45,95.7,45,16.7,10,0,4.3,2,50,23,5.8,12.5,1.11
Tyler Lockett,9502,WR,SEA,1,18.2,0,55.6,100.0,1,1,0,0.0,0,2,29,0,73.4,68.0,60.7,,60.2,0.0,0,0,39,0.0,0,47,0,5,95.7,45,61.7,29,78.9,9,0,38.3,18,66,27,5.4,13.2,1.47
Allen Robinson II,8696,WR,CHI,1,9.0,0,66.7,0.0,0,1,0,0.0,0,2,6,0,74.6,68.8,67.1,,66.2,0.0,0,0,24,0.0,0,34,0,6,100.0,34,26.5,9,77.5,9,0,73.5,25,43,16,2.7,7.2,1.26
John Brown,8726,WR,BUF,1,12.6,0,66.7,,0,0,0,0.0,0,3,4,0,75.6,69.5,73.6,,72.7,0.0,0,0,31,0.0,0,40,0,6,90.0,36,7.5,3,91.0,9,0,92.5,37,72,48,8.0,12.0,2.0
Mark Andrews,47436,TE,BLT,1,6.1,1,77.8,100.0,2,2,0,12.5,1,2,3,0,54.5,70.1,71.9,,77.0,28.6,10,0,13,0.0,0,35,0,7,94.3,33,62.9,22,94.9,9,0,8.6,3,61,21,3.0,8.7,1.85
DeAndre Hopkins,7808,WR,ARZ,1,13.0,1,77.8,50.0,1,2,0,0.0,0,3,1,0,75.6,69.5,77.3,,78.3,0.0,0,0,43,0.0,0,41,1,7,95.1,39,12.2,5,155.8,9,1,87.8,36,127,34,4.9,18.1,3.26
Tee Higgins,61211,WR,CIN,1,11.1,1,77.8,100.0,1,1,0,0.0,0,5,7,1,75.6,17.7,65.3,,67.5,0.0,0,0,54,0.0,0,37,1,7,100.0,37,40.5,15,155.8,9,1,59.5,22,115,54,7.7,16.4,3.11
Alvin Kamara,11822,HB,NO,1,1.0,1,87.5,66.7,2,3,0,0.0,0,4,20,0,76.5,74.6,79.2,74.6,91.4,0.0,0,0,34,4.5,1,22,0,7,86.4,19,27.3,6,149.5,8,1,9.1,2,83,74,10.6,11.9,4.37
Will Fuller V,10655,WR,HST,1,9.1,0,62.5,100.0,1,1,0,0.0,0,2,13,0,73.4,69.7,68.3,,65.7,0.0,0,0,12,0.0,0,35,0,5,97.1,34,25.7,9,74.0,8,0,74.3,26,38,25,5.0,7.6,1.12
Brandin Cooks,8655,WR,HST,1,6.1,0,75.0,,0,0,0,0.0,0,0,13,0,74.6,68.8,60.2,,58.0,0.0,0,0,10,0.0,0,35,0,6,97.1,34,25.7,9,84.9,8,0,74.3,26,39,30,5.0,6.5,1.15
Michael Pittman Jr.,29049,WR,IND,1,7.3,1,87.5,100.0,1,1,0,0.0,0,2,14,0,75.6,70.3,66.6,,61.2,0.0,0,0,40,0.0,0,38,0,7,100.0,38,39.5,15,118.8,8,0,60.5,23,101,56,8.0,14.4,2.66
Antonio Brown,5718,WR,TB,1,8.9,1,87.5,100.0,2,2,0,0.0,0,3,30,0,75.6,72.6,77.0,,78.4,0.0,0,0,25,0.0,0,27,0,7,96.3,26,7.4,2,102.6,8,0,92.6,25,69,38,5.4,9.9,2.65
Chris Conley,9509,WR,JAX,1,6.6,0,50.0,0.0,0,2,0,20.0,1,2,15,0,41.6,67.0,65.6,,59.8,5.7,2,0,18,0.0,0,35,0,4,97.1,34,37.1,13,66.1,8,0,57.1,20,43,14,3.5,10.8,1.26
Jerry Jeudy,61103,WR,DEN,1,17.1,1,50.0,50.0,1,2,0,0.0,0,4,10,0,72.1,67.0,69.7,,68.6,0.0,0,1,26,0.0,0,49,0,4,93.9,46,12.2,6,39.6,8,0,87.8,43,68,5,1.3,17.0,1.48
Tyler Boyd,10689,WR,CIN,1,7.3,0,75.0,100.0,1,1,0,0.0,0,1,7,0,74.6,68.8,61.4,,57.9,0.0,0,0,20,0.0,0,37,0,6,100.0,37,97.3,36,85.9,8,0,2.7,1,41,21,3.5,6.8,1.11
Terry McLaurin,48229,WR,WAS,1,8.1,1,87.5,,0,0,0,0.0,0,5,32,1,76.5,19.3,66.8,,62.9,0.0,0,0,26,0.0,0,62,0,7,91.9,57,35.5,22,116.1,8,0,64.5,40,95,33,4.7,13.6,1.67
Adam Thielen,8288,WR,MIN,1,10.9,0,57.1,50.0,1,2,0,33.3,2,4,18,0,28.7,67.0,64.5,,64.1,0.0,0,1,17,0.0,0,38,0,4,97.4,37,34.2,13,75.3,7,2,65.8,25,43,6,1.5,10.8,1.16
DeVante Parker,9447,WR,MIA,1,14.4,0,28.6,0.0,0,1,0,0.0,0,1,17,0,68.3,66.8,59.3,,62.0,0.0,0,0,23,0.0,0,26,1,2,96.2,25,19.2,5,45.5,7,0,80.8,21,31,2,1.0,15.5,1.24
Jakobi Meyers,47468,WR,NE,1,7.9,0,71.4,100.0,1,1,0,16.7,1,4,19,0,46.3,68.8,84.8,61.6,74.0,0.0,0,0,26,5.3,1,19,0,5,89.5,17,52.6,10,96.7,7,0,47.4,9,59,17,3.4,11.8,3.47
Willie Snead IV,8999,WR,BLT,1,11.0,3,71.4,0.0,0,1,0,16.7,1,4,3,0,45.8,68.0,71.3,,70.6,0.0,0,0,21,0.0,0,33,0,5,93.9,31,84.8,28,139.3,7,2,15.2,5,64,33,6.6,12.8,2.06
Darius Slayton,25578,WR,NYG,1,13.0,0,71.4,50.0,1,2,0,16.7,1,3,21,0,46.3,68.0,69.7,,68.5,0.0,0,0,40,0.0,0,29,0,5,89.7,26,13.8,4,113.7,7,0,86.2,25,93,21,4.2,18.6,3.58
Jalen Reagor,61697,WR,PHI,1,14.4,1,57.1,0.0,0,2,0,0.0,0,3,24,0,72.1,67.0,63.2,,65.5,0.0,0,0,16,0.0,0,39,1,4,97.4,38,38.5,15,77.7,7,0,61.5,24,47,15,3.8,11.8,1.24
Giovani Bernard,7818,HB,CIN,1,2.3,1,57.1,,0,0,0,20.0,1,1,7,0,41.6,74.0,52.2,26.5,54.0,0.0,0,0,13,11.4,4,35,0,4,88.6,31,2.9,1,62.2,7,0,28.6,10,17,15,3.8,4.3,0.55
D.J. Moore,48267,WR,CAR,1,16.3,1,57.1,0.0,0,2,0,0.0,0,4,5,0,72.1,67.0,72.7,,71.6,0.0,0,1,38,0.0,0,33,0,4,93.9,31,21.2,7,101.8,7,1,78.8,26,96,41,10.3,24.0,3.1
Noah Fant,42388,TE,DEN,1,3.9,0,42.9,0.0,0,2,0,0.0,0,0,10,0,70.5,65.8,52.1,69.7,57.5,88.4,38,1,9,4.7,2,43,1,3,90.7,39,11.6,5,10.7,7,0,0.0,0,18,15,5.0,6.0,0.46
Michael Thomas,10681,WR,NO,1,9.6,0,28.6,0.0,0,2,0,0.0,0,2,20,0,68.3,64.0,59.6,,59.0,0.0,0,0,15,0.0,0,27,0,2,96.3,26,33.3,9,43.2,7,0,66.7,18,27,9,4.5,13.5,1.04
Aaron Jones,11937,HB,GB,1,-2.7,2,83.3,,0,0,0,16.7,1,2,12,1,45.8,28.1,52.8,35.2,58.6,0.0,0,0,14,23.1,6,26,0,5,73.1,19,11.5,3,100.7,6,0,11.5,3,49,62,12.4,9.8,2.58
Dallas Goedert,47272,TE,PHI,1,10.0,0,66.7,0.0,0,1,0,0.0,0,1,24,0,72.1,67.0,60.1,35.6,57.0,57.5,23,0,12,10.0,4,40,0,4,85.0,34,25.0,10,80.6,6,0,17.5,7,33,6,1.5,8.3,0.97
Marquez Valdes-Scantling,47809,WR,GB,1,16.3,2,66.7,,0,0,0,0.0,0,4,12,0,72.1,67.0,72.9,,77.7,2.5,1,1,78,0.0,0,40,0,4,87.5,35,50.0,20,109.7,6,1,47.5,19,149,80,20.0,37.3,4.26
Nyheim Hines,48103,HB,IND,1,-0.5,1,83.3,0.0,0,1,0,0.0,0,3,14,0,73.4,76.1,77.2,,74.9,4.0,1,0,13,0.0,0,25,0,5,100.0,25,8.0,2,137.5,6,1,8.0,2,45,53,10.6,9.0,1.8
Steven Sims,48341,WR,WAS,1,5.2,0,83.3,,0,0,0,16.7,1,1,32,1,45.8,20.3,52.7,,52.8,0.0,0,0,23,0.0,0,35,0,5,88.6,31,88.6,31,98.6,6,0,11.4,4,46,18,3.6,9.2,1.48
Keelan Cole,51593,WR,JAX,1,3.8,1,83.3,,0,0,0,16.7,1,3,15,0,45.8,72.3,69.1,,65.3,2.8,1,0,13,0.0,0,36,0,5,97.2,35,63.9,23,138.9,6,1,33.3,12,47,29,5.8,9.4,1.34
Marquise Brown,61568,WR,BLT,1,19.5,0,33.3,0.0,0,2,0,0.0,0,0,3,0,68.3,64.0,49.3,,51.6,0.0,0,1,8,0.0,0,41,0,2,95.1,39,17.1,7,2.8,6,0,82.9,34,14,2,1.0,7.0,0.36
Sterling Shepard,10674,WR,NYG,1,6.5,0,100.0,100.0,1,1,0,0.0,0,3,21,0,75.6,69.5,76.6,,75.7,0.0,0,0,27,0.0,0,34,0,6,91.2,31,26.5,9,99.3,6,0,73.5,25,47,8,1.3,7.8,1.52
Tyler Higbee,10744,TE,LA,1,11.3,0,50.0,0.0,0,1,0,25.0,1,2,26,0,36.2,65.8,68.3,79.4,66.5,84.8,28,0,39,36.4,12,33,0,3,63.6,21,15.2,5,85.4,6,0,0.0,0,60,33,11.0,20.0,2.86
Robbie Anderson,11254,WR,CAR,1,10.2,0,66.7,,0,0,0,0.0,0,1,5,0,72.1,67.0,59.4,,59.1,0.0,0,0,9,0.0,0,26,0,4,96.2,25,46.2,12,72.2,6,0,53.8,14,21,1,0.3,5.3,0.84
Cooper Kupp,11824,WR,LA,1,9.7,1,83.3,,0,0,0,0.0,0,1,26,0,73.4,68.0,74.6,62.4,70.7,0.0,0,0,31,3.2,1,31,0,5,96.8,30,67.7,21,101.4,6,0,32.3,10,50,20,4.0,10.0,1.67
Chris Godwin,11839,WR,TB,1,7.5,2,100.0,100.0,1,1,0,0.0,0,4,30,0,75.6,69.5,74.2,,75.1,2.4,1,0,31,0.0,0,41,0,6,92.7,38,58.5,24,118.8,6,0,39.0,16,92,47,7.8,15.3,2.42
Jonnu Smith,11855,TE,TEN,1,9.7,0,33.3,0.0,0,2,0,0.0,0,0,31,0,68.3,66.2,54.4,69.6,48.0,63.0,17,0,8,3.7,1,27,0,2,85.2,23,22.2,6,42.4,6,0,11.1,3,14,3,1.5,7.0,0.61
Robert Woods,7822,WR,LA,1,2.7,0,83.3,50.0,1,2,0,0.0,0,2,26,0,73.4,70.4,61.6,73.7,61.4,0.0,0,0,8,5.4,2,37,0,5,94.6,35,27.0,10,89.6,6,0,73.0,27,33,31,6.2,6.6,0.94
Keenan Allen,7857,WR,LAC,1,7.2,0,50.0,0.0,0,1,0,0.0,0,3,27,0,70.5,65.8,67.5,,67.1,0.0,0,0,15,0.0,0,33,0,3,100.0,33,57.6,19,110.4,6,1,42.4,14,39,33,11.0,13.0,1.18
Jordan Reed,7866,TE,SF,1,7.8,1,83.3,100.0,1,1,0,0.0,0,3,28,0,73.4,68.0,80.6,,82.2,16.0,4,0,26,0.0,0,25,0,5,88.0,22,68.0,17,109.7,6,0,8.0,2,62,21,4.2,12.4,2.82
